Date,Open,High,Low,Close,Volume,"('Adj Close', 'HIMS')","('Close', 'HIMS')","('High', 'HIMS')","('Low', 'HIMS')","('Open', 'HIMS')","('Volume', 'HIMS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.800000190734863,9.850000381469728,8.699999809265137,9.640000343322754,5779100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.489999771118164,9.630000114440918,9.050000190734863,9.050000190734863,4461300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,9.050000190734863,9.270000457763672,8.430000305175781,8.470000267028809,4628900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.380000114440918,8.539999961853027,8.09000015258789,8.350000381469727,3771800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.359999656677246,8.84000015258789,8.34000015258789,8.8100004196167,2561900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.680000305175781,8.824999809265137,8.510000228881836,8.539999961853027,2186400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.5,8.779999732971191,8.399999618530273,8.630000114440918,2453500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.579999923706055,8.779999732971191,8.404999732971191,8.760000228881836,2419300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,8.779999732971191,9.020000457763672,8.550000190734863,8.569999694824219,1857200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,8.460000038146973,8.625,8.329999923706055,8.460000038146973,2352900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,8.25,8.5,8.239999771118164,8.40999984741211,1738600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.470000267028809,8.550000190734863,8.140000343322754,8.420000076293945,2040400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.460000038146973,8.460000038146973,8.201000213623047,8.319999694824219,1738800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.449999809265137,8.824999809265137,8.4399995803833,8.6899995803833,2712300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.819999694824219,8.862000465393066,8.600000381469727,8.75,1821600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.899999618530273,8.970000267028809,8.625,8.9399995803833,3795800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.970000267028809,9.21500015258789,8.890000343322754,9.09000015258789,4062200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,9.130000114440918,9.210000038146973,8.819999694824219,8.819999694824219,2600900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,8.800000190734863,9.039999961853027,8.699999809265137,9.020000457763672,1942900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,9.0,9.010000228881836,8.625,8.859999656677246,2188500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,8.779999732971191,8.930000305175781,8.550000190734863,8.579999923706055,2095300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,8.600000381469727,8.920000076293945,8.59000015258789,8.90999984741211,1596400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,8.779999732971191,9.024999618530272,8.640000343322754,8.869999885559082,2664500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,8.829999923706055,8.829999923706055,8.505000114440918,8.5600004196167,2061100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,8.609999656677246,9.449999809265137,8.583999633789062,9.420000076293944,3651300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,9.420000076293944,9.64799976348877,9.300000190734863,9.4399995803833,2456600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,9.43000030517578,9.899999618530272,9.390000343322754,9.850000381469728,2397600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,9.869999885559082,10.074999809265137,9.8100004196167,9.869999885559082,2327300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,9.899999618530272,10.100000381469728,9.812000274658203,9.949999809265137,2309800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,9.5,9.800000190734863,9.140999794006348,9.479999542236328,2980400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,9.670000076293944,10.010000228881836,9.65999984741211,9.989999771118164,2452800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,10.039999961853027,10.130000114440918,9.890000343322754,10.050000190734863,1762200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,9.960000038146973,10.09000015258789,9.859999656677246,10.029999732971191,1753500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,9.899999618530272,9.954999923706056,9.529999732971191,9.609999656677246,3529000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,9.40999984741211,9.510000228881836,9.222000122070312,9.40999984741211,2736300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,9.479999542236328,9.520000457763672,9.25,9.449999809265137,3885000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,9.449999809265137,9.59000015258789,9.354999542236328,9.520000457763672,3271100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,9.770000457763672,10.28499984741211,9.670000076293944,10.25,9742900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,12.329999923706056,13.914999961853027,11.380000114440918,13.43000030517578,34615300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,13.1899995803833,13.619999885559082,12.829999923706056,13.329999923706056,12966600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,13.59000015258789,13.59000015258789,12.630000114440918,13.039999961853027,8497400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,13.15999984741211,13.295000076293944,12.729999542236328,13.119999885559082,7378200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,13.479999542236328,14.890000343322754,13.34000015258789,14.699999809265137,15269700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,14.510000228881836,14.579999923706056,13.90999984741211,14.239999771118164,7481300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,14.100000381469728,14.19499969482422,12.75,14.0,6464300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,14.1899995803833,14.6899995803833,14.06999969482422,14.350000381469728,5591500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,14.350000381469728,14.56999969482422,13.989999771118164,14.260000228881836,6667700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,14.34000015258789,14.93000030517578,14.18000030517578,14.470000267028809,5235900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,14.470000267028809,14.8100004196167,14.260000228881836,14.619999885559082,3280500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,14.279999732971191,15.380000114440918,14.0600004196167,15.119999885559082,5147000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,14.800000190734863,15.0,14.220000267028809,14.399999618530272,6077300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,14.350000381469728,14.65999984741211,14.079999923706056,14.630000114440918,5359900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,14.699999809265137,15.774999618530272,14.449999809265137,15.68000030517578,8120400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,15.550000190734863,15.817999839782717,15.279999732971191,15.640000343322754,4491400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,15.770000457763672,16.59000015258789,15.739999771118164,16.479999542236328,5572700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,16.450000762939453,16.8799991607666,15.946999549865724,16.729999542236328,4776300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,16.860000610351562,16.8799991607666,16.25,16.329999923706055,3778900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,16.459999084472656,17.15999984741211,16.18000030517578,16.309999465942383,4054800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,16.31999969482422,16.360000610351562,15.630000114440918,15.81999969482422,4741200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,16.0,16.190000534057617,15.670000076293944,15.739999771118164,3859000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,15.789999961853027,16.155000686645508,15.130000114440918,15.470000267028809,4306400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,15.649999618530272,15.770000457763672,15.0,15.65999984741211,4073200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,15.270000457763672,15.34000015258789,14.880000114440918,14.989999771118164,3845200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,14.800000190734863,15.770000457763672,14.68000030517578,15.510000228881836,7350000.0,,,,,,,,,,
