Date,Open,High,Low,Close,Volume,"('Adj Close', 'CSSE')","('Close', 'CSSE')","('High', 'CSSE')","('Low', 'CSSE')","('Open', 'CSSE')","('Volume', 'CSSE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.2150000035762787,0.2381000071763992,0.2102999985218048,0.2296999990940094,254512.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.2432000041007995,0.2432000041007995,0.2203000038862228,0.2296999990940094,97495.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.2199999988079071,0.2300000041723251,0.2151000052690506,0.2220000028610229,105715.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.2199999988079071,0.2349999994039535,0.2152000069618225,0.223700001835823,270592.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.223700001835823,0.2298000007867813,0.209999993443489,0.2199999988079071,313644.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.2300000041723251,0.2300000041723251,0.2102999985218048,0.2198999971151352,78405.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.2199999988079071,0.2199999988079071,0.2107000052928924,0.2125999927520752,43121.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.2214999943971634,0.2214999943971634,0.2030999958515167,0.215499997138977,155037.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.2000000029802322,0.215499997138977,0.1972000002861023,0.2089000046253204,194867.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.2000000029802322,0.209999993443489,0.1909999996423721,0.2082999944686889,101627.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.197500005364418,0.2082999944686889,0.1909999996423721,0.1943999975919723,92000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.2000000029802322,0.2080000042915344,0.1521999984979629,0.1572999954223632,877534.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.1571999937295913,0.1700000017881393,0.1550000011920929,0.1627999991178512,186318.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.1709000021219253,0.1800000071525573,0.1599999964237213,0.1668000072240829,422516.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.1700000017881393,0.1729000061750412,0.1510999947786331,0.1600999981164932,358662.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.1671999990940094,0.1688999980688095,0.1599999964237213,0.1659000068902969,238875.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.1599999964237213,0.1727000027894973,0.1599999964237213,0.1689999997615814,194846.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.1689999997615814,0.1800000071525573,0.1652999967336654,0.1789000034332275,257210.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.1994999945163726,0.2000000029802322,0.1791000068187713,0.1999000012874603,287792.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.2000000029802322,0.2161999940872192,0.1990000009536743,0.2055000066757202,200194.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.2144999951124191,0.2146999984979629,0.2000000029802322,0.2057999968528747,142325.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.2194000035524368,0.2194000035524368,0.1800000071525573,0.1926999986171722,285879.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.2000000029802322,0.2082999944686889,0.1850000023841858,0.1912900060415268,94171.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.1946000009775161,0.1999000012874603,0.1850000023841858,0.19200000166893,119950.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.19200000166893,0.2000000029802322,0.1825000047683715,0.1930000036954879,109124.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.2000000029802322,0.2000000029802322,0.1850000023841858,0.193900004029274,126234.0,,,,,,,,,,
