Date,Open,High,Low,Close,Volume,"('Adj Close', 'HEES')","('Close', 'HEES')","('High', 'HEES')","('Low', 'HEES')","('Open', 'HEES')","('Volume', 'HEES')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,51.91999816894531,52.630001068115234,51.380001068115234,51.810001373291016,98300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,51.220001220703125,51.220001220703125,49.83000183105469,49.93999862670898,144900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,50.04999923706055,50.790000915527344,49.540000915527344,49.58000183105469,161200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,49.11000061035156,50.09999847412109,49.0099983215332,49.04999923706055,176200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,49.08000183105469,50.15999984741211,48.59999847412109,50.130001068115234,232400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,49.209999084472656,49.31999969482422,48.02000045776367,48.7599983215332,147600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,48.41999816894531,48.81999969482422,48.0099983215332,48.2599983215332,139800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,48.0,48.459999084472656,47.18999862670898,48.380001068115234,187300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,49.290000915527344,49.75,48.2599983215332,48.54999923706055,119500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,47.91999816894531,48.43000030517578,47.63999938964844,47.970001220703125,212000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,47.27000045776367,47.970001220703125,47.150001525878906,47.459999084472656,96300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,47.86000061035156,48.459999084472656,47.5099983215332,48.18000030517578,103400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,48.5,48.65999984741211,47.43999862670898,48.63999938964844,104000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,49.040000915527344,50.2599983215332,48.95000076293945,49.97999954223633,156000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,50.540000915527344,51.18000030517578,50.27999877929688,50.880001068115234,204700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,51.86000061035156,51.91999816894531,50.310001373291016,50.59999847412109,170100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,51.869998931884766,53.720001220703125,51.77000045776367,52.720001220703125,282200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,53.09999847412109,53.27999877929688,52.27000045776367,53.0,241300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,52.72999954223633,53.95000076293945,52.68000030517578,53.95000076293945,128100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,53.47999954223633,54.720001220703125,53.43999862670898,54.400001525878906,211900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,54.54999923706055,55.68000030517578,53.68999862670898,53.790000915527344,380600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,54.18999862670898,55.040000915527344,53.2400016784668,54.75,158800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,53.66999816894531,55.5,53.36000061035156,54.84000015258789,121100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,54.09999847412109,54.09999847412109,52.75,53.84000015258789,344200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,53.66999816894531,54.45000076293945,53.66999816894531,53.959999084472656,74100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,54.38999938964844,54.869998931884766,53.56999969482422,54.09000015258789,123600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,54.38999938964844,54.81999969482422,53.93000030517578,54.34999847412109,191500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,54.84999847412109,55.15999984741211,54.08000183105469,55.0099983215332,111200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,55.470001220703125,57.09000015258789,55.470001220703125,57.040000915527344,238200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,54.66999816894531,54.93999862670898,52.45000076293945,52.95000076293945,412600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,53.650001525878906,54.970001220703125,53.45000076293945,54.540000915527344,557000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,54.470001220703125,56.400001525878906,54.470001220703125,56.33000183105469,283500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,55.79999923706055,56.43000030517578,55.15999984741211,55.16999816894531,144400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,54.209999084472656,54.68999862670898,53.790000915527344,54.209999084472656,150900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,54.209999084472656,55.18000030517578,53.880001068115234,54.79999923706055,228200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,56.20000076293945,56.2400016784668,52.790000915527344,53.380001068115234,268600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,54.02000045776367,54.93000030517578,53.45000076293945,54.59999847412109,199700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,54.34000015258789,55.22999954223633,54.02000045776367,54.77000045776367,229400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,55.560001373291016,56.02000045776367,54.20000076293945,54.52000045776367,247600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,53.900001525878906,55.0099983215332,53.900001525878906,54.88999938964844,171600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,55.84000015258789,56.7599983215332,55.47999954223633,56.4900016784668,345900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,56.93000030517578,57.72999954223633,56.369998931884766,57.459999084472656,275600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,57.63999938964844,59.13999938964844,57.5,58.790000915527344,379900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,58.130001068115234,58.63999938964844,57.27999877929688,58.380001068115234,286700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,58.7599983215332,59.0,57.04999923706055,58.02000045776367,238100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,58.68000030517578,59.2400016784668,58.0,58.369998931884766,158100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,59.18000030517578,60.5,58.43999862670898,58.43999862670898,170700.0,,,,,,,,,,
