Date,Open,High,Low,Close,Volume,"('Adj Close', 'DY')","('Close', 'DY')","('High', 'DY')","('Low', 'DY')","('Open', 'DY')","('Volume', 'DY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-01 19:00:00-05:00,113.02999877929688,117.55999755859376,113.02999877929688,115.41000366210938,259800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,113.73999786376952,114.37000274658205,112.1500015258789,113.30999755859376,145100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,113.30999755859376,115.87000274658205,113.30999755859376,114.23999786376952,212300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,115.0,117.5500030517578,114.41999816894533,116.66999816894533,183900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,116.5500030517578,117.7300033569336,115.91000366210938,116.13999938964844,139000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,116.2300033569336,116.62999725341795,115.22000122070312,116.26000213623048,157600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,116.38999938964844,119.66999816894533,116.38999938964844,118.44000244140624,310900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,115.12999725341795,115.91999816894533,112.16999816894533,112.77999877929688,237000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,114.3000030517578,115.04000091552734,112.8499984741211,114.97000122070312,229000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,115.79000091552734,117.13999938964844,113.83999633789062,116.87000274658205,181200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,115.91000366210938,117.76000213623048,114.7300033569336,115.26000213623048,136200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,114.02999877929688,115.41999816894533,112.5,115.05999755859376,202600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,114.94000244140624,116.58999633789062,114.58000183105467,116.38999938964844,219000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,118.61000061035156,119.55999755859376,116.0999984741211,119.30999755859376,314000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,120.0,122.37999725341795,119.41999816894533,119.88999938964844,258500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,119.43000030517578,122.79000091552734,119.16999816894533,121.9000015258789,336000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,123.13999938964844,124.11000061035156,120.94000244140624,122.58999633789062,446000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,118.0,127.87999725341795,118.0,126.56999969482422,800600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,128.2899932861328,129.49000549316406,125.12000274658205,126.48999786376952,537700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,127.33999633789062,128.36000061035156,123.9000015258789,126.31999969482422,604700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,126.58999633789062,129.72000122070312,126.58999633789062,129.5399932861328,252100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,128.6300048828125,132.33999633789062,128.39999389648438,131.10000610351562,465300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,131.83999633789062,134.94000244140625,130.57000732421875,134.5500030517578,353300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,135.50999450683594,138.49000549316406,135.08999633789062,137.97000122070312,276500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,142.36000061035156,143.92999267578125,139.25,142.8300018310547,474200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,141.67999267578125,142.55999755859375,136.00999450683594,138.25999450683594,356200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,139.1699981689453,141.86000061035156,137.58999633789062,141.3300018310547,345100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,140.7100067138672,142.47999572753906,139.5,142.1699981689453,203900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,142.52000427246094,143.16000366210938,137.9600067138672,140.02000427246094,283200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,139.19000244140625,143.47000122070312,139.19000244140625,143.02999877929688,467600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,143.02000427246094,143.24000549316406,139.5,140.25,247200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,140.0,142.3800048828125,139.8699951171875,140.85000610351562,193600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,140.77999877929688,142.11000061035156,139.44000244140625,141.27000427246094,390500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,142.47000122070312,142.72999572753906,140.97999572753906,141.97000122070312,300500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,143.97999572753906,146.32000732421875,142.58999633789062,142.6300048828125,247500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,142.38999938964844,143.0,140.6999969482422,141.27999877929688,176600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,141.30999755859375,143.22999572753906,141.27999877929688,141.9199981689453,174100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,143.60000610351562,144.5800018310547,142.52000427246094,143.64999389648438,154400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,143.52999877929688,145.3000030517578,143.35000610351562,143.52999877929688,214000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,133.41000366210938,142.75999450683594,133.41000366210938,139.6300048828125,322800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,139.27999877929688,139.5500030517578,137.80999755859375,138.24000549316406,203000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,137.7100067138672,142.55999755859375,136.3699951171875,141.2899932861328,304000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,142.49000549316406,142.8300018310547,139.13999938964844,139.4600067138672,218900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,139.72000122070312,143.2899932861328,139.5399932861328,142.32000732421875,226200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,142.47999572753906,143.52999877929688,141.82000732421875,142.07000732421875,225800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,142.07000732421875,143.33999633789062,141.1699981689453,141.80999755859375,236200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,139.2899932861328,139.9499969482422,137.24000549316406,137.55999755859375,199100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,137.9199981689453,139.17999267578125,136.33999633789062,138.72999572753906,200200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,138.27999877929688,139.52000427246094,136.63999938964844,137.77999877929688,205800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,139.5,140.2899932861328,134.8800048828125,135.8300018310547,170600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,135.3000030517578,135.7899932861328,133.83999633789062,135.3800048828125,150100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,136.4499969482422,136.4499969482422,133.0,134.75,203100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,135.5800018310547,137.42999267578125,134.60000610351562,134.7100067138672,167000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,135.14999389648438,136.5800018310547,134.55999755859375,135.55999755859375,169000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,136.41000366210938,138.0,135.55999755859375,137.08999633789062,139800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,137.8300018310547,140.66000366210938,137.57000732421875,140.57000732421875,152700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,140.8800048828125,141.99000549316406,137.22999572753906,139.3699951171875,115200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,138.89999389648438,141.52999877929688,137.5800018310547,140.9499969482422,201900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,141.30999755859375,143.3300018310547,141.27000427246094,142.75999450683594,135500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,143.7100067138672,143.77999877929688,141.8000030517578,143.47999572753906,174300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,142.9199981689453,143.44000244140625,138.38999938964844,140.02000427246094,248700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,140.5,142.75999450683594,138.1300048828125,139.5,217900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,139.97999572753906,140.89999389648438,137.9600067138672,140.1300048828125,225100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,143.25,145.99000549316406,142.6999969482422,144.02999877929688,263100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,145.64999389648438,146.30999755859375,143.63999938964844,145.3699951171875,276500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,148.5,148.8699951171875,146.33999633789062,147.32000732421875,243700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,146.99000549316406,148.35000610351562,146.99000549316406,148.2100067138672,94200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,148.80999755859375,151.74000549316406,147.67999267578125,151.0399932861328,158900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,152.0500030517578,153.00999450683594,150.02999877929688,150.57000732421875,178900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,151.97000122070312,153.44000244140625,149.6300048828125,149.72999572753906,222600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,151.30999755859375,151.86000061035156,149.2100067138672,149.77000427246094,238500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,151.39999389648438,152.3800048828125,148.8699951171875,149.97999572753906,388000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,150.75999450683594,150.75999450683594,146.5,147.47999572753906,297900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,148.50999450683594,149.3699951171875,147.22999572753906,148.77999877929688,239500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,150.5500030517578,152.92999267578125,149.72000122070312,152.0399932861328,231400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,151.1300048828125,154.44000244140625,151.1300048828125,154.39999389648438,343600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,168.3000030517578,170.38999938964844,161.14999389648438,167.13999938964844,627600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,168.7100067138672,177.27000427246094,167.77000427246094,177.22000122070312,521200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,178.5,181.6100006103516,178.05999755859375,179.72999572753906,509400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,179.85000610351562,180.7100067138672,175.9499969482422,177.92999267578125,422600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,176.50999450683594,181.0800018310547,175.88999938964844,180.47999572753903,361000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,181.0800018310547,186.0200042724609,180.58999633789065,184.3300018310547,395200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,184.6699981689453,186.47000122070312,177.67999267578125,179.9600067138672,402000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,181.3699951171875,181.3699951171875,176.3000030517578,179.1199951171875,293000.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,178.97000122070312,179.11000061035156,174.25,175.9499969482422,211200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,176.61000061035156,181.8600006103516,175.42999267578125,181.8300018310547,288200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,182.2400054931641,182.8999938964844,178.5399932861328,179.16000366210938,109700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,179.4199981689453,180.22999572753903,177.74000549316406,179.07000732421875,191400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,177.50999450683594,181.0399932861328,175.24000549316406,180.08999633789062,205900.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,179.2899932861328,179.72999572753906,176.86000061035156,178.83999633789062,177500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,182.1000061035156,184.33999633789065,181.8500061035156,182.6100006103516,194800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,182.1199951171875,182.5800018310547,177.6199951171875,180.0800018310547,201900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,178.6999969482422,178.6999969482422,175.1300048828125,176.50999450683594,170400.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,172.72999572753906,174.0,167.52000427246094,170.6300048828125,443000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,171.05999755859375,171.6300048828125,167.9499969482422,168.33999633789062,297100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,168.05999755859375,170.61000061035156,166.10000610351562,166.7899932861328,234400.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,165.72000122070312,166.85000610351562,161.60000610351562,166.8300018310547,617200.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,167.05999755859375,167.89999389648438,164.75,166.4600067138672,266000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,167.05999755859375,170.36000061035156,164.97000122070312,168.82000732421875,245600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,168.85000610351562,169.5,165.52999877929688,166.4199981689453,275100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,168.75999450683594,171.7100067138672,167.24000549316406,170.3300018310547,281400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,171.0500030517578,172.86000061035156,166.6699981689453,168.75999450683594,579200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,169.63999938964844,169.97000122070312,165.35000610351562,168.38999938964844,239700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,168.22999572753906,169.38999938964844,166.47000122070312,168.11000061035156,171700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,168.67999267578125,173.3300018310547,167.9600067138672,173.13999938964844,115700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,173.77000427246094,174.02000427246094,168.52999877929688,169.4199981689453,189800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,170.97999572753906,172.52000427246094,169.8800048828125,169.88999938964844,132400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,169.5500030517578,172.47999572753906,168.1699981689453,169.5500030517578,151100.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,170.39999389648438,171.91000366210938,169.17999267578125,171.17999267578125,104200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,173.9499969482422,175.55999755859375,172.05999755859375,174.74000549316406,181400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,177.0,180.0500030517578,176.5,178.97999572753906,214000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,179.02999877929688,183.02999877929688,177.92999267578125,178.30999755859375,207100.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,179.05999755859375,184.1499938964844,178.88999938964844,182.0500030517578,216600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,181.0800018310547,183.6300048828125,174.11000061035156,174.57000732421875,262500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,176.64999389648438,179.9499969482422,169.11000061035156,175.49000549316406,425000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,175.9600067138672,178.60000610351562,174.16000366210938,174.86000061035156,371500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,176.5500030517578,181.8999938964844,174.6699981689453,180.94000244140625,230000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,179.58999633789062,182.8300018310547,179.10000610351562,180.63999938964844,168700.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,180.63999938964844,182.3000030517578,172.9600067138672,173.38999938964844,235100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,175.5399932861328,178.47999572753906,171.5,174.2899932861328,340500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,178.44000244140625,178.92999267578125,173.07000732421875,177.91000366210938,252300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,178.0800018310547,181.13999938964844,176.92999267578125,178.05999755859375,162800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,179.5500030517578,183.4600067138672,178.5,179.8000030517578,270800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,182.52999877929688,188.52999877929688,180.0,183.50999450683597,464200.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,185.0,188.50999450683597,177.58999633789062,180.2100067138672,278600.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,174.60000610351562,176.6300048828125,170.16000366210938,172.75,281500.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,162.61000061035156,167.8800048828125,159.1699981689453,165.44000244140625,290900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,166.8800048828125,178.27999877929688,166.67999267578125,177.4600067138672,311800.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,183.1199951171875,185.9499969482422,175.1999969482422,178.02000427246094,547200.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,179.64999389648438,184.25999450683597,177.60000610351562,184.25,203700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,184.75999450683597,184.75999450683597,180.3000030517578,183.2700042724609,195900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,183.9900054931641,184.41000366210935,179.49000549316406,181.6300048828125,169700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,182.52999877929688,187.6100006103516,180.30999755859372,186.25,299700.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,186.4600067138672,186.4600067138672,182.8600006103516,186.3000030517578,203900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,190.1100006103516,194.2700042724609,190.1000061035156,191.6100006103516,342400.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,191.9199981689453,194.0,189.41000366210935,193.1699981689453,230900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,193.6199951171875,195.8699951171875,191.27999877929688,194.6100006103516,268000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,194.0,196.33999633789065,190.00999450683597,194.1999969482422,460900.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,179.97999572753906,182.1100006103516,174.7100067138672,179.5399932861328,1554300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,179.99000549316406,182.97999572753903,174.10000610351562,175.69000244140625,701600.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,176.58999633789062,180.69000244140625,173.86000061035156,180.1199951171875,435200.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,180.19000244140625,180.69000244140625,172.58999633789062,173.97999572753906,447500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,173.6999969482422,175.47000122070312,171.5,172.6699981689453,311700.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,171.85000610351562,172.74000549316406,169.47000122070312,170.08999633789062,222300.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,171.22999572753906,173.6999969482422,169.6300048828125,171.0500030517578,211700.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,171.5399932861328,176.1199951171875,170.5800018310547,175.9600067138672,275600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,173.55999755859375,174.85000610351562,168.72000122070312,169.17999267578125,340100.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,169.32000732421875,173.39999389648438,167.9499969482422,173.1699981689453,303000.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,173.0800018310547,175.9600067138672,171.67999267578125,174.08999633789062,337100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,174.94000244140625,176.25,169.47000122070312,170.0,280400.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,171.2899932861328,177.5800018310547,171.2899932861328,177.3800048828125,314200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,177.3800048828125,179.30999755859375,175.1999969482422,179.27999877929688,227900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,179.42999267578125,185.58999633789065,176.4600067138672,184.94000244140625,289800.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,185.67999267578125,188.3699951171875,181.3000030517578,184.38999938964844,378800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,185.63999938964844,187.7400054931641,184.1199951171875,184.7400054931641,407800.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,185.7400054931641,187.22999572753903,177.66000366210938,185.4900054931641,485100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,186.2400054931641,189.52999877929688,186.07000732421875,188.2400054931641,422400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,188.77999877929688,195.8999938964844,188.0,190.0,347200.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,194.55999755859372,196.58999633789065,190.7899932861328,195.6699981689453,309700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,195.3300018310547,197.3699951171875,193.63999938964844,195.7100067138672,541300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,196.75,199.7700042724609,195.13999938964844,197.22000122070312,210500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,196.83999633789065,197.63999938964844,193.1100006103516,196.0399932861328,161100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,197.1300048828125,197.5,195.5500030517578,196.1999969482422,231800.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,198.3699951171875,198.3699951171875,190.47000122070312,191.52999877929688,255100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,192.0800018310547,196.6100006103516,192.0500030517578,192.83999633789065,346900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,192.8999938964844,197.2899932861328,191.8999938964844,197.1000061035156,256900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,193.8500061035156,194.32000732421875,190.08999633789065,192.1199951171875,220900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,190.69000244140625,193.17999267578125,190.00999450683597,192.97000122070312,169400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,191.25,193.1000061035156,186.1000061035156,186.72000122070312,268000.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,189.02999877929688,191.55999755859372,187.16000366210935,190.8800048828125,219100.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,189.2400054931641,193.6699981689453,187.5399932861328,190.80999755859372,236400.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,193.7400054931641,193.97999572753903,189.8699951171875,190.1300048828125,248100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,190.1300048828125,192.1999969482422,187.80999755859372,190.2100067138672,151000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,188.4499969482422,188.63999938964844,184.69000244140625,186.7700042724609,213900.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,186.33999633789065,189.08999633789065,186.1999969482422,189.0200042724609,182200.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,188.8699951171875,191.8300018310547,188.3600006103516,188.8500061035156,126200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,188.88999938964844,189.4900054931641,185.5,187.9900054931641,210700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,190.6300048828125,200.5200042724609,190.1000061035156,199.02999877929688,369900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,199.92999267578125,199.92999267578125,196.08999633789065,196.3000030517578,195100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,196.6300048828125,199.05999755859372,195.0,198.3300018310547,310200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,197.5399932861328,207.1999969482422,197.5399932861328,202.82000732421875,287000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,200.5800018310547,202.58999633789065,195.8300018310547,196.08999633789065,245400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,195.1499938964844,196.08999633789065,192.02999877929688,194.7700042724609,215000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,195.5500030517578,197.7899932861328,194.8999938964844,195.2899932861328,144400.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,196.07000732421875,196.6499938964844,191.4499969482422,192.05999755859372,200700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,193.5500030517578,193.5500030517578,184.0500030517578,188.3699951171875,496800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,185.6100006103516,186.8500061035156,178.0,179.24000549316406,547300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,180.0,181.88999938964844,171.97000122070312,172.85000610351562,622500.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,170.9199981689453,176.24000549316406,170.11000061035156,174.3300018310547,370200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,177.16000366210938,180.6199951171875,172.3300018310547,175.1999969482422,327200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,174.63999938964844,178.5399932861328,174.49000549316406,175.94000244140625,245600.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,177.11000061035156,185.3500061035156,177.11000061035156,184.30999755859372,243400.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,186.5,187.0500030517578,170.4600067138672,179.27000427246094,1126400.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,179.88999938964844,181.88999938964844,173.0,177.7899932861328,757700.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,178.0,190.55999755859372,175.0399932861328,189.6300048828125,900200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,192.57000732421875,196.6499938964844,190.6199951171875,193.30999755859372,411400.0,,,,,,,,,,
