Date,Open,High,Low,Close,Volume,"('Adj Close', 'ORRF')","('Close', 'ORRF')","('High', 'ORRF')","('Low', 'ORRF')","('Open', 'ORRF')","('Volume', 'ORRF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.3799991607666,29.709999084472656,28.670000076293945,29.34000015258789,81000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.290000915527344,29.489999771118164,28.709999084472656,28.82999992370605,74100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.979999542236328,29.25,28.75,28.989999771118164,38600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.959999084472656,29.46999931335449,28.81999969482422,29.15999984741211,59200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,29.270000457763672,29.309999465942383,28.989999771118164,29.25,20100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.0,29.15999984741211,28.649999618530277,28.84000015258789,52300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.799999237060547,28.96999931335449,28.51000022888184,28.6200008392334,48500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.51000022888184,28.690000534057617,28.18000030517578,28.559999465942383,46700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,28.700000762939453,28.790000915527344,28.399999618530277,28.450000762939453,26100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,28.26000022888184,28.40999984741211,27.799999237060547,27.81999969482422,33700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,27.61000061035156,28.049999237060547,27.600000381469727,27.75,31900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.75,27.950000762939453,27.440000534057617,27.649999618530277,24900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.690000534057617,28.030000686645508,27.459999084472656,27.93000030517578,32100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,27.979999542236328,28.6299991607666,27.979999542236328,28.59000015258789,31500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.899999618530277,28.899999618530277,28.479999542236328,28.520000457763672,29300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,29.0,29.290000915527344,28.799999237060547,29.11000061035156,22800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,29.479999542236328,29.479999542236328,28.979999542236328,29.3700008392334,32200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,29.3700008392334,29.56999969482422,29.030000686645508,29.030000686645508,21600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,28.8700008392334,29.200000762939453,28.649999618530277,29.030000686645508,23400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,29.020000457763672,29.149999618530277,28.86000061035156,28.8799991607666,33600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,28.700000762939453,28.88999938964844,27.540000915527344,27.68000030517578,52400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,27.68000030517578,28.11000061035156,26.600000381469727,27.1299991607666,40100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.43000030517578,27.309999465942383,26.43000030517578,26.940000534057617,35600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.51000022888184,26.850000381469727,26.32999992370605,26.399999618530277,47200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.350000381469727,26.700000762939453,26.299999237060547,26.46999931335449,19700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.63999938964844,26.63999938964844,25.81999969482422,26.040000915527344,25500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.8700008392334,26.280000686645508,25.76000022888184,25.88999938964844,16100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,25.8700008392334,26.530000686645508,25.780000686645508,26.31999969482422,43800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,26.450000762939453,27.59000015258789,26.450000762939453,27.299999237060547,38000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.600000381469727,26.920000076293945,25.56999969482422,25.96999931335449,72200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.31999969482422,26.799999237060547,26.15999984741211,26.75,45700.0,,,,,,,,,,
