Date,Open,High,Low,Close,Volume,"('Adj Close', 'CEVA')","('Close', 'CEVA')","('High', 'CEVA')","('Low', 'CEVA')","('Open', 'CEVA')","('Volume', 'CEVA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.399999618530277,22.450000762939453,21.479999542236328,21.63999938964844,119000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,21.309999465942383,21.489999771118164,21.01000022888184,21.11000061035156,127000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,21.0,21.540000915527344,20.780000686645508,21.239999771118164,183300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.270000457763672,21.540000915527344,21.01000022888184,21.09000015258789,122400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.26000022888184,22.1299991607666,21.01000022888184,21.780000686645508,90900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,21.549999237060547,22.020000457763672,21.34000015258789,21.71999931335449,97000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,21.549999237060547,21.780000686645508,21.01000022888184,21.31999969482422,121100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,21.200000762939453,21.420000076293945,20.88999938964844,21.31999969482422,131300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,21.549999237060547,21.75,20.8799991607666,20.899999618530277,67700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.76000022888184,20.959999084472656,20.43000030517578,20.729999542236328,186400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,20.3799991607666,20.3799991607666,19.46999931335449,19.700000762939453,92100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,20.040000915527344,20.280000686645508,19.940000534057617,20.200000762939453,110500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,20.46999931335449,20.46999931335449,19.8799991607666,20.450000762939453,134900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,20.63999938964844,21.459999084472656,20.479999542236328,21.06999969482422,175600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,21.280000686645508,21.63999938964844,21.18000030517578,21.26000022888184,93000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,21.61000061035156,21.61000061035156,20.690000534057617,20.86000061035156,152500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,21.32999992370605,21.32999992370605,19.200000762939453,20.670000076293945,74100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.46999931335449,20.46999931335449,19.809999465942383,19.84000015258789,83800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.799999237060547,20.32999992370605,19.63999938964844,20.32999992370605,86500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.1299991607666,20.31999969482422,19.440000534057617,19.670000076293945,111300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.46999931335449,20.100000381469727,19.170000076293945,19.200000762939453,147200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,19.309999465942383,19.57999992370605,18.81999969482422,19.209999084472656,181000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,18.88999938964844,19.049999237060547,18.540000915527344,18.84000015258789,127300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.8700008392334,19.86000061035156,18.8700008392334,19.59000015258789,195000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,19.5,19.540000915527344,19.229999542236328,19.46999931335449,126600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.51000022888184,19.61000061035156,19.25,19.31999969482422,73400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.549999237060547,20.82999992370605,19.440000534057617,20.6200008392334,156300.0,,,,,,,,,,
