Date,Open,High,Low,Close,Volume,"('Adj Close', 'LARK')","('Close', 'LARK')","('High', 'LARK')","('Low', 'LARK')","('Open', 'LARK')","('Volume', 'LARK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,18.819047927856445,18.819047927856445,18.790475845336918,18.819047927856445,1995.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,18.819047927856445,19.257143020629883,18.485713958740234,18.485713958740234,4725.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,19.28571319580078,19.28571319580078,18.46666717529297,18.75238037109375,3150.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,18.71428680419922,18.885713577270508,18.704761505126957,18.885713577270508,1575.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.71428680419922,19.190475463867188,18.71428680419922,19.08571434020996,4200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,19.095237731933597,19.26666641235352,19.0476188659668,19.26666641235352,4515.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,19.257143020629883,19.4761905670166,19.238094329833984,19.24761962890625,11130.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.28571319580078,19.28571319580078,18.685714721679688,18.685714721679688,14490.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.85714340209961,18.85714340209961,18.85714340209961,18.85714340209961,1995.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,19.05714225769043,19.685714721679688,19.05714225769043,19.24761962890625,1995.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,19.571428298950195,19.571428298950195,19.39047622680664,19.39047622680664,1890.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.571428298950195,19.71428680419922,19.41904830932617,19.580951690673828,2310.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.571428298950195,19.619047164916992,19.428571701049805,19.46666717529297,1890.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.53333282470703,19.666667938232425,19.399999618530277,19.399999618530277,1155.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,19.43809509277344,19.43809509277344,19.399999618530277,19.41904830932617,3255.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,735.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.580951690673828,20.74285697937012,19.580951690673828,20.74285697937012,2520.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.4761905670166,20.4761905670166,19.41904830932617,20.076190948486328,1050.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,20.323810577392575,20.457143783569336,20.323810577392575,20.457143783569336,315.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.457143783569336,20.457143783569336,20.457143783569336,20.457143783569336,0.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,20.27618980407715,20.36190414428711,20.152381896972656,20.152381896972656,5565.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.30476188659668,20.30476188659668,20.30476188659668,20.30476188659668,945.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.40952491760254,20.40952491760254,20.0,20.0,1995.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.0,20.39047622680664,19.647619247436523,20.009523391723636,3570.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.104761123657227,20.628570556640625,19.0476188659668,19.06666755676269,10500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.0476188659668,19.0476188659668,18.20952415466309,18.20952415466309,6090.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.80952453613281,18.933332443237305,18.80952453613281,18.923809051513672,4095.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,18.571428298950195,19.08571434020996,18.571428298950195,19.08571434020996,735.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,19.08571434020996,20.0,19.0,19.35238075256348,4095.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,18.37142944335937,18.847618103027344,18.20952415466309,18.847618103027344,3045.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,18.571428298950195,19.190475463867188,18.571428298950195,19.190475463867188,840.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,18.96190452575684,19.0476188659668,18.733333587646484,18.733333587646484,1575.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,18.990476608276367,18.990476608276367,18.91428565979004,18.91428565979004,945.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,18.80952453613281,18.80952453613281,18.22857093811035,18.238094329833984,1785.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,18.28571319580078,18.619047164916992,18.28571319580078,18.619047164916992,945.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,18.428571701049805,18.9809513092041,18.428571701049805,18.666667938232425,1365.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,18.457143783569336,18.65714263916016,18.36190414428711,18.65714263916016,1785.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,18.28571319580078,19.495237350463867,18.28571319580078,19.238094329833984,8505.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,18.761905670166016,19.74285697937012,18.28571319580078,18.9714298248291,7665.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,19.14285659790039,19.26666641235352,18.619047164916992,18.85714340209961,5985.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,19.75238037109375,19.78095245361328,18.504762649536133,18.504762649536133,3255.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,18.4761905670166,18.4761905670166,18.4761905670166,18.4761905670166,5145.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,18.69523811340332,18.69523811340332,18.69523811340332,18.69523811340332,420.0,,,,,,,,,,
