Date,Open,High,Low,Close,Volume,"('Adj Close', 'EAST')","('Close', 'EAST')","('High', 'EAST')","('Low', 'EAST')","('Open', 'EAST')","('Volume', 'EAST')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.309999942779541,1.309999942779541,1.2209999561309814,1.2519999742507937,10200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.222000002861023,1.2400000095367432,1.1100000143051147,1.159999966621399,36600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.190000057220459,1.190000057220459,0.9879999756813048,1.1299999952316284,795700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.1100000143051147,1.190000057220459,1.0399999618530271,1.1799999475479126,27500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.159999966621399,1.25,1.0499999523162842,1.2100000381469729,21900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.1399999856948853,1.2699999809265137,1.1399999856948853,1.2200000286102295,8900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.2000000476837158,1.2300000190734863,1.1399999856948853,1.2000000476837158,9100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.1100000143051147,1.2799999713897705,1.1100000143051147,1.25,21000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.25,1.25,1.1799999475479126,1.190000057220459,11100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.2100000381469729,1.2209999561309814,1.159999966621399,1.2170000076293943,7200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.2100000381469729,1.2139999866485596,1.1410000324249268,1.1799999475479126,4900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.13100004196167,1.190000057220459,1.13100004196167,1.190000057220459,4200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.190000057220459,1.190000057220459,1.1799999475479126,1.190000057220459,700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.159999966621399,1.190000057220459,1.0700000524520874,1.0700000524520874,10000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.100000023841858,1.149999976158142,1.0399999618530271,1.0800000429153442,26200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.100000023841858,1.100000023841858,1.0800000429153442,1.090000033378601,3500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.090000033378601,1.1360000371932983,1.059999942779541,1.090000033378601,6300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.0800000429153442,1.1399999856948853,1.0299999713897705,1.059999942779541,7800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.0579999685287476,1.100000023841858,1.0399999618530271,1.090000033378601,5000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.093000054359436,1.100000023841858,1.059999942779541,1.0700000524520874,25400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.1150000095367432,1.190000057220459,1.0499999523162842,1.1100000143051147,14700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.090000033378601,1.090000033378601,1.0499999523162842,1.0700000524520874,11100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.0499999523162842,1.1699999570846558,1.0499999523162842,1.0700000524520874,27200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.1200000047683716,1.194000005722046,1.0800000429153442,1.100000023841858,15000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.1200000047683716,1.187999963760376,1.0700000524520874,1.1549999713897705,8900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.2000000476837158,1.2000000476837158,1.0850000381469729,1.1100000143051147,8300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.1200000047683716,1.1699999570846558,1.1200000047683716,1.1299999952316284,5000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.1299999952316284,1.190000057220459,1.059999942779541,1.1100000143051147,7700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.1399999856948853,1.190000057220459,1.0700000524520874,1.1200000047683716,21900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.1200000047683716,1.149999976158142,1.090000033378601,1.090000033378601,5700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.1360000371932983,1.1480000019073486,1.1100000143051147,1.1349999904632568,20900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.1399999856948853,1.149999976158142,1.100000023841858,1.1299999952316284,16100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.1399999856948853,1.1449999809265137,1.1100000143051147,1.1299999952316284,8200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.149999976158142,1.149999976158142,1.0099999904632568,1.0099999904632568,19100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.059999942779541,1.059999942779541,0.9610000252723694,0.9990000128746032,1750700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.1399999856948853,1.2799999713897705,1.0,1.059999942779541,4547300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.0,1.184000015258789,1.0,1.159999966621399,215200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.090000033378601,1.350000023841858,1.0,1.2599999904632568,216600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.1799999475479126,1.2699999809265137,1.1399999856948853,1.1699999570846558,39600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.190000057220459,1.190000057220459,1.100000023841858,1.1100000143051147,11600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.1200000047683716,1.1460000276565552,1.0700000524520874,1.1050000190734863,30800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.1100000143051147,1.1699999570846558,1.0700000524520874,1.1100000143051147,60700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.1299999952316284,1.1299999952316284,1.0499999523162842,1.0700000524520874,54600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.1080000400543213,1.1080000400543213,1.0299999713897705,1.0499999523162842,5000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.0700000524520874,1.100000023841858,1.0700000524520874,1.100000023841858,11100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.1100000143051147,1.1100000143051147,1.0399999618530271,1.0520000457763672,60500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.0499999523162842,1.1169999837875366,1.0399999618530271,1.059999942779541,52200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.090000033378601,1.2300000190734863,1.0499999523162842,1.2300000190734863,124100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.1399999856948853,1.2100000381469729,1.1299999952316284,1.1649999618530271,64800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.159999966621399,1.340000033378601,1.1200000047683716,1.2699999809265137,94300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.2699999809265137,1.2699999809265137,1.2000000476837158,1.2200000286102295,16900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.190000057220459,1.2330000400543213,1.1299999952316284,1.1399999856948853,153400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.149999976158142,1.3200000524520874,1.149999976158142,1.309999942779541,108600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.2699999809265137,1.5,1.2400000095367432,1.4900000095367432,140300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.4299999475479126,1.4299999475479126,1.25,1.2899999618530271,58900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.2699999809265137,1.3300000429153442,1.031000018119812,1.059999942779541,146800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.0800000429153442,1.1150000095367432,0.9900000095367432,1.0080000162124634,102800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.0299999713897705,1.0499999523162842,1.0,1.0299999713897705,18200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.0,1.0299999713897705,0.9800000190734864,0.9800000190734864,18600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,0.9800000190734864,1.0299999713897705,0.9200000166893004,0.9399999976158142,34400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,0.9559999704360962,1.034000039100647,0.9229999780654908,0.9900000095367432,40700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.1100000143051147,1.190000057220459,1.0299999713897705,1.1699999570846558,286900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.100000023841858,1.100000023841858,0.959999978542328,0.9810000061988832,80500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,0.9900000095367432,1.0099999904632568,0.9200000166893004,0.9300000071525574,25500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,0.9800000190734864,0.9990000128746032,0.9300000071525574,0.949999988079071,9000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,0.9300000071525574,0.9800000190734864,0.925000011920929,0.959999978542328,12300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,0.9509999752044678,0.9800000190734864,0.9200000166893004,0.9369999766349792,13700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,0.949999988079071,0.949999988079071,0.9100000262260436,0.9229999780654908,9500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,0.9229999780654908,0.959999978542328,0.9229999780654908,0.959999978542328,12900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,0.9380000233650208,0.959999978542328,0.9300000071525574,0.9300000071525574,4500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,0.9589999914169312,0.959999978542328,0.9300000071525574,0.9300000071525574,13900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,0.9800000190734864,0.9869999885559082,0.8600000143051147,0.8999999761581421,47300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,0.8619999885559082,0.9049999713897704,0.8399999737739563,0.8740000128746033,30900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,0.8500000238418579,0.9789999723434448,0.8500000238418579,0.8809999823570251,20000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,0.8629999756813049,0.9990000128746032,0.8500000238418579,0.9559999704360962,80500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,0.8799999952316284,0.9879999756813048,0.8799999952316284,0.921999990940094,11900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,0.949999988079071,0.9589999914169312,0.9100000262260436,0.9330000281333924,12600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.0099999904632568,1.1200000047683716,0.9700000286102296,1.0839999914169312,72800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,1.1100000143051147,1.1100000143051147,1.0199999809265137,1.0499999523162842,107900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,1.0199999809265137,1.0499999523162842,1.0099999904632568,1.0199999809265137,6700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1.0449999570846558,1.0700000524520874,1.0010000467300415,1.0199999809265137,27900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.0399999618530271,1.062999963760376,1.0,1.059999942779541,16500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.1200000047683716,1.1200000047683716,1.0,1.0199999809265137,26900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1.0499999523162842,1.0700000524520874,0.9700000286102296,0.9900000095367432,11700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,1.0199999809265137,1.0499999523162842,0.949999988079071,1.006999969482422,26800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,0.9900000095367432,1.0399999618530271,0.930999994277954,0.959999978542328,19900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,0.9649999737739564,1.1100000143051147,0.9300000071525574,1.100000023841858,88000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,1.1200000047683716,1.2300000190734863,1.0609999895095823,1.190000057220459,79300.0,,,,,,,,,,
