Date,Open,High,Low,Close,Volume,"('Adj Close', 'RHP')","('Close', 'RHP')","('High', 'RHP')","('Low', 'RHP')","('Open', 'RHP')","('Volume', 'RHP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,109.94000244140624,111.52999877929688,109.94000244140624,111.37999725341795,285900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,110.52999877929688,111.47000122070312,109.80999755859376,110.23999786376952,457900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,110.02999877929688,111.5,109.95999908447266,111.0500030517578,295800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,110.13999938964844,112.52999877929688,110.13999938964844,111.87999725341795,286600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,112.11000061035156,114.16999816894533,112.11000061035156,114.11000061035156,323700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,112.5500030517578,112.87000274658205,111.63999938964844,112.0999984741211,295100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,112.31999969482422,112.66999816894533,111.2300033569336,111.83000183105467,339400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,111.55999755859376,111.83999633789062,110.2699966430664,111.81999969482422,310900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,113.36000061035156,113.36000061035156,111.0,111.86000061035156,316000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,110.88999938964844,113.37999725341795,110.0,112.87000274658205,453900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,111.13999938964844,113.37000274658205,110.68000030517578,113.13999938964844,527900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,113.66999816894533,113.93000030517578,110.68000030517578,112.4000015258789,395600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,113.04000091552734,113.69000244140624,111.4000015258789,113.51000213623048,399000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,114.4800033569336,114.9800033569336,112.41000366210938,112.83999633789062,413700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,113.3000030517578,113.3000030517578,110.7699966430664,110.87999725341795,446700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,112.19000244140624,112.19000244140624,108.81999969482422,109.19000244140624,480700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,110.83000183105467,111.01000213623048,109.01000213623048,110.01000213623048,440300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,110.27999877929688,111.81999969482422,110.27999877929688,110.58999633789062,316300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,110.2300033569336,111.91999816894533,110.01000213623048,111.5199966430664,371700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,111.0199966430664,111.93000030517578,110.30999755859376,111.8000030517578,415800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,112.1500015258789,112.72000122070312,109.77999877929688,109.9000015258789,409600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,110.4800033569336,113.38999938964844,110.16000366210938,113.27999877929688,594000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,112.05999755859376,114.36000061035156,111.58999633789062,113.6999969482422,440100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,112.2300033569336,114.23999786376952,111.12000274658205,113.54000091552734,464500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,113.26000213623048,115.23999786376952,113.0999984741211,114.30999755859376,544500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,114.3000030517578,115.55999755859376,113.37999725341795,114.6999969482422,398200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,114.38999938964844,115.55999755859376,113.72000122070312,114.58000183105467,268200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,114.93000030517578,115.04000091552734,113.5199966430664,114.55999755859376,357700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,114.4000015258789,115.05999755859376,113.83000183105467,114.61000061035156,578700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,111.55999755859376,112.2300033569336,109.7300033569336,111.3000030517578,338300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,112.37999725341795,115.81999969482422,111.9800033569336,115.18000030517578,554700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,116.16000366210938,117.87000274658205,115.76000213623048,117.22000122070312,394700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,115.54000091552734,117.1500015258789,114.83000183105467,116.23999786376952,419100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,114.70999908447266,117.87999725341795,114.70999908447266,117.70999908447266,401600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,117.62999725341795,119.77999877929688,117.62999725341795,118.9800033569336,552200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,118.70999908447266,121.0,117.9499969482422,120.87000274658205,553300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,120.26000213623048,122.91000366210938,118.4000015258789,119.25,591800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,118.72000122070312,119.70999908447266,116.81999969482422,117.66999816894533,427900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,118.37000274658205,119.1999969482422,117.23999786376952,117.44000244140624,453700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,116.58000183105467,121.04000091552734,116.58000183105467,119.81999969482422,495200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,121.0,121.0,117.56999969482422,118.4800033569336,667600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,118.83000183105467,120.4000015258789,118.44000244140624,119.23999786376952,542800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,118.6500015258789,119.55999755859376,117.3499984741211,118.41999816894533,522600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,117.83999633789062,119.20999908447266,117.02999877929688,118.0,397300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,119.22000122070312,119.48999786376952,117.5500030517578,117.9000015258789,352200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,118.43000030517578,118.87000274658205,116.93000030517578,117.43000030517578,419500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,118.45999908447266,119.1500015258789,117.80999755859376,117.81999969482422,421500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,117.66000366210938,117.91999816894533,115.4499969482422,116.25,448400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,116.79000091552734,117.70999908447266,115.77999877929688,116.0199966430664,421500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,115.70999908447266,116.5500030517578,114.33999633789062,114.9800033569336,306300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,114.9800033569336,116.4000015258789,114.12000274658205,116.16999816894533,431800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,115.37000274658205,116.95999908447266,114.0,115.1999969482422,680000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,114.91999816894533,116.5500030517578,114.91999816894533,116.23999786376952,573300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,115.97000122070312,118.52999877929688,115.97000122070312,118.45999908447266,388400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,117.75,118.0,116.11000061035156,116.56999969482422,442500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,117.6500015258789,119.0999984741211,116.97000122070312,118.7699966430664,399900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,119.33000183105467,119.5500030517578,116.8499984741211,116.87000274658205,233300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,117.58999633789062,117.70999908447266,114.48999786376952,114.5500030517578,358000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,114.88999938964844,115.2300033569336,113.5999984741211,114.0,598600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,114.47000122070312,116.2699966430664,113.73999786376952,116.0999984741211,467200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,116.0999984741211,117.18000030517578,115.08999633789062,115.61000061035156,372400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,115.61000061035156,116.36000061035156,114.4000015258789,115.98999786376952,261300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,114.41000366210938,115.3000030517578,112.93000030517578,113.52999877929688,509800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,112.87000274658205,114.13999938964844,112.70999908447266,114.0999984741211,428100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,115.41999816894533,115.94000244140624,113.31999969482422,114.3000030517578,382700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,114.62000274658205,115.9800033569336,114.62000274658205,115.69000244140624,327400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,115.55999755859376,116.8499984741211,115.0500030517578,116.27999877929688,236000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,116.0199966430664,116.25,113.70999908447266,115.76000213623048,384600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,113.72000122070312,114.5199966430664,111.9000015258789,112.43000030517578,437300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,112.87999725341795,113.9499969482422,112.04000091552734,112.7300033569336,368000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,112.08000183105467,112.7699966430664,110.1999969482422,111.0500030517578,393400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,112.16999816894533,112.6500015258789,109.2699966430664,109.44000244140624,383300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,108.9800033569336,109.20999908447266,107.36000061035156,108.80999755859376,537200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,109.4000015258789,109.58000183105467,105.75,106.38999938964844,534100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,106.77999877929688,106.9499969482422,103.1999969482422,104.58000183105467,624300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,104.4000015258789,105.51000213623048,103.77999877929688,104.43000030517578,488400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,104.8499984741211,106.61000061035156,104.16999816894533,106.5500030517578,349600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,106.8499984741211,108.87000274658205,106.8499984741211,108.23999786376952,419100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,108.23999786376952,109.68000030517578,107.61000061035156,107.88999938964844,410900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,106.63999938964844,107.37999725341795,105.7300033569336,106.95999908447266,433500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,107.0,107.87000274658205,106.72000122070312,107.05999755859376,305100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,107.68000030517578,108.47000122070312,106.4499969482422,107.12999725341795,281000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,106.5999984741211,106.9800033569336,105.20999908447266,105.4800033569336,624100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,106.2699966430664,107.41000366210938,105.0199966430664,105.55999755859376,534300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,104.33999633789062,105.33000183105467,100.5999984741211,104.81999969482422,898100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,106.08000183105467,106.56999969482422,103.29000091552734,104.43000030517578,858000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,105.08999633789062,106.11000061035156,104.68000030517578,105.26000213623048,435500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,106.27999877929688,107.06999969482422,105.31999969482422,106.41999816894533,813700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,105.77999877929688,106.08000183105467,103.5999984741211,104.12999725341795,574900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,104.08999633789062,105.93000030517578,102.81999969482422,105.41000366210938,617900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,105.88999938964844,106.18000030517578,105.06999969482422,105.94000244140624,524600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,106.70999908447266,106.83999633789062,104.29000091552734,105.01000213623048,438900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,106.16999816894533,106.70999908447266,104.95999908447266,105.66000366210938,796300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,106.8499984741211,107.55999755859376,106.01000213623048,106.04000091552734,529200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,106.0500030517578,107.08999633789062,105.73999786376952,106.80999755859376,262300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,107.3000030517578,107.3000030517578,105.13999938964844,105.37000274658205,311300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,105.2699966430664,106.1500015258789,104.9800033569336,106.04000091552734,318300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,105.93000030517578,105.93000030517578,103.87999725341795,104.45999908447266,298000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,104.33999633789062,105.30999755859376,103.79000091552734,104.13999938964844,327800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,104.3000030517578,104.98999786376952,102.6500015258789,103.0199966430664,356700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,103.54000091552734,105.44000244140624,103.33999633789062,104.75,382700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,105.27999877929688,105.44000244140624,104.06999969482422,104.66999816894533,367400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,103.77999877929688,104.23999786376952,102.51000213623048,103.51000213623048,447800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,103.98999786376952,104.5199966430664,103.43000030517578,103.86000061035156,313100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,104.1500015258789,105.41000366210938,103.6500015258789,105.06999969482422,539800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,105.70999908447266,106.0199966430664,104.58000183105467,106.01000213623048,267000.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,105.43000030517578,106.4800033569336,105.02999877929688,105.22000122070312,287800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,105.66000366210938,106.52999877929688,103.0,103.91999816894533,288300.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,103.66000366210938,104.18000030517578,102.5,102.6999969482422,376600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,101.9499969482422,102.25,101.0199966430664,101.3499984741211,388600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,100.45999908447266,101.02999877929688,99.12000274658205,100.0,711000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,99.62000274658205,99.91999816894533,98.52999877929688,98.7300033569336,531400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,100.95999908447266,102.44000244140624,99.61000061035156,100.83000183105467,377600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,101.05999755859376,101.12999725341795,99.5199966430664,100.0500030517578,288800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,98.87999725341795,99.4000015258789,97.87999725341795,98.83000183105467,562700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,98.4499969482422,100.01000213623048,98.27999877929688,99.95999908447266,333800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,100.13999938964844,100.4000015258789,98.52999877929688,99.04000091552734,410900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,98.45999908447266,99.1500015258789,98.08000183105467,98.6500015258789,262800.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,99.0,99.66999816894533,97.6500015258789,99.62000274658205,751500.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,99.63999938964844,100.5999984741211,98.56999969482422,98.62999725341795,704400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,98.62999725341795,98.68000030517578,96.70999908447266,97.20999908447266,335800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,96.48999786376952,97.11000061035156,95.44000244140624,95.86000061035156,567900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,96.13999938964844,98.08000183105467,95.66000366210938,98.02999877929688,474100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,97.81999969482422,100.2300033569336,97.5999984741211,99.86000061035156,1077000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,99.97000122070312,100.0,97.83000183105467,98.18000030517578,407500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,98.58999633789062,98.58999633789062,97.37999725341795,98.08000183105467,209400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,98.56999969482422,99.4800033569336,98.19000244140624,98.75,222000.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,98.38999938964844,98.75,97.86000061035156,98.41999816894533,215600.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,99.02999877929688,99.81999969482422,98.20999908447266,98.30999755859376,253400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,97.93000030517578,99.27999877929688,97.80999755859376,98.20999908447266,306300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,98.58999633789062,99.83999633789062,98.27999877929688,99.73999786376952,273300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,101.5500030517578,105.37000274658205,100.11000061035156,100.4499969482422,524500.0,,,,,,,,,,
