Date,Open,High,Low,Close,Volume,"('Adj Close', 'INGR')","('Close', 'INGR')","('High', 'INGR')","('Low', 'INGR')","('Open', 'INGR')","('Volume', 'INGR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-06 19:00:00-05:00,109.75,111.93000030517578,109.5999984741211,110.68000030517578,654700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,111.1500015258789,111.41999816894533,109.41000366210938,109.45999908447266,378000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,109.0,109.27999877929688,108.0,108.16000366210938,305900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,108.05999755859376,109.73999786376952,107.7699966430664,109.06999969482422,420400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,108.3499984741211,108.70999908447266,107.91000366210938,108.37999725341795,391200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,108.77999877929688,110.8499984741211,108.4000015258789,110.79000091552734,519800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,113.08999633789062,114.93000030517578,112.0500030517578,114.91000366210938,476400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,114.79000091552734,114.87999725341795,113.69000244140624,114.16999816894533,309700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,114.05999755859376,116.0500030517578,113.83999633789062,115.86000061035156,453300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,115.91000366210938,116.31999969482422,114.44000244140624,115.1999969482422,318400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,114.87000274658205,114.87000274658205,113.70999908447266,114.70999908447266,557000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,114.80999755859376,115.94000244140624,114.47000122070312,114.97000122070312,315600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,115.1999969482422,115.58999633789062,114.56999969482422,114.62000274658205,254100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,114.5,115.91999816894533,114.47000122070312,115.16000366210938,379000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,115.1999969482422,116.63999938964844,114.58000183105467,116.33999633789062,350900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,117.0,118.1500015258789,116.62000274658205,117.62999725341795,585900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,117.91000366210938,118.04000091552734,116.61000061035156,117.12999725341795,329500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,117.4000015258789,118.05999755859376,116.73999786376952,117.3499984741211,387900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,117.41999816894533,118.33999633789062,116.55999755859376,116.70999908447266,325000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,117.23999786376952,117.5500030517578,116.11000061035156,116.33000183105467,457500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,116.75,117.66000366210938,116.0999984741211,116.29000091552734,459800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,116.2699966430664,117.66999816894533,116.2699966430664,117.47000122070312,343400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,117.16000366210938,118.36000061035156,117.16000366210938,117.62000274658205,426500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,117.93000030517578,117.94000244140624,116.0500030517578,117.93000030517578,392200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,118.1999969482422,118.83000183105467,116.63999938964844,117.0,532000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,116.87999725341795,117.0,114.80999755859376,115.41000366210938,386900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,114.88999938964844,116.4800033569336,114.1500015258789,114.75,1765100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,114.4499969482422,116.5500030517578,114.33999633789062,115.37000274658205,358300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,115.38999938964844,117.29000091552734,115.38999938964844,117.12000274658205,341800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,117.08999633789062,117.22000122070312,115.23999786376952,116.56999969482422,404800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,116.83999633789062,116.83999633789062,115.76000213623048,116.08000183105467,334400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,116.18000030517578,117.20999908447266,115.80999755859376,117.12999725341795,309700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,117.22000122070312,118.22000122070312,117.1500015258789,117.4000015258789,360600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,117.9000015258789,118.36000061035156,117.02999877929688,117.54000091552734,301100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,118.0999984741211,118.62999725341795,117.62000274658205,118.0999984741211,367600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,117.27999877929688,117.91999816894533,116.8000030517578,116.8499984741211,340600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,116.87000274658205,118.04000091552734,116.41999816894533,117.2300033569336,337500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,117.1500015258789,117.1500015258789,115.97000122070312,116.38999938964844,322400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,116.19000244140624,116.5,114.29000091552734,114.41000366210938,366200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,114.87000274658205,116.04000091552734,114.22000122070312,115.02999877929688,307000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,114.8499984741211,115.2300033569336,114.19000244140624,114.36000061035156,267000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,114.08000183105467,114.47000122070312,113.16000366210938,113.2699966430664,391800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,113.37999725341795,113.54000091552734,112.6999969482422,113.12999725341795,371500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,113.3000030517578,113.41000366210938,112.2300033569336,112.87999725341795,455600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,113.4499969482422,113.6999969482422,111.66000366210938,111.88999938964844,273600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,111.4000015258789,111.80999755859376,109.9000015258789,110.1500015258789,316500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,110.41999816894533,111.0199966430664,109.69000244140624,110.12999725341795,285300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,110.25,111.58000183105467,109.51000213623048,111.5199966430664,755600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,112.16999816894533,112.5199966430664,110.62999725341795,111.29000091552734,388400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,112.0,112.69000244140624,111.48999786376952,112.33000183105467,249400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,112.36000061035156,113.81999969482422,112.1999969482422,113.62000274658205,360100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,114.0,114.87000274658205,113.30999755859376,114.30999755859376,223700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,114.0199966430664,114.9499969482422,113.54000091552734,114.33000183105467,180100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,113.77999877929688,115.29000091552734,113.77999877929688,115.0999984741211,194500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,115.3000030517578,115.41000366210938,114.16000366210938,114.4800033569336,201900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,114.20999908447266,114.73999786376952,113.1999969482422,113.29000091552734,296600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,113.66999816894533,115.06999969482422,112.98999786376952,115.05999755859376,325300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,115.05999755859376,115.16000366210938,114.36000061035156,114.58999633789062,202000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,114.0199966430664,114.62999725341795,113.62000274658205,114.3000030517578,264400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,114.9000015258789,115.58999633789062,114.0199966430664,115.25,266300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,115.2699966430664,115.29000091552734,113.70999908447266,114.55999755859376,200900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,115.20999908447266,115.66000366210938,114.47000122070312,115.41000366210938,199900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,116.1999969482422,116.68000030517578,115.97000122070312,116.56999969482422,358900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,117.25,118.5,112.75,118.4499969482422,806800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,118.9800033569336,120.0,117.68000030517578,119.97000122070312,439600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,120.0,120.52999877929688,118.58000183105467,120.22000122070312,426300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,121.0,122.18000030517578,120.62999725341795,121.37000274658205,580400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,121.87999725341795,121.9499969482422,117.56999969482422,118.12999725341795,544800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,118.12000274658205,118.12000274658205,116.66999816894533,117.66000366210938,438600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,118.04000091552734,119.16999816894533,117.87000274658205,118.87999725341795,403800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,118.97000122070312,119.94000244140624,118.29000091552734,119.62999725341795,317000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,119.52999877929688,119.79000091552734,118.18000030517578,118.2300033569336,254400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,118.48999786376952,118.83000183105467,117.16999816894533,118.80999755859376,320100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,118.23999786376952,118.7300033569336,117.36000061035156,118.31999969482422,334600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,117.83999633789062,118.94000244140624,117.26000213623048,117.6500015258789,477500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,118.12999725341795,118.58000183105467,117.38999938964844,117.6999969482422,170000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,117.18000030517578,118.0199966430664,116.25,116.44000244140624,302100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,115.8499984741211,116.25,115.01000213623048,115.43000030517578,265000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,115.76000213623048,116.63999938964844,115.43000030517578,116.5999984741211,326600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,116.8000030517578,117.77999877929688,116.38999938964844,117.58000183105467,328200.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,117.70999908447266,117.94000244140624,115.76000213623048,116.56999969482422,263200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,116.16999816894533,116.38999938964844,114.87999725341795,114.93000030517578,234900.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,114.73999786376952,115.9499969482422,114.4499969482422,115.8499984741211,341100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,115.86000061035156,116.5999984741211,115.48999786376952,116.2300033569336,312200.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,115.83000183105467,117.0,115.54000091552734,115.94000244140624,252700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,115.38999938964844,115.95999908447266,114.87999725341795,115.33000183105467,259400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,114.95999908447266,115.3000030517578,113.7300033569336,114.98999786376952,315700.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,115.31999969482422,116.47000122070312,114.76000213623048,114.93000030517578,368800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,114.58999633789062,115.12999725341795,113.95999908447266,114.75,324200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,114.33999633789062,114.58999633789062,113.1999969482422,113.88999938964844,286600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,113.93000030517578,115.87000274658205,113.83999633789062,115.33000183105467,376000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,115.25,116.29000091552734,115.25,115.75,399700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,115.13999938964844,116.36000061035156,114.4800033569336,114.55999755859376,448200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,114.98999786376952,115.62999725341795,114.33999633789062,115.5,2333900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,115.5,116.8000030517578,114.66000366210938,116.33000183105467,354700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,116.38999938964844,116.38999938964844,114.61000061035156,115.04000091552734,419800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,114.1500015258789,114.68000030517578,113.77999877929688,114.11000061035156,529400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,114.68000030517578,115.79000091552734,114.19000244140624,114.80999755859376,357200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,115.4499969482422,115.4499969482422,114.06999969482422,114.6999969482422,520400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,114.23999786376952,114.55999755859376,113.33000183105467,113.7699966430664,481500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,112.63999938964844,113.29000091552734,111.8499984741211,112.81999969482422,776100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,113.0199966430664,113.9000015258789,112.80999755859376,112.9499969482422,268100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,112.54000091552734,112.79000091552734,111.54000091552734,112.37999725341795,885100.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,112.83999633789062,113.5,112.5,112.88999938964844,363500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,112.63999938964844,112.83000183105467,111.93000030517578,111.9800033569336,367500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,112.20999908447266,113.41999816894533,112.20999908447266,113.2699966430664,264500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,113.44000244140624,115.27999877929688,113.44000244140624,114.7699966430664,312300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,115.5,115.55999755859376,114.4000015258789,115.01000213623048,302500.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,115.58000183105467,115.75,113.94000244140624,114.0,289300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,114.6500015258789,117.16999816894533,114.02999877929688,117.0999984741211,388000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,117.61000061035156,120.83000183105467,117.33000183105467,119.26000213623048,544300.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,118.8499984741211,121.02999877929688,118.8499984741211,119.7699966430664,241100.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,120.27999877929688,120.27999877929688,118.05999755859376,119.02999877929688,343100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,119.48999786376952,120.25,117.75,119.95999908447266,208900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,119.79000091552734,120.06999969482422,117.73999786376952,117.86000061035156,311300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,117.9499969482422,119.94000244140624,117.48999786376952,118.63999938964844,277900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,119.0999984741211,121.29000091552734,119.08999633789062,119.72000122070312,350500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,119.77999877929688,122.16000366210938,119.77999877929688,121.20999908447266,278000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,120.9000015258789,121.9499969482422,120.06999969482422,121.3499984741211,241200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,120.73999786376952,124.0,120.26000213623048,123.73999786376952,312800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,124.0,125.26000213623048,122.58999633789062,124.37000274658205,337100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,124.69000244140624,125.47000122070312,122.05999755859376,123.33999633789062,434800.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,123.12000274658205,124.29000091552734,121.77999877929688,123.0199966430664,328000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,121.25,121.2699966430664,118.8499984741211,120.01000213623048,491000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,125.41000366210938,130.66000366210938,123.8000030517578,127.9499969482422,594800.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,128.5399932861328,130.16000366210938,125.9800033569336,126.37000274658205,634700.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,126.87999725341795,128.0,126.33000183105467,126.76000213623048,362200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,128.39999389648438,130.19000244140625,127.23999786376952,130.1699981689453,462300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,128.92999267578125,129.77999877929688,128.08999633789062,128.25999450683594,405100.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,128.94000244140625,129.97000122070312,127.76000213623048,129.75,275900.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,130.08999633789062,131.1999969482422,129.64999389648438,130.8800048828125,268400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,131.52000427246094,131.52000427246094,130.1699981689453,130.77000427246094,308700.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,130.3699951171875,131.08999633789062,129.82000732421875,130.99000549316406,250500.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,131.3800048828125,132.4199981689453,130.66000366210938,132.36000061035156,249900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,131.89999389648438,133.11000061035156,131.4199981689453,131.8800048828125,204900.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,132.61000061035156,133.2899932861328,131.36000061035156,132.50999450683594,245400.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,132.4499969482422,132.82000732421875,131.61000061035156,132.0399932861328,145200.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,132.82000732421875,133.3300018310547,132.1300048828125,132.82000732421875,255500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,133.44000244140625,134.17999267578125,132.4199981689453,132.7100067138672,216400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,132.5,133.07000732421875,131.86000061035156,132.64999389648438,180500.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,133.25999450683594,134.1199951171875,132.1999969482422,133.77000427246094,349400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,133.72000122070312,134.1999969482422,133.0,133.52999877929688,382800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,133.5,134.4499969482422,132.85000610351562,134.30999755859375,304900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,134.52000427246094,135.13999938964844,133.6199951171875,134.3000030517578,243900.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,134.0,134.77999877929688,133.30999755859375,134.6300048828125,386600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,135.05999755859375,135.99000549316406,134.77000427246094,134.9199981689453,322700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,134.6300048828125,136.4199981689453,134.6300048828125,135.22999572753906,285700.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,135.22999572753906,136.2899932861328,134.3800048828125,135.74000549316406,387300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,136.13999938964844,137.2100067138672,134.94000244140625,135.47999572753906,336800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,135.47999572753906,136.30999755859375,133.0500030517578,134.4499969482422,355700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,134.49000549316406,135.11000061035156,133.5800018310547,134.8800048828125,239300.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,134.99000549316406,135.42999267578125,134.3000030517578,134.60000610351562,257000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,135.22999572753906,135.52999877929688,134.35000610351562,134.6999969482422,347800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,135.0,135.7899932861328,134.05999755859375,134.2100067138672,295600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,134.67999267578125,136.6300048828125,134.5,135.6999969482422,269900.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,136.97999572753906,136.97999572753906,135.14999389648438,136.16000366210938,256300.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,135.13999938964844,135.63999938964844,133.52000427246094,134.97999572753906,1322800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,135.0500030517578,136.0,134.36000061035156,135.0399932861328,446500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,135.16000366210938,136.33999633789062,134.7100067138672,135.75,269800.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,135.91000366210938,136.6699981689453,134.9499969482422,135.19000244140625,406400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,135.3800048828125,137.64999389648438,135.3800048828125,137.50999450683594,462500.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,137.7899932861328,138.3699951171875,136.72000122070312,137.3699951171875,228300.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,137.60000610351562,137.6999969482422,136.5,137.42999267578125,342700.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,136.88999938964844,137.16000366210938,135.5500030517578,136.02999877929688,317600.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,135.55999755859375,136.60000610351562,134.32000732421875,135.97999572753906,412000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,135.30999755859375,135.97000122070312,133.50999450683594,134.1999969482422,195800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,134.77000427246094,135.25,134.38999938964844,135.10000610351562,202700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,135.10000610351562,135.5500030517578,134.25,134.49000549316406,314800.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,134.67999267578125,134.67999267578125,133.39999389648438,134.02999877929688,283700.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,134.77000427246094,135.14999389648438,133.19000244140625,133.5500030517578,236800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,133.88999938964844,134.11000061035156,132.85000610351562,133.5800018310547,350600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,133.8800048828125,134.3699951171875,133.16000366210938,133.41000366210938,340700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,133.80999755859375,134.52999877929688,133.3800048828125,134.3800048828125,252600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,133.8699951171875,136.16000366210938,133.8699951171875,135.07000732421875,273500.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,135.0500030517578,136.97999572753906,134.97999572753906,135.52000427246094,220900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,136.05999755859375,136.38999938964844,134.6699981689453,134.82000732421875,251500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,135.02000427246094,135.3800048828125,133.6699981689453,134.25999450683594,223000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,134.35000610351562,135.17999267578125,133.38999938964844,133.92999267578125,277900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,133.2100067138672,135.3800048828125,132.42999267578125,134.38999938964844,264400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,133.6999969482422,136.0399932861328,132.91000366210938,135.97000122070312,401000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,135.77999877929688,136.69000244140625,135.1699981689453,135.58999633789062,253100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,135.72000122070312,136.32000732421875,134.61000061035156,135.0,280700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,135.11000061035156,136.0,134.75999450683594,134.83999633789062,234200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,134.47000122070312,135.0399932861328,133.3300018310547,133.36000061035156,254300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,132.97999572753906,134.0800018310547,132.97999572753906,133.63999938964844,299700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,133.35000610351562,134.4499969482422,132.47999572753906,132.75999450683594,282200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,133.1999969482422,134.67999267578125,133.19000244140625,133.77000427246094,258100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,133.82000732421875,134.6300048828125,133.3300018310547,134.0399932861328,333100.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,143.11000061035156,154.8699951171875,143.11000061035156,154.86000061035156,1440500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,154.50999450683594,155.44000244140625,149.5,150.52000427246094,1165700.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,151.00999450683594,152.47999572753906,149.8699951171875,150.0,688200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,150.50999450683594,151.88999938964844,149.0,151.5500030517578,489000.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,151.97000122070312,152.22000122070312,149.4600067138672,149.67999267578125,358000.0,,,,,,,,,,
