Date,Open,High,Low,Close,Volume,"('Adj Close', 'BRN')","('Close', 'BRN')","('High', 'BRN')","('Low', 'BRN')","('Open', 'BRN')","('Volume', 'BRN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.4200000762939453,2.450000047683716,2.400000095367432,2.400000095367432,3900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.400000095367432,2.4200000762939453,2.369999885559082,2.400000095367432,5600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.359999895095825,2.4200000762939453,2.359999895095825,2.4200000762939453,7100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.440000057220459,2.470000028610229,2.400000095367432,2.450000047683716,5600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.4100000858306885,2.4200000762939453,2.309999942779541,2.369999885559082,11400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.4800000190734863,2.4800000190734863,2.319999933242798,2.440000057220459,18500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.440000057220459,2.4600000381469727,2.440000057220459,2.450000047683716,6800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.490000009536743,2.5299999713897705,2.470000028610229,2.490000009536743,18000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.470000028610229,2.5,2.440000057220459,2.4600000381469727,15500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.4200000762939453,2.490000009536743,2.4200000762939453,2.470000028610229,7600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.440000057220459,2.490000009536743,2.359999895095825,2.4600000381469727,8600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.5,2.5,2.4800000190734863,2.4800000190734863,2500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.4800000190734863,2.509999990463257,2.4800000190734863,2.5,1500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.470000028610229,2.509999990463257,2.430000066757202,2.470000028610229,16900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.450000047683716,2.490000009536743,2.450000047683716,2.4800000190734863,2700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.440000057220459,2.5299999713897705,2.400000095367432,2.5299999713897705,3900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.5199999809265137,2.5199999809265137,2.490000009536743,2.490000009536743,14800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.509999990463257,2.509999990463257,2.4200000762939453,2.450000047683716,15100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.4200000762939453,2.4800000190734863,2.400000095367432,2.450000047683716,15200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.4800000190734863,2.490000009536743,2.4800000190734863,2.490000009536743,2700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.4800000190734863,2.5,2.4800000190734863,2.4800000190734863,4400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.470000028610229,2.5,2.470000028610229,2.490000009536743,1900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.490000009536743,2.5,2.430000066757202,2.5,11300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.440000057220459,2.450000047683716,2.440000057220459,2.450000047683716,1700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.4200000762939453,2.4800000190734863,2.4200000762939453,2.4600000381469727,2100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.450000047683716,2.4600000381469727,2.400000095367432,2.400000095367432,13300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.4200000762939453,2.4200000762939453,2.400000095367432,2.400000095367432,1700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.400000095367432,2.4200000762939453,2.309999942779541,2.309999942779541,14900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.2799999713897705,2.319999933242798,2.25,2.25,7200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.25,2.2799999713897705,2.200000047683716,2.200000047683716,14900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.1700000762939453,2.2100000381469727,2.150000095367432,2.190000057220459,4800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.200000047683716,2.200000047683716,2.190000057220459,2.190000057220459,1700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.150000095367432,2.1700000762939453,2.150000095367432,2.1700000762939453,4900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.180000066757202,2.2100000381469727,2.180000066757202,2.200000047683716,2700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.220000028610229,2.2799999713897705,2.200000047683716,2.25,6200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.2100000381469727,2.2799999713897705,2.2100000381469727,2.2699999809265137,8100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.2100000381469727,2.289999961853028,2.1600000858306885,2.289999961853028,28300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.309999942779541,2.359999895095825,2.299999952316284,2.299999952316284,2700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.2699999809265137,2.359999895095825,2.1600000858306885,2.25,9800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.299999952316284,2.299999952316284,2.220000028610229,2.220000028610229,7800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.1700000762939453,2.2300000190734863,2.1600000858306885,2.2300000190734863,7600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.25,2.390000104904175,2.25,2.2699999809265137,30400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.299999952316284,2.390000104904175,2.25,2.259999990463257,14500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.259999990463257,2.259999990463257,2.200000047683716,2.25,16900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.220000028610229,2.299999952316284,2.220000028610229,2.25,6300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.220000028610229,2.319999933242798,2.220000028610229,2.289999961853028,21200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.259999990463257,2.319999933242798,2.200000047683716,2.2799999713897705,9300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.2699999809265137,2.319999933242798,2.2300000190734863,2.289999961853028,16700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.3299999237060547,2.3399999141693115,2.309999942779541,2.3299999237060547,15700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.3499999046325684,2.4100000858306885,2.3499999046325684,2.369999885559082,5900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.25,2.400000095367432,2.25,2.380000114440918,3200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.3399999141693115,2.380000114440918,2.289999961853028,2.359999895095825,7400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.319999933242798,2.4200000762939453,2.319999933242798,2.369999885559082,7800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.3399999141693115,2.450000047683716,2.3399999141693115,2.3499999046325684,3400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.380000114440918,2.440000057220459,2.380000114440918,2.430000066757202,12900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.400000095367432,2.4100000858306885,2.3299999237060547,2.3299999237060547,28700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.3499999046325684,2.400000095367432,2.309999942779541,2.369999885559082,13600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.299999952316284,2.4100000858306885,2.299999952316284,2.380000114440918,3700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.359999895095825,2.359999895095825,2.359999895095825,2.359999895095825,800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.359999895095825,2.390000104904175,2.359999895095825,2.359999895095825,2400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.359999895095825,2.400000095367432,2.359999895095825,2.359999895095825,1000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.359999895095825,2.4100000858306885,2.359999895095825,2.4100000858306885,2000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.380000114440918,2.539999961853028,2.380000114440918,2.470000028610229,63100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.430000066757202,2.509999990463257,2.430000066757202,2.490000009536743,8400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.490000009536743,2.549999952316284,2.369999885559082,2.549999952316284,71200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.549999952316284,2.680000066757202,2.549999952316284,2.6700000762939453,29400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.5899999141693115,2.690000057220459,2.549999952316284,2.549999952316284,9200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.5299999713897705,2.549999952316284,2.440000057220459,2.470000028610229,3100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.470000028610229,2.539999961853028,2.4100000858306885,2.539999961853028,3500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.549999952316284,2.549999952316284,2.5,2.539999961853028,8000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.5299999713897705,2.869999885559082,2.470000028610229,2.619999885559082,183600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.5,2.7300000190734863,2.470000028610229,2.7300000190734863,141100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.690000057220459,2.8399999141693115,2.630000114440918,2.7300000190734863,58800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.75,2.819999933242798,2.75,2.789999961853028,35200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.7799999713897705,2.819999933242798,2.759999990463257,2.789999961853028,54300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.7699999809265137,2.950000047683716,2.7699999809265137,2.8299999237060547,51400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.859999895095825,2.9200000762939453,2.8499999046325684,2.9200000762939453,16400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.9200000762939453,2.930000066757202,2.7799999713897705,2.799999952316284,13500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.7699999809265137,2.859999895095825,2.6600000858306885,2.7100000381469727,35500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.799999952316284,2.9200000762939453,2.799999952316284,2.9100000858306885,56100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.9200000762939453,2.990000009536743,2.8299999237060547,2.950000047683716,62200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.890000104904175,2.950000047683716,2.8299999237060547,2.880000114440918,8400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.880000114440918,2.930000066757202,2.809999942779541,2.890000104904175,23100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.9800000190734863,2.9800000190734863,2.880000114440918,2.890000104904175,8600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.859999895095825,2.859999895095825,2.799999952316284,2.809999942779541,3600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.759999990463257,2.799999952316284,2.6600000858306885,2.6700000762939453,9700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.75,2.970000028610229,2.6600000858306885,2.799999952316284,27300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.799999952316284,2.890000104904175,2.789999961853028,2.8499999046325684,7300.0,,,,,,,,,,
