Date,Open,High,Low,Close,Volume,"('Adj Close', 'TWKS')","('Close', 'TWKS')","('High', 'TWKS')","('Low', 'TWKS')","('Open', 'TWKS')","('Volume', 'TWKS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.900000095367432,4.929999828338623,4.630000114440918,4.769999980926514,1227381.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.579999923706055,4.71999979019165,4.519999980926514,4.539999961853027,909431.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.539999961853027,4.599999904632568,4.480999946594238,4.510000228881836,535171.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.449999809265137,4.579999923706055,4.429999828338623,4.46999979019165,890738.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.46999979019165,4.639999866485596,4.420000076293945,4.610000133514404,423606.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.5,4.619999885559082,4.489999771118164,4.550000190734863,357395.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.510000228881836,4.599999904632568,4.440000057220459,4.559999942779541,474493.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.559999942779541,4.590000152587891,4.445000171661377,4.510000228881836,439335.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.590000152587891,4.670000076293945,4.53000020980835,4.610000133514404,488777.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.599999904632568,4.599999904632568,4.449999809265137,4.449999809265137,457560.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.349999904632568,4.449999809265137,4.260000228881836,4.440000057220459,410232.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.449999809265137,4.480000019073486,4.380000114440918,4.420000076293945,341972.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.46999979019165,4.559999942779541,4.369999885559082,4.559999942779541,604886.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.510000228881836,4.829999923706055,4.510000228881836,4.829999923706055,483002.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.860000133514404,5.190000057220459,4.849999904632568,5.150000095367432,1001862.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.199999809265137,5.199999809265137,4.880000114440918,4.889999866485596,431417.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.980000019073486,5.070000171661377,4.954999923706055,5.019999980926514,432327.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.010000228881836,5.079999923706055,4.901000022888184,4.920000076293945,328707.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.889999866485596,5.039999961853027,4.83459997177124,5.03000020980835,227938.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.989999771118164,4.992700099945068,4.829999923706055,4.840000152587891,253899.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.800000190734863,4.920000076293945,4.659999847412109,4.679999828338623,436774.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.710000038146973,4.795000076293945,4.610000133514404,4.78000020980835,289435.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.679999828338623,4.679999828338623,4.565000057220459,4.630000114440918,555666.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.550000190734863,4.550000190734863,4.340000152587891,4.389999866485596,629839.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.46999979019165,4.610000133514404,4.369999885559082,4.610000133514404,607004.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.610000133514404,4.610000133514404,4.445000171661377,4.480000019073486,351484.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.559999942779541,4.559999942779541,4.440000057220459,4.440000057220459,435091.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.480000019073486,4.489999771118164,4.400000095367432,4.429999828338623,346589.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.460000038146973,4.5,4.40500020980835,4.409999847412109,685238.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.349999904632568,4.360000133514404,4.099999904632568,4.139999866485596,913594.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.21999979019165,4.269999980926514,4.170000076293945,4.230000019073486,604501.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.269999980926514,4.409999847412109,4.269999980926514,4.380000114440918,507480.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.349999904632568,4.349999904632568,4.239999771118164,4.269999980926514,421014.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.150000095367432,4.320000171661377,4.139999866485596,4.320000171661377,990034.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.309999942779541,4.389999866485596,4.260000228881836,4.320000171661377,1160398.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.309999942779541,4.619999885559082,4.309999942779541,4.550000190734863,762633.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.539999961853027,4.610000133514404,4.489999771118164,4.579999923706055,689907.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.53000020980835,4.670000076293945,4.53000020980835,4.610000133514404,652044.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.200000047683716,3.384999990463257,2.900000095367432,3.2799999713897705,4873875.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.25,3.25,3.009999990463257,3.190000057220459,1535111.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.2100000381469727,3.3299999237060547,3.0999999046325684,3.119999885559082,1847760.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.1600000858306885,3.1600000858306885,2.950000047683716,2.990000009536743,2282409.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.990000009536743,2.990000009536743,2.7799999713897705,2.799999952316284,1820834.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.789999961853028,2.789999961853028,2.5899999141693115,2.5899999141693115,1274098.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.640000104904175,2.6549999713897705,2.490000009536743,2.5,1725611.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.539999961853028,2.619999885559082,2.450000047683716,2.569999933242798,2465363.0,,,,,,,,,,
