Date,Open,High,Low,Close,Volume,"('Adj Close', 'GL')","('Close', 'GL')","('High', 'GL')","('Low', 'GL')","('Open', 'GL')","('Volume', 'GL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-11 19:00:00-05:00,125.9800033569336,127.36000061035156,125.7699966430664,126.33000183105467,514200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,126.58000183105467,127.3000030517578,124.54000091552734,125.47000122070312,668300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,125.77999877929688,126.43000030517578,125.16000366210938,125.3499984741211,671000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,125.6999969482422,126.68000030517578,125.63999938964844,125.80999755859376,634900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,125.5999984741211,126.63999938964844,125.20999908447266,125.52999877929688,524300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,125.08000183105467,126.79000091552734,124.94000244140624,125.8499984741211,508000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,126.25,126.62000274658205,125.56999969482422,126.58999633789062,405000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,127.12000274658205,132.0,126.30999755859376,127.36000061035156,541600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,126.6999969482422,127.72000122070312,126.4499969482422,126.9000015258789,460600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,126.4800033569336,127.33999633789062,126.27999877929688,127.08999633789062,465600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,126.91999816894533,128.27999877929688,126.5500030517578,128.1999969482422,415000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,128.0,129.17999267578125,128.0,128.39999389648438,419700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,128.72999572753906,129.05999755859375,126.37000274658205,126.93000030517578,702000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,126.87000274658205,127.37000274658205,125.69000244140624,126.16999816894533,363500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,125.7699966430664,127.01000213623048,125.58000183105467,126.3000030517578,357600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,125.87000274658205,127.6500015258789,125.87000274658205,126.30999755859376,360900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,126.75,128.17999267578125,126.0,128.10000610351562,464500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,128.0,128.61000061035156,127.16999816894533,127.19000244140624,591600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,127.12999725341795,127.80999755859376,123.08000183105467,123.62000274658205,1238400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,123.19000244140624,124.6500015258789,123.0,123.88999938964844,825200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,123.93000030517578,124.8000030517578,123.47000122070312,124.3499984741211,621200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,124.5,124.72000122070312,117.63999938964844,119.08000183105467,1924100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,119.0,120.9499969482422,113.83000183105467,115.98999786376952,1628000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,114.31999969482422,117.27999877929688,114.31999969482422,116.02999877929688,2247700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,116.43000030517578,117.79000091552734,115.52999877929688,116.62000274658205,961700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,116.94000244140624,118.56999969482422,116.62999725341795,117.9499969482422,1152900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,117.5500030517578,118.62999725341795,117.5500030517578,117.88999938964844,831400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,117.9499969482422,117.95999908447266,115.0,115.83999633789062,1157500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,116.23999786376952,117.22000122070312,115.37000274658205,115.47000122070312,1215800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,115.47000122070312,117.1999969482422,115.47000122070312,116.41999816894533,926100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,116.23999786376952,117.4499969482422,116.02999877929688,116.4800033569336,1064600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,116.30999755859376,117.04000091552734,115.48999786376952,116.5999984741211,1234200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,116.91000366210938,117.25,115.6999969482422,116.37000274658205,1033800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,116.02999877929688,116.02999877929688,114.0999984741211,114.12999725341795,807500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,114.38999938964844,114.62999725341795,111.5500030517578,111.63999938964844,1739500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,111.58999633789062,112.62999725341795,108.41999816894533,110.9000015258789,2654200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,111.1999969482422,112.23999786376952,109.36000061035156,110.11000061035156,1442500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,110.0500030517578,110.0500030517578,108.37000274658205,108.4499969482422,1251900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,108.31999969482422,108.37999725341795,106.0199966430664,107.8499984741211,1701900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,108.3499984741211,108.88999938964844,107.2699966430664,107.61000061035156,1309100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,107.11000061035156,107.62000274658205,104.58999633789062,104.93000030517578,1784000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,98.4800033569336,98.58000183105467,38.95000076293945,49.16999816894531,36577500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,59.75,61.45000076293945,52.16999816894531,59.09000015258789,25715800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,59.060001373291016,60.97999954223633,55.5099983215332,55.810001373291016,6651900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,55.61000061035156,60.880001068115234,54.65999984741211,59.970001220703125,5219200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,60.15999984741211,64.36000061035156,60.15999984741211,63.22999954223633,5376300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,63.27000045776367,69.41999816894531,63.27000045776367,65.0,5595200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,65.45999908447266,67.66000366210938,64.5,66.73999786376953,3214300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,68.02999877929688,69.95999908447266,66.31999969482422,66.38999938964844,4118300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,67.5,76.87000274658203,66.25,75.76000213623047,9397900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,76.2300033569336,82.4800033569336,75.8499984741211,78.5999984741211,6469900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,77.30000305175781,78.5999984741211,74.0,75.54000091552734,4167600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,75.25,76.9800033569336,73.77999877929688,75.75,5993300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,77.0,79.73999786376953,75.80000305175781,78.08999633789062,4949300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,72.37999725341797,78.87999725341797,71.5,76.16999816894531,5119700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,75.5,80.18000030517578,75.4800033569336,79.4800033569336,2467000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,79.61000061035156,80.94000244140625,78.30999755859375,79.27999877929688,1751500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,79.30000305175781,80.0,76.66999816894531,77.55000305175781,1782000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,78.19000244140625,82.5,78.19000244140625,80.83999633789062,2320200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,80.75,85.4000015258789,79.93000030517578,85.16000366210938,3400800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,84.54000091552734,89.88999938964844,83.38999938964844,89.48999786376953,2917600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,89.02999877929688,91.38999938964844,86.8499984741211,86.87999725341797,3093400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,87.37000274658203,88.04000091552734,85.48999786376953,86.5,2007400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,86.93000030517578,87.62999725341797,84.70999908447266,85.13999938964844,1632700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,84.30000305175781,89.91999816894531,84.06999969482422,88.55999755859375,2005700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,88.62000274658203,88.62000274658203,86.97000122070312,87.77999877929688,1542600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,88.3499984741211,88.6500015258789,82.81999969482422,83.94000244140625,2370100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,84.94000244140625,86.44999694824219,83.43000030517578,86.06999969482422,2300600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,86.30999755859375,86.91000366210938,84.58999633789062,86.01000213623047,1274000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,84.48999786376953,84.58999633789062,80.87000274658203,83.33000183105469,1924300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,83.33000183105469,86.02999877929688,82.47000122070312,85.5999984741211,2031000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,84.87000274658203,84.87000274658203,80.4000015258789,80.55000305175781,1982800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,80.76000213623047,81.98999786376953,80.30999755859375,81.73999786376953,1410900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,81.33999633789062,84.3499984741211,80.61000061035156,83.95999908447266,1674100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,83.16999816894531,83.48999786376953,80.5199966430664,82.37000274658203,1255900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,82.98999786376953,83.75,82.16999816894531,82.2699966430664,1253800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,82.5,83.48999786376953,81.31999969482422,82.76000213623047,8264200.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,83.20999908447266,84.36000061035156,82.0999984741211,82.4800033569336,1482200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,82.06999969482422,83.22000122070312,81.06999969482422,81.80999755859375,1700900.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,82.0,83.95999908447266,81.3499984741211,83.55000305175781,1202400.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,83.47000122070312,83.83000183105469,80.25,81.23999786376953,1959300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,80.88999938964844,82.0,79.77999877929688,81.33000183105469,1190100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,80.91999816894531,82.0,80.2699966430664,81.62000274658203,1201500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,80.72000122070312,81.29000091552734,79.73999786376953,80.62999725341797,1477500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,80.97000122070312,82.48999786376953,80.3499984741211,81.11000061035156,1720800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,80.41999816894531,80.5199966430664,78.87999725341797,79.70999908447266,1244500.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,78.73999786376953,79.77999877929688,76.55000305175781,77.88999938964844,1466200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,78.31999969482422,80.58000183105469,77.94000244140625,79.91999816894531,1047400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,79.55000305175781,80.5,79.37999725341797,80.4000015258789,1204800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,80.38999938964844,82.97000122070312,80.01000213623047,82.56999969482422,1262600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,82.23999786376953,84.0999984741211,81.88999938964844,83.05999755859375,3054600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,83.29000091552734,84.6500015258789,83.29000091552734,83.69000244140625,1344400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,83.4000015258789,84.04000091552734,82.87000274658203,83.51000213623047,1302600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,83.04000091552734,83.26000213623047,81.63999938964844,83.20999908447266,676700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,82.81999969482422,83.01000213623047,81.25,82.23999786376953,923600.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,82.6500015258789,83.6500015258789,81.7699966430664,82.27999877929688,2087400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,83.0999984741211,84.45999908447266,82.75,82.83000183105469,953000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,82.54000091552734,83.47000122070312,82.54000091552734,83.08000183105469,914100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,83.4000015258789,84.29000091552734,82.33000183105469,82.44000244140625,658500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,81.62000274658203,82.41000366210938,80.5,81.4800033569336,1661500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,81.93000030517578,82.38999938964844,80.58000183105469,80.91999816894531,661900.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,81.05999755859375,82.62999725341797,80.36000061035156,81.91000366210938,618700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,82.04000091552734,83.31999969482422,81.63999938964844,83.12999725341797,701200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,83.48999786376953,85.80000305175781,83.37999725341797,85.2300033569336,746100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,85.81999969482422,86.77999877929688,85.1500015258789,86.04000091552734,636300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,86.0199966430664,87.44000244140625,85.86000061035156,86.80999755859375,579300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,87.11000061035156,89.20999908447266,87.11000061035156,88.51000213623047,1077100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,88.61000061035156,90.1999969482422,88.44000244140625,88.93000030517578,1400800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,88.86000061035156,90.81999969482422,88.12000274658203,88.19999694824219,943300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,88.2300033569336,89.19999694824219,87.33000183105469,88.26000213623047,639400.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,90.1500015258789,91.08000183105467,88.76000213623047,88.9800033569336,1207600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,88.75,90.11000061035156,88.75,89.55999755859375,578500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,89.69000244140625,90.37999725341795,88.16999816894531,88.27999877929688,958600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,94.01000213623048,94.01000213623048,87.58999633789062,89.08000183105469,1206900.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,90.30999755859376,90.83000183105467,89.16999816894531,90.69000244140624,998300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,91.3499984741211,93.62999725341795,91.3499984741211,92.06999969482422,1027100.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,92.36000061035156,94.81999969482422,92.25,94.45999908447266,1094500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,94.19000244140624,94.58999633789062,92.73999786376952,92.73999786376952,815000.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,93.4000015258789,94.76000213623048,92.33000183105467,92.9499969482422,759900.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,91.44000244140624,91.5199966430664,89.30000305175781,90.91000366210938,937300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,88.69999694824219,89.30000305175781,86.0999984741211,88.62999725341797,968800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,88.76000213623047,89.76000213623047,87.87999725341797,88.9800033569336,827400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,89.7300033569336,91.5,88.75,88.80999755859375,772600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,89.12999725341797,91.41999816894533,89.12999725341797,91.30999755859376,777100.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,91.52999877929688,93.33999633789062,91.16000366210938,92.0199966430664,851700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,92.48999786376952,93.12000274658205,91.26000213623048,91.5,684900.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,91.8000030517578,93.31999969482422,91.68000030517578,93.18000030517578,829700.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,93.4499969482422,95.47000122070312,93.08999633789062,93.97000122070312,1011000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,95.26000213623048,97.25,95.08999633789062,95.95999908447266,1188500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,96.11000061035156,97.41999816894533,96.11000061035156,96.88999938964844,1010700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,96.7300033569336,98.54000091552734,96.7300033569336,98.13999938964844,797000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,97.8000030517578,98.12000274658205,97.12999725341795,97.2699966430664,730400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,97.5500030517578,98.11000061035156,97.23999786376952,97.52999877929688,644300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,97.62999725341795,99.2699966430664,97.4800033569336,98.9499969482422,769100.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,99.62999725341795,101.9800033569336,99.56999969482422,100.83999633789062,897800.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,101.26000213623048,103.30999755859376,101.06999969482422,102.16999816894533,1004200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,103.47000122070312,103.5500030517578,101.56999969482422,101.88999938964844,873200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,101.97000122070312,103.73999786376952,101.41999816894533,103.54000091552734,837200.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,104.04000091552734,105.66000366210938,103.54000091552734,105.22000122070312,864000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,105.5500030517578,105.72000122070312,104.2300033569336,105.0500030517578,965900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,104.56999969482422,105.5999984741211,103.6999969482422,105.18000030517578,1180400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,105.0999984741211,107.13999938964844,104.68000030517578,105.5500030517578,869300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,106.45999908447266,106.45999908447266,104.20999908447266,104.58000183105467,772800.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,104.5199966430664,105.2699966430664,102.04000091552734,102.54000091552734,1174000.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,102.79000091552734,104.25,101.87999725341795,103.36000061035156,855200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,103.54000091552734,103.54000091552734,101.81999969482422,102.20999908447266,827100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,101.88999938964844,102.25,99.04000091552734,101.33999633789062,778100.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,101.1999969482422,102.45999908447266,100.20999908447266,102.27999877929688,836400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,102.98999786376952,103.83000183105467,102.4000015258789,103.8000030517578,850900.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,104.58000183105467,107.0999984741211,104.45999908447266,106.1999969482422,790400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,106.47000122070312,107.11000061035156,105.95999908447266,106.18000030517578,888900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,106.16000366210938,108.0,105.94000244140624,106.6500015258789,813200.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,107.6500015258789,108.6999969482422,105.98999786376952,107.25,718200.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,106.81999969482422,107.91999816894533,106.2300033569336,106.26000213623048,2836800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,106.75,108.26000213623048,106.30999755859376,107.69000244140624,795000.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,107.44000244140624,108.61000061035156,107.05999755859376,108.12000274658205,650000.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,108.3000030517578,109.1999969482422,107.73999786376952,108.41000366210938,696200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,108.83999633789062,109.72000122070312,108.56999969482422,109.5999984741211,638300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,109.58999633789062,109.58999633789062,103.0199966430664,104.4000015258789,1351000.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,104.6500015258789,106.66000366210938,103.38999938964844,105.91000366210938,929200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,105.75,105.75,103.54000091552734,103.70999908447266,712400.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,105.0,105.8000030517578,104.54000091552734,105.1999969482422,579400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,104.1999969482422,104.91999816894533,103.1999969482422,104.8499984741211,488800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,105.5,106.81999969482422,105.29000091552734,106.5199966430664,466200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,106.0199966430664,106.26000213623048,103.4000015258789,103.48999786376952,512700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,104.44000244140624,104.70999908447266,103.62999725341795,104.16000366210938,371700.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,105.5,107.66999816894533,104.69000244140624,107.1999969482422,533900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,107.1999969482422,107.95999908447266,105.72000122070312,106.43000030517578,367000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,107.73999786376952,109.72000122070312,107.55999755859376,107.77999877929688,516000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,107.97000122070312,109.13999938964844,107.9499969482422,108.77999877929688,408300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,109.73999786376952,111.58999633789062,109.20999908447266,110.8000030517578,637600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,111.01000213623048,112.6999969482422,110.1500015258789,110.87000274658205,407600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,111.31999969482422,111.31999969482422,108.13999938964844,109.0500030517578,692900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,109.43000030517578,109.98999786376952,108.20999908447266,109.72000122070312,510000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,109.48999786376952,110.45999908447266,109.0199966430664,110.23999786376952,602100.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,109.91000366210938,111.45999908447266,109.38999938964844,111.06999969482422,482000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,110.56999969482422,111.33999633789062,109.88999938964844,110.86000061035156,655500.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,115.0,116.73999786376952,109.2699966430664,109.38999938964844,1242200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,109.73999786376952,109.73999786376952,104.1500015258789,105.1500015258789,1136000.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,105.83999633789062,107.47000122070312,105.22000122070312,105.4800033569336,921400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,105.5999984741211,107.76000213623048,105.5999984741211,106.93000030517578,586100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,106.93000030517578,108.06999969482422,106.58999633789062,107.0,427800.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,106.20999908447266,107.2699966430664,105.58999633789062,105.5999984741211,441800.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,105.31999969482422,106.48999786376952,103.7300033569336,104.0199966430664,580800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,104.29000091552734,105.0999984741211,103.13999938964844,103.48999786376952,470100.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,103.37999725341795,104.5500030517578,102.0199966430664,104.37999725341795,383600.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,109.91999816894533,112.58000183105467,109.91999816894533,111.0,815100.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,110.5999984741211,111.41000366210938,107.5,108.5999984741211,769400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,109.5,110.3499984741211,108.63999938964844,109.1999969482422,482500.0,,,,,,,,,,
