Date,Open,High,Low,Close,Volume,"('Adj Close', 'XNCR')","('Close', 'XNCR')","('High', 'XNCR')","('Low', 'XNCR')","('Open', 'XNCR')","('Volume', 'XNCR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,21.170000076293945,22.843000411987305,21.03499984741211,22.51000022888184,1337900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.309999465942383,22.309999465942383,21.57999992370605,21.850000381469727,780700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.059999465942383,22.56999969482422,21.489999771118164,22.11000061035156,793800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.81999969482422,21.81999969482422,20.500999450683597,20.59000015258789,651100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.51000022888184,21.200000762939453,20.13999938964844,21.049999237060547,940500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,20.82999992370605,20.950000762939453,20.125,20.57999992370605,374900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,20.520000457763672,20.96999931335449,20.274999618530277,20.479999542236328,358700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,20.209999084472656,20.530000686645508,20.09000015258789,20.420000076293945,513000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.670000076293945,21.100000381469727,20.11000061035156,20.299999237060547,304300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.25,20.780000686645508,20.01000022888184,20.38999938964844,627800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,20.06999969482422,20.46999931335449,19.75,20.01000022888184,600400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,20.07999992370605,20.07999992370605,19.479999542236328,19.670000076293945,501900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.690000534057617,19.729999542236328,19.200000762939453,19.63999938964844,339400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.75,20.13999938964844,19.655000686645508,20.020000457763672,516600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.40999984741211,20.979999542236328,19.600000381469727,19.729999542236328,584800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,19.90999984741211,20.11000061035156,19.6299991607666,19.8700008392334,639400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,20.1299991607666,20.36000061035156,19.540000915527344,19.82999992370605,525400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.049999237060547,20.30500030517578,19.51000022888184,20.07999992370605,1542200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,20.049999237060547,20.559999465942383,19.729999542236328,20.489999771118164,620300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.3799991607666,20.3799991607666,19.229999542236328,19.399999618530277,524800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.36000061035156,19.540000915527344,18.63500022888184,18.700000762939453,692000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.770000457763672,19.209999084472656,18.399999618530277,19.059999465942383,624800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,18.71999931335449,18.899999618530277,18.36000061035156,18.739999771118164,400000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.450000762939453,18.959999084472656,18.26000022888184,18.790000915527344,416800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.780000686645508,19.1200008392334,18.56999969482422,19.11000061035156,520300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.100000381469727,19.100000381469727,18.489999771118164,18.700000762939453,319400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.649999618530277,18.770000457763672,18.40999984741211,18.649999618530277,733600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,18.809999465942383,19.71999931335449,18.799999237060547,19.420000076293945,580400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,19.36000061035156,20.584999084472656,19.309999465942383,20.51000022888184,663800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.780000686645508,20.354999542236328,18.850000381469727,19.1200008392334,670800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.51000022888184,20.1200008392334,19.25,20.100000381469727,452800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,20.15999984741211,21.350000381469727,20.15999984741211,21.299999237060547,577600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,21.170000076293945,24.229999542236328,20.95499992370605,24.149999618530277,1434200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,23.88999938964844,24.854999542236328,23.2810001373291,23.5,943900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,23.280000686645508,24.100000381469727,23.09000015258789,24.09000015258789,529000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,23.8799991607666,24.56999969482422,23.75,24.38999938964844,417700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,24.38999938964844,24.920000076293945,24.26000022888184,24.46999931335449,372400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.399999618530277,26.200000762939453,24.399999618530277,25.8700008392334,980100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,26.18000030517578,26.84000015258789,25.920000076293945,26.520000457763672,1065100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.46999931335449,24.540000915527344,20.799999237060547,22.790000915527344,3428900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.399999618530277,23.920000076293945,22.850000381469727,22.950000762939453,1136500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,23.11000061035156,23.959999084472656,22.5,23.81999969482422,817700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,24.07999992370605,24.13999938964844,23.270000457763672,23.920000076293945,816800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,23.75,24.01000022888184,22.489999771118164,22.850000381469727,1538500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,23.299999237060547,24.06999969482422,23.0310001373291,23.82999992370605,685800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,23.90999984741211,23.96999931335449,23.38999938964844,23.790000915527344,576700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,23.899999618530277,24.450000762939453,23.864999771118164,24.25,838700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,24.059999465942383,24.399999618530277,23.030000686645508,23.1299991607666,719600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,23.100000381469727,23.290000915527344,22.670000076293945,22.799999237060547,581900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,22.649999618530277,23.600000381469727,22.645000457763672,23.36000061035156,468700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,23.239999771118164,23.440000534057617,21.48500061035156,22.030000686645508,971100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.920000076293945,23.38999938964844,21.920000076293945,23.09000015258789,2473700.0,,,,,,,,,,
