Date,Open,High,Low,Close,Volume,"('Adj Close', 'FIVE')","('Close', 'FIVE')","('High', 'FIVE')","('Low', 'FIVE')","('Open', 'FIVE')","('Volume', 'FIVE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,210.8600006103516,216.17999267578125,210.5399932861328,215.50999450683597,758800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,213.16000366210935,214.57000732421875,204.2899932861328,204.69000244140625,914100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,205.3500061035156,207.97000122070312,203.9900054931641,204.9600067138672,829500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,202.67999267578125,204.8699951171875,199.5800018310547,200.83999633789065,808700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,191.5,196.97000122070312,188.1499938964844,192.8800048828125,1942800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,191.3000030517578,192.55999755859372,188.8500061035156,191.00999450683597,702900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,190.1499938964844,193.0,189.5399932861328,191.72999572753903,567300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,191.22000122070312,191.3500061035156,187.6199951171875,190.0500030517578,529100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,191.00999450683597,192.4900054931641,187.8699951171875,190.58999633789065,454600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,186.52999877929688,190.1999969482422,184.33999633789065,190.00999450683597,804300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,188.9199981689453,189.63999938964844,187.50999450683597,189.25999450683597,545700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,190.1699981689453,190.7700042724609,186.6499938964844,188.8800048828125,550800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,189.4600067138672,189.4600067138672,183.6100006103516,186.72000122070312,902900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,187.32000732421875,187.4600067138672,183.42999267578125,187.1499938964844,667300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,188.8800048828125,189.9199981689453,185.1699981689453,188.2100067138672,778200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,189.32000732421875,189.57000732421875,185.50999450683597,186.3300018310547,552100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,186.6199951171875,191.8600006103516,185.6000061035156,191.8000030517578,728600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,192.25999450683597,193.2899932861328,189.22999572753903,190.16000366210935,588800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,190.0,190.8699951171875,185.17999267578125,186.91000366210935,857300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,184.47000122070312,185.80999755859372,181.6300048828125,182.7400054931641,1320900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,182.8800048828125,182.8800048828125,179.32000732421875,179.4600067138672,712500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,181.33999633789065,182.69000244140625,177.61000061035156,182.5399932861328,1086700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,180.3600006103516,183.8800048828125,176.5800018310547,181.1100006103516,658600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,179.22999572753906,179.22999572753906,177.0,178.69000244140625,401700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,178.10000610351562,181.8800048828125,177.72000122070312,181.3999938964844,622000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,181.7899932861328,184.2400054931641,180.47000122070312,182.7100067138672,406000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,183.5200042724609,186.7400054931641,183.22999572753903,186.1000061035156,587400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,186.72000122070312,191.1199951171875,185.50999450683597,188.9499969482422,728500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,189.6300048828125,190.8000030517578,188.7700042724609,189.3600006103516,423100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,184.08999633789065,187.72999572753903,181.22999572753903,184.1300048828125,666900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,185.0,186.6300048828125,182.2700042724609,185.8300018310547,434900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,187.7700042724609,191.8300018310547,187.05999755859372,189.55999755859372,474700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,189.1199951171875,192.47999572753903,187.9499969482422,190.00999450683597,492300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,189.63999938964844,193.25,188.42999267578125,191.8500061035156,401200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,191.8500061035156,192.50999450683597,188.5800018310547,189.66000366210935,377300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,190.6499938964844,193.3300018310547,188.52999877929688,192.66000366210935,449800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,192.7899932861328,194.6999969482422,192.5399932861328,193.47000122070312,259800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,193.0200042724609,198.9499969482422,192.6499938964844,196.0,663200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,196.77999877929688,201.8999938964844,196.77999877929688,200.77999877929688,533100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,199.4499969482422,201.5500030517578,198.47000122070312,199.33999633789065,369400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,200.38999938964844,201.3600006103516,197.6100006103516,200.67999267578125,443000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,201.8500061035156,203.8699951171875,200.22000122070312,200.80999755859372,519800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,201.80999755859372,203.9900054931641,201.22999572753903,203.3300018310547,388200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,203.3999938964844,207.63999938964844,202.75,204.9199981689453,523400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,205.9900054931641,208.7100067138672,204.88999938964844,208.17999267578125,924400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,209.0,212.00999450683597,205.52999877929688,206.9600067138672,861500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,208.6199951171875,209.3500061035156,204.13999938964844,204.82000732421875,528600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,203.52999877929688,204.30999755859372,200.66000366210935,203.5800018310547,670500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,203.30999755859372,209.7899932861328,203.05999755859372,209.33999633789065,496100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,205.5200042724609,207.8699951171875,203.4900054931641,206.5,631100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,208.05999755859372,208.75999450683597,198.5399932861328,201.5500030517578,760100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,200.2100067138672,202.80999755859372,198.8000030517578,201.57000732421875,944800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,202.0,207.52999877929688,200.75999450683597,205.8999938964844,1019100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,207.3699951171875,207.8000030517578,203.2400054931641,206.66000366210935,833200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,207.4900054931641,209.7899932861328,206.1000061035156,208.97000122070312,1283600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,183.0,187.8300018310547,175.3300018310547,176.7899932861328,3865900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,177.5,177.8000030517578,169.94000244140625,170.99000549316406,1829400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,171.49000549316406,176.5,171.49000549316406,173.8800048828125,1639200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,175.08999633789062,179.63999938964844,174.24000549316406,178.0500030517578,904200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,179.61000061035156,185.47999572753903,178.7899932861328,183.8600006103516,1135600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,184.72000122070312,184.7700042724609,181.16000366210935,181.3800048828125,628500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,182.57000732421875,182.9900054931641,177.72000122070312,178.8800048828125,871600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,177.5500030517578,177.5500030517578,170.94000244140625,171.1300048828125,1422500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,170.02000427246094,170.33999633789062,164.1999969482422,164.74000549316406,1566900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,165.66000366210938,166.55999755859375,163.60000610351562,163.99000549316406,1760300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,164.25999450683594,165.6699981689453,162.64999389648438,162.77000427246094,1159500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,162.77000427246094,164.0500030517578,159.8800048828125,160.3300018310547,1412500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,160.38999938964844,161.92999267578125,158.02999877929688,159.5800018310547,1398000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,157.36000061035156,161.8699951171875,155.7899932861328,160.22999572753906,1380100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,161.3300018310547,163.32000732421875,159.6199951171875,163.0,1103300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,161.19000244140625,162.9199981689453,157.27999877929688,157.47999572753906,1541200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,159.10000610351562,159.8000030517578,152.1999969482422,152.80999755859375,1208200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,153.50999450683594,153.61000061035156,148.67999267578125,149.3000030517578,1427200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,150.8699951171875,153.75999450683594,150.52999877929688,152.10000610351562,1078300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,152.9499969482422,154.47000122070312,151.5500030517578,152.0,897100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,150.9600067138672,152.52999877929688,149.05999755859375,150.2899932861328,873500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,150.55999755859375,151.49000549316406,146.92999267578125,148.61000061035156,1074300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,145.25,149.97000122070312,145.02999877929688,147.7899932861328,1242100.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,147.0,149.1999969482422,146.0,148.5399932861328,718000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,150.3000030517578,151.64999389648438,148.6699981689453,150.85000610351562,1029300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,150.25,151.9499969482422,149.24000549316406,150.0800018310547,699900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,150.08999633789062,150.8800048828125,146.3300018310547,147.22000122070312,801800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,146.1999969482422,147.69000244140625,146.0,146.33999633789062,705900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,146.0,146.1999969482422,140.19000244140625,141.92999267578125,1100300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,143.1199951171875,144.5399932861328,142.02000427246094,143.47000122070312,734100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,144.52000427246094,147.63999938964844,143.80999755859375,144.80999755859375,825200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,145.6199951171875,146.97000122070312,143.9600067138672,146.02000427246094,625100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,145.7100067138672,146.9499969482422,144.60000610351562,146.74000549316406,780700.0,,,,,,,,,,
