Date,Open,High,Low,Close,Volume,"('Adj Close', 'AHCO')","('Close', 'AHCO')","('High', 'AHCO')","('Low', 'AHCO')","('Open', 'AHCO')","('Volume', 'AHCO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.210000038146973,7.59499979019165,7.090000152587891,7.260000228881836,776400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,7.150000095367432,7.21999979019165,6.824999809265137,7.010000228881836,1061900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.03000020980835,7.239999771118164,6.940000057220459,7.190000057220459,886600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.119999885559082,7.409999847412109,7.0,7.25,923500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.909999847412109,7.085000038146973,6.730999946594238,7.010000228881836,1496000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.909999847412109,7.070000171661377,6.809999942779541,6.820000171661377,620600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.789999961853027,6.945000171661377,6.710000038146973,6.760000228881836,616900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.840000152587891,7.309999942779541,6.619999885559082,7.230000019073486,1152700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.289999961853027,7.46999979019165,6.860000133514404,6.929999828338623,1011100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.829999923706055,6.934999942779541,6.554999828338623,6.650000095367432,958900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.5,6.679999828338623,6.460000038146973,6.639999866485596,774400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.679999828338623,6.789999961853027,6.579999923706055,6.78000020980835,659400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.829999923706055,6.889999866485596,6.664999961853027,6.869999885559082,576400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.940000057220459,7.230000019073486,6.840000152587891,7.210000038146973,880100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.300000190734863,7.400000095367432,6.985000133514404,7.0,766200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.239999771118164,7.239999771118164,6.815000057220459,6.940000057220459,662000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.099999904632568,7.099999904632568,6.864999771118164,7.079999923706055,523300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.139999866485596,7.360000133514404,7.065000057220459,7.090000152587891,644800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.019999980926514,7.414999961853027,6.724999904632568,7.360000133514404,904300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.269999980926514,7.574999809265137,7.159999847412109,7.260000228881836,798700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.260000228881836,7.630000114440918,7.210000038146973,7.21999979019165,763900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.409999847412109,7.46999979019165,7.190000057220459,7.320000171661377,785800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.260000228881836,7.565000057220459,7.119999885559082,7.46999979019165,742700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.300000190734863,7.349999904632568,7.0,7.010000228881836,691000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.0,7.650000095367432,6.954999923706055,7.320000171661377,2944600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.460000038146973,7.460000038146973,6.980000019073486,7.0,2161200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.96999979019165,7.130000114440918,6.914999961853027,7.110000133514404,1071700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,7.139999866485596,7.550000190734863,6.909999847412109,7.420000076293945,1070200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,7.449999809265137,7.699999809265137,7.400000095367432,7.599999904632568,2303200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,7.239999771118164,7.5,7.139999866485596,7.21999979019165,979100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,7.349999904632568,7.690000057220459,7.235000133514404,7.340000152587891,735600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,7.460000038146973,7.65500020980835,7.355000019073486,7.619999885559082,1883600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.539999961853027,7.539999961853027,7.309999942779541,7.489999771118164,1093700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.369999885559082,7.519999980926514,7.139999866485596,7.239999771118164,1047200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,7.21999979019165,7.25,7.014999866485596,7.099999904632568,631800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,7.159999847412109,7.565000057220459,7.159999847412109,7.519999980926514,1187100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,7.5,7.664999961853027,7.380000114440918,7.489999771118164,717500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,7.440000057220459,7.829999923706055,7.25,7.630000114440918,1179500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,8.90999984741211,10.164999961853027,8.6899995803833,10.0,5651900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,10.199999809265137,10.595000267028809,9.890000343322754,10.270000457763672,3514400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,10.510000228881836,10.68000030517578,9.954999923706056,10.229999542236328,1704800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,10.31999969482422,10.895000457763672,10.30500030517578,10.520000457763672,1598400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,10.65999984741211,10.670000076293944,10.239999771118164,10.579999923706056,1066000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.489999771118164,10.619999885559082,10.289999961853027,10.369999885559082,788300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,10.529999732971191,10.579999923706056,10.289999961853027,10.479999542236328,853900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,10.68000030517578,11.15999984741211,10.359999656677246,10.960000038146973,1697400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,11.149999618530272,11.425000190734863,10.84000015258789,10.850000381469728,1309200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,11.020000457763672,11.289999961853027,10.779999732971191,10.84000015258789,798300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,10.829999923706056,10.949999809265137,10.6899995803833,10.829999923706056,735000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,10.699999809265137,10.84000015258789,10.25,10.359999656677246,753300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,10.399999618530272,10.56999969482422,10.06999969482422,10.149999618530272,1373200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,10.06999969482422,10.454999923706056,10.06999969482422,10.279999732971191,1853400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,10.289999961853027,10.359999656677246,9.789999961853027,9.960000038146973,765000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,9.90999984741211,10.5649995803833,9.90999984741211,10.5,987100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,10.420000076293944,11.119999885559082,10.3100004196167,10.920000076293944,923900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,11.029999732971191,11.220000267028809,10.920000076293944,11.079999923706056,1214300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,11.170000076293944,11.279999732971191,11.0,11.050000190734863,759600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,11.079999923706056,11.460000038146973,11.079999923706056,11.289999961853027,622400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,11.5,11.5,11.255000114440918,11.279999732971191,756400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,11.420000076293944,11.664999961853027,11.1850004196167,11.359999656677246,867200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,11.43000030517578,11.729999542236328,11.369999885559082,11.510000228881836,928000.0,,,,,,,,,,
