Date,Open,High,Low,Close,Volume,"('Adj Close', 'HIW')","('Close', 'HIW')","('High', 'HIW')","('Low', 'HIW')","('Open', 'HIW')","('Volume', 'HIW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.940000534057617,23.63999938964844,22.8799991607666,23.31999969482422,1103800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.81999969482422,22.920000076293945,22.149999618530277,22.46999931335449,1060300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.489999771118164,23.049999237060547,22.200000762939453,22.770000457763672,1215600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,22.479999542236328,23.459999084472656,22.32999992370605,23.040000915527344,2398700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,22.93000030517578,23.5,22.82999992370605,23.420000076293945,961000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,23.100000381469727,23.299999237060547,22.88999938964844,23.07999992370605,1013200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.11000061035156,23.63999938964844,23.100000381469727,23.46999931335449,983900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.270000457763672,23.38999938964844,22.75,23.01000022888184,836700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,23.350000381469727,23.59000015258789,23.06999969482422,23.21999931335449,656100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.86000061035156,22.979999542236328,22.479999542236328,22.59000015258789,1205300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,22.040000915527344,22.229999542236328,21.3700008392334,21.84000015258789,919100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,21.959999084472656,22.11000061035156,21.5,21.790000915527344,1297400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,21.899999618530277,22.76000022888184,21.690000534057617,22.76000022888184,1351800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,22.959999084472656,23.229999542236328,22.8700008392334,23.040000915527344,1810300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.34000015258789,23.489999771118164,22.1200008392334,22.36000061035156,1559500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.809999465942383,22.84000015258789,22.149999618530277,22.25,1649600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.71999931335449,22.84000015258789,22.31999969482422,22.530000686645508,1174400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,22.559999465942383,22.809999465942383,22.530000686645508,22.739999771118164,970200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.739999771118164,23.26000022888184,22.68000030517578,23.209999084472656,1155900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,23.11000061035156,23.520000457763672,23.0,23.399999618530277,2464300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,23.459999084472656,23.780000686645508,22.700000762939453,22.96999931335449,3196800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,22.950000762939453,23.07999992370605,21.920000076293945,22.65999984741211,2876000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.170000076293945,22.479999542236328,21.86000061035156,22.229999542236328,1468200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.82999992370605,22.049999237060547,21.540000915527344,21.739999771118164,1617500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.729999542236328,22.040000915527344,21.459999084472656,21.63999938964844,2459200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.75,22.690000534057617,21.57999992370605,22.63999938964844,2487600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,22.57999992370605,24.239999771118164,22.520000457763672,24.06999969482422,3146300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,24.11000061035156,24.170000076293945,23.68000030517578,23.850000381469727,2179800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.959999084472656,24.84000015258789,23.959999084472656,24.600000381469727,2134000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.459999084472656,23.520000457763672,22.6200008392334,22.8799991607666,2011900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.149999618530277,23.3700008392334,22.709999084472656,22.76000022888184,2309200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.020000457763672,23.90999984741211,22.959999084472656,23.780000686645508,1731300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.86000061035156,24.01000022888184,22.600000381469727,23.649999618530277,1859500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,23.209999084472656,23.729999542236328,23.1200008392334,23.729999542236328,1437600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,23.6200008392334,24.049999237060547,23.5,23.81999969482422,1665400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,23.84000015258789,24.0,23.420000076293945,23.81999969482422,1267500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.93000030517578,24.07999992370605,23.6299991607666,23.670000076293945,1081000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.559999465942383,23.690000534057617,23.13999938964844,23.34000015258789,954400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.63999938964844,23.920000076293945,23.3700008392334,23.6299991607666,988000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,23.350000381469727,24.270000457763672,23.350000381469727,23.76000022888184,1182600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,24.209999084472656,24.540000915527344,24.0,24.450000762939453,2120400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,24.459999084472656,25.020000457763672,24.1299991607666,24.920000076293945,1417100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,24.8700008392334,24.950000762939453,24.290000915527344,24.8700008392334,850200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.670000076293945,25.61000061035156,24.600000381469727,25.049999237060547,1469700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,25.479999542236328,25.479999542236328,24.600000381469727,24.61000061035156,1562600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,24.790000915527344,24.989999771118164,24.32999992370605,24.450000762939453,709300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,24.76000022888184,25.239999771118164,24.690000534057617,24.799999237060547,790500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,24.700000762939453,25.01000022888184,24.520000457763672,24.670000076293945,933400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,24.600000381469727,24.86000061035156,24.25,24.6299991607666,729000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,24.63999938964844,25.049999237060547,24.63999938964844,24.799999237060547,763000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,24.690000534057617,24.690000534057617,24.01000022888184,24.399999618530277,844000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,24.200000762939453,24.56999969482422,24.18000030517578,24.440000534057617,1285800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,24.559999465942383,24.700000762939453,24.43000030517578,24.57999992370605,653700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,24.459999084472656,24.709999084472656,24.239999771118164,24.65999984741211,825300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,24.5,25.440000534057617,24.290000915527344,25.350000381469727,821100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,25.540000915527344,26.01000022888184,25.520000457763672,25.690000534057617,775700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,25.71999931335449,25.84000015258789,24.75,24.780000686645508,929500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,24.88999938964844,25.32999992370605,24.88999938964844,25.1299991607666,1029900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,25.270000457763672,25.350000381469727,24.780000686645508,24.850000381469727,959500.0,,,,,,,,,,
