Date,Open,High,Low,Close,Volume,"('Adj Close', 'SKT')","('Close', 'SKT')","('High', 'SKT')","('Low', 'SKT')","('Open', 'SKT')","('Volume', 'SKT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,27.5,27.93000030517578,27.399999618530277,27.90999984741211,824800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.63999938964844,27.690000534057617,27.18000030517578,27.32999992370605,599600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.26000022888184,27.51000022888184,27.030000686645508,27.06999969482422,588900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,26.8700008392334,27.36000061035156,26.739999771118164,26.959999084472656,489700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.020000457763672,27.6299991607666,26.959999084472656,27.6299991607666,627900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,27.25,27.459999084472656,27.1200008392334,27.350000381469727,611200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.350000381469727,27.549999237060547,27.25,27.36000061035156,535600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.25,27.350000381469727,26.96999931335449,27.11000061035156,687500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.350000381469727,27.46999931335449,27.040000915527344,27.18000030517578,776300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.18000030517578,27.209999084472656,26.63999938964844,26.920000076293945,701400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.540000915527344,27.09000015258789,26.46999931335449,26.850000381469727,1028200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.950000762939453,26.950000762939453,26.459999084472656,26.84000015258789,628000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.040000915527344,27.13999938964844,26.670000076293945,27.0,513600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,27.239999771118164,27.790000915527344,27.209999084472656,27.540000915527344,1036600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,27.809999465942383,27.940000534057617,27.459999084472656,27.8700008392334,1064300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,28.21999931335449,28.26000022888184,27.520000457763672,27.690000534057617,639300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.1299991607666,28.21999931335449,27.71999931335449,27.93000030517578,482300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,28.06999969482422,28.100000381469727,27.790000915527344,27.959999084472656,497900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.950000762939453,28.1299991607666,27.6200008392334,27.899999618530277,534500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.600000381469727,27.729999542236328,27.38999938964844,27.5,541500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,27.530000686645508,27.600000381469727,26.84000015258789,26.899999618530277,688000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.899999618530277,27.34000015258789,26.780000686645508,27.149999618530277,1084000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.799999237060547,26.81999969482422,26.11000061035156,26.18000030517578,1192300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.809999465942383,26.06999969482422,25.670000076293945,25.82999992370605,1335500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.739999771118164,26.649999618530277,25.739999771118164,26.270000457763672,1028100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.25,26.489999771118164,26.0,26.040000915527344,660500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.0,26.559999465942383,25.850000381469727,26.51000022888184,644100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.51000022888184,26.96999931335449,26.32999992370605,26.959999084472656,625600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,27.07999992370605,27.209999084472656,26.899999618530277,27.170000076293945,604500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.420000076293945,26.780000686645508,26.1299991607666,26.530000686645508,1064400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.649999618530277,26.979999542236328,26.3799991607666,26.780000686645508,758500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,27.06999969482422,27.739999771118164,27.06999969482422,27.700000762939453,938000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,27.5,29.040000915527344,27.459999084472656,28.63999938964844,1724100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,28.40999984741211,28.979999542236328,28.40999984741211,28.81999969482422,1402100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,28.75,29.190000534057617,28.690000534057617,29.059999465942383,1238400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,29.01000022888184,29.38999938964844,28.8700008392334,29.1299991607666,786800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,29.11000061035156,29.11000061035156,28.559999465942383,28.780000686645508,606000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.729999542236328,28.96999931335449,28.649999618530277,28.850000381469727,534100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,29.030000686645508,29.229999542236328,28.809999465942383,28.899999618530277,683600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.600000381469727,29.07999992370605,28.540000915527344,28.540000915527344,578900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,28.86000061035156,28.959999084472656,28.549999237060547,28.809999465942383,1483200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,28.76000022888184,28.940000534057617,28.38999938964844,28.940000534057617,675500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,29.0,29.979999542236328,29.0,29.799999237060547,1264400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,29.6299991607666,29.950000762939453,29.25,29.489999771118164,809400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,29.68000030517578,29.76000022888184,29.229999542236328,29.450000762939453,455900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,29.63999938964844,29.670000076293945,29.170000076293945,29.399999618530277,509600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,29.63999938964844,29.920000076293945,29.3700008392334,29.420000076293945,743500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,29.40999984741211,29.520000457763672,29.030000686645508,29.18000030517578,756400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,29.059999465942383,29.540000915527344,29.049999237060547,29.21999931335449,539000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,29.149999618530277,29.75,29.09000015258789,29.26000022888184,899800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,29.149999618530277,29.229999542236328,28.149999618530277,28.420000076293945,1000000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,28.239999771118164,28.709999084472656,28.040000915527344,28.31999969482422,1591600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,28.31999969482422,28.5,28.21999931335449,28.38999938964844,690100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,28.32999992370605,28.6200008392334,28.18000030517578,28.51000022888184,496900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,28.32999992370605,28.84000015258789,28.280000686645508,28.799999237060547,477000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,28.979999542236328,29.13999938964844,28.809999465942383,29.06999969482422,652300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,29.5,29.5,28.8799991607666,28.93000030517578,651100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,29.030000686645508,29.1299991607666,28.549999237060547,28.57999992370605,319500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,28.71999931335449,28.96999931335449,28.68000030517578,28.770000457763672,519700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,29.0,29.56999969482422,29.0,29.549999237060547,523000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,29.549999237060547,29.799999237060547,29.38999938964844,29.530000686645508,854700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,29.56999969482422,29.59000015258789,29.059999465942383,29.34000015258789,709200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,29.01000022888184,29.11000061035156,28.09000015258789,28.170000076293945,967200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,28.0,28.15999984741211,27.770000457763672,28.059999465942383,895200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,28.309999465942383,28.38999938964844,27.309999465942383,27.46999931335449,890500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,27.8700008392334,28.040000915527344,27.600000381469727,27.63999938964844,704800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,27.770000457763672,28.170000076293945,27.690000534057617,28.01000022888184,571200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,28.020000457763672,28.190000534057617,27.57999992370605,27.8700008392334,752400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,27.65999984741211,27.65999984741211,27.030000686645508,27.06999969482422,912600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,27.229999542236328,27.280000686645508,26.88999938964844,27.049999237060547,712500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,26.8700008392334,27.030000686645508,26.670000076293945,26.76000022888184,613100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,26.920000076293945,27.1200008392334,26.459999084472656,26.65999984741211,519300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,26.59000015258789,26.75,26.15999984741211,26.559999465942383,716100.0,,,,,,,,,,
