Date,Open,High,Low,Close,Volume,"('Adj Close', 'SONN')","('Close', 'SONN')","('High', 'SONN')","('Low', 'SONN')","('Open', 'SONN')","('Volume', 'SONN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.920000076293944,14.399999618530272,13.760000228881836,14.079999923706056,10050.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,13.920000076293944,14.31999969482422,13.4399995803833,13.68000030517578,11100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,13.84000015258789,13.920000076293944,12.800000190734863,12.960000038146973,6350.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,12.800000190734863,13.199999809265137,12.079999923706056,12.239999771118164,3900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,12.0,12.239999771118164,11.68000030517578,11.84000015258789,6513.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,12.31999969482422,12.640000343322754,11.600000381469728,11.760000228881836,3988.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.0,12.0,10.800000190734863,11.039999961853027,6525.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.800000190734863,11.84000015258789,10.800000190734863,11.119999885559082,4075.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,11.600000381469728,11.68000030517578,10.640000343322754,10.720000267028809,3125.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.720000267028809,10.880000114440918,10.399999618530272,10.800000190734863,2950.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.800000190734863,11.119999885559082,10.479999542236328,10.800000190734863,1400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.800000190734863,10.800000190734863,10.399999618530272,10.720000267028809,1875.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.479999542236328,10.640000343322754,10.399999618530272,10.640000343322754,2275.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.720000267028809,10.720000267028809,10.399999618530272,10.5600004196167,1988.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.800000190734863,10.800000190734863,10.640000343322754,10.800000190734863,1800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.800000190734863,11.520000457763672,10.640000343322754,11.119999885559082,988.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,11.920000076293944,11.920000076293944,10.800000190734863,11.199999809265137,2363.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,11.279999732971191,11.920000076293944,11.119999885559082,11.68000030517578,1250.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.920000076293944,12.239999771118164,11.68000030517578,12.0,2550.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,12.0,12.0,11.84000015258789,11.84000015258789,1338.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.68000030517578,11.84000015258789,11.68000030517578,11.68000030517578,988.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,11.84000015258789,11.84000015258789,11.600000381469728,11.600000381469728,1088.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,11.4399995803833,11.920000076293944,11.4399995803833,11.760000228881836,3475.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,11.199999809265137,11.760000228881836,11.199999809265137,11.199999809265137,3550.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,11.760000228881836,12.0,10.800000190734863,11.199999809265137,3488.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,11.359999656677246,11.68000030517578,10.960000038146973,11.119999885559082,2863.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.800000190734863,11.920000076293944,10.800000190734863,11.760000228881836,2625.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,11.68000030517578,12.079999923706056,11.359999656677246,12.079999923706056,2188.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,12.0,14.640000343322754,10.880000114440918,13.600000381469728,15450.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,13.68000030517578,14.640000343322754,10.479999542236328,12.399999618530272,20638.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,12.079999923706056,13.359999656677246,12.079999923706056,12.479999542236328,2363.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,12.960000038146973,13.520000457763672,12.800000190734863,13.039999961853027,4475.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,13.279999732971191,13.279999732971191,12.800000190734863,12.960000038146973,2850.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,13.359999656677246,13.359999656677246,12.479999542236328,13.119999885559082,1563.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,13.199999809265137,13.359999656677246,12.720000267028809,13.359999656677246,2038.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,13.039999961853027,14.15999984741211,12.960000038146973,14.15999984741211,7138.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,14.31999969482422,14.31999969482422,13.119999885559082,14.15999984741211,4688.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,14.239999771118164,14.800000190734863,13.68000030517578,14.800000190734863,2875.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,14.15999984741211,15.039999961853027,14.0,14.800000190734863,3675.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,14.239999771118164,14.720000267028809,14.0,14.239999771118164,7325.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,14.399999618530272,17.84000015258789,14.239999771118164,15.760000228881836,72250.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,15.84000015258789,15.84000015258789,13.84000015258789,14.479999542236328,12625.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,15.119999885559082,15.119999885559082,14.0,15.119999885559082,7500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,15.039999961853027,15.520000457763672,14.5600004196167,15.199999809265137,3713.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,15.359999656677246,15.68000030517578,14.720000267028809,15.359999656677246,6175.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,15.199999809265137,15.4399995803833,14.800000190734863,15.279999732971191,3088.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,15.520000457763672,16.0,14.800000190734863,14.800000190734863,7388.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,16.399999618530273,17.68000030517578,14.880000114440918,16.559999465942383,394838.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,15.520000457763672,16.0,14.31999969482422,14.399999618530272,22863.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,14.31999969482422,14.720000267028809,14.15999984741211,14.31999969482422,7788.0,,,,,,,,,,
