Date,Open,High,Low,Close,Volume,"('Adj Close', 'UDR')","('Close', 'UDR')","('High', 'UDR')","('Low', 'UDR')","('Open', 'UDR')","('Volume', 'UDR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,38.22999954223633,38.84999847412109,38.0,38.63999938964844,2721100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,38.29999923706055,38.31999969482422,37.58000183105469,37.65999984741211,2475800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,37.619998931884766,38.18000030517578,37.43999862670898,37.86000061035156,2130300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,37.540000915527344,38.060001373291016,37.31999969482422,37.81999969482422,2981100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,37.75,38.72999954223633,37.650001525878906,38.59000015258789,2676000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,37.75,38.31999969482422,37.540000915527344,38.130001068115234,3237100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,38.31999969482422,38.43999862670898,38.09999847412109,38.220001220703125,2591900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,37.93000030517578,38.630001068115234,37.65999984741211,38.5,3404500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,38.90999984741211,39.09999847412109,38.31999969482422,38.59000015258789,2967600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,38.45000076293945,38.619998931884766,38.15999984741211,38.34000015258789,3550600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,37.70000076293945,38.34000015258789,36.95000076293945,37.4900016784668,3032900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,37.43999862670898,37.7400016784668,36.93999862670898,37.209999084472656,5791800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,37.27000045776367,37.83000183105469,37.040000915527344,37.61000061035156,3623800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,37.68000030517578,38.119998931884766,37.68000030517578,37.84000015258789,3655100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,37.93000030517578,38.119998931884766,37.369998931884766,37.4900016784668,3234000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,37.79999923706055,37.79999923706055,36.68000030517578,36.709999084472656,3486000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,37.08000183105469,37.31999969482422,36.369998931884766,36.52999877929688,3229700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,36.619998931884766,36.7599983215332,36.16999816894531,36.68999862670898,3297000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,36.650001525878906,37.06999969482422,36.470001220703125,36.7400016784668,2415400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,36.400001525878906,36.72999954223633,36.15999984741211,36.47999954223633,4547600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,36.72999954223633,36.95000076293945,35.869998931884766,36.02000045776367,5522900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,35.79999923706055,36.52999877929688,35.380001068115234,36.5099983215332,3461000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,36.18000030517578,36.52000045776367,35.529998779296875,36.310001373291016,3557300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,35.869998931884766,35.869998931884766,35.38999938964844,35.43000030517578,2358700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,35.41999816894531,35.93000030517578,35.33000183105469,35.560001373291016,3481900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,35.349998474121094,35.599998474121094,34.439998626708984,35.31999969482422,5196000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,35.209999084472656,35.58000183105469,34.880001068115234,35.4900016784668,3538500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,35.40999984741211,35.68000030517578,35.2599983215332,35.369998931884766,3274200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,35.43000030517578,35.7400016784668,35.34000015258789,35.56999969482422,2352200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,34.790000915527344,34.86000061035156,34.189998626708984,34.619998931884766,2893900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,34.70000076293945,35.040000915527344,34.61000061035156,34.869998931884766,3178200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,35.18000030517578,36.09000015258789,35.09000015258789,36.04999923706055,2712400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,35.619998931884766,36.27000045776367,35.43000030517578,36.08000183105469,2831200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,35.7599983215332,36.0099983215332,35.540000915527344,35.79999923706055,2272000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,35.849998474121094,36.33000183105469,35.65999984741211,36.29999923706055,2890100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.45000076293945,36.45000076293945,36.09999847412109,36.150001525878906,2666600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,36.130001068115234,36.209999084472656,35.84000015258789,35.849998474121094,1708000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,35.70000076293945,35.880001068115234,34.959999084472656,35.02000045776367,1782200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,35.33000183105469,35.65999984741211,34.900001525878906,35.08000183105469,3058000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,34.7599983215332,35.83000183105469,34.7599983215332,35.40999984741211,2436100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,35.7599983215332,35.95000076293945,35.31999969482422,35.5,4277400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,35.380001068115234,35.959999084472656,34.9900016784668,35.939998626708984,3320600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,36.2599983215332,37.40999984741211,36.2400016784668,37.27999877929688,3893800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,37.15999984741211,37.5,36.970001220703125,37.15999984741211,2998900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,37.47999954223633,37.5099983215332,37.06999969482422,37.25,3808300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,37.380001068115234,37.77000045776367,37.2599983215332,37.68999862670898,2447400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,38.02999877929688,38.18999862670898,37.77999877929688,38.09999847412109,2665100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,38.09999847412109,38.27999877929688,37.68999862670898,37.84000015258789,2760200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,37.79999923706055,37.9900016784668,36.97999954223633,37.08000183105469,3595100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,37.02000045776367,37.77000045776367,37.0,37.400001525878906,2528600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,37.209999084472656,37.27999877929688,36.11000061035156,36.66999816894531,2588400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,36.209999084472656,37.18999862670898,36.209999084472656,37.16999816894531,3888200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,37.18999862670898,37.310001373291016,36.7400016784668,36.810001373291016,1752400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,36.869998931884766,37.0,36.40999984741211,36.72999954223633,1640100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,36.54999923706055,37.13999938964844,36.38999938964844,37.060001373291016,1927800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,37.15999984741211,37.9900016784668,37.15999984741211,37.61000061035156,2290700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,37.65999984741211,37.709999084472656,37.02000045776367,37.15999984741211,1637000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,37.27999877929688,37.34999847412109,36.7400016784668,36.880001068115234,1116600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,36.93999862670898,36.95000076293945,36.38999938964844,36.40999984741211,1382000.0,,,,,,,,,,
