Date,Open,High,Low,Close,Volume,"('Adj Close', 'TRT')","('Close', 'TRT')","('High', 'TRT')","('Low', 'TRT')","('Open', 'TRT')","('Volume', 'TRT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.010000228881836,5.119999885559082,5.010000228881836,5.059999942779541,1200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.190000057220459,5.190000057220459,4.989999771118164,5.050000190734863,6900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.190000057220459,5.190000057220459,5.0,5.0,11000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.920000076293945,5.090000152587891,4.920000076293945,5.090000152587891,2100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.949999809265137,5.110000133514404,4.949999809265137,5.010000228881836,3800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.980000019073486,5.059999942779541,4.980000019073486,5.0,6300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.070000171661377,5.070000171661377,5.010000228881836,5.039999961853027,2300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.989999771118164,5.010000228881836,4.980000019073486,4.989999771118164,2100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.010000228881836,5.019999980926514,4.980000019073486,4.980000019073486,7900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.010000228881836,5.039999961853027,4.96999979019165,5.03000020980835,6100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.96999979019165,5.010000228881836,4.96999979019165,4.989999771118164,2400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.980000019073486,5.130000114440918,4.980000019073486,4.980000019073486,5000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.949999809265137,5.010000228881836,4.949999809265137,4.949999809265137,17000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.949999809265137,5.010000228881836,4.949999809265137,4.989999771118164,1700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.940000057220459,5.019999980926514,4.940000057220459,5.019999980926514,6000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.070000171661377,5.070000171661377,5.070000171661377,5.070000171661377,1300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.980000019073486,5.119999885559082,4.980000019073486,5.119999885559082,4900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.019999980926514,5.119999885559082,5.0,5.039999961853027,6900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.980000019073486,4.980000019073486,4.980000019073486,4.980000019073486,300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.159999847412109,5.159999847412109,5.010000228881836,5.050000190734863,3900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.019999980926514,5.119999885559082,5.010000228881836,5.010000228881836,1500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.03000020980835,5.119999885559082,5.03000020980835,5.119999885559082,2700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.119999885559082,5.199999809265137,5.039999961853027,5.139999866485596,2200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.139999866485596,5.139999866485596,5.039999961853027,5.039999961853027,2900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.039999961853027,5.190000057220459,5.039999961853027,5.050000190734863,9900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.039999961853027,5.059999942779541,5.039999961853027,5.050000190734863,1000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.159999847412109,5.170000076293945,5.050000190734863,5.059999942779541,3600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.099999904632568,5.099999904632568,5.050000190734863,5.090000152587891,3200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.199999809265137,5.849999904632568,5.199999809265137,5.75,29300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.769999980926514,5.900000095367432,5.599999904632568,5.75,3900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.699999809265137,5.800000190734863,5.599999904632568,5.800000190734863,9300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.789999961853027,5.880000114440918,5.579999923706055,5.730000019073486,15400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.860000133514404,5.869999885559082,5.710000038146973,5.829999923706055,10100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.809999942779541,5.849999904632568,5.800000190734863,5.800000190734863,4700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.670000076293945,5.78000020980835,5.570000171661377,5.630000114440918,1300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.610000133514404,5.789999961853027,5.610000133514404,5.789999961853027,4000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.789999961853027,5.789999961853027,5.789999961853027,5.789999961853027,300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.730000019073486,5.789999961853027,5.639999866485596,5.789999961853027,2900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.699999809265137,5.789999961853027,5.699999809265137,5.760000228881836,7300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.71999979019165,5.739999771118164,5.71999979019165,5.739999771118164,1300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,5.670000076293945,5.849999904632568,5.670000076293945,5.849999904632568,8200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,5.75,5.889999866485596,5.75,5.889999866485596,1300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,5.670000076293945,5.889999866485596,5.670000076293945,5.789999961853027,1900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,5.860000133514404,5.860000133514404,5.599999904632568,5.699999809265137,2000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,5.75,5.75,5.710000038146973,5.75,6900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,5.730000019073486,5.730000019073486,5.550000190734863,5.550000190734863,1200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,5.670000076293945,5.699999809265137,5.650000095367432,5.670000076293945,6800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,5.699999809265137,5.869999885559082,5.699999809265137,5.809999942779541,19800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,5.869999885559082,5.869999885559082,5.800000190734863,5.860000133514404,1600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,5.860000133514404,5.860000133514404,5.829999923706055,5.829999923706055,2800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.900000095367432,6.25,5.869999885559082,6.25,7500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.449999809265137,6.590000152587891,6.309999942779541,6.590000152587891,18000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.690000057220459,6.860000133514404,6.199999809265137,6.269999980926514,8600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,6.010000228881836,6.179999828338623,5.769999980926514,6.03000020980835,7000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,6.190000057220459,6.389999866485596,6.170000076293945,6.369999885559082,2100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.380000114440918,6.400000095367432,6.0,6.199999809265137,15300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,6.070000171661377,6.199999809265137,6.039999961853027,6.199999809265137,2000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,6.289999961853027,6.289999961853027,6.25,6.289999961853027,3200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,6.360000133514404,6.369999885559082,6.360000133514404,6.369999885559082,1000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,6.320000171661377,6.340000152587891,6.320000171661377,6.329999923706055,3700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,6.400000095367432,6.400000095367432,6.320000171661377,6.360000133514404,5100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.400000095367432,6.480000019073486,6.380000114440918,6.389999866485596,6300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,6.369999885559082,6.570000171661377,6.369999885559082,6.570000171661377,1300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,6.800000190734863,6.800000190734863,6.570000171661377,6.690000057220459,7100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,6.559999942779541,6.559999942779541,6.25,6.53000020980835,2900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,6.539999961853027,6.699999809265137,6.539999961853027,6.670000076293945,2400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,6.690000057220459,6.710000038146973,6.550000190734863,6.550000190734863,4600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,6.53000020980835,6.710000038146973,6.510000228881836,6.710000038146973,6600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,6.699999809265137,6.829999923706055,6.389999866485596,6.690000057220459,10100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,6.559999942779541,6.570000171661377,6.400000095367432,6.570000171661377,2000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,6.289999961853027,6.369999885559082,6.0,6.349999904632568,6900.0,,,,,,,,,,
