Date,Open,High,Low,Close,Volume,"('Adj Close', 'AJX')","('Close', 'AJX')","('High', 'AJX')","('Low', 'AJX')","('Open', 'AJX')","('Volume', 'AJX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.309999942779541,5.389999866485596,5.210000038146973,5.349999904632568,102161.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.329999923706055,5.429999828338623,5.210000038146973,5.320000171661377,154239.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.329999923706055,5.329999923706055,5.199999809265137,5.199999809265137,103471.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.170000076293945,5.289999961853027,5.119999885559082,5.269999980926514,127540.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.230000019073486,5.489999771118164,5.159999847412109,5.369999885559082,102737.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.340000152587891,5.34499979019165,5.210000038146973,5.309999942779541,116796.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.210000038146973,5.380000114440918,5.210000038146973,5.369999885559082,138059.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.360000133514404,5.360000133514404,5.25,5.309999942779541,85534.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.199999809265137,5.389999866485596,5.159999847412109,5.300000190734863,124356.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.21999979019165,5.349999904632568,5.210000038146973,5.269999980926514,108687.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.239999771118164,5.309999942779541,5.190000057220459,5.25,92747.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.269999980926514,5.440000057220459,5.269999980926514,5.340000152587891,213305.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.309999942779541,5.409900188446045,5.239999771118164,5.340000152587891,148970.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.340000152587891,5.400000095367432,5.329999923706055,5.329999923706055,68521.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.349999904632568,5.349999904632568,5.25,5.28000020980835,113701.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.340000152587891,5.340000152587891,5.159999847412109,5.300000190734863,256211.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.369999885559082,5.369999885559082,5.260000228881836,5.320000171661377,124441.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.369999885559082,5.429999828338623,5.210000038146973,5.320000171661377,233533.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.300000190734863,5.675000190734863,5.260000228881836,5.639999866485596,315482.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.639999866485596,5.679900169372559,5.5,5.559999942779541,96772.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.559999942779541,6.010000228881836,5.550000190734863,5.889999866485596,573698.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.869999885559082,5.96999979019165,5.679999828338623,5.869999885559082,300754.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.869999885559082,5.880000114440918,5.679800033569336,5.809999942779541,210684.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.739999771118164,5.760000228881836,5.579999923706055,5.639999866485596,128444.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.619999885559082,5.760000228881836,5.380000114440918,5.389999866485596,209205.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.349999904632568,5.360000133514404,4.75,4.809999942779541,399504.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.75,4.809999942779541,4.494999885559082,4.5,370572.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.5,4.630000114440918,4.320099830627441,4.619999885559082,366882.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.610000133514404,4.739999771118164,4.610000133514404,4.670000076293945,101526.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.539999961853027,4.550000190734863,4.440000057220459,4.519999980926514,121964.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.550000190734863,4.639999866485596,4.550000190734863,4.579999923706055,101742.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.610000133514404,4.920000076293945,4.610000133514404,4.840000152587891,111887.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.840000152587891,4.889999866485596,4.739999771118164,4.739999771118164,61974.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.739999771118164,4.820000171661377,4.71999979019165,4.78000020980835,110873.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.78000020980835,4.960000038146973,4.710000038146973,4.920000076293945,91538.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.909999847412109,5.019999980926514,4.889999866485596,4.929999828338623,88419.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.960000038146973,5.03000020980835,4.909999847412109,5.010000228881836,75029.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.960000038146973,5.070000171661377,4.929999828338623,4.96999979019165,64969.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.880000114440918,4.880000114440918,4.28000020980835,4.28000020980835,320944.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.179999828338623,4.25,3.9900999069213863,4.079999923706055,346728.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.079999923706055,4.150000095367432,4.050000190734863,4.050000190734863,239389.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.039999961853027,4.150000095367432,4.039999961853027,4.050000190734863,188077.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.019999980926514,4.090000152587891,3.9600000381469727,4.050000190734863,185878.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.010000228881836,4.090000152587891,3.9600000381469727,4.0,143185.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.9600000381469727,4.090000152587891,3.920000076293945,3.9800000190734863,142373.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.039999961853027,4.199999809265137,3.950000047683716,3.9800000190734863,147648.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.03000020980835,4.070000171661377,3.9700000286102295,3.9800000190734863,134097.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.9800000190734863,4.010000228881836,3.950000047683716,3.9600000381469727,125245.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.9600000381469727,4.090000152587891,3.944999933242798,4.010000228881836,164908.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.010000228881836,4.139999866485596,3.9800000190734863,3.9800000190734863,209103.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.859999895095825,3.873300075531006,3.549999952316284,3.5999999046325684,531431.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.5999999046325684,3.609999895095825,3.299999952316284,3.5899999141693115,1060082.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.640000104904175,3.75,3.309999942779541,3.369999885559082,409765.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.359999895095825,3.539999961853028,3.345000028610229,3.4600000381469727,177135.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.470000028610229,3.660000085830689,3.430000066757202,3.5999999046325684,82329.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.549999952316284,3.7899999618530273,3.549999952316284,3.740000009536743,128252.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.7200000286102295,3.759999990463257,3.690000057220459,3.7100000381469727,50910.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.75,3.7899999618530273,3.7200000286102295,3.75,66075.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.7799999713897705,3.7799999713897705,3.590100049972534,3.619999885559082,80401.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.619999885559082,3.690000057220459,3.559999942779541,3.619999885559082,136209.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.670000076293945,3.839999914169312,3.650000095367432,3.799999952316284,116312.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.7899999618530273,3.940000057220459,3.7699999809265137,3.859999895095825,169915.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.829999923706055,3.880000114440918,3.680000066757202,3.740000009536743,110921.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.759999990463257,3.825700044631958,3.7100000381469727,3.7799999713897705,44514.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.7899999618530273,3.839999914169312,3.700000047683716,3.700000047683716,63540.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.759999990463257,3.900000095367432,3.690000057220459,3.869999885559082,87088.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.819999933242798,3.869999885559082,3.759999990463257,3.809999942779541,52902.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.809999942779541,3.87280011177063,3.759999990463257,3.799999952316284,69209.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.75,3.809999942779541,3.619999885559082,3.7200000286102295,60985.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.700000047683716,3.910000085830689,3.700000047683716,3.829999923706055,75172.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.869999885559082,3.869999885559082,3.7100000381469727,3.740000009536743,74037.0,,,,,,,,,,
