Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRGS')","('Close', 'PRGS')","('High', 'PRGS')","('Low', 'PRGS')","('Open', 'PRGS')","('Volume', 'PRGS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,54.09000015258789,54.310001373291016,53.709999084472656,54.290000915527344,302300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,54.20000076293945,54.31999969482422,52.5,52.5,335400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,52.720001220703125,52.869998931884766,52.29999923706055,52.38999938964844,208600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,52.02000045776367,52.34000015258789,51.79999923706055,52.06999969482422,179900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,52.119998931884766,53.27999877929688,52.119998931884766,53.25,196700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,52.68999862670898,53.040000915527344,52.560001373291016,52.66999816894531,156700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,52.59000015258789,53.86000061035156,52.59000015258789,53.720001220703125,416900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,53.619998931884766,53.84999847412109,52.880001068115234,53.33000183105469,275300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,53.84999847412109,54.470001220703125,53.72999954223633,54.0,333200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,53.720001220703125,53.91999816894531,53.209999084472656,53.61000061035156,385300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,56.0,56.630001068115234,52.9900016784668,56.54999923706055,973300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,56.650001525878906,57.91999816894531,56.650001525878906,57.83000183105469,887600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,58.0,58.0,57.11000061035156,57.90999984741211,343900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,58.380001068115234,59.52999877929688,58.0,59.29999923706055,542700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,59.58000183105469,59.900001525878906,59.09000015258789,59.72999954223633,297700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,60.0,60.33000183105469,59.13999938964844,59.29999923706055,529000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,59.900001525878906,59.900001525878906,58.52999877929688,58.93999862670898,348800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,59.22999954223633,59.22999954223633,58.400001525878906,58.40999984741211,190000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,57.09999847412109,58.06999969482422,56.95000076293945,57.59999847412109,434300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,57.70000076293945,58.06999969482422,57.459999084472656,57.560001373291016,326300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,57.2599983215332,57.720001220703125,56.72999954223633,56.810001373291016,382000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,56.810001373291016,57.9900016784668,56.27999877929688,57.93000030517578,470000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,57.790000915527344,58.06999969482422,57.0099983215332,57.220001220703125,408600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,56.66999816894531,56.900001525878906,56.150001525878906,56.68000030517578,417600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,56.810001373291016,57.47999954223633,56.7400016784668,57.45000076293945,673900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,57.43999862670898,57.56999969482422,56.77000045776367,56.810001373291016,317200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,56.810001373291016,57.400001525878906,56.59000015258789,57.380001068115234,254200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,57.380001068115234,57.59999847412109,57.0,57.13999938964844,408900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,57.290000915527344,57.33000183105469,56.709999084472656,56.720001220703125,200800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,55.4900016784668,56.25,54.65999984741211,54.97999954223633,393500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,55.52999877929688,55.63999938964844,54.959999084472656,55.459999084472656,252200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,55.93999862670898,56.470001220703125,55.810001373291016,56.34999847412109,289500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,56.22999954223633,56.95000076293945,55.81999969482422,56.119998931884766,259700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,55.63999938964844,56.02999877929688,55.47999954223633,55.560001373291016,270900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,55.09999847412109,55.09999847412109,54.11000061035156,54.68000030517578,350900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,55.0,55.25,54.43000030517578,54.79999923706055,598400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,55.060001373291016,56.54999923706055,54.619998931884766,56.4900016784668,266000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,56.16999816894531,56.5099983215332,55.81999969482422,56.06999969482422,344700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,53.59999847412109,54.68999862670898,53.06999969482422,53.130001068115234,2398300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,52.90999984741211,54.0,52.43000030517578,52.65999984741211,4584800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,53.209999084472656,54.09000015258789,52.709999084472656,53.36000061035156,895400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,53.25,53.4900016784668,52.18999862670898,53.34999847412109,591100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,53.09000015258789,53.29999923706055,52.22999954223633,52.400001525878906,579800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,52.34999847412109,52.88999938964844,51.97999954223633,52.540000915527344,775000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,52.70000076293945,53.52000045776367,52.650001525878906,53.06999969482422,683300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,53.310001373291016,54.2400016784668,52.810001373291016,53.90999984741211,352500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,54.52999877929688,54.56999969482422,53.79999923706055,53.88999938964844,426000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,53.650001525878906,53.880001068115234,53.400001525878906,53.79999923706055,341000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,53.7599983215332,54.20000076293945,53.68999862670898,53.7400016784668,243900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,53.7599983215332,54.150001525878906,53.56999969482422,53.66999816894531,346300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,53.75,53.75,52.790000915527344,52.93999862670898,256700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,52.34999847412109,52.880001068115234,52.33000183105469,52.58000183105469,642600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,52.5,53.0099983215332,52.400001525878906,52.81999969482422,365200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,52.77000045776367,53.869998931884766,52.720001220703125,53.0099983215332,566800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,52.93999862670898,53.5,52.7400016784668,52.97999954223633,321900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,53.34999847412109,53.900001525878906,52.7400016784668,52.88999938964844,420800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,52.68000030517578,52.97999954223633,52.209999084472656,52.47999954223633,839700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,52.40999984741211,53.33000183105469,52.15999984741211,52.7599983215332,1389100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,53.20000076293945,53.2599983215332,51.970001220703125,52.650001525878906,1480500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,52.720001220703125,53.20000076293945,51.5,52.630001068115234,2288700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,53.20000076293945,53.83000183105469,52.59999847412109,53.310001373291016,1199000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,53.290000915527344,53.810001373291016,52.130001068115234,52.77999877929688,1104700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,52.13999938964844,52.540000915527344,51.70000076293945,52.18999862670898,756200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,51.900001525878906,52.43000030517578,51.45000076293945,51.59999847412109,461000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,51.79999923706055,52.33000183105469,50.97999954223633,51.060001373291016,470200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,50.93999862670898,51.38999938964844,50.86000061035156,50.869998931884766,297600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,51.0099983215332,51.18999862670898,50.38999938964844,50.459999084472656,267200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,50.720001220703125,51.61000061035156,50.720001220703125,51.310001373291016,803800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,50.59999847412109,51.459999084472656,50.34000015258789,50.9900016784668,506900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,50.970001220703125,52.130001068115234,50.84999847412109,51.66999816894531,608000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,51.400001525878906,51.63999938964844,50.810001373291016,50.97999954223633,396100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,51.0099983215332,51.130001068115234,50.040000915527344,50.060001373291016,382400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,49.869998931884766,51.04999923706055,49.0,50.720001220703125,553500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,50.86000061035156,51.06999969482422,50.27999877929688,50.59000015258789,635500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,50.619998931884766,50.68000030517578,50.060001373291016,50.18999862670898,560000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,50.209999084472656,50.47999954223633,49.959999084472656,50.40999984741211,468800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,50.810001373291016,51.290000915527344,50.5,51.18999862670898,451100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,51.130001068115234,51.810001373291016,50.81999969482422,51.43000030517578,638900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,51.34000015258789,51.77000045776367,51.310001373291016,51.630001068115234,442000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,51.25,51.27000045776367,50.52000045776367,50.70000076293945,354300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,50.86000061035156,51.09999847412109,50.18000030517578,50.34000015258789,277700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,50.22999954223633,50.709999084472656,50.13999938964844,50.18999862670898,284100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,49.88999938964844,50.09000015258789,49.720001220703125,49.81999969482422,601500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,49.9900016784668,50.7599983215332,49.790000915527344,50.11000061035156,372200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,50.52999877929688,50.52999877929688,50.08000183105469,50.43999862670898,229000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,50.72999954223633,50.72999954223633,50.18000030517578,50.5099983215332,217700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,50.66999816894531,51.22999954223633,50.66999816894531,51.18999862670898,171700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,51.2400016784668,51.4900016784668,50.88999938964844,51.34000015258789,252400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,51.02999877929688,51.31999969482422,50.959999084472656,51.09999847412109,145500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,51.04999923706055,51.130001068115234,50.52000045776367,50.81999969482422,170700.0,,,,,,,,,,
