Date,Open,High,Low,Close,Volume,"('Adj Close', 'FARM')","('Close', 'FARM')","('High', 'FARM')","('Low', 'FARM')","('Open', 'FARM')","('Volume', 'FARM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.039999961853028,3.1700000762939453,2.970000028610229,3.039999961853028,31700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.059999942779541,3.0899999141693115,2.9100000858306885,2.990000009536743,79900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.990000009536743,2.990000009536743,2.799999952316284,2.859999895095825,86700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.890000104904175,3.1600000858306885,2.890000104904175,3.119999885559082,146500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.150000095367432,3.7799999713897705,3.059999942779541,3.5299999713897705,543100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.5299999713897705,3.7300000190734863,3.289999961853028,3.380000114440918,236000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.299999952316284,3.680000066757202,3.299999952316284,3.509999990463257,240400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.5199999809265137,3.609999895095825,3.390000104904175,3.450000047683716,102400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.4600000381469727,3.650000095367432,3.440000057220459,3.559999942779541,50100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.5799999237060547,3.5899999141693115,3.430000066757202,3.430000066757202,133100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.4100000858306885,3.4100000858306885,3.2100000381469727,3.289999961853028,80900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.3399999141693115,3.380000114440918,3.140000104904175,3.190000057220459,46200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.200000047683716,3.359999895095825,3.119999885559082,3.2699999809265137,36500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.299999952316284,3.490000009536743,3.299999952316284,3.430000066757202,38800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.509999990463257,3.680000066757202,3.509999990463257,3.619999885559082,85000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.650000095367432,3.759999990463257,3.3499999046325684,3.380000114440918,51400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.4200000762939453,3.5799999237060547,3.3499999046325684,3.490000009536743,28700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.559999942779541,3.829999923706055,3.559999942779541,3.7300000190734863,148900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.799999952316284,4.039999961853027,3.7300000190734863,3.7799999713897705,206800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.7899999618530273,3.900000095367432,3.5899999141693115,3.5999999046325684,72000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.680000066757202,3.7200000286102295,3.5,3.5199999809265137,32000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.5199999809265137,3.799999952316284,3.5199999809265137,3.700000047683716,70800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.7100000381469727,3.7799999713897705,3.5999999046325684,3.7200000286102295,35900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.809999942779541,3.829999923706055,3.450000047683716,3.630000114440918,152000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.609999895095825,3.609999895095825,3.369999885559082,3.400000095367432,73400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.400000095367432,3.400000095367432,3.259999990463257,3.309999942779541,86300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.289999961853028,3.369999885559082,3.049999952316284,3.119999885559082,266300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.5,3.680000066757202,3.25,3.670000076293945,359000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.549999952316284,3.7899999618530273,3.549999952316284,3.670000076293945,146500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.539999961853028,3.559999942779541,3.289999961853028,3.369999885559082,78800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.369999885559082,3.5999999046325684,3.319999933242798,3.5899999141693115,61900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.640000104904175,3.640000104904175,3.3399999141693115,3.4200000762939453,120100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.4200000762939453,3.7799999713897705,3.359999895095825,3.630000114440918,136700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.630000114440918,3.799999952316284,3.630000114440918,3.7200000286102295,74400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.740000009536743,3.740000009536743,3.450000047683716,3.5999999046325684,60300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.559999942779541,3.650000095367432,3.509999990463257,3.640000104904175,57700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.5899999141693115,3.7300000190734863,3.5899999141693115,3.650000095367432,60800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.660000085830689,3.660000085830689,3.509999990463257,3.5299999713897705,73000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.4800000190734863,3.670000076293945,3.450000047683716,3.5899999141693115,96400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.559999942779541,3.619999885559082,3.470000028610229,3.549999952316284,73300.0,,,,,,,,,,
