Date,Open,High,Low,Close,Volume,"('Adj Close', 'LTCH')","('Close', 'LTCH')","('High', 'LTCH')","('Low', 'LTCH')","('Open', 'LTCH')","('Volume', 'LTCH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.6200000047683716,0.6700000166893005,0.6200000047683716,0.6499999761581421,30900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.6399999856948853,0.6499999761581421,0.6200000047683716,0.6200000047683716,98600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.6299999952316284,0.6949999928474426,0.6299999952316284,0.6449999809265137,43400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.6200000047683716,0.6600000262260437,0.6200000047683716,0.6549999713897705,34500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.6399999856948853,0.699999988079071,0.6399999856948853,0.699999988079071,33300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.6800000071525574,0.6800000071525574,0.6600000262260437,0.6600000262260437,1600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.6600000262260437,10300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.6600000262260437,0.699999988079071,0.6600000262260437,0.699999988079071,16200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.699999988079071,0.75,0.6800000071525574,0.6800000071525574,47100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.6800000071525574,0.7549999952316284,0.6800000071525574,0.6800000071525574,18600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.6800000071525574,0.7799999713897705,0.6800000071525574,0.75,38400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.75,0.75,0.75,0.75,7700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.75,0.8199999928474426,0.7099999785423279,0.8199999928474426,13700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.6000000238418579,0.800000011920929,0.6000000238418579,0.7099999785423279,45200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.7099999785423279,0.8100000023841858,0.7099999785423279,0.7200000286102295,10500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.7200000286102295,0.7300000190734863,0.7200000286102295,0.7300000190734863,28600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.7300000190734863,0.7699999809265137,0.7300000190734863,0.7300000190734863,10300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.7699999809265137,0.8100000023841858,0.7200000286102295,0.8100000023841858,32200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.6000000238418579,0.8090000152587891,0.6000000238418579,0.7749999761581421,36300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.7699999809265137,0.7699999809265137,0.7099999785423279,0.75,17300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.7699999809265137,0.7799999713897705,0.7400000095367432,0.7599999904632568,53500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.7799999713897705,0.7799999713897705,0.7099999785423279,0.7749999761581421,25600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.7699999809265137,0.800000011920929,0.7699999809265137,0.800000011920929,19100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.6000000238418579,0.9300000071525574,0.6000000238418579,0.9300000071525574,145300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.800000011920929,0.925000011920929,0.800000011920929,0.8989999890327454,164900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.800000011920929,0.8999999761581421,0.800000011920929,0.8999999761581421,84700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.8999999761581421,0.8999999761581421,0.75,0.7900000214576721,86000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.699999988079071,0.8799999952316284,0.699999988079071,0.8799999952316284,28500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.8500000238418579,0.8799999952316284,0.7099999785423279,0.7900000214576721,40200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.8149999976158142,0.8799999952316284,0.6499999761581421,0.8799999952316284,109400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.7900000214576721,0.8299999833106995,0.7900000214576721,0.8100000023841858,10600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.8299999833106995,0.8700000047683716,0.8100000023841858,0.8199999928474426,15500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.8100000023841858,0.8700000047683716,0.7699999809265137,0.8199999928474426,52900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.8199999928474426,0.8500000238418579,0.7699999809265137,0.7699999809265137,39500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.8299999833106995,0.8500000238418579,0.6000000238418579,0.7699999809265137,49200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,0.75,0.800000011920929,0.75,0.7799999713897705,49000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,0.8199999928474426,0.8199999928474426,0.7699999809265137,0.800000011920929,40400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,0.7049999833106995,0.8199999928474426,0.7049999833106995,0.7799999713897705,35100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.7710000276565552,0.7799999713897705,0.7250000238418579,0.7799999713897705,116900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.800000011920929,0.8199999928474426,0.6549999713897705,0.800000011920929,159700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.75,0.8100000023841858,0.75,0.7900000214576721,70100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.75,0.800000011920929,0.699999988079071,0.7200000286102295,41300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,0.7400000095367432,0.75,0.7400000095367432,0.7400000095367432,13100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.6000000238418579,0.7400000095367432,0.6000000238418579,0.6899999976158142,39600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.6000000238418579,0.7099999785423279,0.6000000238418579,0.699999988079071,46800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.7200000286102295,0.7599999904632568,0.7149999737739563,0.7599999904632568,55300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.7300000190734863,0.8199999928474426,0.625,0.7379999756813049,48500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.6000000238418579,0.8199999928474426,0.6000000238418579,0.7400000095367432,20500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.6499999761581421,0.8199999928474426,0.6499999761581421,0.8199999928474426,413900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,0.7699999809265137,0.8500000238418579,0.7699999809265137,0.8500000238418579,81600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,0.6499999761581421,0.8500000238418579,0.6499999761581421,0.699999988079071,132200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,0.6600000262260437,0.824999988079071,0.6600000262260437,0.675000011920929,13500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,0.6600000262260437,0.8399999737739563,0.6600000262260437,0.7200000286102295,16100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,0.6840000152587891,0.8389999866485596,0.6840000152587891,0.75,49200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,0.6600000262260437,0.8500000238418579,0.6600000262260437,0.800000011920929,16000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,0.699999988079071,0.8999999761581421,0.6800000071525574,0.6800000071525574,90900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,0.7450000047683716,0.800000011920929,0.7429999709129333,0.800000011920929,32400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,0.800000011920929,0.8199999928474426,0.75,0.8199999928474426,158900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,0.800000011920929,0.8399999737739563,0.6909999847412109,0.8389999866485596,58000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,0.7699999809265137,0.8299999833106995,0.7490000128746033,0.800000011920929,100400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,0.7799999713897705,0.8399999737739563,0.7799999713897705,0.7799999713897705,19200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,0.75,0.8999999761581421,0.75,0.800000011920929,74500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,0.625,0.8100000023841858,0.625,0.6899999976158142,17700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,0.6899999976158142,0.8899999856948853,0.6899999976158142,0.8899999856948853,16800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,0.6899999976158142,0.8600000143051147,0.6899999976158142,0.75,9000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,0.75,0.8600000143051147,0.75,0.8600000143051147,4200.0,,,,,,,,,,
