Date,Open,High,Low,Close,Volume,"('Adj Close', 'AWH')","('Close', 'AWH')","('High', 'AWH')","('Low', 'AWH')","('Open', 'AWH')","('Volume', 'AWH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.070000171661377,4.190000057220459,3.829999923706055,4.179999828338623,32900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.170000076293945,4.269999980926514,3.920000076293945,4.269999980926514,23900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.269999980926514,4.440000057220459,4.079999923706055,4.429999828338623,29900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.25,4.429999828338623,4.21999979019165,4.429999828338623,42100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.449999809265137,4.539999961853027,4.300000190734863,4.539999961853027,14900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.449999809265137,4.71999979019165,4.210000038146973,4.619999885559082,27300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.630000114440918,5.300000190734863,4.510000228881836,4.989999771118164,86200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.980000019073486,5.130000114440918,4.75,4.900000095367432,39100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.909999847412109,5.230000019073486,4.769999980926514,4.900000095367432,41200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.039999961853027,5.039999961853027,4.710000038146973,4.909999847412109,17500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.829999923706055,4.840000152587891,4.409999847412109,4.710000038146973,32900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.230000019073486,4.699999809265137,4.010000228881836,4.53000020980835,43600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.510000228881836,4.510000228881836,4.110000133514404,4.460000038146973,47300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.5,4.579999923706055,4.079999923706055,4.440000057220459,126000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.429999828338623,4.53000020980835,3.950000047683716,4.400000095367432,112300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.449999809265137,4.449999809265137,3.859999895095825,4.130000114440918,73700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.139999866485596,4.369999885559082,4.0,4.289999961853027,60900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.440000057220459,5.369999885559082,4.400000095367432,5.289999961853027,83700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.289999961853027,5.630000114440918,4.940000057220459,5.630000114440918,50400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.630000114440918,5.650000095367432,5.019999980926514,5.349999904632568,32400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.429999828338623,5.619999885559082,5.159999847412109,5.400000095367432,21600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.360000133514404,5.449999809265137,5.019999980926514,5.269999980926514,19400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.320000171661377,5.340000152587891,4.900000095367432,5.269999980926514,29700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.199999809265137,5.199999809265137,4.710000038146973,4.800000190734863,28700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.75,4.900000095367432,4.269999980926514,4.579999923706055,25200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.699999809265137,4.699999809265137,4.21999979019165,4.309999942779541,19000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.449999809265137,4.78000020980835,4.380000114440918,4.670000076293945,26400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.769999980926514,4.96999979019165,4.400000095367432,4.809999942779541,43400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.809999942779541,4.940000057220459,4.599999904632568,4.75,18100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.590000152587891,4.980000019073486,4.449999809265137,4.630000114440918,17600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.5,4.96999979019165,4.429999828338623,4.869999885559082,18700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.670000076293945,4.909999847412109,4.559999942779541,4.730000019073486,23000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.820000171661377,5.0,4.550000190734863,4.829999923706055,23700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.840000152587891,4.960000038146973,4.699999809265137,4.960000038146973,10200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.980000019073486,4.980000019073486,4.539999961853027,4.659999847412109,17900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.71999979019165,4.71999979019165,4.260000228881836,4.409999847412109,18700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.429999828338623,4.46999979019165,4.25,4.460000038146973,14100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.429999828338623,4.429999828338623,4.010000228881836,4.119999885559082,12500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.230000019073486,4.300000190734863,3.940000057220459,4.050000190734863,27100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.660000085830689,4.050000190734863,3.660000085830689,3.849999904632568,24100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.859999895095825,4.0,3.7699999809265137,3.950000047683716,17400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.950000047683716,4.289999961853027,3.880000114440918,4.0,41600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.0,4.0,3.7799999713897705,3.930000066757202,15600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.890000104904175,3.910000085830689,3.5999999046325684,3.880000114440918,22800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.900000095367432,3.990000009536743,3.7200000286102295,3.819999933242798,7000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.910000085830689,3.910000085830689,3.700000047683716,3.740000009536743,24700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.7100000381469727,3.799999952316284,3.650000095367432,3.660000085830689,6600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.619999885559082,3.920000076293945,3.5,3.7300000190734863,15400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.759999990463257,3.920000076293945,3.400000095367432,3.660000085830689,60300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.759999990463257,3.759999990463257,3.549999952316284,3.670000076293945,16800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.680000066757202,3.75,3.470000028610229,3.680000066757202,11800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.700000047683716,3.700000047683716,3.5799999237060547,3.5999999046325684,10200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.650000095367432,3.809999942779541,3.539999961853028,3.650000095367432,14600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.559999942779541,3.700000047683716,3.259999990463257,3.549999952316284,81100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.5,3.5,3.4200000762939453,3.4800000190734863,6700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.5899999141693115,3.809999942779541,3.299999952316284,3.609999895095825,52100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.5999999046325684,3.7200000286102295,3.509999990463257,3.650000095367432,14000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.75,3.75,3.4800000190734863,3.559999942779541,19200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.5999999046325684,3.609999895095825,3.3499999046325684,3.5,21500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.5,3.509999990463257,3.299999952316284,3.430000066757202,24800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.680000066757202,3.680000066757202,2.9100000858306885,3.0999999046325684,38700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.0999999046325684,3.0999999046325684,2.950000047683716,2.990000009536743,19600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.039999961853028,3.039999961853028,2.7100000381469727,2.740000009536743,22200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.869999885559082,2.9800000190734863,2.75,2.799999952316284,30400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.900000095367432,2.900000095367432,2.700000047683716,2.700000047683716,28100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.7699999809265137,2.7699999809265137,2.549999952316284,2.640000104904175,37500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.6600000858306885,3.0999999046325684,2.5999999046325684,2.819999933242798,77400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.809999942779541,3.200000047683716,2.509999990463257,3.0999999046325684,77800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.109999895095825,3.440000057220459,3.0999999046325684,3.220000028610229,23900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.2100000381469727,3.490000009536743,3.0999999046325684,3.220000028610229,28700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.180000066757202,3.450000047683716,3.1700000762939453,3.450000047683716,24400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,3.490000009536743,3.490000009536743,3.259999990463257,3.390000104904175,10000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,3.2799999713897705,3.630000114440918,3.2799999713897705,3.450000047683716,10400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.299999952316284,3.490000009536743,3.25,3.490000009536743,13700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.559999942779541,3.569999933242798,3.400000095367432,3.5299999713897705,7800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.559999942779541,3.559999942779541,3.4200000762939453,3.490000009536743,7000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,3.549999952316284,3.569999933242798,3.450000047683716,3.5,5400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,3.509999990463257,3.5199999809265137,3.390000104904175,3.390000104904175,7800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,3.3499999046325684,3.400000095367432,3.3499999046325684,3.400000095367432,4500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,3.3299999237060547,3.400000095367432,3.200000047683716,3.2799999713897705,6400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,3.2699999809265137,3.450000047683716,3.2300000190734863,3.3299999237060547,16900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,3.319999933242798,3.3399999141693115,3.259999990463257,3.3299999237060547,7000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.990000009536743,3.319999933242798,2.880000114440918,3.220000028610229,9600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,3.1600000858306885,3.3499999046325684,3.150000095367432,3.220000028610229,17100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,3.259999990463257,3.299999952316284,3.109999895095825,3.2100000381469727,13200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,3.220000028610229,3.380000114440918,2.990000009536743,3.2100000381469727,28900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,3.200000047683716,3.2799999713897705,3.039999961853028,3.2100000381469727,27900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3.25,3.25,2.940000057220459,2.950000047683716,52200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.950000047683716,3.059999942779541,2.819999933242798,2.9800000190734863,15000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.9800000190734863,3.1600000858306885,2.799999952316284,3.069999933242798,11900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.890000104904175,3.1600000858306885,2.809999942779541,2.970000028610229,23100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,3.039999961853028,3.1700000762939453,2.8499999046325684,2.880000114440918,27300.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.900000095367432,3.0,2.630000114440918,2.900000095367432,23800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,3.180000066757202,3.180000066757202,2.740000009536743,2.7799999713897705,38600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,2.809999942779541,2.809999942779541,2.640000104904175,2.640000104904175,33900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.619999885559082,2.720000028610229,2.619999885559082,2.6600000858306885,48800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.650000095367432,2.650000095367432,2.1700000762939453,2.539999961853028,64700.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.5199999809265137,2.759999990463257,2.5,2.7100000381469727,35400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,2.690000057220459,2.789999961853028,2.470000028610229,2.509999990463257,72100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,2.539999961853028,2.640000104904175,2.200000047683716,2.3299999237060547,91200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,2.369999885559082,2.380000114440918,2.0,2.289999961853028,64200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,2.289999961853028,2.299999952316284,2.0799999237060547,2.220000028610229,57300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,2.1600000858306885,2.2799999713897705,2.069999933242798,2.1600000858306885,36000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,2.130000114440918,2.220000028610229,2.109999895095825,2.150000095367432,31000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,2.200000047683716,2.470000028610229,2.140000104904175,2.470000028610229,66100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,2.4800000190734863,2.5199999809265137,2.309999942779541,2.509999990463257,17100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,2.470000028610229,2.5299999713897705,2.109999895095825,2.140000104904175,79500.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,2.119999885559082,2.180000066757202,2.0,2.0799999237060547,38600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,2.0999999046325684,2.119999885559082,1.9600000381469729,2.069999933242798,41400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,2.0999999046325684,2.0999999046325684,1.9700000286102293,2.0999999046325684,46000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,2.0799999237060547,2.119999885559082,2.0199999809265137,2.059999942779541,46600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,2.0299999713897705,2.059999942779541,1.899999976158142,1.9800000190734863,66400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,1.9800000190734863,1.9800000190734863,1.7400000095367432,1.8600000143051147,85800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,1.8899999856948853,2.220000028610229,1.8899999856948853,1.950000047683716,118500.0,,,,,,,,,,
