Date,Open,High,Low,Close,Volume,"('Adj Close', 'LBRT')","('Close', 'LBRT')","('High', 'LBRT')","('Low', 'LBRT')","('Open', 'LBRT')","('Volume', 'LBRT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,18.3799991607666,18.63999938964844,18.09000015258789,18.15999984741211,2244300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,18.100000381469727,18.825000762939453,18.020000457763672,18.520000457763672,2452100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,18.790000915527344,18.950000762939453,18.01499938964844,18.040000915527344,2708700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,18.200000762939453,18.68000030517578,18.100000381469727,18.63999938964844,4237000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.149999618530277,18.209999084472656,17.44499969482422,17.860000610351562,4183200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,17.860000610351562,17.90999984741211,17.3799991607666,17.639999389648438,2863100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,17.559999465942383,17.559999465942383,17.05500030517578,17.139999389648438,2602400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,17.18000030517578,17.21500015258789,16.84000015258789,17.100000381469727,2701700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,17.469999313354492,17.645000457763672,17.28499984741211,17.440000534057617,1733300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.440000534057617,17.469999313354492,16.954999923706055,17.06999969482422,2675500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,16.81999969482422,17.110000610351562,16.690000534057617,16.84000015258789,2153800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,16.84000015258789,17.309999465942383,16.774999618530273,17.290000915527344,2682700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,17.329999923706055,17.399999618530273,17.030000686645508,17.229999542236328,2399100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.280000686645508,17.40999984741211,17.100000381469727,17.31999969482422,2965900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,17.3799991607666,17.690000534057617,17.239999771118164,17.610000610351562,4935000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,18.13999938964844,18.46999931335449,17.860000610351562,18.38999938964844,5744800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,18.11000061035156,19.684999465942383,18.11000061035156,19.56999969482422,7463000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,19.59000015258789,20.26000022888184,19.3700008392334,19.700000762939453,5106700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.63999938964844,19.899999618530277,19.26000022888184,19.88999938964844,2897300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,19.51000022888184,21.71999931335449,19.420000076293945,21.549999237060547,5976100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.5,21.63999938964844,20.76499938964844,20.790000915527344,3772400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.920000076293945,21.084999084472656,20.09499931335449,20.420000076293945,3662200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.299999237060547,20.34499931335449,19.75,19.82999992370605,3305700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,19.670000076293945,19.690000534057617,19.09000015258789,19.11000061035156,3438400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,19.239999771118164,19.68000030517578,19.165000915527344,19.309999465942383,2476200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.34000015258789,19.5,19.06999969482422,19.229999542236328,1658800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.229999542236328,19.63999938964844,19.100000381469727,19.309999465942383,2127300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,19.31999969482422,19.684999465942383,19.299999237060547,19.540000915527344,2842600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,19.540000915527344,19.86000061035156,19.450000762939453,19.670000076293945,2146600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.559999465942383,19.780000686645508,19.11000061035156,19.559999465942383,2518300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.71999931335449,19.93000030517578,19.395000457763672,19.61000061035156,2337700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,19.59000015258789,20.875,19.59000015258789,20.739999771118164,3198800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,20.850000381469727,21.584999084472656,20.63999938964844,21.100000381469727,3152300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,20.979999542236328,21.165000915527344,20.70499992370605,20.96999931335449,2380200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,20.989999771118164,21.334999084472656,20.63500022888184,20.75,2723100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,20.649999618530277,21.299999237060547,20.489999771118164,21.1299991607666,3366000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,20.8799991607666,21.09000015258789,20.655000686645508,20.8799991607666,1757700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,20.700000762939453,21.13999938964844,20.51000022888184,20.65999984741211,2171400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.790000915527344,21.479999542236328,20.78499984741211,21.18000030517578,2115500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.1200008392334,21.479999542236328,20.93000030517578,21.1299991607666,2170100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.399999618530277,21.709999084472656,21.114999771118164,21.3799991607666,2457600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.65999984741211,22.049999237060547,21.5,21.84000015258789,1900800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.84000015258789,21.989999771118164,21.25,21.309999465942383,2214700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.200000762939453,21.63999938964844,21.13500022888184,21.25,1772700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,21.3799991607666,21.84000015258789,21.09000015258789,21.280000686645508,2084400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,21.31999969482422,22.15999984741211,21.239999771118164,21.68000030517578,2480200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.75,21.90999984741211,21.165000915527344,21.530000686645508,1728500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,21.36000061035156,21.57999992370605,20.780000686645508,21.36000061035156,2091900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,21.43000030517578,21.628999710083008,21.15999984741211,21.399999618530277,2644200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,21.56999969482422,21.88999938964844,19.551000595092773,20.200000762939453,8025500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,20.26000022888184,20.57999992370605,19.979999542236328,20.15999984741211,4075300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,20.1299991607666,20.65999984741211,20.1299991607666,20.43000030517578,6075900.0,,,,,,,,,,
