Date,Open,High,Low,Close,Volume,"('Adj Close', 'OPTT')","('Close', 'OPTT')","('High', 'OPTT')","('Low', 'OPTT')","('Open', 'OPTT')","('Volume', 'OPTT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.3199999928474426,0.3300000131130218,0.3199999928474426,0.3199999928474426,136200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.3199999928474426,0.3199999928474426,0.3100000023841858,0.3100000023841858,161000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.3199999928474426,0.3199999928474426,0.3100000023841858,0.3100000023841858,118400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.3199999928474426,0.3199999928474426,0.3100000023841858,0.3199999928474426,76500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.3199999928474426,0.3300000131130218,0.3000000119209289,0.3199999928474426,224800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.3100000023841858,0.3199999928474426,0.3000000119209289,0.3100000023841858,65900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.3000000119209289,0.3100000023841858,0.3000000119209289,0.3000000119209289,162900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.3199999928474426,0.3199999928474426,0.3000000119209289,0.3100000023841858,151100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.2899999916553497,0.3000000119209289,0.2899999916553497,0.3000000119209289,165700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.3100000023841858,0.3100000023841858,0.2899999916553497,0.2899999916553497,146900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.2899999916553497,0.3000000119209289,0.2899999916553497,0.3000000119209289,198700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.3000000119209289,0.3000000119209289,0.2899999916553497,0.2899999916553497,111100.0,,,,,,,,,,
