Date,Open,High,Low,Close,Volume,"('Adj Close', 'RNA')","('Close', 'RNA')","('High', 'RNA')","('Low', 'RNA')","('Open', 'RNA')","('Volume', 'RNA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,9.020000457763672,9.470000267028809,8.859999656677246,9.15999984741211,669200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.220000267028809,9.989999771118164,9.140000343322754,9.5600004196167,1777800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,9.670000076293944,10.06999969482422,9.390000343322754,9.84000015258789,1537500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,9.869999885559082,9.869999885559082,8.949999809265137,9.649999618530272,1622800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,9.4399995803833,11.550000190734863,9.404999732971191,11.460000038146973,2076300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,11.387999534606934,11.710000038146973,11.16100025177002,11.460000038146973,1338300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,11.640000343322754,11.890000343322754,11.119999885559082,11.420000076293944,1029500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,11.300000190734863,11.619999885559082,11.0,11.25,1147000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,11.390000343322754,11.664999961853027,11.260000228881836,11.350000381469728,821900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,11.170000076293944,11.170000076293944,10.859999656677246,10.869999885559082,750200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.619999885559082,10.789999961853027,10.390000343322754,10.75,594700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.899999618530272,10.899999618530272,10.210000038146973,10.43000030517578,631700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.489999771118164,10.539999961853027,10.149999618530272,10.15999984741211,903500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.130000114440918,10.630000114440918,9.93000030517578,10.369999885559082,779500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.56999969482422,10.789999961853027,9.934000015258787,10.109999656677246,592400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.210000038146973,10.539999961853027,10.119999885559082,10.15999984741211,772900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.3100004196167,10.710000038146973,10.270000457763672,10.470000267028809,662300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.600000381469728,12.550000190734863,10.300000190734863,12.039999961853027,3908600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.93000030517578,13.050000190734863,11.510000228881836,12.609999656677246,1526100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,12.300000190734863,12.600000381469728,11.789999961853027,11.800000190734863,628400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.829999923706056,12.800000190734863,11.800000190734863,12.229999542236328,745000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,12.3100004196167,12.420000076293944,11.619999885559082,12.140000343322754,861900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.029999732971191,12.199999809265137,11.529999732971191,11.630000114440918,1207000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,11.420000076293944,11.779999732971191,11.229999542236328,11.640000343322754,590000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,11.550000190734863,12.329999923706056,11.470000267028809,12.31999969482422,560600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,12.359999656677246,12.390000343322754,12.130000114440918,12.140000343322754,452900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,12.140000343322754,12.739999771118164,12.020000457763672,12.510000228881836,606000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,12.609999656677246,13.510000228881836,12.5,13.350000381469728,679300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,13.470000267028809,14.71500015258789,13.34000015258789,14.539999961853027,1112100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,13.789999961853027,14.130000114440918,13.010000228881836,13.270000457763672,1046000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,13.649999618530272,13.895000457763672,13.17300033569336,13.510000228881836,683300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,13.729999542236328,14.15999984741211,13.479999542236328,13.529999732971191,1038500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,13.449999809265137,14.380000114440918,13.210000038146973,14.18000030517578,810500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,14.329999923706056,14.609999656677246,13.789999961853027,13.979999542236328,526200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,13.920000076293944,14.4399995803833,13.68000030517578,14.390000343322754,730600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,14.43000030517578,14.970000267028809,14.300000190734863,14.539999961853027,547200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,14.56999969482422,14.56999969482422,13.729999542236328,14.039999961853027,502000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,14.149999618530272,14.949999809265137,14.104999542236328,14.510000228881836,587300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,14.869999885559082,15.670000076293944,14.5600004196167,15.3100004196167,1441500.0,,,,,,,,,,
