Date,Open,High,Low,Close,Volume,"('Adj Close', 'PACB')","('Close', 'PACB')","('High', 'PACB')","('Low', 'PACB')","('Open', 'PACB')","('Volume', 'PACB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,9.6899995803833,9.989999771118164,9.4399995803833,9.59000015258789,4681200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.3100004196167,9.329999923706056,8.90999984741211,9.210000038146973,7631300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,9.130000114440918,9.1899995803833,8.979999542236328,9.050000190734863,3453100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.9399995803833,9.510000228881836,8.670000076293945,9.399999618530272,4636300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.550000190734863,8.550000190734863,7.449999809265137,7.659999847412109,22443700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.789999961853027,8.270000457763672,7.460000038146973,7.679999828338623,14993000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.670000076293945,8.479999542236328,7.550000190734863,7.960000038146973,12632900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.75,7.849999904632568,6.869999885559082,7.0,13550800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.070000171661377,7.25,6.639999866485596,6.710000038146973,7884400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.559999942779541,6.590000152587891,6.309999942779541,6.420000076293945,10544900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.269999980926514,6.309999942779541,6.010000228881836,6.110000133514404,15545100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.170000076293945,6.400000095367432,6.039999961853027,6.360000133514404,7711700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.369999885559082,6.659999847412109,6.239999771118164,6.590000152587891,8430600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.610000133514404,7.099999904632568,6.610000133514404,6.880000114440918,7612600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.010000228881836,7.119999885559082,6.800000190734863,7.03000020980835,5164900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.190000057220459,7.340000152587891,6.880000114440918,6.960000038146973,14014900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.0,7.329999923706055,7.0,7.099999904632568,10089200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.210000038146973,7.5,6.980000019073486,7.019999980926514,12296400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.099999904632568,7.400000095367432,6.909999847412109,7.400000095367432,4633100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.260000228881836,7.389999866485596,7.0,7.019999980926514,5655600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.019999980926514,7.099999904632568,6.460000038146973,6.510000228881836,11549100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.610000133514404,7.010000228881836,6.559999942779541,6.760000228881836,6038400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.599999904632568,6.820000171661377,6.449999809265137,6.75,4491200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.53000020980835,6.699999809265137,6.380000114440918,6.440000057220459,5188100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.420000076293945,6.809999942779541,6.320000171661377,6.570000171661377,5722000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.590000152587891,6.590000152587891,6.059999942779541,6.320000171661377,8180600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.340000152587891,6.579999923706055,6.170000076293945,6.550000190734863,5768500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.610000133514404,6.820000171661377,6.460000038146973,6.639999866485596,9080400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.630000114440918,6.829999923706055,6.489999771118164,6.710000038146973,7691800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.21999979019165,6.380000114440918,6.039999961853027,6.079999923706055,7517200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.25,6.570000171661377,6.210000038146973,6.5,7174400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.610000133514404,6.829999923706055,6.380000114440918,6.670000076293945,8517900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.400000095367432,6.670000076293945,5.679999828338623,5.739999771118164,18103600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.760000228881836,5.760000228881836,5.079999923706055,5.289999961853027,13958400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.170000076293945,5.25,5.0,5.079999923706055,7280400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.119999885559082,5.260000228881836,5.0,5.130000114440918,7739500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,5.110000133514404,5.320000171661377,5.019999980926514,5.110000133514404,5079100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,5.039999961853027,5.300000190734863,5.010000228881836,5.230000019073486,5929100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,5.349999904632568,5.690000057220459,4.96999979019165,5.619999885559082,11541100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.590000152587891,5.670000076293945,5.409999847412109,5.570000171661377,6636200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,5.739999771118164,6.090000152587891,5.510000228881836,5.53000020980835,7119000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,5.5,5.539999961853027,5.179999828338623,5.190000057220459,7245400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,5.150000095367432,5.230000019073486,4.699999809265137,4.880000114440918,7644000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.820000171661377,4.949999809265137,4.340000152587891,4.349999904632568,14156300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.510000228881836,4.519999980926514,4.0,4.179999828338623,16200400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.369999885559082,4.699999809265137,4.119999885559082,4.590000152587891,16133600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.639999866485596,5.010000228881836,4.409999847412109,4.429999828338623,6212900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.429999828338623,4.570000171661377,4.300000190734863,4.400000095367432,5338800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.369999885559082,4.420000076293945,4.0,4.010000228881836,7856800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.0,4.340000152587891,3.859999895095825,4.239999771118164,13781800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.199999809265137,4.230000019073486,3.859999895095825,3.910000085830689,11894700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.900000095367432,3.9800000190734863,3.7300000190734863,3.7899999618530273,6653600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.829999923706055,3.829999923706055,3.630000114440918,3.670000076293945,4732300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.650000095367432,3.859999895095825,3.539999961853028,3.640000104904175,11990300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.5999999046325684,3.920000076293945,3.559999942779541,3.819999933242798,6380700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.910000085830689,4.099999904632568,3.7899999618530273,3.839999914169312,6825700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.7899999618530273,3.839999914169312,3.660000085830689,3.680000066757202,5727200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.809999942779541,3.809999942779541,3.569999933242798,3.609999895095825,4328300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.650000095367432,3.660000085830689,3.4600000381469727,3.5199999809265137,6475200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.5999999046325684,3.809999942779541,3.539999961853028,3.7200000286102295,7539300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.759999990463257,3.890000104904175,3.680000066757202,3.75,6566500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.829999923706055,3.849999904632568,3.5799999237060547,3.650000095367432,6081900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.5999999046325684,3.5999999046325684,3.369999885559082,3.4100000858306885,7983300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.369999885559082,3.5199999809265137,3.2100000381469727,3.359999895095825,7664100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,3.4200000762939453,3.640000104904175,3.289999961853028,3.3299999237060547,5801000.0,,,,,,,,,,
