Date,Open,High,Low,Close,Volume,"('Adj Close', 'ALKS')","('Close', 'ALKS')","('High', 'ALKS')","('Low', 'ALKS')","('Open', 'ALKS')","('Volume', 'ALKS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,27.540000915527344,28.979999542236328,27.530000686645508,28.6200008392334,2200000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,28.979999542236328,29.229999542236328,28.649999618530277,28.670000076293945,1717600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.989999771118164,29.0,28.530000686645508,28.6299991607666,1206600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.40999984741211,28.739999771118164,28.13999938964844,28.559999465942383,1373400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.43000030517578,29.61000061035156,28.270000457763672,29.600000381469727,2586800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.25,29.34000015258789,28.8799991607666,28.979999542236328,1244300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.940000534057617,29.059999465942383,28.040000915527344,28.149999618530277,1355200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.88999938964844,28.190000534057617,27.75,27.940000534057617,1570200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,28.11000061035156,28.290000915527344,27.90999984741211,28.200000762939453,1457000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.8700008392334,27.899999618530277,27.21999931335449,27.76000022888184,1217400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,27.540000915527344,27.90999984741211,27.38999938964844,27.690000534057617,1230200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.709999084472656,27.780000686645508,27.280000686645508,27.76000022888184,1345200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.739999771118164,27.959999084472656,27.5,27.899999618530277,2834000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,28.100000381469727,28.540000915527344,27.780000686645508,28.459999084472656,1124200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.530000686645508,28.809999465942383,28.270000457763672,28.540000915527344,1159600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,28.540000915527344,28.81999969482422,28.11000061035156,28.1200008392334,1005200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.440000534057617,28.489999771118164,27.88999938964844,28.020000457763672,1246700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,28.309999465942383,28.309999465942383,27.729999542236328,27.739999771118164,950100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.86000061035156,28.31999969482422,27.649999618530277,28.309999465942383,1292500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,28.26000022888184,28.34000015258789,27.38999938964844,27.40999984741211,1382900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,27.36000061035156,27.700000762939453,27.040000915527344,27.049999237060547,1453500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.940000534057617,27.149999618530277,26.5,26.940000534057617,1716300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.71999931335449,26.959999084472656,26.46999931335449,26.739999771118164,1012800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.46999931335449,26.59000015258789,26.209999084472656,26.399999618530277,822100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.209999084472656,27.100000381469727,26.18000030517578,27.040000915527344,1175900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,27.040000915527344,27.040000915527344,26.63999938964844,26.700000762939453,1308600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.68000030517578,26.799999237060547,26.40999984741211,26.770000457763672,1071600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.920000076293945,27.3700008392334,26.670000076293945,27.31999969482422,1879500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,27.36000061035156,28.739999771118164,27.25,28.520000457763672,2357400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,28.040000915527344,28.26000022888184,27.06999969482422,27.229999542236328,2292500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,27.5,28.030000686645508,27.26000022888184,27.989999771118164,2293900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,28.75,32.709999084472656,28.21999931335449,32.560001373291016,5469800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,32.599998474121094,32.880001068115234,31.82999992370605,32.18000030517578,3746900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,31.13999938964844,31.43000030517578,30.32999992370605,30.38999938964844,2461800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,30.190000534057617,30.63999938964844,29.1299991607666,29.18000030517578,2233400.0,,,,,,,,,,
