Date,Open,High,Low,Close,Volume,"('Adj Close', 'ARW')","('Close', 'ARW')","('High', 'ARW')","('Low', 'ARW')","('Open', 'ARW')","('Volume', 'ARW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-15 19:00:00-05:00,113.38999938964844,114.41000366210938,113.11000061035156,113.8000030517578,588900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,112.3000030517578,115.47000122070312,112.3000030517578,114.87000274658205,572800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,114.4800033569336,115.76000213623048,113.62000274658205,115.08999633789062,415600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,115.62999725341795,116.19000244140624,114.5999984741211,116.08000183105467,481700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,116.0999984741211,117.3499984741211,116.0999984741211,116.83999633789062,455500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,117.06999969482422,117.93000030517578,116.05999755859376,116.37000274658205,842800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,117.01000213623048,117.11000061035156,115.4499969482422,116.12999725341795,590100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,115.41000366210938,116.87999725341795,115.37999725341795,116.81999969482422,426800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,117.8000030517578,118.11000061035156,116.13999938964844,117.5,721700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,117.93000030517578,120.98999786376952,117.87000274658205,120.19000244140624,576500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,120.69000244140624,121.48999786376952,120.06999969482422,120.61000061035156,472400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,120.0,121.26000213623048,118.7699966430664,118.86000061035156,484900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,119.95999908447266,120.66000366210938,118.5999984741211,120.58000183105467,422800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,120.70999908447266,121.56999969482422,119.98999786376952,120.36000061035156,346700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,120.7300033569336,121.36000061035156,119.77999877929688,120.02999877929688,282900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,119.52999877929688,121.0500030517578,118.62000274658205,120.87000274658205,442100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,121.2699966430664,123.33000183105467,120.38999938964844,123.08000183105467,528000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,122.95999908447266,124.79000091552734,122.7699966430664,123.20999908447266,688700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,123.0500030517578,123.55999755859376,121.12000274658205,121.8499984741211,521200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,120.8499984741211,122.27999877929688,120.2699966430664,120.36000061035156,1403200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,120.9499969482422,121.01000213623048,117.5500030517578,117.58000183105467,404200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,116.93000030517578,118.66999816894533,116.4800033569336,118.16999816894533,373200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,118.56999969482422,119.05999755859376,117.86000061035156,118.83000183105467,356100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,119.98999786376952,122.62999725341795,119.5500030517578,122.22000122070312,496900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,122.2699966430664,122.41000366210938,121.30999755859376,122.1999969482422,306400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,121.81999969482422,126.1500015258789,121.81999969482422,125.43000030517578,659800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,125.9499969482422,126.94000244140624,125.51000213623048,126.08999633789062,631000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,126.56999969482422,130.1999969482422,126.56999969482422,130.11000061035156,705900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,129.88999938964844,130.5,128.83999633789062,129.4600067138672,702500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,130.0,130.0,128.22000122070312,129.02999877929688,280100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,128.11000061035156,128.75999450683594,126.56999969482422,127.37999725341795,330700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,127.70999908447266,129.38999938964844,126.70999908447266,129.1999969482422,480400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,130.99000549316406,130.99000549316406,126.6999969482422,126.91999816894533,389900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,126.8499984741211,127.58999633789062,126.37999725341795,127.44000244140624,262300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,128.25,128.92999267578125,127.43000030517578,127.51000213623048,231300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,128.11000061035156,129.1300048828125,127.37999725341795,129.02000427246094,327300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,126.58000183105467,127.1999969482422,125.9800033569336,126.27999877929688,279700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,127.02999877929688,127.77999877929688,125.6500015258789,127.7300033569336,623400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,126.68000030517578,127.01000213623048,124.0500030517578,124.25,624600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,124.54000091552734,125.37000274658205,122.76000213623048,123.4000015258789,414200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,123.5199966430664,124.19000244140624,122.16999816894533,123.41999816894533,609000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,124.25,124.83999633789062,121.91999816894533,121.95999908447266,254200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,122.56999969482422,122.83999633789062,121.87999725341795,122.04000091552734,255300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,121.45999908447266,122.88999938964844,120.86000061035156,121.70999908447266,305800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,122.87000274658205,124.44000244140624,122.18000030517578,123.27999877929688,210900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,123.01000213623048,125.6999969482422,123.01000213623048,125.0199966430664,257800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,126.19000244140624,128.66000366210938,125.5500030517578,127.58000183105467,403600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,127.12999725341795,128.6199951171875,126.4000015258789,127.80999755859376,284500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,127.83000183105467,129.00999450683594,127.19000244140624,128.5800018310547,422700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,128.8300018310547,129.83999633789062,128.41000366210938,128.77999877929688,484800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,127.88999938964844,129.05999755859375,127.19000244140624,127.66999816894533,954100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,125.45999908447266,127.48999786376952,124.45999908447266,124.8499984741211,842000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,123.25,123.25,119.05999755859376,122.70999908447266,818600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,123.31999969482422,125.13999938964844,121.2699966430664,124.88999938964844,542300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,125.83999633789062,127.94000244140624,125.72000122070312,127.13999938964844,617500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,127.4800033569336,128.72999572753906,127.0,127.0199966430664,509600.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,126.75,128.1999969482422,126.6500015258789,127.48999786376952,323800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,127.76000213623048,127.76000213623048,124.98999786376952,125.58999633789062,496500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,125.86000061035156,126.69000244140624,125.66999816894533,126.43000030517578,378200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,127.22000122070312,128.77999877929688,127.22000122070312,128.63999938964844,376000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,129.2899932861328,129.4499969482422,127.47000122070312,129.00999450683594,389800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,129.67999267578125,130.44000244140625,129.02999877929688,129.97999572753906,339600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,129.97999572753906,131.0,129.5399932861328,129.77000427246094,283100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,130.02999877929688,131.74000549316406,129.52000427246094,131.52999877929688,432800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,132.3300018310547,133.44000244140625,131.77999877929688,132.97999572753906,400600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,131.7100067138672,132.25,131.22000122070312,132.00999450683594,334000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,132.1300048828125,133.63999938964844,131.89999389648438,133.6300048828125,428700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,134.38999938964844,134.38999938964844,130.3300018310547,130.44000244140625,254800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,131.2100067138672,131.97999572753906,130.6300048828125,131.52000427246094,220400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,131.85000610351562,132.75,129.7899932861328,130.22000122070312,319600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,128.5800018310547,129.00999450683594,127.4800033569336,128.5500030517578,290500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,128.8300018310547,131.0800018310547,128.33999633789062,130.5500030517578,323100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,130.72000122070312,131.4199981689453,129.6199951171875,131.30999755859375,484400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,132.97999572753906,132.97999572753906,130.69000244140625,132.49000549316406,255100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,131.6999969482422,131.6999969482422,129.22000122070312,129.77999877929688,293300.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,130.4499969482422,133.0,129.8300018310547,132.6699981689453,406700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,132.2899932861328,132.3300018310547,130.75,131.9199981689453,327600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,131.22999572753906,131.7899932861328,129.77999877929688,131.69000244140625,533600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,129.83999633789062,133.77000427246094,129.83999633789062,132.8300018310547,505100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,132.47000122070312,132.6199951171875,130.47000122070312,132.49000549316406,451000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,134.4499969482422,134.4499969482422,132.52999877929688,133.47000122070312,556400.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,133.2100067138672,133.92999267578125,130.50999450683594,132.27999877929688,385800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,130.88999938964844,131.0,128.7100067138672,128.83999633789062,455100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,128.6199951171875,130.61000061035156,128.58999633789062,130.05999755859375,454900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,130.05999755859375,130.05999755859375,124.18000030517578,125.79000091552734,949000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,126.01000213623048,127.20999908447266,125.61000061035156,126.4499969482422,459200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,126.4499969482422,128.0399932861328,125.4499969482422,126.7699966430664,1990200.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,126.12999725341795,127.18000030517578,125.16000366210938,125.58999633789062,402100.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,125.3499984741211,125.3499984741211,122.06999969482422,123.0500030517578,546000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,122.70999908447266,122.70999908447266,121.25,122.0999984741211,428600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,122.4499969482422,122.4499969482422,120.12000274658205,120.45999908447266,532000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,121.16999816894533,121.93000030517578,119.6500015258789,120.76000213623048,599200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,121.0,121.9499969482422,118.68000030517578,119.2699966430664,318600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,118.97000122070312,119.83000183105467,118.41000366210938,119.38999938964844,297400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,120.0,120.31999969482422,117.6999969482422,119.58000183105467,168100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,118.95999908447266,119.81999969482422,116.83000183105467,117.43000030517578,820000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,118.5,119.27999877929688,117.54000091552734,118.7699966430664,375900.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,118.87999725341795,118.87999725341795,116.8000030517578,117.29000091552734,255100.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,118.11000061035156,120.58999633789062,117.86000061035156,120.43000030517578,394100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,121.69000244140624,123.26000213623048,121.69000244140624,122.02999877929688,255000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,122.87999725341795,123.66999816894533,121.6500015258789,123.08999633789062,297000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,122.6999969482422,122.87999725341795,120.86000061035156,122.58999633789062,709000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,123.38999938964844,126.68000030517578,122.73999786376952,126.66999816894533,476200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,125.52999877929688,127.22000122070312,125.52999877929688,125.9800033569336,610500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,125.83000183105467,127.08999633789062,123.26000213623048,123.6999969482422,528800.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,123.56999969482422,124.62999725341795,121.36000061035156,122.06999969482422,216600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,122.62999725341795,125.5999984741211,121.5,125.3000030517578,276600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,124.44000244140624,125.0199966430664,121.62999725341795,121.69000244140624,460900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,121.1500015258789,122.79000091552734,120.41000366210938,120.47000122070312,356200.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,119.9499969482422,122.44000244140624,119.26000213623048,120.22000122070312,305800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,122.23999786376952,123.3000030517578,122.0500030517578,122.6500015258789,230400.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,123.0,124.79000091552734,122.6500015258789,124.08000183105467,376000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,124.08000183105467,124.9499969482422,122.1999969482422,123.54000091552734,516600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,124.41000366210938,126.33999633789062,122.88999938964844,123.69000244140624,547100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,131.6999969482422,134.3300018310547,123.13999938964844,128.94000244140625,1304600.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,126.0,127.66000366210938,122.79000091552734,125.76000213623048,850900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,122.31999969482422,127.0500030517578,120.47000122070312,124.87999725341795,728800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,124.9000015258789,127.87999725341795,124.08000183105467,124.70999908447266,446400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,125.91999816894533,126.58000183105467,122.63999938964844,122.86000061035156,320300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,124.0199966430664,127.8499984741211,124.0199966430664,127.58000183105467,242000.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,127.22000122070312,127.56999969482422,125.79000091552734,126.9800033569336,189300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,127.22000122070312,127.22000122070312,124.3499984741211,125.95999908447266,282600.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,126.05999755859376,127.5,125.8499984741211,127.45999908447266,306400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,128.1999969482422,128.39999389648438,125.38999938964844,126.37999725341795,246500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,127.8499984741211,130.25999450683594,127.61000061035156,129.85000610351562,326700.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,129.77000427246094,130.80999755859375,128.75,129.27999877929688,496100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,129.77000427246094,131.36000061035156,129.77000427246094,131.17999267578125,257900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,130.83999633789062,130.99000549316406,128.88999938964844,128.97999572753906,204800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,129.8699951171875,132.1699981689453,129.39999389648438,131.83999633789062,339000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,131.9499969482422,132.07000732421875,130.42999267578125,130.6199951171875,300600.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,131.5399932861328,133.8699951171875,130.9499969482422,133.17999267578125,246000.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,133.80999755859375,134.72000122070312,133.35000610351562,133.47999572753906,352700.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,132.77000427246094,134.39999389648438,132.49000549316406,133.7899932861328,257700.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,133.6999969482422,134.61000061035156,132.66000366210938,133.61000061035156,368000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,134.2899932861328,136.92999267578125,134.00999450683594,135.10000610351562,319700.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,135.94000244140625,136.58999633789062,134.1999969482422,135.0800018310547,558600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,134.14999389648438,134.14999389648438,128.55999755859375,128.8699951171875,461900.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,128.4499969482422,129.57000732421875,128.25,128.99000549316406,313600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,128.66000366210938,130.16000366210938,128.1300048828125,129.02000427246094,364800.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,128.83999633789062,129.13999938964844,126.38999938964844,126.47000122070312,318000.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,126.76000213623048,127.5199966430664,125.6999969482422,125.94000244140624,391400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,125.61000061035156,126.68000030517578,124.3499984741211,124.95999908447266,303200.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,124.75,125.52999877929688,122.0500030517578,124.33999633789062,289500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,124.0199966430664,124.16999816894533,122.16000366210938,122.86000061035156,348500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,123.68000030517578,125.3499984741211,123.6500015258789,124.3499984741211,392100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,124.79000091552734,127.7699966430664,124.79000091552734,127.52999877929688,347600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,129.0500030517578,131.7100067138672,128.27000427246094,129.61000061035156,371400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,130.30999755859375,132.6199951171875,128.99000549316406,129.57000732421875,305600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,131.99000549316406,134.7100067138672,131.50999450683594,133.89999389648438,463900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,134.97999572753906,134.97999572753906,131.07000732421875,131.63999938964844,1765700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,132.14999389648438,132.75,131.47999572753906,132.0800018310547,301900.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,132.88999938964844,133.0500030517578,131.42999267578125,132.6199951171875,237700.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,132.22999572753906,132.7899932861328,130.27999877929688,130.8800048828125,356500.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,132.64999389648438,134.5,132.55999755859375,134.47999572753906,407500.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,135.3800048828125,135.42999267578125,133.75,133.9199981689453,458300.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,133.6199951171875,134.5,132.47999572753906,132.8300018310547,328800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,132.22000122070312,132.22000122070312,129.25999450683594,131.77999877929688,416200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,131.52000427246094,132.14999389648438,130.39999389648438,130.97999572753906,292900.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,130.24000549316406,131.02999877929688,128.97999572753906,129.33999633789062,191600.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,131.2100067138672,131.82000732421875,129.38999938964844,130.9499969482422,244000.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,130.05999755859375,131.7899932861328,129.99000549316406,131.11000061035156,231700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,130.61000061035156,133.4499969482422,129.7899932861328,132.94000244140625,330800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,133.50999450683594,135.60000610351562,133.25,133.60000610351562,228900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,133.02999877929688,133.6300048828125,131.47999572753906,132.57000732421875,303200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,132.30999755859375,134.1300048828125,132.30999755859375,133.57000732421875,196900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,133.66000366210938,135.22999572753906,133.47999572753906,134.8300018310547,197000.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,134.94000244140625,136.13999938964844,133.8699951171875,134.3000030517578,386000.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,134.72000122070312,136.5,134.30999755859375,136.41000366210938,471200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,136.27000427246094,137.38999938964844,135.50999450683594,137.13999938964844,349800.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,137.13999938964844,137.17999267578125,135.1999969482422,135.5500030517578,289100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,135.58999633789062,136.44000244140625,133.80999755859375,134.0800018310547,330400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,133.67999267578125,133.75,132.5399932861328,133.50999450683594,209900.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,133.1300048828125,133.8800048828125,131.47000122070312,132.36000061035156,249100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,132.8300018310547,134.22000122070312,131.69000244140625,133.91000366210938,346100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,134.52999877929688,134.85000610351562,132.16000366210938,132.38999938964844,321200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,133.2899932861328,135.13999938964844,133.0800018310547,133.82000732421875,318400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,133.55999755859375,134.77000427246094,132.75,134.5500030517578,291200.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,133.50999450683594,137.8000030517578,133.44000244140625,135.8000030517578,540900.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,126.3000030517578,126.51000213623048,118.43000030517578,118.66999816894533,1185100.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,118.16999816894533,123.43000030517578,118.16999816894533,121.02999877929688,675400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,121.36000061035156,121.36000061035156,117.83000183105467,119.12999725341795,536000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,118.37000274658205,120.12000274658205,118.2300033569336,118.83999633789062,366700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,123.5999984741211,123.5999984741211,120.83999633789062,122.9000015258789,538200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,123.0199966430664,124.87000274658205,120.86000061035156,121.38999938964844,384500.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,120.97000122070312,122.3000030517578,120.16999816894533,120.1999969482422,361000.0,,,,,,,,,,
