Date,Open,High,Low,Close,Volume,"('Adj Close', 'OBLG')","('Close', 'OBLG')","('High', 'OBLG')","('Low', 'OBLG')","('Open', 'OBLG')","('Volume', 'OBLG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.599999904632568,7.599999904632568,6.400000095367432,6.400000095367432,38498.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.0,6.400000095367432,6.0,6.400000095367432,25435.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.0,6.800000190734863,6.0,6.400000095367432,16175.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.400000095367432,6.400000095367432,6.0,6.400000095367432,11430.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.400000095367432,6.400000095367432,6.0,6.0,13363.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.0,6.0,5.599999904632568,5.599999904632568,12405.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.0,6.0,5.599999904632568,6.0,15503.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.0,6.400000095367432,5.599999904632568,6.0,22248.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.0,6.800000190734863,6.0,6.400000095367432,23958.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.400000095367432,6.800000190734863,6.0,6.400000095367432,46223.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,9380.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.400000095367432,6.800000190734863,6.0,6.400000095367432,14445.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.400000095367432,6.400000095367432,6.0,6.400000095367432,8033.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.400000095367432,6.400000095367432,6.0,6.400000095367432,4865.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.0,6.400000095367432,6.0,6.400000095367432,5720.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.400000095367432,7.199999809265137,6.400000095367432,7.199999809265137,29723.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.199999809265137,7.199999809265137,6.400000095367432,6.800000190734863,16715.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.800000190734863,7.599999904632568,6.800000190734863,7.199999809265137,20323.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.199999809265137,7.199999809265137,6.800000190734863,7.199999809265137,10295.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.199999809265137,8.800000190734863,6.800000190734863,8.800000190734863,128638.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.599999904632568,8.399999618530273,7.599999904632568,8.0,69395.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,8.0,8.0,6.800000190734863,6.800000190734863,28578.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.800000190734863,7.199999809265137,6.400000095367432,7.199999809265137,22910.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.199999809265137,7.199999809265137,6.800000190734863,6.800000190734863,10328.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.800000190734863,7.199999809265137,6.800000190734863,6.800000190734863,9295.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.800000190734863,7.199999809265137,6.400000095367432,6.800000190734863,4870.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.800000190734863,7.199999809265137,6.400000095367432,6.800000190734863,6953.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,7.199999809265137,7.199999809265137,6.800000190734863,6.800000190734863,5743.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.400000095367432,7.199999809265137,6.400000095367432,6.800000190734863,6755.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.800000190734863,7.199999809265137,6.800000190734863,6.800000190734863,8068.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.800000190734863,7.199999809265137,6.400000095367432,6.800000190734863,16628.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,7.199999809265137,7.199999809265137,6.400000095367432,7.199999809265137,15490.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.199999809265137,8.0,6.800000190734863,7.599999904632568,38723.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.599999904632568,8.0,7.199999809265137,7.199999809265137,14723.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,7.599999904632568,7.599999904632568,7.199999809265137,7.199999809265137,4163.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,7.599999904632568,7.599999904632568,6.400000095367432,6.800000190734863,14215.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.400000095367432,6.800000190734863,6.0,6.0,15888.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.0,6.400000095367432,6.0,6.400000095367432,5733.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.400000095367432,6.800000190734863,6.400000095367432,6.400000095367432,13290.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.800000190734863,6.800000190734863,6.400000095367432,6.800000190734863,5310.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.800000190734863,6.800000190734863,6.400000095367432,6.400000095367432,6733.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,7.199999809265137,7.199999809265137,6.400000095367432,6.800000190734863,4063.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.800000190734863,6.800000190734863,6.400000095367432,6.400000095367432,6788.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,4738.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,6.800000190734863,6.800000190734863,6.400000095367432,6.400000095367432,5408.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,6.800000190734863,6.800000190734863,6.400000095367432,6.400000095367432,3470.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.800000190734863,6.800000190734863,6.400000095367432,6.400000095367432,6120.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,6.800000190734863,6.800000190734863,6.400000095367432,6.400000095367432,4650.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.800000190734863,6.800000190734863,6.400000095367432,6.400000095367432,5740.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.400000095367432,6.400000095367432,6.0,6.400000095367432,6343.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,6.400000095367432,6.400000095367432,6.0,6.0,6888.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.400000095367432,8.800000190734863,5.199999809265137,5.599999904632568,179153.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,5.199999809265137,5.199999809265137,4.400000095367432,4.800000190734863,21198.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.199999809265137,5.599999904632568,4.800000190734863,5.599999904632568,377660.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,8.800000190734863,9.600000381469728,6.400000095367432,6.400000095367432,2198983.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.0,6.0,5.599999904632568,5.599999904632568,131018.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,5.199999809265137,5.599999904632568,4.800000190734863,5.199999809265137,103233.0,,,,,,,,,,
