Date,Open,High,Low,Close,Volume,"('Adj Close', 'FLYW')","('Close', 'FLYW')","('High', 'FLYW')","('Low', 'FLYW')","('Open', 'FLYW')","('Volume', 'FLYW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.649999618530277,23.059999465942383,22.170000076293945,22.75,1673700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.65999984741211,22.65999984741211,21.270000457763672,21.450000762939453,1355600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,21.739999771118164,21.739999771118164,20.90999984741211,21.51000022888184,1426500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.309999465942383,21.926000595092773,21.2549991607666,21.850000381469727,1061800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,22.020000457763672,22.88999938964844,22.020000457763672,22.82999992370605,2092100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.299999237060547,22.540000915527344,21.93000030517578,21.979999542236328,1371400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,21.950000762939453,21.950000762939453,21.280000686645508,21.479999542236328,1408500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,21.520000457763672,21.57999992370605,20.88500022888184,21.239999771118164,2226100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,21.450000762939453,21.709999084472656,20.479999542236328,20.690000534057617,1401000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.309999465942383,20.459999084472656,20.149999618530277,20.299999237060547,1504000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,19.90999984741211,20.170000076293945,19.6299991607666,20.149999618530277,1608400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,20.290000915527344,20.40999984741211,19.46999931335449,19.729999542236328,2928700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.799999237060547,20.440000534057617,19.364999771118164,19.780000686645508,3550600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,20.270000457763672,21.040000915527344,19.96999931335449,20.5,2066100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.940000534057617,21.420000076293945,20.854999542236328,21.1299991607666,1508000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,21.489999771118164,21.489999771118164,20.729999542236328,20.8700008392334,1776400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,21.190000534057617,21.225000381469727,20.665000915527344,20.82999992370605,870800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.959999084472656,21.799999237060547,20.93899917602539,21.34000015258789,1599000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.709999084472656,22.75,21.68000030517578,22.170000076293945,1661300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.1200008392334,22.31999969482422,21.3799991607666,21.700000762939453,1104100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.57999992370605,22.3700008392334,21.32999992370605,21.3700008392334,1252400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.489999771118164,21.920000076293945,21.11000061035156,21.899999618530277,870900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,21.61000061035156,22.1200008392334,21.30500030517578,21.940000534057617,853500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.57999992370605,21.68000030517578,21.06999969482422,21.46999931335449,827900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.809999465942383,22.174999237060547,21.549999237060547,21.8799991607666,1089400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.8799991607666,22.030000686645508,21.350000381469727,21.700000762939453,1204800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,21.649999618530277,21.93000030517578,21.399999618530277,21.709999084472656,1219100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,21.96999931335449,22.459999084472656,21.8799991607666,22.3700008392334,1403700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.479999542236328,23.34000015258789,22.420000076293945,22.790000915527344,1259800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,21.690000534057617,22.700000762939453,21.479999542236328,21.690000534057617,1095100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,22.0,22.815000534057617,21.920000076293945,22.649999618530277,906200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,22.82999992370605,23.15999984741211,22.670000076293945,22.8700008392334,839100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.709999084472656,23.084999084472656,22.270000457763672,22.8700008392334,1264300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,22.3799991607666,22.899999618530277,22.3799991607666,22.770000457763672,737000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.5,22.6200008392334,22.0,22.15999984741211,1133500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.729999542236328,23.170000076293945,22.399999618530277,23.0,1947700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.030000686645508,23.5,22.8799991607666,23.38999938964844,1358400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.3700008392334,24.19499969482422,23.18000030517578,24.1200008392334,2073900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,24.440000534057617,24.780000686645508,24.07999992370605,24.520000457763672,2963100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,31.46999931335449,31.540000915527344,28.149999618530277,28.850000381469727,6133600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.530000686645508,29.530000686645508,28.020000457763672,28.38999938964844,2914200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,28.32999992370605,29.18000030517578,27.739999771118164,28.25,2188500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,28.149999618530277,28.239999771118164,26.8700008392334,27.270000457763672,2132800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,26.63999938964844,27.39800071716309,26.32999992370605,26.5,1897100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,26.63999938964844,26.96999931335449,26.020000457763672,26.280000686645508,1715700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,26.11000061035156,26.86000061035156,26.09000015258789,26.34000015258789,1966700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,26.5,27.020000457763672,26.36000061035156,26.96999931335449,1649200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,26.780000686645508,27.059999465942383,25.979999542236328,26.030000686645508,917500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,25.86000061035156,26.5049991607666,25.63999938964844,26.440000534057617,1772700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,26.25,26.600000381469727,25.899999618530277,26.209999084472656,1275100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,26.209999084472656,26.40999984741211,25.34000015258789,25.46999931335449,1051700.0,,,,,,,,,,
