Date,Open,High,Low,Close,Volume,"('Adj Close', 'BANF')","('Close', 'BANF')","('High', 'BANF')","('Low', 'BANF')","('Open', 'BANF')","('Volume', 'BANF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,96.87000274658205,98.33000183105467,96.08999633789062,96.98999786376952,62100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,96.56999969482422,96.62999725341795,93.3499984741211,93.41000366210938,84000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,93.87000274658205,95.25,93.3000030517578,93.5500030517578,55100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,92.75,94.30999755859376,92.61000061035156,92.68000030517578,61700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,92.1999969482422,93.69000244140624,91.97000122070312,93.69000244140624,60900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,92.43000030517578,93.66000366210938,91.4800033569336,92.8000030517578,49400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,92.37000274658205,93.08999633789062,91.63999938964844,93.08999633789062,39500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,92.22000122070312,95.95999908447266,90.81999969482422,92.2300033569336,116400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,93.48999786376952,93.48999786376952,90.9000015258789,91.8499984741211,46400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,90.3499984741211,90.55999755859376,88.18000030517578,88.31999969482422,77900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,86.72000122070312,88.9000015258789,86.31999969482422,88.87999725341797,79600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,89.0199966430664,90.33999633789062,88.93000030517578,89.95999908447266,46900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,89.70999908447266,90.05000305175781,88.56999969482422,90.02999877929688,92900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,90.12000274658205,94.55999755859376,90.12000274658205,94.5,75000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,95.7300033569336,95.7300033569336,92.58000183105467,93.3000030517578,59100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,93.91000366210938,93.91000366210938,92.52999877929688,93.02999877929688,30700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,94.11000061035156,94.11000061035156,91.70999908447266,92.41999816894533,51100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,92.4800033569336,92.9800033569336,92.23999786376952,92.86000061035156,29500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,92.6999969482422,93.73999786376952,92.3499984741211,93.5199966430664,40500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,93.45999908447266,94.0,93.20999908447266,93.2699966430664,30700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,92.3000030517578,92.3000030517578,88.51000213623047,88.51000213623047,67400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,89.12999725341797,90.13999938964844,85.25,88.33000183105469,64300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,86.66000366210938,88.30999755859375,86.04000091552734,87.45999908447266,83600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,86.31999969482422,87.13999938964844,85.19999694824219,86.33000183105469,66200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,86.0199966430664,86.66000366210938,85.25,86.37000274658203,43900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,85.73999786376953,87.54000091552734,84.98999786376953,86.83000183105469,49200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,86.48999786376953,87.45999908447266,86.38999938964844,86.9000015258789,44800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,86.87000274658203,88.80999755859375,85.9800033569336,88.72000122070312,53400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,88.30999755859375,91.37000274658205,88.30999755859375,90.48999786376952,64700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,87.51000213623047,87.51000213623047,83.94999694824219,85.22000122070312,100500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,86.27999877929688,87.41000366210938,85.55000305175781,87.25,59900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,87.97000122070312,91.11000061035156,87.83000183105469,90.5199966430664,76600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,89.80999755859375,90.69000244140624,89.4000015258789,90.04000091552734,60700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,88.66999816894531,89.44000244140625,88.19999694824219,88.69000244140625,55300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,88.33999633789062,88.5,86.72000122070312,87.41999816894531,44500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,86.98999786376953,87.79000091552734,86.37999725341797,87.72000122070312,66700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,87.52999877929688,88.31999969482422,87.0199966430664,87.5999984741211,44900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,87.0999984741211,87.80999755859375,86.33000183105469,87.13999938964844,60000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,87.61000061035156,88.0,86.5,87.26000213623047,50900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,86.55000305175781,87.43000030517578,86.26000213623047,86.7300033569336,34300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,88.0,88.88999938964844,87.0199966430664,87.73999786376953,64700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,87.41999816894531,87.72000122070312,85.91000366210938,87.1500015258789,54000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,87.55000305175781,88.25,85.88999938964844,86.12000274658203,39800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,86.12999725341797,88.63999938964844,85.25,88.33000183105469,52100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,88.66999816894531,90.4499969482422,86.87000274658203,89.1500015258789,90400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,89.9800033569336,90.68000030517578,88.54000091552734,88.79000091552734,45200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,89.87000274658203,90.0,88.95999908447266,89.19000244140625,39800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,88.30000305175781,89.2300033569336,88.30000305175781,89.12000274658203,32500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,88.77999877929688,88.83000183105469,87.5,88.33000183105469,39100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,88.0199966430664,88.9800033569336,87.0,87.30000305175781,59200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,87.26000213623047,87.30000305175781,84.94999694824219,85.61000061035156,87900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,85.33999633789062,87.18000030517578,85.08999633789062,85.44000244140625,184400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,85.37999725341797,85.37999725341797,83.44999694824219,83.91000366210938,87200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,83.9000015258789,85.62999725341797,83.9000015258789,84.30000305175781,42800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,83.91000366210938,87.83000183105469,83.91000366210938,87.2699966430664,68000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,87.94000244140625,88.47000122070312,87.18000030517578,88.16000366210938,60800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,87.55999755859375,87.55999755859375,85.68000030517578,85.80000305175781,47400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,86.16000366210938,86.77999877929688,85.2699966430664,85.87000274658203,28600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,86.1500015258789,86.1500015258789,85.05000305175781,85.2300033569336,48700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,85.51000213623047,87.68000030517578,85.30000305175781,87.5999984741211,54600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,87.37999725341797,88.43000030517578,86.69999694824219,88.02999877929688,139100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,88.44999694824219,88.44999694824219,85.58000183105469,85.77999877929688,48300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,84.83000183105469,85.12000274658203,83.63999938964844,85.02999877929688,69200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,84.33999633789062,85.08000183105469,83.9800033569336,84.70999908447266,55000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,85.7699966430664,86.30999755859375,84.12999725341797,84.6500015258789,55000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,84.33000183105469,85.79000091552734,84.02999877929688,84.81999969482422,44600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,85.22000122070312,85.91999816894531,85.01000213623047,85.5199966430664,33100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,85.83999633789062,86.5,85.31999969482422,85.83999633789062,35700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,83.41999816894531,84.55999755859375,81.52999877929688,82.44999694824219,96300.0,,,,,,,,,,
