Date,Open,High,Low,Close,Volume,"('Adj Close', 'NXTC')","('Close', 'NXTC')","('High', 'NXTC')","('Low', 'NXTC')","('Open', 'NXTC')","('Volume', 'NXTC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.159999966621399,1.1799999475479126,1.1299999952316284,1.149999976158142,70200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.149999976158142,1.149999976158142,1.1200000047683716,1.1399999856948853,86400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.1299999952316284,1.2200000286102295,1.1299999952316284,1.2000000476837158,130100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.2100000381469729,1.2200000286102295,1.1759999990463257,1.2000000476837158,19900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.149999976158142,1.1799999475479126,1.1299999952316284,1.149999976158142,101800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.159999966621399,1.1990000009536743,1.1399999856948853,1.190000057220459,19000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.1699999570846558,1.2100000381469729,1.149999976158142,1.1699999570846558,53900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.1729999780654907,1.2000000476837158,1.159999966621399,1.1699999570846558,16600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.2100000381469729,1.2100000381469729,1.149999976158142,1.159999966621399,19600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.2200000286102295,1.2200000286102295,1.149999976158142,1.149999976158142,19100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.149999976158142,1.1799999475479126,1.1399999856948853,1.149999976158142,48000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.149999976158142,1.1699999570846558,1.1449999809265137,1.149999976158142,22700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.1299999952316284,1.1799999475479126,1.1299999952316284,1.1299999952316284,65200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.125,1.149999976158142,1.1200000047683716,1.1299999952316284,35700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.149999976158142,1.1799999475479126,1.149999976158142,1.159999966621399,27400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.159999966621399,1.1799999475479126,1.149999976158142,1.1699999570846558,56100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.1799999475479126,1.2380000352859497,1.159999966621399,1.190000057220459,55800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.212000012397766,1.2999999523162842,1.190000057220459,1.2699999809265137,47600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.243000030517578,1.287999987602234,1.149999976158142,1.2000000476837158,77800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.1820000410079956,1.1890000104904177,1.149999976158142,1.1699999570846558,114800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.1610000133514404,1.25,1.159999966621399,1.2200000286102295,53000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.2200000286102295,1.350000023841858,1.2200000286102295,1.2999999523162842,106200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.309999942779541,1.309999942779541,1.2300000190734863,1.2599999904632568,12500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.25,1.3300000429153442,1.2400000095367432,1.2799999713897705,99000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.284000039100647,1.399999976158142,1.2699999809265137,1.3799999952316284,140000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.3300000429153442,1.3700000047683716,1.2999999523162842,1.3049999475479126,40400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.2999999523162842,1.3200000524520874,1.2799999713897705,1.2999999523162842,17700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.309999942779541,1.3799999952316284,1.2899999618530271,1.3799999952316284,167800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.4199999570846558,1.4199999570846558,1.350000023841858,1.3799999952316284,87600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.350000023841858,1.3600000143051147,1.312999963760376,1.3200000524520874,13100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.3519999980926514,1.4199999570846558,1.3300000429153442,1.4199999570846558,29600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.4199999570846558,1.4199999570846558,1.3600000143051147,1.409999966621399,40400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.4110000133514404,1.4600000381469729,1.3799999952316284,1.4600000381469729,44000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.4700000286102295,1.5800000429153442,1.4600000381469729,1.5700000524520874,144500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.559999942779541,1.6399999856948853,1.5,1.6399999856948853,188400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.5399999618530271,1.6100000143051147,1.440000057220459,1.5199999809265137,178400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.4800000190734863,1.5499999523162842,1.440000057220459,1.4700000286102295,299800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.4600000381469729,1.5399999618530271,1.440000057220459,1.5,117700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.4500000476837158,1.600000023841858,1.4199999570846558,1.565000057220459,378600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.5399999618530271,1.690000057220459,1.5099999904632568,1.600000023841858,141600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.600000023841858,1.7300000190734863,1.559999942779541,1.7300000190734863,160500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.75,1.8969999551773071,1.6799999475479126,1.7899999618530271,453600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.9299999475479128,2.0899999141693115,1.75,1.909999966621399,1370500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.7999999523162842,1.9299999475479128,1.7799999713897705,1.899999976158142,262000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.8600000143051147,1.8899999856948853,1.5800000429153442,1.684999942779541,1731600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.75,1.7599999904632568,1.6299999952316284,1.649999976158142,757400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.649999976158142,1.7200000286102295,1.6299999952316284,1.649999976158142,108000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.6699999570846558,1.7100000381469729,1.559999942779541,1.559999942779541,51700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.5499999523162842,1.6200000047683716,1.399999976158142,1.524999976158142,191100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.4800000190734863,1.5800000429153442,1.4199999570846558,1.5499999523162842,49600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.5800000429153442,1.600000023841858,1.440000057220459,1.4700000286102295,27300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.440000057220459,1.4800000190734863,1.4299999475479126,1.4500000476837158,43600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.4199999570846558,1.4600000381469729,1.4199999570846558,1.440000057220459,36400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.4600000381469729,1.4800000190734863,1.4299999475479126,1.4299999475479126,712300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.4570000171661377,1.4900000095367432,1.3700000047683716,1.409999966621399,885000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.4299999475479126,1.8600000143051147,1.4299999475479126,1.6799999475479126,2482800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.75,1.909999966621399,1.649999976158142,1.899999976158142,1019000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.8899999856948853,2.039999961853028,1.830000042915344,1.9900000095367432,377800.0,,,,,,,,,,
