Date,Open,High,Low,Close,Volume,"('Adj Close', 'ITT')","('Close', 'ITT')","('High', 'ITT')","('Low', 'ITT')","('Open', 'ITT')","('Volume', 'ITT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-25 19:00:00-05:00,125.22000122070312,126.36000061035156,124.95999908447266,125.7699966430664,236000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,125.95999908447266,125.95999908447266,123.75,125.01000213623048,323400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,124.87000274658205,126.58999633789062,124.33999633789062,125.61000061035156,280400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,126.16999816894533,127.0199966430664,125.38999938964844,126.13999938964844,575000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,125.77999877929688,126.91000366210938,125.72000122070312,126.66000366210938,240400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,127.0,129.39999389648438,127.0,128.00999450683594,310300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,127.8000030517578,127.87999725341795,126.25,126.33000183105467,315600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,126.5999984741211,127.7699966430664,126.5999984741211,127.27999877929688,328900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,127.70999908447266,128.33999633789062,126.8000030517578,127.91000366210938,314400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,128.14999389648438,129.11000061035156,127.02999877929688,127.08000183105467,359100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,126.81999969482422,126.81999969482422,125.16000366210938,126.48999786376952,185000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,126.48999786376952,127.4000015258789,126.08999633789062,127.27999877929688,167500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,127.16000366210938,128.0399932861328,126.52999877929688,127.54000091552734,229800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,127.72000122070312,128.22999572753906,125.87000274658205,126.9000015258789,161900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,125.91000366210938,127.54000091552734,125.91000366210938,127.0,724800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,127.0,127.83999633789062,126.37999725341795,126.4800033569336,264000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,126.47000122070312,130.86000061035156,126.47000122070312,129.6699981689453,564700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,129.6699981689453,131.36000061035156,129.14999389648438,131.14999389648438,439700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,131.72000122070312,135.3300018310547,131.6999969482422,134.38999938964844,452400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,134.38999938964844,134.44000244140625,132.35000610351562,132.94000244140625,246300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,134.3300018310547,134.58999633789062,133.25,133.8699951171875,368500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,134.3000030517578,138.2899932861328,132.82000732421875,137.0800018310547,593300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,137.86000061035156,137.86000061035156,135.69000244140625,136.85000610351562,454900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,136.67999267578125,137.41000366210938,135.7100067138672,136.02999877929688,291300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,135.8000030517578,136.35000610351562,133.6300048828125,134.02000427246094,376900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,133.1199951171875,133.5,130.17999267578125,130.17999267578125,901600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,129.85000610351562,133.1999969482422,129.52999877929688,132.19000244140625,409700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,133.42999267578125,134.80999755859375,131.1999969482422,131.55999755859375,285500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,131.8000030517578,133.47999572753906,130.94000244140625,132.58999633789062,330600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,133.58999633789062,134.27000427246094,132.47000122070312,132.91000366210938,182900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,133.47000122070312,133.47000122070312,130.49000549316406,132.0500030517578,402700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,129.2899932861328,131.35000610351562,128.97000122070312,129.72999572753906,214900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,130.13999938964844,130.99000549316406,129.44000244140625,130.8800048828125,268000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,129.72000122070312,130.3000030517578,127.87999725341795,128.74000549316406,251700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,130.74000549316406,130.74000549316406,127.37000274658205,127.81999969482422,320200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,127.33000183105467,128.19000244140625,126.05999755859376,127.56999969482422,496500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,128.92999267578125,128.92999267578125,124.8000030517578,125.12000274658205,371700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,125.9800033569336,126.79000091552734,124.55999755859376,125.1500015258789,314300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,125.25,126.62000274658205,124.16000366210938,124.95999908447266,393500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,125.30999755859376,126.8499984741211,124.36000061035156,125.75,241900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,126.70999908447266,129.75,126.52999877929688,129.5399932861328,347700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,130.3800048828125,131.1999969482422,128.82000732421875,130.47999572753906,376900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,129.05999755859375,130.52000427246094,127.68000030517578,130.14999389648438,241300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,130.60000610351562,131.94000244140625,130.49000549316406,131.1999969482422,234900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,131.58999633789062,132.8300018310547,130.75,132.5800018310547,377500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,131.99000549316406,133.13999938964844,129.19000244140625,129.33999633789062,401400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,129.67999267578125,130.55999755859375,128.4199981689453,129.27999877929688,723200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,126.81999969482422,128.27000427246094,122.13999938964844,124.48999786376952,1150500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,126.52999877929688,128.89999389648438,126.4000015258789,128.30999755859375,540300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,129.99000549316406,133.16000366210938,129.7899932861328,131.42999267578125,602700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,131.50999450683594,135.25999450683594,131.50999450683594,134.6300048828125,730500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,134.66000366210938,136.4600067138672,132.94000244140625,136.38999938964844,716700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,136.89999389648438,138.8000030517578,136.5399932861328,137.85000610351562,439200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,138.75,139.19000244140625,136.97999572753906,138.0,473400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,138.2100067138672,138.3699951171875,136.3000030517578,136.5500030517578,204600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,137.25,137.83999633789062,136.74000549316406,137.52000427246094,336500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,138.50999450683594,139.60000610351562,138.0,139.22000122070312,454400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,138.83999633789062,140.0,138.3000030517578,138.49000549316406,456500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,138.91000366210938,139.67999267578125,138.16000366210938,139.36000061035156,360100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,139.47000122070312,140.1999969482422,138.86000061035156,139.66000366210938,252200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,139.0399932861328,139.75,138.72000122070312,139.1699981689453,212400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,138.9499969482422,139.69000244140625,137.9499969482422,138.64999389648438,229900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,139.0,139.0,136.05999755859375,136.52999877929688,179200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,137.02999877929688,137.77000427246094,136.58999633789062,137.57000732421875,165100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,138.11000061035156,138.11000061035156,133.25999450683594,133.2899932861328,489700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,131.94000244140625,132.1999969482422,130.17999267578125,130.44000244140625,498700.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,130.1300048828125,132.9600067138672,130.1300048828125,131.44000244140625,1007100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,131.7100067138672,133.25,131.5500030517578,132.8800048828125,1124300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,134.10000610351562,134.10000610351562,127.47000122070312,129.19000244140625,428100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,128.27999877929688,129.35000610351562,126.87999725341795,127.5,611800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,128.07000732421875,129.50999450683594,127.0999984741211,129.38999938964844,320000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,129.2100067138672,129.5500030517578,127.8000030517578,128.30999755859375,180500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,128.11000061035156,130.27999877929688,128.07000732421875,128.25,415100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,127.06999969482422,128.30999755859375,126.62999725341795,127.48999786376952,541900.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,126.94000244140624,127.33000183105467,125.38999938964844,127.18000030517578,435100.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,129.00999450683594,131.36000061035156,128.63999938964844,130.0,294100.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,129.27999877929688,129.94000244140625,127.9499969482422,129.80999755859375,203800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,128.02999877929688,129.30999755859375,125.18000030517578,126.81999969482422,557000.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,126.44000244140624,128.7899932861328,126.44000244140624,128.42999267578125,318500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,128.4199981689453,131.0,127.54000091552734,130.9499969482422,265200.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,130.9499969482422,131.66000366210938,129.3699951171875,129.9199981689453,233200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,130.11000061035156,130.13999938964844,127.0500030517578,129.9499969482422,616400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,130.5399932861328,132.0500030517578,129.9499969482422,130.77999877929688,269700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,130.07000732421875,130.30999755859375,128.0,128.57000732421875,232700.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,127.72000122070312,128.47999572753906,126.38999938964844,127.4499969482422,431800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,127.69000244140624,128.2899932861328,126.79000091552734,127.5500030517578,263300.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,127.7300033569336,129.83999633789062,127.7300033569336,129.17999267578125,603800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,130.52000427246094,130.74000549316406,125.13999938964844,126.0999984741211,782700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,126.04000091552734,127.12000274658205,125.18000030517578,126.80999755859376,316100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,126.87000274658205,128.27000427246094,126.87000274658205,127.8000030517578,134100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,128.19000244140625,128.19000244140625,125.66999816894533,126.94000244140624,236300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,127.68000030517578,128.36000061035156,126.80999755859376,126.88999938964844,232300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,126.95999908447266,127.77999877929688,125.94000244140624,125.97000122070312,272500.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,126.27999877929688,129.50999450683594,126.27999877929688,129.10000610351562,253800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,130.41000366210938,132.97000122070312,130.41000366210938,132.25,326100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,133.4199981689453,136.1699981689453,133.0399932861328,134.9600067138672,368900.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,136.0399932861328,137.5,135.4199981689453,137.24000549316406,332000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,138.22000122070312,144.02999877929688,138.16000366210938,142.72000122070312,639400.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,141.3300018310547,142.7100067138672,140.75,141.07000732421875,617200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,140.27000427246094,141.82000732421875,137.9199981689453,138.35000610351562,407300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,138.80999755859375,138.9199981689453,136.6199951171875,137.1999969482422,315500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,138.1300048828125,140.94000244140625,137.4199981689453,140.52999877929688,428500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,140.47999572753906,142.7100067138672,140.42999267578125,141.77000427246094,293800.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,140.47999572753906,141.3300018310547,136.67999267578125,136.8300018310547,353500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,136.91000366210938,141.7100067138672,136.36000061035156,138.75,528500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,140.27000427246094,141.9499969482422,139.13999938964844,140.69000244140625,392200.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,140.8000030517578,141.80999755859375,140.05999755859375,140.85000610351562,239300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,141.82000732421875,143.36000061035156,139.52000427246094,140.82000732421875,353400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,142.7899932861328,144.44000244140625,140.7100067138672,141.4600067138672,822000.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,142.0,149.64999389648438,137.60000610351562,139.22000122070312,716500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,134.0800018310547,134.17999267578125,129.10000610351562,129.72999572753906,568900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,122.54000091552734,126.58999633789062,121.01000213623048,125.0500030517578,685000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,125.69000244140624,129.6300048828125,124.48999786376952,128.9600067138672,662600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,130.85000610351562,132.41000366210938,126.9499969482422,127.4499969482422,712900.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,129.80999755859375,132.99000549316406,129.58999633789062,132.86000061035156,546500.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,133.07000732421875,134.8300018310547,132.2899932861328,133.8800048828125,444300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,133.8699951171875,133.8699951171875,131.4199981689453,131.57000732421875,370000.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,132.75,134.57000732421875,131.11000061035156,133.86000061035156,335500.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,133.88999938964844,135.33999633789062,132.9499969482422,134.11000061035156,354300.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,137.14999389648438,138.08999633789062,135.58999633789062,136.35000610351562,302200.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,136.1699981689453,137.16000366210938,134.77999877929688,135.0399932861328,342900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,135.19000244140625,135.33999633789062,133.77999877929688,134.9600067138672,264700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,134.9600067138672,135.4600067138672,132.97999572753906,133.38999938964844,208900.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,133.6199951171875,135.47999572753906,133.1199951171875,135.3800048828125,230300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,135.8800048828125,136.57000732421875,134.30999755859375,134.9199981689453,158700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,135.66000366210938,138.66000366210938,135.19000244140625,138.38999938964844,224500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,139.3000030517578,139.97000122070312,137.47999572753906,137.75,175500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,136.6699981689453,137.85000610351562,136.10000610351562,136.8699951171875,220700.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,136.94000244140625,137.5,135.8699951171875,136.50999450683594,156400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,137.86000061035156,139.85000610351562,136.8699951171875,137.5,216900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,138.39999389648438,139.52000427246094,137.02999877929688,139.22000122070312,289900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,137.3800048828125,138.82000732421875,132.0500030517578,132.75,326600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,132.3699951171875,133.8300018310547,131.50999450683594,132.69000244140625,243500.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,131.99000549316406,132.91000366210938,130.5500030517578,130.8300018310547,186400.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,130.8000030517578,132.14999389648438,128.69000244140625,129.0500030517578,222400.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,129.75,131.58999633789062,128.97000122070312,130.9499969482422,285400.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,131.35000610351562,131.88999938964844,129.97000122070312,131.1199951171875,290600.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,130.86000061035156,131.88999938964844,127.5999984741211,131.77000427246094,170700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,132.27000427246094,133.9199981689453,130.6199951171875,133.49000549316406,208600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,134.6199951171875,136.92999267578125,134.22999572753906,135.35000610351562,365500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,136.07000732421875,136.8800048828125,134.57000732421875,135.75,471400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,136.64999389648438,139.42999267578125,135.7899932861328,139.13999938964844,482300.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,139.6699981689453,142.14999389648438,138.58999633789062,138.69000244140625,324700.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,142.5800018310547,146.9600067138672,140.8800048828125,146.75,491500.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,146.41000366210938,146.41000366210938,143.0,144.50999450683594,1049700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,145.1699981689453,146.6300048828125,144.69000244140625,145.8800048828125,322700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,146.91000366210938,148.14999389648438,145.8300018310547,147.6999969482422,310900.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,149.22999572753906,149.64999389648438,147.27999877929688,147.89999389648438,332400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,149.9600067138672,151.52000427246094,149.30999755859375,150.5500030517578,323100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,151.0,152.2100067138672,149.1999969482422,150.0,327400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,149.25999450683594,150.0399932861328,148.0800018310547,149.50999450683594,373900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,149.64999389648438,149.6999969482422,146.32000732421875,147.86000061035156,421000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,147.86000061035156,149.3300018310547,147.0,148.10000610351562,379900.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,147.5,147.91000366210938,145.4199981689453,146.5399932861328,471800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,149.17999267578125,149.17999267578125,146.50999450683594,148.2100067138672,195400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,148.00999450683594,149.58999633789062,147.19000244140625,148.97000122070312,219700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,149.58999633789062,149.58999633789062,147.58999633789062,148.0800018310547,259600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,149.02000427246094,151.97999572753906,148.1199951171875,151.94000244140625,317800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,150.1699981689453,151.38999938964844,148.50999450683594,148.97000122070312,346500.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,149.58999633789062,153.02000427246094,149.10000610351562,152.0800018310547,217200.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,152.97000122070312,153.75999450683594,151.3000030517578,153.49000549316406,318200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,153.8300018310547,153.99000549316406,151.2100067138672,151.25,468600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,152.69000244140625,153.14999389648438,150.1999969482422,150.3000030517578,407700.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,151.24000549316406,151.58999633789062,149.2899932861328,149.8800048828125,479600.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,150.60000610351562,151.86000061035156,148.97000122070312,149.27999877929688,434100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,149.0,149.08999633789062,147.10000610351562,147.63999938964844,339600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,146.4199981689453,147.0399932861328,145.1999969482422,145.3800048828125,286600.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,145.10000610351562,145.57000732421875,143.32000732421875,144.5,285500.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,144.8300018310547,144.8699951171875,141.64999389648438,143.38999938964844,218300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,144.41000366210938,145.17999267578125,142.97999572753906,143.77999877929688,254400.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,145.08999633789062,145.47999572753906,144.08999633789062,144.5399932861328,906700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,145.88999938964844,148.92999267578125,142.75999450683594,146.05999755859375,1043600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,144.4199981689453,146.5,144.0,144.8300018310547,659300.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,143.5500030517578,145.02999877929688,140.0500030517578,140.1199951171875,647300.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,140.52000427246094,142.72999572753906,140.25,140.52999877929688,455700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,139.94000244140625,142.17999267578125,139.94000244140625,141.25999450683594,304400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,141.1699981689453,145.02999877929688,141.1699981689453,144.97999572753906,345700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,153.83999633789062,154.35000610351562,149.1999969482422,152.24000549316406,654200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,151.66000366210938,153.25999450683594,150.8000030517578,151.86000061035156,280300.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,151.86000061035156,154.07000732421875,151.75999450683594,153.0500030517578,251800.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,154.4199981689453,155.52999877929688,153.30999755859375,155.36000061035156,217900.0,,,,,,,,,,
