Date,Open,High,Low,Close,Volume,"('Adj Close', 'GRPN')","('Close', 'GRPN')","('High', 'GRPN')","('Low', 'GRPN')","('Open', 'GRPN')","('Volume', 'GRPN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,12.56999969482422,12.739999771118164,12.170000076293944,12.1899995803833,596500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.079999923706056,12.859999656677246,11.960000038146973,12.649999618530272,921700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,12.770000457763672,13.130000114440918,12.59000015258789,12.640000343322754,644500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,12.550000190734863,13.640000343322754,12.359999656677246,13.520000457763672,861900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,13.300000190734863,13.829999923706056,13.0,13.65999984741211,900700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,13.56999969482422,13.899999618530272,13.420000076293944,13.59000015258789,418100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,13.550000190734863,13.5600004196167,12.890000343322754,13.130000114440918,547500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,13.220000267028809,13.220000267028809,12.600000381469728,12.770000457763672,569300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.350000381469728,14.170000076293944,13.100000381469728,13.380000114440918,2149100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,13.25,13.350000381469728,12.010000228881836,12.170000076293944,1523500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.0,12.279999732971191,11.34000015258789,11.779999732971191,1506200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,11.510000228881836,12.5,11.510000228881836,11.81999969482422,1061700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,11.859999656677246,12.260000228881836,11.5,11.729999542236328,1068400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.260000228881836,12.279999732971191,11.369999885559082,11.5600004196167,1373300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.470000267028809,12.050000190734863,11.470000267028809,11.640000343322754,762300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.979999542236328,12.470000267028809,11.710000038146973,11.93000030517578,916400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,12.020000457763672,13.15999984741211,12.020000457763672,13.010000228881836,1146300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,13.100000381469728,13.649999618530272,13.039999961853027,13.579999923706056,856000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,13.600000381469728,14.43000030517578,13.529999732971191,14.300000190734863,1219300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,14.239999771118164,14.380000114440918,13.630000114440918,13.760000228881836,556600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,13.550000190734863,14.079999923706056,13.260000228881836,13.65999984741211,601700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,13.68000030517578,14.239999771118164,13.529999732971191,14.039999961853027,610400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,13.979999542236328,14.279999732971191,13.729999542236328,14.029999732971191,462300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,13.90999984741211,14.550000190734863,13.529999732971191,14.239999771118164,616200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,14.199999809265137,15.539999961853027,13.630000114440918,15.520000457763672,1508700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.520000457763672,16.110000610351562,15.329999923706056,16.030000686645508,1158400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,16.149999618530273,16.75,15.899999618530272,16.549999237060547,881700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,16.68000030517578,16.68000030517578,15.850000381469728,16.040000915527344,717200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.890000343322754,16.979999542236328,15.630000114440918,16.940000534057617,1148700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,16.420000076293945,16.649999618530273,15.789999961853027,16.329999923706055,679100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,16.459999084472656,17.0,16.290000915527344,16.729999542236328,587800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,17.049999237060547,18.18000030517578,16.93000030517578,17.989999771118164,1369600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,17.860000610351562,18.350000381469727,17.469999313354492,18.21999931335449,717500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,18.07999992370605,18.1200008392334,17.600000381469727,18.030000686645508,550400.0,,,,,,,,,,
