Date,Open,High,Low,Close,Volume,"('Adj Close', 'CURI')","('Close', 'CURI')","('High', 'CURI')","('Low', 'CURI')","('Open', 'CURI')","('Volume', 'CURI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.5410000085830688,0.5690000057220459,0.5400000214576721,0.5690000057220459,62500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.5600000023841858,0.5659999847412109,0.5419999957084656,0.5569999814033508,50000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.5600000023841858,0.5600000023841858,0.5410000085830688,0.5590000152587891,17400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.5429999828338623,0.5699999928474426,0.5329999923706055,0.5379999876022339,96300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.5149999856948853,0.550000011920929,0.5149999856948853,0.550000011920929,91400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.5440000295639038,0.550000011920929,0.5009999871253967,0.5049999952316284,158300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.5049999952316284,0.5370000004768372,0.5049999952316284,0.5099999904632568,29300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.5049999952316284,0.5299999713897705,0.503000020980835,0.5099999904632568,66400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.5019999742507935,0.5299999713897705,0.5019999742507935,0.5099999904632568,51200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.5019999742507935,0.5559999942779541,0.5019999742507935,0.5230000019073486,161400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.5299999713897705,0.5379999876022339,0.5099999904632568,0.5199999809265137,68200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.5,0.5249999761581421,0.4799999892711639,0.4939999878406524,95700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.4699999988079071,0.5299999713897705,0.4699999988079071,0.5009999871253967,88300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.4900000095367431,0.574999988079071,0.4900000095367431,0.5149999856948853,128800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.5109999775886536,0.5600000023841858,0.5109999775886536,0.5400000214576721,60400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.5400000214576721,0.5899999737739563,0.5210000276565552,0.5569999814033508,91000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.550000011920929,0.6299999952316284,0.550000011920929,0.5799999833106995,203300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.5699999928474426,0.6110000014305115,0.5699999928474426,0.5910000205039978,48600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.5699999928474426,0.5830000042915344,0.550000011920929,0.5550000071525574,59000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.550000011920929,0.5659999847412109,0.5199999809265137,0.546999990940094,27000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.5289999842643738,0.5600000023841858,0.5220000147819519,0.5220000147819519,29500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.5199999809265137,0.5600000023841858,0.5199999809265137,0.5350000262260437,33600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.5400000214576721,0.550000011920929,0.5260000228881836,0.5350000262260437,25500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.5490000247955322,0.5550000071525574,0.5249999761581421,0.5299999713897705,39200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.5249999761581421,0.550000011920929,0.5180000066757202,0.5260000228881836,92000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.5249999761581421,0.5389999747276306,0.5149999856948853,0.5260000228881836,25000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.5149999856948853,0.5400000214576721,0.4769999980926513,0.492000013589859,152200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.5199999809265137,0.5400000214576721,0.492000013589859,0.5,139900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.4900000095367431,0.5210000276565552,0.4799999892711639,0.5,173600.0,,,,,,,,,,
