Date,Open,High,Low,Close,Volume,"('Adj Close', 'XELB')","('Close', 'XELB')","('High', 'XELB')","('Low', 'XELB')","('Open', 'XELB')","('Volume', 'XELB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.2599999904632568,1.5,1.2599999904632568,1.4600000381469729,93100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.440000057220459,1.489799976348877,1.340000033378601,1.4800000190734863,37800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.5,1.5,1.3841999769210815,1.4700000286102295,13400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.4774999618530271,1.4774999618530271,1.3700000047683716,1.3938000202178955,12000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.4671000242233276,1.4700000286102295,1.2800999879837036,1.2999000549316406,62400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.350000023841858,1.399999976158142,1.2999999523162842,1.340000033378601,29300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.4160000085830688,1.4160000085830688,1.3200000524520874,1.3200000524520874,7700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.340000033378601,1.350000023841858,1.2799999713897705,1.2999999523162842,4700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.2899999618530271,1.2899999618530271,1.2300000190734863,1.25,14600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.309999942779541,1.3899999856948853,1.25,1.3899999856948853,51000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.309999942779541,1.350000023841858,1.25,1.2999999523162842,27400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.3244999647140503,1.3590999841690063,1.2799999713897705,1.2999999523162842,10900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.350000023841858,1.3700000047683716,1.302899956703186,1.352300047874451,19300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.3300000429153442,1.4467999935150146,1.3300000429153442,1.4299999475479126,68200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.4622000455856323,1.6969000101089478,1.434999942779541,1.5499999523162842,224100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.690000057220459,1.690000057220459,1.3600000143051147,1.4900000095367432,149700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.399999976158142,1.4900000095367432,1.3300000429153442,1.3899999856948853,72800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.3300000429153442,1.3806999921798706,1.2599999904632568,1.309999942779541,50500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.3799999952316284,1.3899999856948853,1.2899999618530271,1.2999999523162842,25800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.3595999479293823,1.3861000537872314,1.2999999523162842,1.350100040435791,4800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.3200000524520874,1.399399995803833,1.2999999523162842,1.309999942779541,96000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.3229000568389893,1.3671000003814695,1.25,1.2599999904632568,82700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.3300000429153442,1.3300000429153442,1.100000023841858,1.1799999475479126,83900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.1799999475479126,1.1799999475479126,1.070099949836731,1.100000023841858,52300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.090000033378601,1.0986000299453735,1.0499999523162842,1.059999942779541,43200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.059999942779541,1.0633000135421753,1.0099999904632568,1.034999966621399,30200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.0399999618530271,1.059999942779541,1.0299999713897705,1.059999942779541,4500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.059999942779541,1.0700000524520874,1.0399999618530271,1.0700000524520874,9400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.0800000429153442,1.090000033378601,1.0700000524520874,1.0800000429153442,25100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.0800000429153442,1.090000033378601,1.0399999618530271,1.0399999618530271,24800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.0499999523162842,1.0499999523162842,1.0299999713897705,1.0499999523162842,29600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.059999942779541,1.059999942779541,1.0299999713897705,1.0299999713897705,25900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.059999942779541,1.0785000324249268,1.0199999809265137,1.0299999713897705,13400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.0199999809265137,1.0599000453948977,1.0099999904632568,1.0199999809265137,35900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.0591000318527222,1.0591000318527222,1.0199999809265137,1.0199999809265137,16000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.0199999809265137,1.0199999809265137,0.959999978542328,0.959999978542328,45100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,0.9649999737739564,0.9649999737739564,0.917900025844574,0.9301000237464904,46100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.0,1.0199999809265137,0.9399999976158142,0.9399999976158142,29400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.9550999999046326,0.977500021457672,0.9399999976158142,0.9399999976158142,9300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.9399999976158142,0.9869999885559082,0.9399999976158142,0.9869999885559082,1700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.9700000286102296,1.0299999713897705,0.9700000286102296,1.0,6800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.059999942779541,1.059999942779541,0.9700000286102296,1.0,10300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.0,1.0,0.949999988079071,0.949999988079071,21100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.9200000166893004,0.9526000022888184,0.9200000166893004,0.9399999976158142,10200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.959999978542328,0.959999978542328,0.9350000023841858,0.949899971485138,15200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.942799985408783,0.9621000289916992,0.910099983215332,0.949999988079071,13000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.949999988079071,0.949999988079071,0.8600000143051147,0.8920999765396118,94300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.9399999976158142,0.9649999737739564,0.9399999976158142,0.9399999976158142,9100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.9900000095367432,1.0299999713897705,0.9800000190734864,0.9954000115394592,46000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,0.9700000286102296,0.9954000115394592,0.9700000286102296,0.9800000190734864,4700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.0199999809265137,1.0199999809265137,0.9800000190734864,0.9800000190734864,80700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,0.800000011920929,0.800000011920929,0.7200999855995178,0.7455000281333923,286100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,0.75,0.800000011920929,0.75,0.7699999809265137,31100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,0.8500000238418579,0.8500000238418579,0.7749999761581421,0.8159999847412109,56100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,0.8880000114440918,0.8880000114440918,0.8019000291824341,0.8500000238418579,33100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,0.8500000238418579,0.8500000238418579,0.800000011920929,0.8399999737739563,57800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,0.8090000152587891,0.8299999833106995,0.75,0.7919999957084656,37300.0,,,,,,,,,,
