Date,Open,High,Low,Close,Volume,"('Adj Close', 'GSHD')","('Close', 'GSHD')","('High', 'GSHD')","('Low', 'GSHD')","('Open', 'GSHD')","('Volume', 'GSHD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,75.86000061035156,76.18000030517578,72.81999969482422,73.61000061035156,179800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,73.05999755859375,73.16500091552734,69.8499984741211,69.88999938964844,207400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,70.30999755859375,72.09500122070312,70.16999816894531,71.0199966430664,221000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,70.33000183105469,71.15299987792969,69.33999633789062,69.62999725341797,165700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,69.72000122070312,70.0,68.75,69.04000091552734,186800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,68.16999816894531,69.86000061035156,67.08999633789062,68.6500015258789,193800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,69.26000213623047,73.0999984741211,69.2300033569336,73.05000305175781,284900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,72.98999786376953,73.75,71.69000244140625,72.77999877929688,249400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,73.55000305175781,74.45999908447266,72.53500366210938,72.8499984741211,119600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,72.16000366210938,73.5,71.6449966430664,73.43000030517578,130600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,72.66000366210938,74.80000305175781,72.48999786376953,74.69999694824219,136400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,75.38999938964844,75.91000366210938,73.01499938964844,74.57499694824219,145300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,75.12000274658203,76.08000183105469,73.79000091552734,75.47000122070312,170800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,76.2699966430664,77.52799987792969,75.8499984741211,77.44000244140625,211200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,78.37000274658203,78.37000274658203,76.29000091552734,77.63999938964844,112800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,78.5999984741211,79.48500061035156,76.54499816894531,78.36000061035156,254900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,78.80000305175781,79.2699966430664,77.51000213623047,78.5999984741211,210300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,79.26000213623047,79.73999786376953,77.63500213623047,78.1500015258789,121400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,77.9000015258789,79.61000061035156,77.9000015258789,79.33999633789062,139400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,79.3499984741211,79.43000030517578,78.02999877929688,79.33999633789062,139300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,79.2699966430664,80.51000213623047,77.05999755859375,77.19999694824219,286300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,77.19999694824219,78.94999694824219,75.87999725341797,78.44999694824219,198600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,77.45999908447266,79.1500015258789,77.1500015258789,77.7699966430664,96900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,79.11000061035156,80.2699966430664,78.0,78.12999725341797,370000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,78.08999633789062,79.54000091552734,77.62999725341797,79.0999984741211,131100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,79.76000213623047,79.76000213623047,78.22000122070312,78.7699966430664,168200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,78.73999786376953,80.69000244140625,78.06999969482422,80.11000061035156,160700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,80.36000061035156,83.2249984741211,79.5199966430664,82.94000244140625,212800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,83.12999725341797,85.62000274658203,83.02999877929688,85.08999633789062,211100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,84.05000305175781,85.75,82.5,84.0,222900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,85.30999755859375,89.83000183105469,84.51000213623047,89.80999755859375,206600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,90.16000366210938,92.76000213623048,89.80999755859375,91.3000030517578,263000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,90.87999725341795,92.08000183105467,90.18000030517578,91.79000091552734,212200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,90.87999725341795,91.15799713134766,88.08999633789062,88.0999984741211,235400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,87.95999908447266,88.91000366210938,86.30999755859375,87.30999755859375,240600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,60.56999969482422,74.5,60.0,71.66999816894531,1326200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,71.4800033569336,76.24500274658203,69.822998046875,75.54000091552734,727000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,74.91999816894531,77.0,72.61000061035156,74.72000122070312,408800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,74.70999908447266,74.8550033569336,72.01000213623047,74.29000091552734,385800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,75.0999984741211,76.0999984741211,74.23500061035156,76.0,344500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,76.83000183105469,77.75,74.12999725341797,75.6500015258789,458100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,75.6500015258789,75.80000305175781,70.79499816894531,74.8499984741211,519800.0,,,,,,,,,,
