Date,Open,High,Low,Close,Volume,"('Adj Close', 'HELE')","('Close', 'HELE')","('High', 'HELE')","('Low', 'HELE')","('Open', 'HELE')","('Volume', 'HELE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-18 20:00:00-04:00,113.97000122070312,115.68000030517578,113.3499984741211,115.19000244140624,193700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,114.54000091552734,116.5999984741211,114.54000091552734,115.5,329200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,115.73999786376952,117.94000244140624,115.29000091552734,115.9000015258789,213100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,115.9000015258789,115.9000015258789,112.30999755859376,112.5199966430664,189000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,113.26000213623048,115.3000030517578,112.73999786376952,114.0500030517578,209200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,115.1500015258789,115.1500015258789,112.6999969482422,112.88999938964844,146600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,113.26000213623048,115.06999969482422,113.26000213623048,114.94000244140624,156700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,115.63999938964844,116.12999725341795,114.61000061035156,115.23999786376952,242600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,115.80999755859376,115.80999755859376,113.88999938964844,114.79000091552734,200300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,113.4499969482422,113.87000274658205,109.0500030517578,110.72000122070312,220300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,110.4800033569336,111.12000274658205,108.7699966430664,108.87000274658205,111900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,110.31999969482422,110.56999969482422,107.58000183105467,107.8000030517578,239400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,107.22000122070312,108.6500015258789,104.8499984741211,106.01000213623048,300200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,106.5,107.4000015258789,104.79000091552734,105.5,258500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,106.3499984741211,108.70999908447266,106.3499984741211,108.70999908447266,260800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,105.16999816894533,105.8499984741211,103.0,104.5199966430664,291400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,104.9499969482422,104.9499969482422,101.66000366210938,102.25,289200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,101.19000244140624,102.26000213623048,99.37000274658205,99.8499984741211,223600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,100.48999786376952,100.62999725341795,96.5199966430664,97.52999877929688,248400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,96.44000244140624,99.25,95.36000061035156,98.26000213623048,258100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,98.44000244140624,99.12000274658205,95.13999938964844,96.1500015258789,255700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,96.48999786376952,99.8499984741211,95.5199966430664,98.38999938964844,568400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,97.80999755859376,100.13999938964844,97.80999755859376,100.0,383300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,99.81999969482422,100.6999969482422,98.77999877929688,99.6999969482422,346400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,99.7300033569336,101.25,99.7300033569336,100.27999877929688,592200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,98.1500015258789,100.0,87.5,90.70999908447266,1849300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,89.83000183105469,92.58000183105467,89.69000244140625,90.8499984741211,575400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,91.52999877929688,93.0,90.81999969482422,91.20999908447266,757700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,91.36000061035156,94.4499969482422,91.36000061035156,92.36000061035156,745000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,91.69000244140624,93.48999786376952,90.81999969482422,92.70999908447266,493900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,92.52999877929688,95.4000015258789,92.06999969482422,93.5199966430664,564900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,94.5999984741211,96.12000274658205,92.6999969482422,94.95999908447266,362800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,96.69000244140624,96.6999969482422,94.45999908447266,96.54000091552734,298300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,97.45999908447266,99.16999816894533,97.3000030517578,98.6999969482422,427000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,98.8499984741211,99.6999969482422,97.91000366210938,98.0500030517578,378900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,96.9800033569336,98.7699966430664,96.8000030517578,98.6999969482422,236100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,99.27999877929688,102.5199966430664,99.0,102.27999877929688,278500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,102.22000122070312,103.0999984741211,101.2300033569336,102.4000015258789,279100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,102.41000366210938,108.0,102.41000366210938,106.51000213623048,455000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,108.51000213623048,110.76000213623048,107.12000274658205,109.20999908447266,458300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,110.37000274658205,110.6500015258789,107.9800033569336,108.3000030517578,329600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,108.3000030517578,109.0199966430664,107.3000030517578,108.08000183105467,234400.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,108.11000061035156,109.58999633789062,107.25,108.87999725341795,258600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,108.88999938964844,108.88999938964844,106.18000030517578,106.41999816894533,223200.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,106.20999908447266,106.66000366210938,105.11000061035156,106.41000366210938,200900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,105.81999969482422,106.56999969482422,105.25,105.88999938964844,148400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,105.80999755859376,105.80999755859376,103.2699966430664,103.54000091552734,306400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,104.41000366210938,104.98999786376952,103.66000366210938,104.77999877929688,175200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,105.43000030517578,105.51000213623048,103.18000030517578,103.8000030517578,191100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,102.72000122070312,102.95999908447266,101.12999725341795,102.51000213623048,230800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,103.7699966430664,105.0199966430664,103.19000244140624,104.86000061035156,127700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,105.26000213623048,106.95999908447266,103.93000030517578,106.87999725341795,307500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,107.51000213623048,108.63999938964844,106.18000030517578,106.30999755859376,224100.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,105.77999877929688,106.87999725341795,105.25,105.29000091552734,171200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,105.48999786376952,105.48999786376952,103.05999755859376,104.69000244140624,137000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,104.0999984741211,104.93000030517578,102.88999938964844,103.19000244140624,166600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,101.75,102.66000366210938,100.76000213623048,101.0500030517578,157600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,100.33999633789062,101.33999633789062,99.3499984741211,99.5199966430664,190300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,99.0999984741211,100.55999755859376,98.2699966430664,100.22000122070312,159300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,102.88999938964844,106.4499969482422,100.88999938964844,101.0999984741211,192100.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,100.68000030517578,100.75,99.25,100.02999877929688,168300.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,98.56999969482422,98.91999816894533,96.33999633789062,98.4000015258789,193700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,97.91000366210938,100.54000091552734,97.91000366210938,99.6500015258789,156400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,99.6500015258789,101.18000030517578,99.2300033569336,99.33000183105467,160300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,98.58999633789062,99.87000274658205,98.16999816894533,99.41000366210938,123100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,99.30999755859376,99.7300033569336,98.2300033569336,98.8499984741211,385800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,99.26000213623048,100.6500015258789,98.0,99.06999969482422,190200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,98.6500015258789,98.6500015258789,95.81999969482422,96.04000091552734,138800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,95.83999633789062,96.54000091552734,94.75,95.19000244140624,215600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,94.73999786376952,95.1500015258789,92.5,94.33999633789062,259500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,95.1999969482422,95.47000122070312,91.55999755859376,92.73999786376952,386100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,92.73999786376952,92.73999786376952,88.6500015258789,90.0,427300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,88.86000061035156,91.4800033569336,88.52999877929688,91.31999969482422,315200.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,91.83000183105467,93.08999633789062,91.01000213623048,91.62000274658205,152500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,91.66000366210938,91.7699966430664,87.2699966430664,88.05999755859375,290000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,88.4000015258789,90.0999984741211,88.26000213623047,89.01000213623047,510800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,61.790000915527344,65.91000366210938,60.0,64.33000183105469,5467200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,63.93999862670898,64.4000015258789,61.150001525878906,61.7599983215332,1794500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,63.5,65.58000183105469,62.619998931884766,64.47000122070312,1092600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,65.04000091552734,66.51000213623047,64.04000091552734,64.06999969482422,575700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,64.13999938964844,64.25,61.22999954223633,61.34999847412109,704400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,61.66999816894531,62.20000076293945,59.650001525878906,61.08000183105469,1156200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,60.93000030517578,62.459999084472656,60.900001525878906,61.90999984741211,950700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,61.790000915527344,62.90999984741211,59.310001373291016,59.45000076293945,578700.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,59.650001525878906,59.650001525878906,56.52999877929688,56.75,728700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,57.04999923706055,57.59999847412109,56.13999938964844,57.04999923706055,628400.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,56.869998931884766,57.72999954223633,55.5099983215332,57.06999969482422,819500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,56.45000076293945,57.5,54.880001068115234,55.18999862670898,683900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,55.27999877929688,56.560001373291016,54.81999969482422,55.380001068115234,837000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,56.63999938964844,59.43999862670898,55.88999938964844,58.97999954223633,690300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,58.810001373291016,60.90999984741211,58.7400016784668,60.619998931884766,635000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,60.650001525878906,62.290000915527344,59.5099983215332,62.27000045776367,579500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,62.900001525878906,63.2400016784668,58.88999938964844,59.11000061035156,776700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,59.33000183105469,60.09000015258789,55.61000061035156,56.72999954223633,605300.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,54.97999954223633,56.41999816894531,53.13999938964844,56.09000015258789,537200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,53.52000045776367,56.369998931884766,52.77000045776367,55.95000076293945,541800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,55.95000076293945,56.02000045776367,54.93000030517578,55.34999847412109,332600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,56.18000030517578,56.33000183105469,54.2400016784668,54.290000915527344,513400.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,54.63999938964844,55.66999816894531,54.52999877929688,55.040000915527344,435200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,55.2599983215332,55.2599983215332,53.27999877929688,53.27999877929688,323300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,53.29999923706055,53.88999938964844,49.560001373291016,49.720001220703125,727000.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,49.88999938964844,51.209999084472656,49.810001373291016,50.380001068115234,1177400.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,50.41999816894531,50.61000061035156,48.04999923706055,48.4900016784668,640300.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,49.970001220703125,52.41999816894531,49.91999816894531,51.540000915527344,924800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,51.2599983215332,52.41999816894531,51.060001373291016,51.52000045776367,572100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,51.91999816894531,52.40999984741211,50.77999877929688,51.130001068115234,370700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,50.86000061035156,51.400001525878906,50.369998931884766,50.75,291700.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,51.11000061035156,53.7400016784668,51.11000061035156,52.470001220703125,1021600.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,52.45000076293945,52.65999984741211,51.02999877929688,51.09000015258789,406800.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,51.34000015258789,54.25,51.2599983215332,53.36000061035156,487000.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,53.61000061035156,54.52000045776367,53.130001068115234,54.11000061035156,284500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,53.790000915527344,53.9900016784668,52.619998931884766,52.95000076293945,337900.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,52.720001220703125,53.41999816894531,52.25,52.869998931884766,305500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,53.34000015258789,53.65999984741211,52.400001525878906,52.84000015258789,225600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,53.22999954223633,53.470001220703125,52.38999938964844,53.380001068115234,553000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,52.9900016784668,54.720001220703125,52.900001525878906,53.58000183105469,686400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,53.38999938964844,54.59000015258789,52.54999923706055,53.75,349200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,54.18999862670898,54.41999816894531,52.56999969482422,52.93000030517578,314300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,56.0,56.0,52.2400016784668,54.81999969482422,879000.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,54.90999984741211,58.08000183105469,53.4900016784668,55.02999877929688,1167800.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,54.86000061035156,55.04999923706055,52.93000030517578,54.45000076293945,412200.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,54.130001068115234,55.18999862670898,53.04999923706055,55.15999984741211,524200.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,55.27000045776367,56.310001373291016,54.2599983215332,55.56999969482422,268400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,56.04999923706055,58.18000030517578,56.04999923706055,58.02000045776367,361000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,58.43999862670898,59.83000183105469,58.369998931884766,59.16999816894531,404400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,59.83000183105469,60.66999816894531,59.2599983215332,59.72999954223633,499800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,59.790000915527344,61.11000061035156,58.709999084472656,59.22999954223633,661500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,60.619998931884766,60.619998931884766,59.04999923706055,59.72999954223633,747700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,59.2599983215332,61.43999862670898,58.09999847412109,59.66999816894531,5728600.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,60.09999847412109,60.91999816894531,59.16999816894531,59.58000183105469,718500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,59.68999862670898,60.84999847412109,59.68999862670898,59.900001525878906,500300.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,59.619998931884766,59.900001525878906,56.880001068115234,57.54999923706055,643900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,58.81999969482422,59.84999847412109,58.58000183105469,59.47999954223633,344700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,60.650001525878906,62.91999816894531,60.63999938964844,61.68999862670898,482500.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,61.70000076293945,63.43000030517578,61.40999984741211,61.84999847412109,465800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,61.619998931884766,62.310001373291016,60.31999969482422,61.43999862670898,427900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,61.290000915527344,61.58000183105469,60.720001220703125,60.79999923706055,538300.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,60.43000030517578,61.790000915527344,59.5099983215332,61.540000915527344,382700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,62.4900016784668,63.16999816894531,61.72999954223633,62.77999877929688,412200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,62.36000061035156,63.38999938964844,61.31999969482422,61.900001525878906,585100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,61.5,62.560001373291016,60.54999923706055,62.369998931884766,823900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,73.66000366210938,77.94999694824219,71.8499984741211,73.5199966430664,3517500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,73.5,75.18000030517578,72.05000305175781,72.36000061035156,976800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,72.29000091552734,72.91000366210938,71.18000030517578,71.54000091552734,802100.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,71.23999786376953,71.23999786376953,68.0,68.5,646600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,68.04000091552734,70.25,68.04000091552734,68.77999877929688,517800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,68.62999725341797,69.30999755859375,66.2699966430664,67.68000030517578,618200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,67.58000183105469,67.6500015258789,65.62999725341797,66.69999694824219,583000.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,66.95999908447266,68.72000122070312,66.58000183105469,68.04000091552734,437600.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,67.62000274658203,67.8499984741211,64.8499984741211,65.43000030517578,380900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,65.2300033569336,65.23999786376953,63.66999816894531,64.55999755859375,325800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,64.54000091552734,64.68000030517578,63.13999938964844,64.58000183105469,340600.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,64.88999938964844,66.23999786376953,64.22000122070312,64.79000091552734,374000.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,65.23999786376953,66.37999725341797,64.30000305175781,64.54000091552734,321800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,65.2699966430664,66.87999725341797,64.98999786376953,66.02999877929688,315000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,65.77999877929688,67.80000305175781,65.27999877929688,65.58000183105469,342800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,65.05999755859375,65.80999755859375,64.0199966430664,64.20999908447266,367400.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,63.9900016784668,64.29000091552734,63.02999877929688,63.650001525878906,403400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,63.97999954223633,65.62000274658203,63.33000183105469,64.77999877929688,330600.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,64.91000366210938,67.80999755859375,64.91000366210938,65.47000122070312,448900.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,65.05999755859375,65.4800033569336,63.869998931884766,65.02999877929688,279600.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,65.19999694824219,66.66000366210938,62.5099983215332,63.380001068115234,420100.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,63.380001068115234,64.6500015258789,62.56999969482422,62.709999084472656,282800.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,62.47999954223633,63.22999954223633,61.79999923706055,62.47999954223633,360900.0,,,,,,,,,,
