Date,Open,High,Low,Close,Volume,"('Adj Close', 'SSD')","('Close', 'SSD')","('High', 'SSD')","('Low', 'SSD')","('Open', 'SSD')","('Volume', 'SSD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-29 19:00:00-05:00,186.69000244140625,189.17999267578125,186.3000030517578,188.3999938964844,174100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,187.33999633789065,187.42999267578125,180.42999267578125,180.9900054931641,272700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,183.6199951171875,186.13999938964844,181.3600006103516,185.8000030517578,219000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,182.2899932861328,188.13999938964844,181.6100006103516,187.19000244140625,217100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,184.25,186.19000244140625,181.50999450683597,183.75,249800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,187.5399932861328,193.9499969482422,175.60000610351562,180.69000244140625,511400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,182.52999877929688,185.42999267578125,179.5800018310547,182.69000244140625,247300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,183.66000366210935,190.88999938964844,182.5,190.4199981689453,409400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,190.1300048828125,194.3500061035156,188.6300048828125,192.3999938964844,291000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,192.47999572753903,195.8699951171875,191.83999633789065,194.82000732421875,292900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,186.47999572753903,190.6999969482422,184.6100006103516,186.00999450683597,347400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,188.72999572753903,190.9600067138672,186.75999450683597,190.7700042724609,178400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,192.6499938964844,196.07000732421875,190.8000030517578,196.0,217600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,193.9199981689453,195.3500061035156,191.6000061035156,193.7899932861328,184800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,190.8300018310547,193.0500030517578,190.32000732421875,192.91000366210935,156000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,192.92999267578125,193.50999450683597,191.3600006103516,193.0200042724609,191200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,194.2100067138672,198.08999633789065,192.3300018310547,195.22000122070312,208200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,196.0800018310547,200.72000122070312,195.82000732421875,199.9600067138672,202200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,199.1699981689453,201.2400054931641,198.5200042724609,199.57000732421875,207700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,202.0,207.32000732421875,201.55999755859372,207.25,365300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,206.0,209.4499969482422,205.52999877929688,208.83999633789065,215400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,210.0,210.72000122070312,206.7700042724609,208.67999267578125,201300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,207.9499969482422,210.8600006103516,206.5500030517578,209.3000030517578,216300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,210.8500061035156,215.00999450683597,210.8500061035156,212.19000244140625,273800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,210.6699981689453,213.1000061035156,208.97999572753903,209.1000061035156,248900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,211.22999572753903,212.7700042724609,210.1999969482422,212.25999450683597,201000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,213.3000030517578,216.4600067138672,213.3000030517578,214.8300018310547,123200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,215.17999267578125,218.3800048828125,211.5399932861328,211.5800018310547,179700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,210.0800018310547,210.0800018310547,203.8999938964844,205.41000366210935,194000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,205.0800018310547,205.9499969482422,201.63999938964844,201.82000732421875,229000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,200.8800048828125,204.22000122070312,200.38999938964844,201.2700042724609,250400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,200.1100006103516,200.3600006103516,195.30999755859372,196.6499938964844,273000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,195.5200042724609,199.75999450683597,195.1699981689453,197.2400054931641,598800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,198.5399932861328,198.97999572753903,195.25999450683597,195.2700042724609,267100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,195.2100067138672,198.94000244140625,194.80999755859372,197.82000732421875,234300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,198.0800018310547,201.6699981689453,196.3699951171875,201.2899932861328,164100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,203.5399932861328,208.1199951171875,203.0,205.1999969482422,160900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,205.0200042724609,205.0200042724609,201.4199981689453,201.8600006103516,193500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,200.7400054931641,202.4600067138672,198.1000061035156,198.1000061035156,144800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,198.25999450683597,201.5399932861328,198.19000244140625,199.8600006103516,144600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,201.55999755859372,203.16000366210935,199.5,202.91000366210935,146900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,203.7100067138672,206.47999572753903,202.6000061035156,205.17999267578125,190200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,205.47000122070312,205.8800048828125,201.33999633789065,201.3500061035156,186000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,198.82000732421875,199.1300048828125,194.57000732421875,196.3699951171875,245400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,194.4900054931641,199.1699981689453,194.0,196.97000122070312,193000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,198.8800048828125,198.8800048828125,190.6999969482422,192.0399932861328,185000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,192.17999267578125,195.8699951171875,191.67999267578125,194.80999755859372,160800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,196.16000366210935,196.80999755859372,192.30999755859372,192.4499969482422,230800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,192.42999267578125,194.5800018310547,186.9499969482422,190.97999572753903,207600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,183.82000732421875,186.44000244140625,181.16000366210935,182.91000366210935,366200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,184.1000061035156,185.82000732421875,183.0,184.7700042724609,224000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,182.3800048828125,185.3300018310547,181.6199951171875,184.8699951171875,230700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,186.3699951171875,187.8999938964844,183.72000122070312,185.5399932861328,288600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,183.41000366210935,185.0,182.0500030517578,184.72000122070312,213700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,186.5800018310547,186.5800018310547,178.74000549316406,178.8000030517578,275000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,181.2100067138672,183.63999938964844,180.32000732421875,182.0500030517578,380200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,181.33999633789065,185.05999755859372,181.33999633789065,184.3800048828125,386300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,184.5800018310547,185.91000366210935,182.0200042724609,185.1199951171875,472400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,171.97999572753906,173.47999572753906,162.69000244140625,169.22999572753906,1404800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,169.3300018310547,172.05999755859375,166.58999633789062,169.6199951171875,664400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,169.72999572753906,171.47999572753906,166.5,170.82000732421875,559100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,171.8699951171875,175.97999572753906,170.22999572753906,173.61000061035156,549900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,173.6999969482422,179.24000549316406,172.52000427246094,175.66000366210938,470900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,175.2899932861328,176.3000030517578,173.74000549316406,173.88999938964844,439900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,174.17999267578125,181.02999877929688,172.57000732421875,175.83999633789062,409200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,177.7100067138672,178.97000122070312,176.14999389648438,178.2100067138672,316500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,181.9199981689453,184.83999633789065,180.3300018310547,181.0500030517578,228700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,182.80999755859372,185.2700042724609,181.5200042724609,183.22999572753903,234000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,181.9499969482422,182.6999969482422,179.97999572753906,180.0500030517578,396900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,179.30999755859375,180.50999450683597,176.02000427246094,176.64999389648438,263800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,176.64999389648438,178.2100067138672,174.9499969482422,177.1300048828125,337500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,177.0399932861328,178.02999877929688,175.63999938964844,176.0,338600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,177.5,178.67999267578125,174.16000366210938,174.27999877929688,171500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,176.22999572753906,176.77999877929688,174.55999755859375,175.55999755859375,185100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,177.80999755859375,179.58999633789062,175.3699951171875,175.6699981689453,202200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,175.08999633789062,175.27999877929688,169.44000244140625,169.55999755859375,247100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,170.11000061035156,170.64999389648438,166.5399932861328,168.35000610351562,441700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,168.5399932861328,172.69000244140625,168.3699951171875,171.6699981689453,272400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,171.35000610351562,172.80999755859375,170.5,172.74000549316406,168300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,171.8800048828125,174.4499969482422,170.55999755859375,172.25,261100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,173.41000366210938,173.41000366210938,168.63999938964844,170.69000244140625,241800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,172.1999969482422,173.11000061035156,170.52999877929688,173.00999450683594,196000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,173.5800018310547,173.92999267578125,167.99000549316406,168.88999938964844,152000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,166.64999389648438,167.42999267578125,165.0399932861328,166.38999938964844,263200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,168.1300048828125,169.41000366210938,166.4600067138672,167.69000244140625,350500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,168.4199981689453,169.99000549316406,164.38999938964844,165.9199981689453,346100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,167.94000244140625,167.94000244140625,161.75,163.67999267578125,273600.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,162.42999267578125,164.75,161.27000427246094,162.27999877929688,267700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,162.72999572753906,165.3800048828125,161.42999267578125,163.47999572753906,257400.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,163.3800048828125,164.74000549316406,160.58999633789062,161.3699951171875,238800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,160.0500030517578,161.5399932861328,158.8800048828125,161.0,216500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,158.74000549316406,161.50999450683594,158.74000549316406,160.1699981689453,282000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,159.3300018310547,160.35000610351562,157.4199981689453,160.22000122070312,513800.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,164.88999938964844,169.33999633789062,164.88999938964844,165.25999450683594,289600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,164.44000244140625,164.52999877929688,162.6699981689453,164.30999755859375,273200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,162.0500030517578,163.39999389648438,160.22000122070312,162.5,207500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,162.13999938964844,169.08999633789062,162.0,168.67999267578125,280000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,169.24000549316406,172.16000366210938,167.9600067138672,171.14999389648438,322400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,170.10000610351562,173.3800048828125,169.27000427246094,170.9199981689453,305200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,170.27000427246094,172.3800048828125,167.1699981689453,171.6300048828125,887500.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,172.30999755859375,176.19000244140625,171.3000030517578,173.92999267578125,403900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,173.22999572753906,173.50999450683594,165.88999938964844,168.52999877929688,390800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,167.50999450683594,170.67999267578125,166.6699981689453,169.07000732421875,314400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,170.5399932861328,172.1699981689453,168.52000427246094,171.7100067138672,383200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,173.5399932861328,174.64999389648438,168.32000732421875,168.52999877929688,5368500.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,168.42999267578125,169.22999572753906,163.57000732421875,163.9199981689453,293000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,163.89999389648438,165.6999969482422,163.88999938964844,165.0,332500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,165.11000061035156,166.08999633789062,163.6199951171875,164.25,188100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,163.41000366210938,163.6999969482422,161.38999938964844,162.4499969482422,226900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,163.91000366210938,165.83999633789062,163.8800048828125,165.4600067138672,345400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,164.97999572753906,168.0800018310547,164.10000610351562,165.38999938964844,208000.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,166.19000244140625,168.3000030517578,165.0,167.75,157300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,171.1999969482422,177.77999877929688,169.6300048828125,176.72999572753906,224100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,178.89999389648438,182.88999938964844,178.25999450683594,181.4900054931641,334400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,183.1199951171875,184.75,181.50999450683597,182.4499969482422,224900.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,184.6300048828125,190.44000244140625,184.6300048828125,189.9600067138672,246500.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,188.22999572753903,189.5200042724609,183.8699951171875,183.9499969482422,340000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,183.82000732421875,188.5,182.16000366210935,182.82000732421875,229200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,182.5800018310547,183.82000732421875,179.9499969482422,181.3300018310547,166300.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,179.5,182.55999755859372,177.11000061035156,180.66000366210935,336600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,173.39999389648438,182.0,166.05999755859375,179.1300048828125,687200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,178.35000610351562,184.69000244140625,177.6199951171875,177.6300048828125,356200.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,178.30999755859375,186.4600067138672,178.13999938964844,184.97000122070312,364000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,188.6100006103516,194.07000732421875,188.38999938964844,192.4499969482422,433600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,192.1199951171875,193.6199951171875,190.13999938964844,191.1499938964844,379400.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,192.4499969482422,193.50999450683597,190.8999938964844,191.7400054931641,204800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,193.3500061035156,197.3800048828125,188.66000366210935,192.08999633789065,207300.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,190.44000244140625,193.97999572753903,182.3800048828125,184.6999969482422,225600.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,179.10000610351562,179.44000244140625,175.19000244140625,179.02000427246094,360300.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,167.02999877929688,175.63999938964844,167.02999877929688,174.1999969482422,292900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,173.4199981689453,179.52000427246094,173.1300048828125,177.1999969482422,316500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,178.75999450683594,179.11000061035156,173.8300018310547,174.3300018310547,159500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,177.14999389648438,178.0,174.35000610351562,175.80999755859375,143700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,176.1999969482422,177.44000244140625,173.3699951171875,174.80999755859375,217400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,174.4600067138672,174.50999450683594,170.9199981689453,171.27999877929688,183000.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,173.0,175.50999450683594,170.9199981689453,174.1300048828125,269900.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,175.10000610351562,175.5,172.3000030517578,174.5800018310547,195400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,178.38999938964844,178.38999938964844,175.39999389648438,176.24000549316406,133800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,175.3000030517578,179.5,175.3000030517578,177.10000610351562,186900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,178.07000732421875,179.4199981689453,176.91000366210938,179.00999450683594,179800.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,178.82000732421875,180.77999877929688,175.77000427246094,176.8300018310547,119200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,178.72999572753906,180.44000244140625,176.63999938964844,180.22999572753903,179000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,179.9499969482422,180.5800018310547,178.02999877929688,178.36000061035156,103600.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,180.47000122070312,186.97000122070312,180.0,186.1499938964844,123100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,187.4600067138672,189.0500030517578,186.0800018310547,186.1100006103516,176900.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,184.9900054931641,184.9900054931641,180.7100067138672,181.5399932861328,104300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,178.75,182.16000366210935,178.75,180.82000732421875,118400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,182.25999450683597,184.47999572753903,181.17999267578125,181.25,107900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,181.3999938964844,183.4900054931641,179.8800048828125,183.05999755859372,119200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,182.5500030517578,182.5500030517578,173.4600067138672,174.0399932861328,154100.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,173.92999267578125,174.50999450683594,172.30999755859375,173.6699981689453,119000.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,173.83999633789062,174.02999877929688,170.66000366210938,171.6300048828125,232300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,172.36000061035156,175.6699981689453,170.0500030517578,170.89999389648438,103200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,170.3699951171875,172.5399932861328,169.74000549316406,170.92999267578125,95300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,172.33999633789062,176.5,170.3800048828125,172.61000061035156,152900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,171.5,172.83999633789062,166.91000366210938,172.50999450683594,145300.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,173.16000366210938,175.4600067138672,172.6999969482422,174.49000549316406,132800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,176.30999755859375,181.3999938964844,176.30999755859375,181.32000732421875,208400.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,182.3600006103516,183.44000244140625,177.55999755859375,183.1300048828125,160900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,184.30999755859372,186.57000732421875,182.13999938964844,184.50999450683597,128800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,185.67999267578125,194.32000732421875,184.19000244140625,186.97999572753903,309300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,191.13999938964844,195.1699981689453,188.4600067138672,195.1499938964844,229700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,194.52999877929688,194.52999877929688,188.6199951171875,189.25999450683597,656300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,191.19000244140625,192.80999755859372,189.3699951171875,192.08999633789065,234900.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,192.5200042724609,194.0399932861328,190.42999267578125,191.3300018310547,409100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,192.05999755859372,192.05999755859372,187.33999633789065,188.80999755859372,287600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,190.7400054931641,191.1000061035156,188.0800018310547,189.6000061035156,172600.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,192.08999633789065,193.57000732421875,189.57000732421875,191.17999267578125,142000.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,190.0,193.0,188.6300048828125,191.2700042724609,226700.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,191.25,192.5800018310547,186.8600006103516,190.88999938964844,184200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,190.4900054931641,193.00999450683597,188.66000366210935,191.6199951171875,185000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,190.7899932861328,193.16000366210935,188.1999969482422,190.75,200500.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,192.7899932861328,192.7899932861328,188.52999877929688,191.77999877929688,173000.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,190.32000732421875,193.3500061035156,187.4600067138672,192.7400054931641,196200.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,193.16000366210935,194.3300018310547,190.5,193.6499938964844,145500.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,194.9900054931641,195.4499969482422,192.63999938964844,192.7899932861328,189100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,190.3800048828125,190.6999969482422,188.5800018310547,188.7700042724609,106000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,188.97000122070312,192.4499969482422,188.97000122070312,191.30999755859372,169900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,191.4600067138672,193.8600006103516,189.9499969482422,193.1999969482422,167600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,193.8600006103516,196.8699951171875,193.2899932861328,193.3000030517578,183600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,195.1199951171875,195.57000732421875,188.7400054931641,189.0800018310547,393300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,189.5800018310547,192.6699981689453,188.02999877929688,192.25,251200.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,192.6199951171875,192.6300048828125,189.16000366210935,190.0800018310547,179100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,190.92999267578125,190.92999267578125,185.7400054931641,186.1499938964844,202900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,177.6999969482422,178.00999450683594,173.17999267578125,175.97999572753906,601000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,175.0,178.6300048828125,175.0,176.47999572753906,238100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,176.5800018310547,182.5200042724609,176.47000122070312,181.9600067138672,277200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,183.25,184.38999938964844,179.58999633789062,181.42999267578125,206300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,182.91000366210935,186.3300018310547,181.25,185.42999267578125,224400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,182.8699951171875,184.6300048828125,180.5399932861328,180.72000122070312,330800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,178.8800048828125,182.5500030517578,177.3699951171875,181.05999755859372,535600.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,180.32000732421875,182.57000732421875,178.30999755859375,179.7899932861328,246600.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,180.25,181.6000061035156,177.9199981689453,178.7899932861328,325600.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,178.25,181.41000366210935,178.25,179.5500030517578,268200.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,178.5399932861328,182.1999969482422,178.5399932861328,181.4499969482422,292900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,186.41000366210935,188.5200042724609,181.3000030517578,184.7400054931641,649600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,185.8800048828125,188.2400054931641,185.25,187.1100006103516,195000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,187.77999877929688,190.2400054931641,186.97999572753903,189.25,192200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,191.22999572753903,192.22000122070312,189.1999969482422,190.2700042724609,144300.0,,,,,,,,,,
