Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMR')","('Close', 'AMR')","('High', 'AMR')","('Low', 'AMR')","('Open', 'AMR')","('Volume', 'AMR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-15 19:00:00-05:00,380.7099914550781,380.8150024414063,368.5799865722656,373.5799865722656,161500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,371.0,371.0,358.18798828125,364.3800048828125,149300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,361.6600036621094,376.510009765625,360.010009765625,374.6700134277344,137900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,374.6400146484375,389.6700134277344,371.8049926757813,388.0700073242188,117200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,390.0,390.9800109863281,382.1700134277344,389.8800048828125,196500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,409.0,446.0299987792969,407.010009765625,442.2099914550781,502300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,447.1799926757813,452.0,428.2950134277344,438.6499938964844,254000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,432.0,432.1000061035156,360.010009765625,362.6199951171875,650200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,370.3399963378906,377.8399963378906,363.6600036621094,377.25,410900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,380.0,395.989990234375,380.0,386.0199890136719,260400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,385.1799926757813,395.3900146484375,376.5799865722656,376.7999877929688,284000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,375.5,387.1099853515625,368.8200073242188,372.2000122070313,240800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,376.2900085449219,386.0,376.2900085449219,381.0499877929688,220900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,383.1600036621094,390.375,377.5,389.9100036621094,185700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,390.2699890136719,397.0,373.5499877929688,376.0299987792969,220600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,371.3699951171875,371.3699951171875,340.2900085449219,344.1099853515625,361100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,345.0,345.5199890136719,317.0,320.239990234375,537300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,319.3500061035156,320.1400146484375,298.8999938964844,313.8299865722656,644500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,308.92999267578125,312.7699890136719,298.4700012207031,304.07000732421875,371600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,301.3699951171875,308.239990234375,290.0299987792969,308.239990234375,850300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,312.25,315.8399963378906,300.55499267578125,305.3999938964844,305100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,303.1199951171875,320.82501220703125,302.0,317.9599914550781,241300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,320.70001220703125,325.1000061035156,311.6659851074219,324.8900146484375,210100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,326.739990234375,329.114990234375,322.9549865722656,326.9100036621094,220300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,326.3900146484375,328.5199890136719,310.4200134277344,310.8699951171875,232700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,315.4599914550781,321.0899963378906,308.8900146484375,309.9700012207031,323800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,312.9700012207031,321.20001220703125,310.54998779296875,314.57000732421875,339100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,316.5,326.9700012207031,316.25,323.0199890136719,249000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,324.3500061035156,332.7099914550781,316.989990234375,331.1700134277344,305300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,329.0,333.0,324.70001220703125,325.1700134277344,147900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,324.0,324.0,310.989990234375,314.3599853515625,179600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,315.0899963378906,323.57000732421875,314.54998779296875,320.489990234375,151600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,321.29998779296875,323.7850036621094,309.489990234375,311.29998779296875,205300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,312.5899963378906,317.1650085449219,308.010009765625,311.2300109863281,176200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,314.07000732421875,318.1600036621094,307.0,314.5,121500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,317.3999938964844,322.6199951171875,308.3999938964844,322.6099853515625,180200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,314.3349914550781,322.8800048828125,314.3349914550781,321.4200134277344,204100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,323.0,330.0679931640625,323.0,328.44000244140625,189600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,332.25,340.9200134277344,324.0199890136719,327.7099914550781,167800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,328.4599914550781,333.5199890136719,323.7550048828125,324.79998779296875,126200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,321.5899963378906,349.75,315.0,349.1700134277344,271200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,360.0,361.1700134277344,341.0849914550781,342.17999267578125,205900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,343.5899963378906,349.3699951171875,334.70001220703125,337.2099914550781,127600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,334.3599853515625,341.3699951171875,328.3900146484375,329.5,291300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,328.3299865722656,336.20001220703125,323.0199890136719,333.0,194000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,328.0400085449219,330.010009765625,314.0,321.7099914550781,238400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,322.79998779296875,331.8099975585937,321.9200134277344,324.3099975585937,156200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,322.0,343.4200134277344,320.489990234375,341.1000061035156,296200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,341.1000061035156,347.6000061035156,335.5799865722656,343.8999938964844,158300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,346.8999938964844,346.8999938964844,337.510009765625,341.4700012207031,153100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,339.5199890136719,340.989990234375,324.79998779296875,327.1199951171875,198600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,330.2699890136719,330.2699890136719,316.8999938964844,322.4800109863281,157600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,326.7099914550781,331.2850036621094,323.20001220703125,323.489990234375,166200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,324.82000732421875,334.010009765625,322.7300109863281,332.7699890136719,189700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,309.6300048828125,326.3599853515625,294.5450134277344,296.6400146484375,442200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,300.739990234375,313.54998779296875,300.739990234375,304.57000732421875,219100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,298.7699890136719,301.1499938964844,292.8099975585937,300.489990234375,237900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,300.8699951171875,301.9800109863281,295.0400085449219,298.7699890136719,181800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,298.8900146484375,298.8900146484375,285.5899963378906,287.0899963378906,222600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,287.0899963378906,293.29998779296875,286.239990234375,290.6300048828125,145900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,291.4700012207031,294.239990234375,286.17999267578125,286.45001220703125,134600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,286.8500061035156,291.2900085449219,282.9800109863281,289.6099853515625,158200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,289.70001220703125,291.20001220703125,285.0,289.2200012207031,124000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,291.8099975585937,293.260009765625,284.2560119628906,286.489990234375,154000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,287.5799865722656,298.6400146484375,287.5799865722656,297.9700012207031,304800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,298.9599914550781,305.0,298.2799987792969,304.07000732421875,219900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,301.8699951171875,306.45001220703125,299.7300109863281,304.5199890136719,172700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,306.6600036621094,310.70098876953125,300.2699890136719,302.92999267578125,107500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,307.0,308.5429992675781,305.1300048828125,307.17999267578125,111100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,308.6199951171875,316.0199890136719,306.69000244140625,309.7300109863281,104800.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,307.260009765625,312.04998779296875,306.8500061035156,308.2099914550781,128300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,309.0,314.989990234375,308.4200134277344,313.239990234375,93900.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,315.510009765625,318.79998779296875,312.3500061035156,315.4100036621094,179100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,321.3599853515625,332.9700012207031,321.3599853515625,329.6300048828125,251200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,326.2099914550781,329.3999938964844,296.010009765625,298.70001220703125,272100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,298.7099914550781,311.69000244140625,298.7099914550781,310.6099853515625,175200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,311.9599914550781,314.7149963378906,309.54998779296875,309.7099914550781,145400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,305.4800109863281,307.29998779296875,299.1099853515625,307.0299987792969,121700.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,304.04998779296875,306.04998779296875,291.04998779296875,304.1499938964844,151500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,302.8299865722656,302.8999938964844,293.9200134277344,300.8999938964844,141300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,305.0,305.7200012207031,297.0,298.2799987792969,135700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,297.17999267578125,298.6199951171875,292.0,297.6499938964844,108300.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,296.6000061035156,298.3500061035156,294.260009765625,294.69000244140625,108200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,292.2099914550781,298.6300048828125,291.9200134277344,293.92999267578125,138000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,292.79998779296875,300.4100036621094,292.79998779296875,299.0,119300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,300.1000061035156,307.9049987792969,292.8699951171875,293.1400146484375,186600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,288.3599853515625,292.25,278.3599853515625,286.489990234375,778100.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,284.8999938964844,291.010009765625,283.2699890136719,285.69000244140625,187000.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,284.75,284.75,275.79998779296875,276.3900146484375,170000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,275.0,283.07000732421875,274.0010070800781,281.2799987792969,166100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,279.7799987792969,283.0400085449219,274.3099975585937,275.6400146484375,157400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,279.29998779296875,285.4200134277344,275.7099914550781,280.5299987792969,615600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,298.8399963378906,332.5,298.8399963378906,328.4700012207031,650600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,325.8399963378906,331.8599853515625,315.6600036621094,326.25,328000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,331.0799865722656,334.7200012207031,320.239990234375,320.7799987792969,114900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,320.3999938964844,320.6099853515625,301.9599914550781,303.94000244140625,211800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,302.0799865722656,308.1650085449219,302.0799865722656,303.94000244140625,100800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,303.9100036621094,308.3099975585937,303.4800109863281,305.2699890136719,110600.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,306.54998779296875,307.0,299.0849914550781,302.760009765625,100500.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,307.260009765625,310.25,304.0,308.82000732421875,97700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,309.29998779296875,316.3800048828125,308.1849975585937,315.5,100700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,318.6300048828125,326.6849975585937,317.22198486328125,319.9100036621094,155900.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,321.760009765625,322.7950134277344,307.010009765625,318.7099914550781,153700.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,318.0400085449219,323.5799865722656,305.2650146484375,310.79998779296875,119500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,311.0,311.9739990234375,306.4800109863281,309.82000732421875,86100.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,309.9200134277344,311.010009765625,303.625,307.3399963378906,120500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,305.4200134277344,306.8099975585937,298.07000732421875,304.44000244140625,147100.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,301.29998779296875,305.8800048828125,296.94000244140625,304.6600036621094,128300.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,305.9800109863281,308.8800048828125,302.32000732421875,303.3399963378906,111600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,302.5400085449219,302.5400085449219,286.8089904785156,296.07000732421875,161500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,300.9800109863281,301.2200012207031,293.1499938964844,300.7099914550781,154600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,301.0,303.4100036621094,291.010009765625,294.2200012207031,107900.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,293.9200134277344,295.95001220703125,287.0400085449219,287.32000732421875,112300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,289.5799865722656,300.1600036621094,287.510009765625,295.4100036621094,264100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,297.5299987792969,297.5299987792969,274.3999938964844,278.54998779296875,293100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,267.625,267.625,259.2799987792969,260.5199890136719,338900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,235.2700042724609,252.6280059814453,229.1999969482422,250.2400054931641,448700.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,250.38999938964844,252.3650054931641,245.52999877929688,251.02999877929688,235100.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,255.7400054931641,257.05499267578125,247.67999267578125,252.5500030517578,203800.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,255.0,259.20001220703125,251.8000030517578,256.19000244140625,205800.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,256.6199951171875,259.0,256.010009765625,258.6300048828125,101300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,258.3699951171875,258.3699951171875,249.51499938964844,251.91000366210935,186700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,250.82000732421875,257.989990234375,248.2449951171875,255.3800048828125,165000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,252.4949951171875,254.7400054931641,228.0,229.4900054931641,517500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,236.0,238.75999450683597,230.0,235.17999267578125,301700.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,234.27999877929688,242.1000061035156,230.82000732421875,240.55999755859372,234900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,240.72999572753903,242.44000244140625,236.3000030517578,238.44000244140625,166400.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,238.6699981689453,238.6750030517578,227.7899932861328,230.4900054931641,202300.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,237.2400054931641,240.88999938964844,229.41000366210935,234.5800018310547,235800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,234.0399932861328,234.6300048828125,224.2700042724609,225.82000732421875,214600.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,226.97000122070312,231.1999969482422,222.47999572753903,226.33999633789065,315300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,228.9600067138672,231.30999755859372,222.0500030517578,222.2400054931641,182200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,222.58999633789065,235.0500030517578,221.67999267578125,233.19000244140625,230500.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,230.4199981689453,235.22000122070312,228.75,234.83999633789065,232400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,236.6300048828125,245.0500030517578,235.55999755859372,239.50999450683597,192800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,239.8600006103516,242.47000122070312,238.5800018310547,239.1499938964844,127800.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,232.5,232.9199981689453,217.08999633789065,217.82000732421875,247200.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,216.0,216.67999267578125,211.4900054931641,214.3500061035156,197600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,211.67999267578125,212.9750061035156,203.50999450683597,203.50999450683597,264000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,201.8500061035156,203.0,193.0,197.0399932861328,380900.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,197.88999938964844,197.88999938964844,191.75999450683597,192.91000366210935,215300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,193.0,193.0,186.0,188.5,271400.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,189.4900054931641,193.1699981689453,185.0,192.8800048828125,155400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,197.1100006103516,208.47000122070312,196.0,201.6499938964844,364100.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,205.7700042724609,213.69000244140625,205.0,210.7100067138672,263400.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,211.4900054931641,211.50999450683597,205.1300048828125,209.5200042724609,226900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,211.19000244140625,211.7400054931641,205.6199951171875,205.6199951171875,171500.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,206.6100006103516,208.2700042724609,199.38999938964844,200.3300018310547,371900.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,207.5,213.25,203.6100006103516,212.75,313000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,212.4600067138672,217.6999969482422,205.0800018310547,211.6699981689453,773700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,213.0,216.4499969482422,210.13999938964844,213.0,146600.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,221.5500030517578,233.1300048828125,221.5500030517578,226.5399932861328,300200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,225.72999572753903,226.26499938964844,221.33999633789065,221.6699981689453,151600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,232.92999267578125,239.1000061035156,232.92999267578125,238.2100067138672,309500.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,241.08999633789065,251.97999572753903,240.97999572753903,241.19000244140625,340600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,243.52999877929688,246.9750061035156,234.6199951171875,236.17999267578125,234100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,235.6199951171875,235.6199951171875,230.07000732421875,232.44000244140625,146000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,233.0,235.22300720214844,224.5399932861328,227.2100067138672,161700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,223.2100067138672,228.7899932861328,223.2100067138672,225.57000732421875,90700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,228.92999267578125,235.8300018310547,225.57000732421875,233.3999938964844,124000.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,231.88999938964844,238.82000732421875,231.88999938964844,237.9900054931641,171500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,225.3699951171875,228.7899932861328,220.281005859375,220.5200042724609,242100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,218.47000122070312,221.2729949951172,213.50999450683597,221.05999755859372,162400.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,220.0,225.72000122070312,220.0,225.72000122070312,147600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,224.66000366210935,226.7700042724609,222.29400634765625,224.1999969482422,130200.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,222.0,224.1100006103516,220.1150054931641,223.8000030517578,108400.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,217.75,223.3300018310547,216.2899932861328,220.4900054931641,172200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,224.3600006103516,229.3580017089844,220.3000030517578,223.5500030517578,167100.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,221.83999633789065,222.0,210.7400054931641,210.9900054931641,216000.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,213.7400054931641,214.69000244140625,207.1999969482422,209.2700042724609,242500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,210.22000122070312,210.22000122070312,204.25999450683597,206.2899932861328,120900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,205.0,206.69500732421875,202.6100006103516,204.83999633789065,103300.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,202.7400054931641,203.78500366210935,194.8300018310547,198.4199981689453,201300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,199.8000030517578,204.5399932861328,198.00999450683597,203.3699951171875,182300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,206.1300048828125,211.44000244140625,202.63999938964844,206.00999450683597,165700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,206.00999450683597,212.16000366210935,206.00999450683597,209.13999938964844,122700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,209.4600067138672,212.22999572753903,207.5,209.8500061035156,95900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,207.2899932861328,211.1999969482422,206.82000732421875,206.91000366210935,88100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,208.1000061035156,211.4499969482422,205.2400054931641,208.3000030517578,156000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,204.0,214.9900054931641,200.0,202.6000061035156,280100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,205.9499969482422,215.9900054931641,202.7100067138672,213.38999938964844,252700.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,212.3800048828125,224.7700042724609,212.3800048828125,222.94000244140625,217000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,235.9499969482422,242.22999572753903,223.00999450683597,241.9199981689453,351600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,239.83999633789065,241.1100006103516,234.5399932861328,239.0200042724609,176400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,234.1000061035156,238.08999633789065,229.3500061035156,236.6699981689453,201500.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,236.2100067138672,242.6450042724609,231.8560028076172,239.8300018310547,209400.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,235.58999633789065,237.2350006103516,231.1999969482422,236.4600067138672,160900.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,235.94000244140625,240.2550048828125,234.1000061035156,238.0,117700.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,240.6000061035156,241.22000122070312,233.6499938964844,235.77999877929688,130500.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,240.0,243.0800018310547,234.50999450683597,235.1699981689453,167900.0,,,,,,,,,,
