Date,Open,High,Low,Close,Volume,"('Adj Close', 'GNE')","('Close', 'GNE')","('High', 'GNE')","('Low', 'GNE')","('Open', 'GNE')","('Volume', 'GNE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,28.149999618530277,28.459999084472656,27.520000457763672,28.420000076293945,215700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,28.43000030517578,28.690000534057617,27.82999992370605,28.13999938964844,180100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.25,29.559999465942383,28.25,29.209999084472656,172000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,29.13999938964844,29.18000030517578,26.790000915527344,27.01000022888184,309600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.06999969482422,27.690000534057617,26.809999465942383,27.299999237060547,207200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.989999771118164,26.989999771118164,25.209999084472656,25.600000381469727,291200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,25.100000381469727,25.100000381469727,22.770000457763672,23.71999931335449,534600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.6200008392334,23.899999618530277,23.200000762939453,23.290000915527344,270600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,23.190000534057617,23.239999771118164,21.739999771118164,21.920000076293945,322500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,21.799999237060547,21.850000381469727,20.739999771118164,20.790000915527344,365900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,20.530000686645508,20.770000457763672,19.8700008392334,20.049999237060547,223700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,20.06999969482422,20.15999984741211,19.540000915527344,20.13999938964844,207000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,20.13999938964844,20.149999618530277,19.25,19.489999771118164,181500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.440000534057617,20.34000015258789,19.350000381469727,20.25,207000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.100000381469727,20.32999992370605,19.649999618530277,19.649999618530277,132100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,19.96999931335449,20.25,19.32999992370605,19.34000015258789,154600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,19.549999237060547,19.979999542236328,19.420000076293945,19.940000534057617,140100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.040000915527344,20.15999984741211,19.270000457763672,19.46999931335449,134300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,19.549999237060547,19.799999237060547,19.280000686645508,19.709999084472656,111100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,19.68000030517578,19.68000030517578,18.979999542236328,19.280000686645508,104100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.309999465942383,19.450000762939453,18.600000381469727,18.61000061035156,136500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.559999465942383,19.280000686645508,18.5,19.25,133400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.149999618530277,19.71999931335449,19.030000686645508,19.040000915527344,172400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.86000061035156,18.86000061035156,18.280000686645508,18.489999771118164,103400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.540000915527344,18.6200008392334,18.229999542236328,18.43000030517578,119400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,18.559999465942383,18.76000022888184,18.229999542236328,18.68000030517578,116200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.68000030517578,19.020000457763672,18.65999984741211,18.88999938964844,72000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,18.850000381469727,18.899999618530277,18.309999465942383,18.489999771118164,123700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.5,18.96999931335449,18.5,18.790000915527344,120400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,18.459999084472656,18.600000381469727,18.09000015258789,18.239999771118164,136300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,18.59000015258789,18.649999618530277,18.170000076293945,18.61000061035156,101600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,18.739999771118164,19.06999969482422,18.63999938964844,18.739999771118164,133600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,18.65999984741211,18.700000762939453,18.020000457763672,18.309999465942383,157900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,17.989999771118164,18.26000022888184,17.579999923706055,17.780000686645508,184900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,17.75,18.0,17.649999618530273,17.959999084472656,104800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,17.959999084472656,18.049999237060547,17.559999465942383,17.59000015258789,131300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,17.489999771118164,17.770000457763672,17.1200008392334,17.690000534057617,112000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,17.600000381469727,18.0,17.520000457763672,17.889999389648438,101100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,17.90999984741211,18.270000457763672,17.899999618530273,17.940000534057617,93300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.889999389648438,18.09000015258789,17.719999313354492,18.010000228881836,78700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,18.239999771118164,18.5,18.059999465942383,18.239999771118164,111000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,18.280000686645508,18.520000457763672,18.100000381469727,18.36000061035156,107900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,18.32999992370605,18.670000076293945,18.200000762939453,18.450000762939453,86400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,18.420000076293945,18.61000061035156,18.13999938964844,18.21999931335449,108800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,18.350000381469727,18.850000381469727,18.26000022888184,18.81999969482422,102500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,18.790000915527344,19.40999984741211,18.63999938964844,18.739999771118164,114500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,19.1200008392334,19.350000381469727,18.90999984741211,18.93000030517578,150200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,19.56999969482422,19.63999938964844,16.18000030517578,17.149999618530273,371100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,17.1299991607666,17.25,15.649999618530272,15.899999618530272,237800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,16.010000228881836,16.329999923706055,15.869999885559082,15.989999771118164,174200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,16.049999237060547,16.350000381469727,15.869999885559082,16.09000015258789,172600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,16.020000457763672,16.59000015258789,16.020000457763672,16.3700008392334,289400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,16.270000457763672,16.959999084472656,16.0,16.530000686645508,227100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,16.100000381469727,16.6299991607666,16.030000686645508,16.579999923706055,212800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,16.59000015258789,16.760000228881836,16.229999542236328,16.559999465942383,205900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,16.760000228881836,16.809999465942383,16.100000381469727,16.110000610351562,149100.0,,,,,,,,,,
