Date,Open,High,Low,Close,Volume,"('Adj Close', 'CUBE')","('Close', 'CUBE')","('High', 'CUBE')","('Low', 'CUBE')","('Open', 'CUBE')","('Volume', 'CUBE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,46.52000045776367,47.810001373291016,46.31999969482422,47.7599983215332,1941000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,47.27999877929688,47.27999877929688,46.16999816894531,46.27999877929688,1522300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,45.959999084472656,46.290000915527344,45.709999084472656,45.7400016784668,1481900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,45.540000915527344,46.40999984741211,45.18000030517578,46.16999816894531,1119000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,45.95000076293945,46.79999923706055,45.900001525878906,46.54999923706055,1294500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,46.130001068115234,46.34999847412109,45.869998931884766,46.02000045776367,995600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,46.0099983215332,46.22999954223633,45.52000045776367,45.56999969482422,1695100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,45.27999877929688,45.470001220703125,44.11000061035156,44.52999877929688,2030900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,45.040000915527344,45.31999969482422,44.470001220703125,45.25,1203400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,44.95000076293945,45.2400016784668,44.54999923706055,45.22999954223633,1540400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,44.630001068115234,45.130001068115234,44.2599983215332,44.790000915527344,1514400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,44.84999847412109,45.0,43.86000061035156,44.59999847412109,2331700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,44.56999969482422,45.459999084472656,44.36000061035156,45.34000015258789,2021900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,45.63999938964844,46.09000015258789,45.5,45.7400016784668,1450500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,45.959999084472656,46.04999923706055,45.22999954223633,45.34000015258789,901400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,45.84999847412109,46.04999923706055,44.7400016784668,44.90999984741211,1131000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,45.52999877929688,45.79999923706055,45.06999969482422,45.310001373291016,1184000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,45.5,45.59000015258789,44.58000183105469,44.68000030517578,965500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,44.70000076293945,45.15999984741211,44.4900016784668,45.11000061035156,1139200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,44.59999847412109,44.79999923706055,43.68999862670898,43.7400016784668,1353500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,43.95000076293945,44.52999877929688,42.77000045776367,43.220001220703125,2540400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,43.09000015258789,43.97999954223633,42.81999969482422,43.95000076293945,2514800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.459999084472656,43.72999954223633,42.54999923706055,43.43000030517578,1479800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,42.72999954223633,43.27999877929688,42.59999847412109,43.02000045776367,1828100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,43.119998931884766,43.75,42.9900016784668,43.65999984741211,1297700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,43.790000915527344,44.59999847412109,43.470001220703125,43.810001373291016,1803100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,43.93999862670898,44.310001373291016,43.790000915527344,44.060001373291016,1705900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,44.02999877929688,44.36000061035156,43.650001525878906,43.959999084472656,1309500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,44.02000045776367,44.34999847412109,43.59999847412109,43.66999816894531,1479500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.630001068115234,43.08000183105469,42.13999938964844,42.91999816894531,1705600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,43.0,43.75,42.66999816894531,43.40999984741211,1652700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,43.93000030517578,44.369998931884766,43.86000061035156,43.959999084472656,1889000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,43.38999938964844,43.9900016784668,43.130001068115234,43.43999862670898,2355300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,43.18999862670898,43.45000076293945,42.95000076293945,43.33000183105469,2237600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,44.08000183105469,44.5099983215332,43.29999923706055,43.68999862670898,2264900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,43.709999084472656,43.97999954223633,43.5,43.88999938964844,1050900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,43.84000015258789,43.959999084472656,43.34000015258789,43.40999984741211,696100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,43.29999923706055,43.540000915527344,42.56999969482422,42.720001220703125,1285600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,42.93999862670898,43.2599983215332,42.880001068115234,43.04999923706055,963500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,42.18000030517578,43.43000030517578,42.18000030517578,42.84999847412109,2960800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,43.33000183105469,43.790000915527344,42.84999847412109,43.61000061035156,2125000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,43.06999969482422,44.02000045776367,42.29999923706055,43.59999847412109,1763700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,43.84000015258789,44.68999862670898,43.290000915527344,44.59000015258789,1320300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,44.45000076293945,44.70000076293945,43.52999877929688,43.75,1326800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,44.209999084472656,44.27999877929688,43.81999969482422,44.11000061035156,1168800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,44.22999954223633,44.630001068115234,43.869998931884766,44.58000183105469,1542000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,44.900001525878906,45.7400016784668,44.79999923706055,45.5099983215332,1563400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,45.720001220703125,46.11000061035156,45.43999862670898,45.58000183105469,1305400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,45.43999862670898,45.7400016784668,45.060001373291016,45.5099983215332,956100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,45.52999877929688,45.75,45.2400016784668,45.38999938964844,1238400.0,,,,,,,,,,
