Date,Open,High,Low,Close,Volume,"('Adj Close', 'CTAS')","('Close', 'CTAS')","('High', 'CTAS')","('Low', 'CTAS')","('Open', 'CTAS')","('Volume', 'CTAS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-27 19:00:00-05:00,157.37249755859375,158.09249877929688,156.9375,157.67999267578125,846000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,158.25,158.25,156.8074951171875,157.15249633789062,1613200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,155.0449981689453,157.65750122070312,154.9824981689453,157.08999633789062,1186400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,157.36500549316406,157.9600067138672,156.8625030517578,157.30999755859375,892800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,156.77999877929688,157.1699981689453,155.29249572753906,156.34750366210938,1320800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,156.77999877929688,157.6649932861328,156.0050048828125,156.4499969482422,1308800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,157.5625,158.00750732421875,156.80499267578125,157.09500122070312,1022400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,156.90750122070312,157.5,155.92999267578125,156.34249877929688,1213200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,156.85499572753906,156.9375,154.15499877929688,156.1125030517578,812800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,155.60000610351562,156.99000549316406,155.22000122070312,156.6750030517578,1039600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,156.57000732421875,156.57000732421875,154.8249969482422,155.82000732421875,1886000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,156.55250549316406,157.8350067138672,155.5124969482422,157.4250030517578,1298000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,157.15249633789062,157.5500030517578,155.84750366210938,156.84500122070312,2752800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,157.79750061035156,158.32249450683594,156.1125030517578,156.24000549316406,1423600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,156.5175018310547,157.05499267578125,155.88999938964844,156.91749572753906,1426400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,156.8249969482422,159.11749267578125,156.8249969482422,158.74749755859375,1088000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,159.58749389648438,161.24000549316406,159.11000061035156,160.5399932861328,1207600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,161.1199951171875,161.1199951171875,159.1875,159.84750366210938,1201600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,159.9375,161.11500549316406,158.8175048828125,158.9149932861328,1247600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,158.92999267578125,159.78500366210938,158.09750366210938,158.35000610351562,1331200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,164.62750244140625,176.2100067138672,164.62750244140625,171.41000366210938,4428400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,172.07000732421875,172.32249450683594,170.10499572753906,171.75750732421875,2289600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,171.41250610351562,171.6374969482422,168.9199981689453,170.13499450683594,1866400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,169.97999572753906,170.40499877929688,168.87750244140625,168.93499755859375,2093200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,169.50250244140625,170.20750427246094,168.41000366210938,169.71249389648438,1615600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,171.94000244140625,172.36749267578125,165.8249969482422,166.12750244140625,1552800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,167.0225067138672,168.74249267578125,166.5225067138672,168.42250061035156,1396000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,168.42250061035156,169.82249450683594,167.5,169.35499572753906,1446000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,169.39500427246094,170.53500366210938,168.03250122070312,169.42999267578125,1076400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,167.0749969482422,168.47250366210938,166.75,167.74000549316406,1128800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,167.9550018310547,168.80999755859375,166.7675018310547,167.78250122070312,1238000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,166.42750549316406,167.6925048828125,166.42750549316406,167.1024932861328,1297200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,169.6699981689453,169.69000244140625,165.50750732421875,166.17999267578125,1848000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,167.2449951171875,167.49000549316406,166.12750244140625,166.63999938964844,1361200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,167.96499633789062,169.05999755859375,166.21749877929688,167.12750244140625,1183200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,166.99000549316406,167.9375,165.42750549316406,165.61000061035156,848800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,166.50250244140625,167.30499267578125,164.75,165.32249450683594,1560400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,166.66749572753906,167.42250061035156,165.85499572753906,166.25,1606400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,166.57249450683594,167.38250732421875,166.28750610351562,166.58250427246094,2171200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,165.92999267578125,166.72000122070312,165.19500732421875,166.03250122070312,3007600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,166.21499633789062,166.9250030517578,164.625,166.3125,1158800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,165.27999877929688,167.2550048828125,165.27999877929688,166.5574951171875,1096800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,165.8350067138672,166.71749877929688,165.4149932861328,166.45750427246094,1078000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,166.67999267578125,167.80499267578125,164.1699981689453,164.5850067138672,1673600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,164.1699981689453,167.61749267578125,164.1699981689453,165.8975067138672,1234800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,165.96249389648438,166.15249633789062,162.16250610351562,165.57249450683594,1559200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,167.17999267578125,168.95750427246094,166.44500732421875,168.50999450683594,1682800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,169.24000549316406,171.6125030517578,169.24000549316406,171.4250030517578,1800400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,172.90249633789062,174.0175018310547,172.28250122070312,173.19500732421875,1590400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,173.27499389648438,173.6024932861328,172.22500610351562,172.63499450683594,1196400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,172.63499450683594,174.3175048828125,172.63499450683594,174.0625,1146400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,174.62249755859375,175.6699981689453,174.33749389648438,175.0675048828125,879600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,175.7449951171875,175.75750732421875,172.4774932861328,172.52749633789062,1083600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,172.26499938964844,172.7050018310547,171.12249755859375,171.9250030517578,1456400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,172.45249938964844,173.57249450683594,172.45249938964844,173.10000610351562,1166000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,173.12750244140625,173.68499755859375,172.5,172.84500122070312,1011600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,172.58749389648438,173.06500244140625,171.22250366210938,173.03500366210938,1206000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,173.0,174.50999450683594,172.0675048828125,174.36500549316406,776000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,174.8800048828125,174.9875030517578,173.15499877929688,174.9875030517578,1105600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,174.8699951171875,175.69000244140625,174.10499572753906,175.44749450683594,747600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,176.05250549316406,176.43499755859375,173.29249572753906,174.0175018310547,2041600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,173.32000732421875,174.07000732421875,170.27999877929688,170.70249938964844,1996800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,170.0124969482422,170.45750427246094,166.7725067138672,167.58250427246094,1807200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,166.39999389648438,166.7949981689453,164.92750549316406,165.8800048828125,1709600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,165.81500244140625,167.3625030517578,165.0574951171875,167.3074951171875,2023600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,167.26499938964844,169.79750061035156,166.3699951171875,169.49249267578125,2588800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,170.30250549316406,170.43499755859375,167.70750427246094,168.6374969482422,1708800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,168.1125030517578,171.4875030517578,168.1125030517578,170.6199951171875,1559600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,170.6199951171875,172.29249572753906,169.8874969482422,171.46249389648438,1196800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,170.6024932861328,171.5,169.8925018310547,170.53750610351562,916000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,170.42250061035156,171.66749572753906,170.1300048828125,170.54249572753906,834800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,169.4600067138672,171.34750366210938,169.4600067138672,171.04249572753906,1163600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,170.95249938964844,171.7675018310547,169.9550018310547,171.7375030517578,914000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,172.25,173.6300048828125,171.47500610351562,173.1199951171875,1038000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,172.34500122070312,173.3300018310547,170.92999267578125,172.99000549316406,992400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,171.25750732421875,174.0449981689453,171.25750732421875,173.92250061035156,864800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,173.75,177.00750732421875,172.6699981689453,176.86000061035156,1575200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,176.78750610351562,178.4199981689453,176.1425018310547,177.75250244140625,1828400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,177.6425018310547,178.16749572753906,176.03250122070312,176.62750244140625,1486400.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,177.2624969482422,177.7624969482422,175.97500610351562,177.12750244140625,2529600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,177.25250244140625,178.2624969482422,176.625,177.75,1671200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,179.11500549316406,179.9949951171875,176.87249755859375,178.7324981689453,1174000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,177.71249389648438,178.1374969482422,175.7550048828125,176.8699951171875,1664000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,177.0850067138672,178.0574951171875,176.39999389648438,177.91000366210938,1470800.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,178.0,178.67750549316406,173.57249450683594,175.06500244140625,10214000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,176.0675048828125,177.34249877929688,173.20249938964844,173.52499389648438,1559600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,172.94000244140625,176.16749572753906,172.20249938964844,176.0850067138672,1426800.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,175.80499267578125,176.15249633789062,175.03750610351562,175.66749572753906,828000.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,175.72500610351562,178.22999572753906,174.4425048828125,177.92999267578125,1351200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,178.20750427246094,178.65499877929688,176.60499572753906,177.75999450683594,1547200.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,178.5800018310547,178.63999938964844,177.6199951171875,177.8249969482422,811200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,177.8699951171875,179.0500030517578,177.32749938964844,178.94000244140625,1098400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,179.45750427246094,180.91000366210935,178.67750549316406,178.97000122070312,1411200.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,180.29249572753903,181.5,179.8625030517578,180.44000244140625,1069600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,180.3524932861328,181.0475006103516,178.41749572753906,178.71249389648438,1380400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,178.87750244140625,181.75999450683597,178.87750244140625,181.3625030517578,1544800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,180.97000122070312,181.625,179.86500549316406,179.94500732421875,2183200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,192.4324951171875,193.44500732421875,185.41749572753903,189.74249267578125,3636800.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,189.6875,192.1775054931641,188.7124938964844,189.63999938964844,2180800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,191.40750122070312,193.0124969482422,189.91749572753903,193.0124969482422,1649600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,193.1425018310547,193.25,188.1425018310547,189.00999450683597,2449200.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,189.9624938964844,191.875,187.8874969482422,188.5124969482422,2342000.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,189.2675018310547,191.00250244140625,188.3249969482422,188.7100067138672,1287600.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,189.9324951171875,191.32249450683597,188.8500061035156,190.34750366210935,1065600.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,190.76499938964844,192.08999633789065,190.0124969482422,191.21499633789065,931600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,191.96749877929688,192.97250366210935,190.4375,191.54249572753903,1700800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,192.8074951171875,193.4875030517578,190.30999755859372,190.9850006103516,2177200.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,190.2250061035156,191.8300018310547,188.51499938964844,190.4774932861328,1816800.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,189.05499267578125,190.34750366210935,186.0574951171875,189.19000244140625,1940400.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,191.2350006103516,191.2350006103516,183.91749572753903,184.9575042724609,2306400.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,185.05999755859372,188.5375061035156,185.05999755859372,186.3500061035156,1543600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,187.6374969482422,189.3800048828125,184.83999633789065,185.0475006103516,1202800.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,185.3975067138672,188.37249755859372,185.0475006103516,187.6074981689453,1417600.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,186.87249755859372,188.9949951171875,185.97000122070312,188.9125061035156,826800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,187.9199981689453,189.92999267578125,187.4900054931641,189.90750122070312,1286800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,190.6750030517578,191.7449951171875,188.1725006103516,189.77999877929688,1458800.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,189.2949981689453,191.53500366210935,189.2949981689453,190.7899932861328,998400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,191.5475006103516,193.1925048828125,191.03500366210935,191.93499755859372,1239200.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,192.0749969482422,192.0749969482422,190.22999572753903,191.21499633789065,1070000.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,191.21499633789065,193.3300018310547,191.21499633789065,193.2449951171875,1876000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,193.0,194.375,191.87249755859372,193.6649932861328,1575200.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,194.7400054931641,195.99249267578125,194.18499755859372,195.7375030517578,1418000.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,195.8350067138672,197.4550018310547,194.5175018310547,196.16000366210935,1538400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,196.5124969482422,197.9125061035156,196.07000732421875,197.125,1028400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,197.6150054931641,198.7050018310547,196.8625030517578,198.4149932861328,952400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,198.75,199.9624938964844,198.4774932861328,199.8975067138672,1186800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,201.125,201.4774932861328,198.32249450683597,199.44749450683597,1408400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,200.47000122070312,201.9949951171875,199.3500061035156,199.8125,1126000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,200.0500030517578,201.75250244140625,198.8500061035156,201.27999877929688,1584000.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,201.27999877929688,203.00250244140625,198.8249969482422,199.8500061035156,1342000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,200.0,201.44500732421875,199.22999572753903,201.19500732421875,1051200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,200.09750366210935,200.09750366210935,196.83999633789065,199.72999572753903,1568000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,199.38499450683597,200.0825042724609,194.72250366210935,195.4750061035156,1502800.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,196.41749572753903,201.7700042724609,196.41749572753903,201.17999267578125,2057200.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,201.7550048828125,204.49749755859372,201.27749633789065,204.10499572753903,1100000.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,203.46749877929688,205.2400054931641,198.84249877929688,204.9575042724609,1446400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,205.5,207.4900054931641,201.9199981689453,206.0200042724609,1340400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,205.9199981689453,209.1199951171875,205.33999633789065,207.7700042724609,1030100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,208.0500030517578,208.69000244140625,204.2899932861328,204.9499969482422,1116300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,205.52999877929688,206.8600006103516,203.3699951171875,203.7700042724609,1194900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,203.9499969482422,204.77999877929688,201.0399932861328,201.3800048828125,1334000.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,204.97000122070312,205.3800048828125,202.3000030517578,203.7400054931641,1243600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,203.7899932861328,204.6999969482422,202.6499938964844,204.16000366210935,3160600.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,204.4499969482422,204.77999877929688,203.0500030517578,203.9900054931641,1239200.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,203.9900054931641,205.6300048828125,202.4600067138672,204.8500061035156,1689400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,208.1000061035156,209.58999633789065,204.16000366210935,207.2100067138672,1944100.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,208.82000732421875,211.57000732421875,206.47999572753903,207.00999450683597,2056500.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,207.6699981689453,208.0,202.3000030517578,202.3500061035156,2332500.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,203.47999572753903,206.17999267578125,203.3000030517578,205.8800048828125,1819800.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,205.19000244140625,205.47999572753903,202.17999267578125,203.8600006103516,1518500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,203.2400054931641,205.5,202.3800048828125,205.3000030517578,1114400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,204.38999938964844,204.91000366210935,203.13999938964844,204.5500030517578,1389900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,205.7400054931641,206.1199951171875,202.83999633789065,204.91000366210935,1747400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,203.0,206.00999450683597,202.8000030517578,204.47000122070312,1261600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,206.0,207.3300018310547,205.4600067138672,207.0200042724609,1050800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,207.0,209.30999755859372,206.50999450683597,209.13999938964844,977000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,208.6100006103516,209.2700042724609,205.6100006103516,206.1300048828125,1015300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,207.3999938964844,208.0500030517578,206.19000244140625,208.0500030517578,1347600.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,208.5200042724609,212.22000122070312,208.25,211.5,944800.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,212.25,213.0500030517578,210.02999877929688,210.6999969482422,1318400.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,210.82000732421875,213.3999938964844,210.82000732421875,212.92999267578125,1140900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,214.7700042724609,215.3699951171875,212.7700042724609,213.82000732421875,1157200.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,213.91000366210935,214.1999969482422,212.8300018310547,214.0200042724609,1248000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,212.8999938964844,213.5500030517578,210.8600006103516,211.5500030517578,824400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,210.07000732421875,212.75999450683597,209.6699981689453,211.5399932861328,1054000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,209.16000366210935,211.47000122070312,209.16000366210935,209.7100067138672,839100.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,210.1300048828125,210.7700042724609,208.3600006103516,209.1300048828125,898100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,210.13999938964844,210.9499969482422,207.1999969482422,207.41000366210935,1241600.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,208.5399932861328,209.4900054931641,207.7700042724609,208.58999633789065,960900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,208.17999267578125,209.83999633789065,206.97999572753903,209.13999938964844,1285900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,209.05999755859372,209.3300018310547,207.3800048828125,207.8500061035156,885200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,207.4600067138672,208.0,205.6499938964844,205.80999755859372,1166200.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,205.9499969482422,207.1100006103516,204.8800048828125,205.6199951171875,1099800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,205.2400054931641,207.6999969482422,205.00999450683597,207.55999755859372,926700.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,207.6999969482422,210.2100067138672,207.13999938964844,208.9900054931641,1065100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,215.3300018310547,217.50999450683597,213.2400054931641,217.0200042724609,2157400.0,,,,,,,,,,
