Date,Open,High,Low,Close,Volume,"('Adj Close', 'DOUG')","('Close', 'DOUG')","('High', 'DOUG')","('Low', 'DOUG')","('Open', 'DOUG')","('Volume', 'DOUG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.9100000858306885,3.015000104904175,2.811000108718872,2.9100000858306885,904100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.880000114440918,2.940000057220459,2.720000028610229,2.859999895095825,707200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.9100000858306885,2.9100000858306885,2.819999933242798,2.859999895095825,395000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.819999933242798,2.9649999141693115,2.763000011444092,2.880000114440918,834300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.8499999046325684,2.9579999446868896,2.819999933242798,2.900000095367432,333200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.819999933242798,2.9100000858306885,2.650000095367432,2.6600000858306885,533700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.609999895095825,2.630000114440918,2.4600000381469727,2.5,592100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.5,2.5199999809265137,2.380000114440918,2.430000066757202,458100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.440000057220459,2.5199999809265137,2.359999895095825,2.4100000858306885,409900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.400000095367432,2.400000095367432,2.1700000762939453,2.1700000762939453,429800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.0999999046325684,2.200000047683716,2.069999933242798,2.1600000858306885,545300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.190000057220459,2.200000047683716,2.0899999141693115,2.119999885559082,229800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.140000104904175,2.2850000858306885,2.095000028610229,2.2300000190734863,372400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.240000009536743,2.4049999713897705,2.240000009536743,2.359999895095825,713600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.390000104904175,2.4200000762939453,2.234999895095825,2.289999961853028,321200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.3299999237060547,2.345000028610229,2.265000104904175,2.299999952316284,376200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.369999885559082,2.430000066757202,2.319999933242798,2.369999885559082,850900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.380000114440918,2.450000047683716,2.2699999809265137,2.309999942779541,920100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.299999952316284,2.319999933242798,2.25,2.289999961853028,310000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.220000028610229,2.289999961853028,2.180000066757202,2.190000057220459,311000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.220000028610229,2.309999942779541,2.150000095367432,2.1600000858306885,687700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.200000047683716,2.240000009536743,2.119999885559082,2.1600000858306885,433100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.0999999046325684,2.190000057220459,2.059999942779541,2.140000104904175,418000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.0799999237060547,2.140000104904175,2.0,2.119999885559082,668900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.0899999141693115,2.150000095367432,2.0,2.049999952316284,474000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.049999952316284,2.049999952316284,1.8600000143051147,1.8899999856948853,1311100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.870000004768372,1.909999966621399,1.7799999713897705,1.7999999523162842,1565600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.8200000524520876,1.899999976158142,1.7899999618530271,1.840000033378601,1506900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.8600000143051147,1.9600000381469729,1.8200000524520876,1.8799999952316284,1831300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.830000042915344,1.8350000381469729,1.715000033378601,1.7999999523162842,1574300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.870000004768372,1.919999957084656,1.809999942779541,1.919999957084656,3225500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.9700000286102293,2.164999961853028,1.9700000286102293,2.150000095367432,881700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.0899999141693115,2.1700000762939453,2.049999952316284,2.049999952316284,488900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.9900000095367432,2.049999952316284,1.950000047683716,1.950000047683716,719500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.940000057220459,1.950000047683716,1.870000004768372,1.899999976158142,361900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.899999976158142,1.909999966621399,1.8650000095367432,1.8799999952316284,656300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.870000004768372,1.8849999904632568,1.830000042915344,1.830000042915344,453300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.7999999523162842,1.8650000095367432,1.7799999713897705,1.809999942779541,1098700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.7699999809265137,1.809999942779541,1.75,1.7699999809265137,643900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.75,1.7999999523162842,1.7300000190734863,1.7799999713897705,948000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.830000042915344,1.850000023841858,1.809999942779541,1.840000033378601,726100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.7799999713897705,1.850000023841858,1.6100000143051147,1.830000042915344,1039900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.830000042915344,1.840000033378601,1.7400000095367432,1.809999942779541,633000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.809999942779541,1.830000042915344,1.690000057220459,1.7100000381469729,805300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.7000000476837158,1.75,1.6649999618530271,1.7400000095367432,661100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.7699999809265137,1.7999999523162842,1.7300000190734863,1.7799999713897705,345000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.830000042915344,1.9299999475479128,1.809999942779541,1.8799999952316284,478300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.8799999952316284,1.9299999475479128,1.8350000381469729,1.919999957084656,413800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.919999957084656,2.015000104904175,1.8600000143051147,2.0,662100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.9900000095367432,2.0299999713897705,1.8899999856948853,1.950000047683716,618900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.919999957084656,1.9800000190734863,1.8600000143051147,1.9700000286102293,1002800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.940000057220459,1.9800000190734863,1.5499999523162842,1.7000000476837158,5361100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.659999966621399,1.7000000476837158,1.5,1.6399999856948853,1448900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.649999976158142,1.690000057220459,1.5750000476837158,1.649999976158142,618400.0,,,,,,,,,,
