Date,Open,High,Low,Close,Volume,"('Adj Close', 'PPSI')","('Close', 'PPSI')","('High', 'PPSI')","('Low', 'PPSI')","('Open', 'PPSI')","('Volume', 'PPSI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.679999828338623,6.679999828338623,6.058000087738037,6.309999942779541,106400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.179999828338623,6.380000114440918,5.800000190734863,5.900000095367432,119200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.860000133514404,5.909999847412109,5.699999809265137,5.840000152587891,97700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.869999885559082,5.900000095367432,5.699999809265137,5.739999771118164,82800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.699999809265137,5.78000020980835,5.617000102996826,5.699999809265137,47700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.679999828338623,5.75,5.369999885559082,5.610000133514404,119700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.670000076293945,5.699999809265137,5.400000095367432,5.510000228881836,92800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.519999980926514,5.519999980926514,5.199999809265137,5.360000133514404,93300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.369999885559082,5.369999885559082,5.150000095367432,5.269999980926514,48500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.260000228881836,5.260000228881836,4.630000114440918,5.070000171661377,102500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.070000171661377,5.159999847412109,4.920000076293945,4.989999771118164,35700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.0,5.059999942779541,4.900000095367432,4.989999771118164,61300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.980000019073486,5.059999942779541,4.900000095367432,4.900000095367432,73800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.909999847412109,5.269999980926514,4.909999847412109,5.159999847412109,67100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.300000190734863,5.309999942779541,5.090000152587891,5.139999866485596,68800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.170000076293945,5.288000106811523,5.019999980926514,5.03000020980835,39100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.119999885559082,5.179999828338623,4.860000133514404,4.980000019073486,52400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.980000019073486,5.140999794006348,4.949999809265137,4.960000038146973,24900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.960000038146973,5.119999885559082,4.960000038146973,5.050000190734863,30100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.039999961853027,5.099999904632568,4.949999809265137,5.050000190734863,45700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.019999980926514,5.215000152587891,5.0,5.0,26900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.099999904632568,5.420000076293945,5.099999904632568,5.400000095367432,49800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.309999942779541,5.400000095367432,5.110000133514404,5.210000038146973,47000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.139999866485596,5.139999866485596,4.956999778747559,5.070000171661377,52800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.079999923706055,5.139999866485596,4.949999809265137,5.119999885559082,21400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.119999885559082,5.119999885559082,4.960000038146973,5.0,45700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.019999980926514,5.300000190734863,5.0,5.039999961853027,68200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.159999847412109,5.230000019073486,5.050000190734863,5.210000038146973,36500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.239999771118164,5.420000076293945,4.789999961853027,4.860000133514404,118300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.929999828338623,5.03000020980835,4.730000019073486,4.829999923706055,52200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.960000038146973,4.980000019073486,4.830999851226807,4.96999979019165,29000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.96999979019165,4.989999771118164,4.849999904632568,4.920000076293945,98300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.869999885559082,5.059999942779541,4.860000133514404,5.050000190734863,79600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.050000190734863,5.329999923706055,5.03000020980835,5.329999923706055,108400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,5.289999961853027,5.320000171661377,5.050000190734863,5.110000133514404,61700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.139999866485596,5.159999847412109,4.769999980926514,4.809999942779541,105300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.809999942779541,5.081999778747559,4.78000020980835,5.03000020980835,56100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.989999771118164,5.079999923706055,4.9079999923706055,4.960000038146973,37100.0,,,,,,,,,,
