Date,Open,High,Low,Close,Volume,"('Adj Close', 'GSBC')","('Close', 'GSBC')","('High', 'GSBC')","('Low', 'GSBC')","('Open', 'GSBC')","('Volume', 'GSBC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,59.02000045776367,60.310001373291016,57.68000030517578,60.09000015258789,21700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,59.79999923706055,59.959999084472656,57.97999954223633,58.15999984741211,35700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,58.43000030517578,59.0,58.02999877929688,58.22999954223633,24800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,57.720001220703125,58.880001068115234,57.720001220703125,58.0,29000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,57.75,58.5,57.40999984741211,58.15999984741211,16700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,57.369998931884766,57.7400016784668,56.79999923706055,57.13999938964844,22300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,57.09999847412109,57.77999877929688,56.5099983215332,57.68999862670898,22700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,57.25,57.72999954223633,56.09999847412109,56.93000030517578,20500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,57.560001373291016,59.4900016784668,56.25,56.68999862670898,17800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,56.09999847412109,56.15999984741211,54.18000030517578,54.81999969482422,60500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,54.4900016784668,59.709999084472656,54.34000015258789,55.31999969482422,31700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,55.38999938964844,56.150001525878906,54.38999938964844,55.790000915527344,38600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,56.08000183105469,56.77999877929688,54.790000915527344,56.43000030517578,29500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,56.54999923706055,58.88999938964844,56.27000045776367,58.88999938964844,27000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,58.77999877929688,59.5,55.65999984741211,56.0,32500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,56.0099983215332,56.0099983215332,54.18999862670898,54.43999862670898,21100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,55.5,55.5,53.709999084472656,54.869998931884766,32700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,55.540000915527344,55.540000915527344,54.540000915527344,54.790000915527344,15900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,54.43000030517578,55.70000076293945,51.52999877929688,54.5,31800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,54.65999984741211,55.77000045776367,54.65999984741211,54.9900016784668,20400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,54.619998931884766,56.16999816894531,51.90999984741211,52.09000015258789,44500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,52.2400016784668,52.70000076293945,50.27999877929688,51.880001068115234,42700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,50.91999816894531,52.09999847412109,50.91999816894531,51.650001525878906,31700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,50.83000183105469,51.22999954223633,50.04999923706055,50.900001525878906,32100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,50.540000915527344,51.02999877929688,49.900001525878906,50.68000030517578,32400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,50.59999847412109,50.630001068115234,48.650001525878906,50.09999847412109,26900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,49.77000045776367,50.5,49.15999984741211,50.36000061035156,35100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,50.720001220703125,51.25,48.18999862670898,50.93000030517578,41200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,51.060001373291016,53.02000045776367,51.060001373291016,52.04999923706055,33600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,50.61000061035156,50.61000061035156,48.66999816894531,49.63999938964844,51900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,50.4900016784668,50.95000076293945,49.400001525878906,50.77999877929688,48400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,51.36000061035156,52.650001525878906,50.95000076293945,52.400001525878906,39000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,52.0099983215332,52.06999969482422,50.9900016784668,51.47999954223633,25300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,50.91999816894531,51.84999847412109,50.91999816894531,50.970001220703125,25200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,50.34999847412109,51.209999084472656,50.27999877929688,50.95000076293945,19900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,50.709999084472656,51.36000061035156,49.81999969482422,50.560001373291016,34500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,50.150001525878906,50.9900016784668,50.0099983215332,50.29999923706055,12800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,50.09999847412109,50.59999847412109,49.720001220703125,50.470001220703125,31900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,50.56999969482422,51.52999877929688,50.22999954223633,50.52999877929688,21700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,50.08000183105469,51.2599983215332,49.83000183105469,51.08000183105469,36400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,51.970001220703125,52.68000030517578,51.09000015258789,52.13999938964844,33200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,51.95000076293945,52.540000915527344,51.02000045776367,51.56999969482422,30700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,51.58000183105469,52.2400016784668,51.08000183105469,51.18999862670898,21000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,50.86000061035156,52.61000061035156,50.86000061035156,52.220001220703125,23700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,52.43000030517578,53.220001220703125,51.560001373291016,52.45000076293945,29200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,53.04999923706055,53.290000915527344,52.08000183105469,52.68000030517578,19300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,53.18999862670898,53.18999862670898,52.29999923706055,52.38999938964844,24600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,52.13999938964844,52.790000915527344,51.880001068115234,52.56999969482422,27800.0,,,,,,,,,,
