Date,Open,High,Low,Close,Volume,"('Adj Close', 'TPIC')","('Close', 'TPIC')","('High', 'TPIC')","('Low', 'TPIC')","('Open', 'TPIC')","('Volume', 'TPIC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.0,4.570000171661377,3.9600000381469727,4.150000095367432,1506500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.9700000286102295,4.090000152587891,3.7300000190734863,3.839999914169312,1518700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.890000104904175,3.9049999713897705,3.490000009536743,3.569999933242798,1438400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.539999961853028,4.050000190734863,3.390000104904175,3.509999990463257,2458600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.5199999809265137,3.5199999809265137,3.2300000190734863,3.309999942779541,1494200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.2100000381469727,3.670000076293945,3.2100000381469727,3.559999942779541,1639100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.549999952316284,3.609999895095825,3.440000057220459,3.5,903500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.4600000381469727,3.4800000190734863,3.2049999237060547,3.2699999809265137,1315100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.5999999046325684,3.7200000286102295,2.940000057220459,3.180000066757202,2904000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.109999895095825,3.119999885559082,2.7249999046325684,2.799999952316284,1667700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.789999961853028,2.805000066757202,2.539999961853028,2.5999999046325684,2107900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.650000095367432,2.7300000190734863,2.5230000019073486,2.700000047683716,1026100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.720000028610229,2.799999952316284,2.4600000381469727,2.6600000858306885,1017300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.650000095367432,3.0299999713897705,2.634999990463257,2.9200000762939453,1719400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.0299999713897705,3.164999961853028,2.940000057220459,3.009999990463257,1418100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.150000095367432,3.150000095367432,2.743000030517578,2.75,902100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.8399999141693115,2.890000104904175,2.6700000762939453,2.819999933242798,880200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.8499999046325684,2.940000057220459,2.75,2.765000104904175,759900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.789999961853028,3.095000028610229,2.700000047683716,3.0799999237060547,937100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.9800000190734863,3.049999952316284,2.8399999141693115,2.930000066757202,881500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.9800000190734863,3.0350000858306885,2.700000047683716,2.700000047683716,975700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.799999952316284,2.940000057220459,2.740000009536743,2.9100000858306885,926400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.819999933242798,2.819999933242798,2.680999994277954,2.700000047683716,681600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.619999885559082,2.630000114440918,2.309999942779541,2.3499999046325684,1842700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.450000047683716,2.5799999237060547,2.309999942779541,2.559999942779541,829100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.640000104904175,2.740000009536743,2.569999933242798,2.5899999141693115,743300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.5799999237060547,2.799999952316284,2.549999952316284,2.740000009536743,688900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.75,2.825000047683716,2.703000068664551,2.809999942779541,500300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.8499999046325684,3.3299999237060547,2.8299999237060547,3.2300000190734863,1786700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.970000028610229,3.0899999141693115,2.900000095367432,2.930000066757202,989100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.009999990463257,3.138999938964844,2.9600000381469727,3.109999895095825,506500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.190000057220459,3.255000114440918,2.9749999046325684,3.190000057220459,1030800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.049999952316284,3.140000104904175,2.924999952316284,2.940000057220459,788100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.947999954223633,2.947999954223633,2.7249999046325684,2.740000009536743,875300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.7300000190734863,2.734999895095825,2.539999961853028,2.5899999141693115,645600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.630000114440918,2.630000114440918,2.390000104904175,2.509999990463257,1605000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.559999942779541,3.134999990463257,2.5199999809265137,2.990000009536743,3034200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.009999990463257,3.25,2.9749999046325684,3.049999952316284,1170300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.0799999237060547,3.200000047683716,2.930000066757202,3.109999895095825,1028800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.049999952316284,3.049999952316284,2.869999885559082,2.880000114440918,650100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.970000028610229,2.9800000190734863,2.5799999237060547,2.789999961853028,2301100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.7699999809265137,3.009999990463257,2.75,2.7799999713897705,1154700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.819999933242798,3.0899999141693115,2.6600000858306885,3.0299999713897705,1125300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.950000047683716,3.075000047683716,2.859999895095825,2.880000114440918,690700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.930000066757202,2.9800000190734863,2.740000009536743,2.7799999713897705,871700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.799999952316284,3.1449999809265137,2.75,3.0299999713897705,1138300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.119999885559082,3.450000047683716,3.119999885559082,3.4200000762939453,1648200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.380000114440918,3.640000104904175,3.095000028610229,3.150000095367432,1024300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.140000104904175,3.174999952316284,3.0,3.0799999237060547,651100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.059999942779541,3.1549999713897705,2.7699999809265137,2.799999952316284,979900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.880000114440918,2.9200000762939453,2.650000095367432,2.6600000858306885,1496300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.6700000762939453,2.869999885559082,2.5999999046325684,2.680000066757202,2937200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.6700000762939453,2.765000104904175,2.5999999046325684,2.6700000762939453,757100.0,,,,,,,,,,
