Date,Open,High,Low,Close,Volume,"('Adj Close', 'BVS')","('Close', 'BVS')","('High', 'BVS')","('Low', 'BVS')","('Open', 'BVS')","('Volume', 'BVS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.230000019073486,5.28000020980835,5.03000020980835,5.25,150000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.239999771118164,5.329999923706055,5.130000114440918,5.21999979019165,120700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.159999847412109,5.199999809265137,4.96999979019165,5.059999942779541,240300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.0,5.070000171661377,4.840000152587891,4.940000057220459,327700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.889999866485596,5.039999961853027,4.860000133514404,4.949999809265137,192500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.869999885559082,5.050000190734863,4.809999942779541,4.929999828338623,215900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.940000057220459,4.980000019073486,4.820000171661377,4.880000114440918,121700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.880000114440918,4.96999979019165,4.760000228881836,4.889999866485596,127500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.889999866485596,5.099999904632568,4.810999870300293,5.050000190734863,211700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.050000190734863,5.050000190734863,4.829999923706055,4.860000133514404,114100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.78000020980835,4.849999904632568,4.672999858856201,4.849999904632568,120100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.869999885559082,4.90500020980835,4.670000076293945,4.78000020980835,117900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.820000171661377,4.829999923706055,4.650000095367432,4.800000190734863,122000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.820000171661377,4.96999979019165,4.75,4.809999942779541,116400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.809999942779541,4.809999942779541,4.599999904632568,4.610000133514404,112200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.619999885559082,4.619999885559082,4.300000190734863,4.329999923706055,148000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.340000152587891,4.5,4.300000190734863,4.5,81200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.5,4.650000095367432,4.429999828338623,4.519999980926514,98200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.53000020980835,4.880000114440918,4.449999809265137,4.809999942779541,206100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.820000171661377,4.889999866485596,4.5,4.579999923706055,129100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.559999942779541,4.650000095367432,4.329999923706055,4.340000152587891,107000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.349999904632568,4.614999771118164,4.340000152587891,4.599999904632568,135800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.559999942779541,4.578999996185303,4.425000190734863,4.53000020980835,64900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.429999828338623,4.539999961853027,4.360000133514404,4.480000019073486,65800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.460000038146973,4.610000133514404,4.440000057220459,4.559999942779541,117900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.559999942779541,4.605000019073486,4.355999946594238,4.389999866485596,126900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.349999904632568,4.440000057220459,4.329999923706055,4.409999847412109,82800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.409999847412109,4.46999979019165,4.320000171661377,4.400000095367432,102600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.380000114440918,4.619999885559082,4.349999904632568,4.579999923706055,149200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.449999809265137,4.570000171661377,4.369999885559082,4.400000095367432,99000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.440000057220459,4.53000020980835,4.409999847412109,4.409999847412109,57200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.440000057220459,4.534999847412109,4.409999847412109,4.5,126100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.460000038146973,4.630000114440918,4.369999885559082,4.53000020980835,110600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.460000038146973,4.650000095367432,4.460000038146973,4.550000190734863,135200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.550000190734863,4.59499979019165,4.309999942779541,4.389999866485596,141200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.300000190734863,4.429999828338623,4.300000190734863,4.369999885559082,134700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.380000114440918,4.809999942779541,4.28000020980835,4.78000020980835,191600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.820000171661377,5.175000190734863,4.793000221252441,4.96999979019165,202600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.889999866485596,5.110000133514404,4.889999866485596,4.929999828338623,57600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.989999771118164,4.989999771118164,4.710000038146973,4.739999771118164,75100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.769999980926514,4.820000171661377,4.579999923706055,4.630000114440918,64000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.690000057220459,4.900000095367432,4.619999885559082,4.900000095367432,88500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.889999866485596,5.050000190734863,4.789999961853027,4.920000076293945,123900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.909999847412109,5.179999828338623,4.909999847412109,5.110000133514404,93500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,5.139999866485596,5.179999828338623,5.065000057220459,5.159999847412109,65900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,5.179999828338623,5.599999904632568,5.177999973297119,5.519999980926514,155200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,5.619999885559082,5.739999771118164,5.289999961853027,5.400000095367432,259400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,5.420000076293945,5.449999809265137,5.260000228881836,5.309999942779541,96700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.03000020980835,6.079999923706055,5.300000190734863,5.599999904632568,624100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,5.699999809265137,5.789999961853027,5.230000019073486,5.289999961853027,263900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.230000019073486,5.25,4.929999828338623,5.190000057220459,174700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,5.130000114440918,5.550000190734863,5.130000114440918,5.449999809265137,262500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,5.409999847412109,5.539999961853027,5.394000053405762,5.489999771118164,131000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.480000019073486,5.579999923706055,5.320000171661377,5.400000095367432,184200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.460000038146973,5.769999980926514,5.449999809265137,5.75,163300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,5.75,5.75,5.349999904632568,5.429999828338623,219600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,5.429999828338623,5.46999979019165,5.360000133514404,5.440000057220459,98700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,5.5,5.5,4.945000171661377,5.130000114440918,259900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,5.130000114440918,5.210000038146973,5.064000129699707,5.139999866485596,102500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.139999866485596,5.28000020980835,5.099999904632568,5.159999847412109,327700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.179999828338623,5.329999923706055,5.139999866485596,5.199999809265137,73800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,5.179999828338623,5.300000190734863,4.989999771118164,5.21999979019165,206300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.199999809265137,5.199999809265137,4.949999809265137,5.039999961853027,109900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.010000228881836,5.099999904632568,4.989999771118164,5.019999980926514,65400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,5.019999980926514,5.150000095367432,4.920000076293945,4.929999828338623,113300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,4.929999828338623,5.158999919891357,4.869999885559082,5.059999942779541,110900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.090000152587891,5.260000228881836,4.989999771118164,5.210000038146973,145000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,5.210000038146973,5.28000020980835,5.0,5.059999942779541,96400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,5.019999980926514,5.019999980926514,4.929999828338623,4.96999979019165,84500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,4.929999828338623,4.974999904632568,4.769999980926514,4.809999942779541,146400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,4.789999961853027,4.791999816894531,4.539999961853027,4.570000171661377,183200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,4.599999904632568,4.909999847412109,4.570000171661377,4.630000114440918,217300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,4.650000095367432,4.659999847412109,4.53000020980835,4.639999866485596,136500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,4.670000076293945,4.860000133514404,4.566999912261963,4.699999809265137,127800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,4.710000038146973,4.760000228881836,4.494999885559082,4.550000190734863,106600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,4.550000190734863,4.619999885559082,4.440000057220459,4.480000019073486,129700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,4.599999904632568,4.599999904632568,4.25,4.289999961853027,144200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,4.309999942779541,4.449999809265137,4.289999961853027,4.309999942779541,99200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,4.230000019073486,4.320000171661377,4.099999904632568,4.150000095367432,118200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.119999885559082,4.150000095367432,4.059999942779541,4.070000171661377,71900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.079999923706055,4.090000152587891,3.950000047683716,3.9800000190734863,128400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.0,4.289999961853027,3.9800000190734863,4.070000171661377,156700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.03000020980835,4.164999961853027,3.900000095367432,3.9600000381469727,113100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,3.9600000381469727,4.070000171661377,3.930000066757202,3.990000009536743,87400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,4.03000020980835,4.03000020980835,3.950000047683716,3.9600000381469727,59200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,4.039999961853027,4.119999885559082,3.940000057220459,3.9700000286102295,53000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,3.9800000190734863,4.050000190734863,3.95199990272522,4.0,116900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,5.0,5.360000133514404,4.650000095367432,5.119999885559082,3266900.0,,,,,,,,,,
