Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZTS')","('Close', 'ZTS')","('High', 'ZTS')","('Low', 'ZTS')","('Open', 'ZTS')","('Volume', 'ZTS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,195.7899932861328,197.9499969482422,195.0500030517578,196.57000732421875,1642300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,195.9199981689453,195.9499969482422,192.8000030517578,192.92999267578125,1493000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,192.8500061035156,194.92999267578125,192.00999450683597,194.0399932861328,1851900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,193.07000732421875,195.94000244140625,193.07000732421875,194.8500061035156,1088200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,194.52999877929688,196.27999877929688,192.6699981689453,196.1499938964844,1610600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,195.5500030517578,199.8300018310547,194.0500030517578,195.94000244140625,1983200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,196.5800018310547,198.8699951171875,195.91000366210935,198.7700042724609,1325200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,198.22999572753903,198.41000366210935,195.7400054931641,196.7100067138672,1589500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,197.67999267578125,199.55999755859372,196.8699951171875,198.94000244140625,1726500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,198.1100006103516,198.9199981689453,192.6699981689453,192.9900054931641,2316200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,191.9900054931641,193.0200042724609,189.7100067138672,190.8999938964844,1678000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,191.42999267578125,192.82000732421875,189.1699981689453,190.5,3832800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,190.57000732421875,190.9199981689453,187.16000366210935,188.3800048828125,2285100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,190.1100006103516,194.25,190.1100006103516,191.1999969482422,1890700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,191.5500030517578,191.94000244140625,187.7899932861328,188.1000061035156,1488000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,188.80999755859372,189.6999969482422,185.92999267578125,186.07000732421875,1837700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,185.52999877929688,187.52999877929688,185.30999755859372,187.32000732421875,2530600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,189.2100067138672,192.8800048828125,188.97000122070312,191.5200042724609,1840200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,191.3600006103516,193.0,189.9600067138672,192.75999450683597,1669900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,192.8699951171875,193.50999450683597,190.44000244140625,191.42999267578125,1607500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,192.1300048828125,192.77999877929688,187.44000244140625,187.80999755859372,2150000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,188.3000030517578,189.63999938964844,185.3800048828125,189.13999938964844,1584200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,187.38999938964844,190.17999267578125,185.6199951171875,189.0399932861328,1177700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,188.44000244140625,190.8699951171875,187.44000244140625,190.1699981689453,2112500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,192.0,196.50999450683597,190.8699951171875,196.13999938964844,2459300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,196.13999938964844,197.94000244140625,195.2100067138672,197.08999633789065,2017800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,196.0800018310547,197.0,195.0,195.75,1520900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,195.58999633789065,198.22000122070312,195.58999633789065,197.32000732421875,2234100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,197.7400054931641,199.6199951171875,196.4499969482422,196.69000244140625,2469000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,186.6000061035156,190.6100006103516,182.07000732421875,183.4900054931641,4139800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,185.19000244140625,186.4900054931641,182.1000061035156,184.0800018310547,2726800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,183.8600006103516,190.33999633789065,183.8600006103516,189.6499938964844,2725600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,189.3999938964844,190.3500061035156,187.92999267578125,188.38999938964844,1953700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,187.3000030517578,189.41000366210935,186.2400054931641,186.5500030517578,2502800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,186.66000366210935,188.8600006103516,186.66000366210935,188.3800048828125,3179300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,189.30999755859372,196.6699981689453,188.5399932861328,196.66000366210935,3339700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,197.3500061035156,198.2100067138672,194.82000732421875,197.2100067138672,2391100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,196.8999938964844,197.9900054931641,195.4600067138672,197.0399932861328,2098500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,197.6499938964844,199.25,194.0399932861328,199.0,1982500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,199.3000030517578,200.5,197.1000061035156,199.94000244140625,2003300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,200.5,200.52999877929688,198.19000244140625,198.3300018310547,2849200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,196.0,196.22999572753903,188.4900054931641,190.82000732421875,3724300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,189.6100006103516,190.4199981689453,186.50999450683597,187.8600006103516,3757200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,187.44000244140625,187.72999572753903,184.4199981689453,185.22999572753903,2508500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,185.3000030517578,187.2400054931641,183.22999572753903,183.52999877929688,5028500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,184.91000366210935,185.1100006103516,181.38999938964844,181.50999450683597,3839300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,182.0,182.97999572753903,179.83999633789062,182.16000366210935,6518000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,182.6199951171875,183.9900054931641,180.4199981689453,183.4900054931641,3383500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,183.6499938964844,183.8300018310547,180.94000244140625,181.3500061035156,2598400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,181.6000061035156,182.97000122070312,175.99000549316406,176.22999572753906,5947400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,177.49000549316406,177.49000549316406,170.72000122070312,173.8800048828125,6432600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,173.77999877929688,175.50999450683594,171.61000061035156,172.57000732421875,3399500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,173.74000549316406,174.27999877929688,170.41000366210938,170.69000244140625,4955000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,171.66000366210938,173.5,170.27000427246094,172.9600067138672,3624000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,172.64999389648438,173.11000061035156,169.33999633789062,170.99000549316406,3697300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,172.72999572753906,174.3300018310547,168.02000427246094,168.32000732421875,4400900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,168.77000427246094,171.36000061035156,168.16000366210938,168.89999389648438,2840500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,169.3000030517578,169.83999633789062,167.02999877929688,167.80999755859375,2762200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,169.2100067138672,169.22999572753906,164.11000061035156,165.6699981689453,4550000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,167.33999633789062,168.52999877929688,166.33999633789062,168.50999450683594,2857700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,168.72999572753906,171.13999938964844,167.41000366210938,169.2100067138672,3395600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,168.99000549316406,169.49000549316406,166.1199951171875,167.02000427246094,1896500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,165.6699981689453,166.1699981689453,163.63999938964844,165.00999450683594,2391500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,165.0,166.25999450683594,162.63999938964844,162.97000122070312,2481200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,165.2100067138672,168.7899932861328,164.4499969482422,165.52000427246094,4306100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,165.75999450683594,169.38999938964844,165.30999755859375,165.86000061035156,3663900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,165.8800048828125,166.88999938964844,164.0399932861328,165.69000244140625,2301400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,165.86000061035156,167.17999267578125,164.74000549316406,167.13999938964844,1829800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,164.25999450683594,164.8699951171875,162.63999938964844,163.1999969482422,2666000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,163.32000732421875,164.2899932861328,161.25999450683594,162.72999572753906,2290400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,155.85000610351562,155.97999572753906,148.47999572753906,149.97999572753906,11577200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,151.1199951171875,155.0,149.24000549316406,149.77000427246094,8667300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,150.1999969482422,154.39999389648438,148.66000366210938,153.02000427246094,4967400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,153.00999450683594,153.17999267578125,151.24000549316406,151.94000244140625,3270500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,151.6300048828125,153.6699981689453,151.1699981689453,153.11000061035156,4772800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,151.5,151.5399932861328,145.8000030517578,146.5,6162800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,150.82000732421875,151.52999877929688,144.8000030517578,145.5399932861328,4545000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,146.25,149.89999389648438,145.17999267578125,149.55999755859375,4315300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,149.25,151.74000549316406,148.75,150.8800048828125,3640300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,150.97000122070312,153.58999633789062,150.0399932861328,153.36000061035156,4567200.0,,,,,,,,,,
