Date,Open,High,Low,Close,Volume,"('Adj Close', 'IMNN')","('Close', 'IMNN')","('High', 'IMNN')","('Low', 'IMNN')","('Open', 'IMNN')","('Volume', 'IMNN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.699999988079071,0.7300000190734863,0.6800000071525574,0.6800000071525574,56700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.6499999761581421,0.7200000286102295,0.6499999761581421,0.6899999976158142,29100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.6899999976158142,0.699999988079071,0.6800000071525574,0.699999988079071,38000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.6899999976158142,0.7200000286102295,0.6800000071525574,0.6899999976158142,11100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.6800000071525574,0.6899999976158142,0.6600000262260437,0.6700000166893005,55000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.6700000166893005,0.7099999785423279,0.6700000166893005,0.6700000166893005,27400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.6700000166893005,0.7099999785423279,0.6600000262260437,0.6700000166893005,7100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.6700000166893005,0.6800000071525574,0.6700000166893005,0.6700000166893005,7600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.6700000166893005,0.699999988079071,0.6700000166893005,0.6700000166893005,12200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.6700000166893005,0.6899999976158142,0.6600000262260437,0.6600000262260437,89700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.6899999976158142,0.6899999976158142,0.6399999856948853,0.6399999856948853,76800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.6200000047683716,0.6399999856948853,0.5799999833106995,0.5899999737739563,56900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.5799999833106995,0.6100000143051147,0.5699999928474426,0.5699999928474426,71700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.5600000023841858,0.5799999833106995,0.5099999904632568,0.5299999713897705,90700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.5299999713897705,0.5899999737739563,0.5199999809265137,0.5899999737739563,27700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.5600000023841858,0.5899999737739563,0.5299999713897705,0.5400000214576721,93500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.5299999713897705,0.5899999737739563,0.5299999713897705,0.5600000023841858,10300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.5600000023841858,0.5899999737739563,0.5299999713897705,0.5600000023841858,24300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.5799999833106995,0.5899999737739563,0.550000011920929,0.5699999928474426,54800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.5799999833106995,0.5799999833106995,0.5199999809265137,0.5199999809265137,216500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.5199999809265137,0.5799999833106995,0.5,0.5199999809265137,129100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.5199999809265137,0.5799999833106995,0.5199999809265137,0.5600000023841858,67500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.5699999928474426,0.5799999833106995,0.5099999904632568,0.550000011920929,19400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.5699999928474426,0.5699999928474426,0.5199999809265137,0.5199999809265137,33000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.5199999809265137,0.5799999833106995,0.5199999809265137,0.5699999928474426,78000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.550000011920929,0.5799999833106995,0.5299999713897705,0.550000011920929,13200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.550000011920929,0.550000011920929,0.5099999904632568,0.5099999904632568,68400.0,,,,,,,,,,
