Date,Open,High,Low,Close,Volume,"('Adj Close', 'RELY')","('Close', 'RELY')","('High', 'RELY')","('Low', 'RELY')","('Open', 'RELY')","('Volume', 'RELY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,19.15999984741211,19.200000762939453,18.649999618530277,19.0,1259600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,19.0,19.1200008392334,18.729999542236328,18.739999771118164,2103800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,18.6299991607666,18.86000061035156,18.40999984741211,18.729999542236328,1426100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,18.51000022888184,18.920000076293945,18.450000762939453,18.600000381469727,1045100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.690000534057617,18.86000061035156,18.3799991607666,18.84000015258789,1145000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,18.59000015258789,18.774999618530277,18.3799991607666,18.399999618530277,1052000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,18.299999237060547,18.364999771118164,17.665000915527344,18.280000686645508,1250900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,18.25,18.309999465942383,17.8799991607666,18.170000076293945,1094200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,18.459999084472656,18.559999465942383,18.059999465942383,18.06999969482422,778500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.959999084472656,18.09499931335449,17.709999084472656,17.8700008392334,1123400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,16.760000228881836,17.1299991607666,16.270000457763672,16.399999618530273,1937300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,16.450000762939453,16.450000762939453,15.9399995803833,16.15999984741211,1703300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,16.260000228881836,16.40999984741211,15.9399995803833,16.18000030517578,2146800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,16.3799991607666,16.829999923706055,16.3799991607666,16.5,1991000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,16.75,16.790000915527344,16.110000610351562,16.15999984741211,1419000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,16.260000228881836,16.68000030517578,15.829999923706056,16.360000610351562,1728800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,16.549999237060547,16.75,16.149999618530273,16.700000762939453,1234000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,16.850000381469727,16.959999084472656,16.68000030517578,16.899999618530273,987400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,16.899999618530273,17.5,16.760000228881836,17.450000762939453,982800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.479999542236328,17.510000228881836,16.924999237060547,17.06999969482422,1184300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,16.739999771118164,17.510000228881836,16.510000228881836,17.139999389648438,1484700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,17.18000030517578,17.479999542236328,16.90999984741211,17.350000381469727,1427800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,17.15999984741211,17.860000610351562,17.059999465942383,17.850000381469727,1162700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.809999465942383,18.21500015258789,17.565000534057617,18.09000015258789,1234900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.049999237060547,18.31999969482422,17.690000534057617,17.899999618530273,1905100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,17.90999984741211,18.020000457763672,17.604999542236328,17.889999389648438,1267400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,17.93000030517578,18.5,17.93000030517578,18.100000381469727,1280300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,18.350000381469727,18.350000381469727,18.040000915527344,18.209999084472656,955000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.280000686645508,18.57999992370605,18.170000076293945,18.450000762939453,1065000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,17.860000610351562,18.18199920654297,17.479999542236328,17.670000076293945,1782400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,17.600000381469727,18.174999237060547,17.520000457763672,18.06999969482422,1003500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,18.280000686645508,18.61000061035156,18.07999992370605,18.440000534057617,995500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,18.450000762939453,18.55500030517578,18.15999984741211,18.3799991607666,893100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,18.010000228881836,18.399999618530277,17.93000030517578,18.0,1082200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,17.56999969482422,18.0,17.5049991607666,17.690000534057617,1878300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.049999237060547,22.07999992370605,20.149999618530277,20.8700008392334,5912400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,20.84000015258789,21.780000686645508,20.6299991607666,21.13999938964844,3051900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.229999542236328,21.63999938964844,20.65999984741211,21.020000457763672,2359400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,21.020000457763672,21.40999984741211,20.90999984741211,21.32999992370605,1085800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.040000915527344,21.649999618530277,20.82999992370605,20.90999984741211,1488100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,20.8799991607666,21.11000061035156,20.3799991607666,20.6200008392334,1528500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,20.649999618530277,20.649999618530277,20.170000076293945,20.489999771118164,1759000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,20.399999618530277,20.6879997253418,20.18000030517578,20.600000381469727,1444300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,20.56999969482422,20.59000015258789,20.190000534057617,20.479999542236328,1147600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,20.530000686645508,21.1299991607666,20.489999771118164,20.86000061035156,1307000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,20.86000061035156,21.0,20.5,20.700000762939453,1180300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,20.700000762939453,21.01000022888184,20.584999084472656,20.950000762939453,1013600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.780000686645508,21.09000015258789,20.59000015258789,20.63999938964844,1210300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,20.6299991607666,20.739999771118164,20.277999877929688,20.549999237060547,1010600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,20.61000061035156,20.8700008392334,20.450000762939453,20.65999984741211,903100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,20.56999969482422,20.65999984741211,19.809999465942383,20.200000762939453,1281800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,20.030000686645508,20.31999969482422,19.8700008392334,20.1299991607666,1588600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,20.290000915527344,20.43000030517578,20.024999618530277,20.13999938964844,668100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,20.15999984741211,20.209999084472656,19.71199989318848,20.1299991607666,733800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,20.450000762939453,21.020000457763672,20.21999931335449,20.989999771118164,933300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,21.06999969482422,21.790000915527344,21.030000686645508,21.420000076293945,1348600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,21.3700008392334,21.40999984741211,20.530000686645508,20.770000457763672,941700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,20.81999969482422,20.93000030517578,20.649999618530277,20.709999084472656,679800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,20.76000022888184,21.13999938964844,20.6200008392334,20.81999969482422,924200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.020000457763672,21.07999992370605,20.53499984741211,20.920000076293945,654800.0,,,,,,,,,,
