Date,Open,High,Low,Close,Volume,"('Adj Close', 'WTW')","('Close', 'WTW')","('High', 'WTW')","('Low', 'WTW')","('Open', 'WTW')","('Volume', 'WTW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-07 19:00:00-05:00,274.8099975585937,275.8599853515625,273.3399963378906,273.7099914550781,354800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,273.8999938964844,275.5599975585937,270.20001220703125,271.9700012207031,608500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,271.19000244140625,275.1499938964844,270.6700134277344,274.9800109863281,641900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,275.8599853515625,276.2200012207031,273.0599975585937,274.8999938964844,530100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,274.0199890136719,275.69000244140625,272.70001220703125,274.0,482900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,271.3599853515625,274.57000732421875,271.2200012207031,271.95001220703125,885400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,272.7300109863281,274.0599975585937,271.5899963378906,273.82000732421875,402800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,274.8099975585937,275.82000732421875,271.7699890136719,272.94000244140625,579000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,272.9800109863281,274.9599914550781,272.25,274.7099914550781,387900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,274.489990234375,275.1099853515625,271.8399963378906,274.510009765625,471200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,274.8999938964844,275.69000244140625,272.8500061035156,273.2099914550781,492100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,274.0,274.8299865722656,272.5299987792969,273.7200012207031,463900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,272.7099914550781,275.239990234375,272.7099914550781,274.1400146484375,507500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,274.739990234375,276.04998779296875,272.75,275.9200134277344,420800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,276.0,276.1400146484375,273.8099975585937,275.0,559600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,274.6400146484375,274.6400146484375,272.9599914550781,273.44000244140625,318300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,273.44000244140625,274.0799865722656,267.3399963378906,267.8099975585937,622400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,266.8099975585937,271.239990234375,266.8099975585937,269.29998779296875,449700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,270.1700134277344,270.8999938964844,265.8099975585937,266.32000732421875,350800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,265.989990234375,271.0199890136719,265.8999938964844,270.94000244140625,439700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,269.94000244140625,270.0599975585937,267.19000244140625,267.3900146484375,386300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,268.19000244140625,268.20001220703125,263.57000732421875,265.1000061035156,469400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,263.010009765625,265.7699890136719,261.6300048828125,263.8299865722656,336000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,261.92999267578125,262.6400146484375,260.1400146484375,260.3099975585937,381900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,259.5199890136719,262.1300048828125,258.7099914550781,260.3099975585937,558100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,263.739990234375,263.739990234375,258.0299987792969,258.489990234375,267200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,258.54998779296875,260.17999267578125,257.1700134277344,257.19000244140625,354900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,257.2099914550781,260.07000732421875,256.25,259.2699890136719,518300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,262.0199890136719,264.5400085449219,260.9599914550781,262.989990234375,445000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,264.44000244140625,265.42999267578125,263.32000732421875,264.5199890136719,301400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,265.6099853515625,266.17999267578125,264.07000732421875,265.1700134277344,313700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,265.1700134277344,266.5599975585937,263.239990234375,263.67999267578125,367900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,262.1000061035156,265.19000244140625,261.82000732421875,264.4800109863281,480500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,251.2100067138672,257.2900085449219,245.0399932861328,256.9200134277344,1476100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,255.80999755859372,255.80999755859372,248.1199951171875,250.9499969482422,770700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,250.7400054931641,252.7700042724609,248.91000366210935,252.42999267578125,474300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,251.19000244140625,253.8500061035156,250.75,251.13999938964844,491200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,250.97000122070312,257.07000732421875,250.55999755859372,254.6999969482422,486200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,254.6999969482422,254.6999969482422,251.5399932861328,252.4900054931641,444200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,252.6000061035156,253.1999969482422,249.0399932861328,251.9900054931641,364000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,253.66000366210935,253.66000366210935,251.91000366210935,253.07000732421875,292300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,254.77999877929688,255.47999572753903,253.7400054931641,254.8600006103516,410900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,254.8699951171875,256.04998779296875,252.6199951171875,252.9600067138672,483700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,253.5800018310547,255.94000244140625,253.3600006103516,255.6100006103516,289100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,255.2400054931641,257.2799987792969,254.52999877929688,256.92999267578125,428100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,256.6199951171875,257.5299987792969,253.47000122070312,253.67999267578125,301100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,253.67999267578125,254.1300048828125,251.30999755859372,253.88999938964844,570100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,253.3300018310547,256.0,253.3300018310547,255.6300048828125,355700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,256.0,257.45001220703125,255.07000732421875,256.3800048828125,313700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,257.5,257.92999267578125,255.63999938964844,257.3999938964844,297900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,257.6300048828125,257.6300048828125,252.8800048828125,253.1000061035156,324900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,252.4199981689453,255.30999755859372,252.4199981689453,253.88999938964844,397700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,255.25,257.42999267578125,254.8000030517578,256.3599853515625,351900.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,256.3599853515625,256.3599853515625,251.6000061035156,252.5,339200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,253.0,254.1000061035156,251.19000244140625,253.1999969482422,248200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,252.7100067138672,253.05999755859372,249.88999938964844,250.6300048828125,362600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,250.7400054931641,251.3500061035156,248.08999633789065,249.67999267578125,365500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,248.57000732421875,252.3699951171875,248.57000732421875,251.3600006103516,590700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,251.8500061035156,257.1400146484375,251.17999267578125,255.2899932861328,1366400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,253.6199951171875,258.4100036621094,253.4900054931641,255.0399932861328,370300.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,254.3600006103516,256.6000061035156,254.3600006103516,255.17999267578125,259000.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,254.1999969482422,257.20001220703125,252.22000122070312,253.6100006103516,296100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,253.08999633789065,255.30999755859372,253.08999633789065,254.5200042724609,255600.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,254.9199981689453,256.9800109863281,254.63999938964844,255.4900054931641,319100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,254.8800048828125,257.44000244140625,253.3699951171875,255.6199951171875,261500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,255.6699981689453,257.3900146484375,253.6000061035156,257.2099914550781,493600.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,257.510009765625,257.510009765625,254.7899932861328,255.91000366210935,440900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,255.2700042724609,256.0799865722656,253.02999877929688,255.8500061035156,263300.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,254.9199981689453,256.6700134277344,253.5399932861328,255.27999877929688,324800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,255.52999877929688,257.1499938964844,254.44000244140625,256.4800109863281,489500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,256.739990234375,257.6000061035156,255.02999877929688,255.47999572753903,619700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,255.6000061035156,260.6600036621094,254.8800048828125,259.94000244140625,907400.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,260.3299865722656,264.1099853515625,257.8299865722656,262.4100036621094,917400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,261.0599975585937,267.2300109863281,261.0,266.44000244140625,706400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,265.5599975585937,265.5599975585937,262.45001220703125,263.07000732421875,432800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,262.3699951171875,264.0199890136719,258.42999267578125,263.6499938964844,660900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,264.8299865722656,264.8299865722656,261.3099975585937,264.0299987792969,414500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,263.3099975585937,264.5599975585937,260.5400085449219,262.1400146484375,784100.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,263.4200134277344,264.9800109863281,258.3800048828125,259.4200134277344,369500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,259.45001220703125,262.17999267578125,258.6199951171875,262.1000061035156,268300.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,263.3599853515625,263.3599853515625,260.239990234375,260.3399963378906,194400.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,260.17999267578125,261.79998779296875,258.4800109863281,261.6099853515625,373600.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,261.510009765625,263.0799865722656,259.20001220703125,259.739990234375,321200.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,259.8299865722656,259.8299865722656,257.0199890136719,257.3399963378906,397000.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,258.1600036621094,259.9599914550781,255.19000244140625,258.1600036621094,359900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,258.1700134277344,262.3800048828125,257.5799865722656,261.9800109863281,354000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,263.010009765625,266.0199890136719,261.45001220703125,264.2099914550781,313000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,263.3099975585937,265.0,261.6300048828125,263.3299865722656,360100.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,264.1300048828125,266.7699890136719,263.8999938964844,264.32000732421875,326700.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,265.1499938964844,269.9800109863281,264.6700134277344,267.4700012207031,346100.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,266.1000061035156,269.9800109863281,266.07000732421875,266.6400146484375,345200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,268.3500061035156,268.3500061035156,262.57000732421875,263.1300048828125,363400.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,263.9100036621094,266.25,262.6199951171875,265.44000244140625,222500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,265.0400085449219,267.0199890136719,265.0400085449219,266.3999938964844,264400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,268.0,269.0,265.2300109863281,267.0,431900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,270.0,281.0,267.04998779296875,277.6000061035156,996300.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,280.57000732421875,283.489990234375,278.5,283.0899963378906,713900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,282.42999267578125,283.0899963378906,278.7300109863281,278.92999267578125,554200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,280.4700012207031,285.989990234375,279.7200012207031,284.4200134277344,503500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,283.1199951171875,285.5599975585937,280.9100036621094,282.2799987792969,466100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,282.989990234375,284.7900085449219,281.7699890136719,284.3599853515625,462300.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,284.4800109863281,285.9100036621094,281.0,283.0199890136719,381500.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,285.0,286.1300048828125,273.760009765625,274.3399963378906,474800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,274.8299865722656,279.0199890136719,274.1300048828125,274.3599853515625,483500.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,274.1700134277344,279.9800109863281,271.010009765625,275.44000244140625,410200.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,274.8299865722656,278.1199951171875,274.8299865722656,277.9200134277344,307500.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,277.19000244140625,278.0199890136719,273.70001220703125,276.6099853515625,370800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,277.260009765625,277.8900146484375,274.9700012207031,275.8599853515625,393800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,276.5,276.5,274.0,274.67999267578125,333100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,275.4800109863281,280.4599914550781,275.4800109863281,279.9800109863281,398100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,280.4800109863281,281.07000732421875,279.1700134277344,279.8800048828125,290200.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,280.8900146484375,281.7699890136719,280.0799865722656,280.4200134277344,315700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,280.0,282.510009765625,279.0799865722656,282.3999938964844,339500.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,281.4700012207031,282.8399963378906,280.3699951171875,281.4700012207031,307900.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,283.2200012207031,283.760009765625,281.1499938964844,283.67999267578125,285800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,283.239990234375,286.0599975585937,282.8900146484375,285.1400146484375,418300.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,286.0,286.6099853515625,280.8599853515625,281.4599914550781,392100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,282.2799987792969,285.510009765625,282.0,285.3999938964844,400600.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,286.0799865722656,288.7099914550781,285.989990234375,288.0400085449219,395800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,288.75,292.2200012207031,288.1000061035156,289.4700012207031,346500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,290.0,292.1700134277344,288.1600036621094,291.8599853515625,361300.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,291.7099914550781,294.2200012207031,289.5400085449219,292.1099853515625,847100.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,292.8999938964844,296.45001220703125,290.5599975585937,292.2200012207031,588600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,293.0,294.79998779296875,291.69000244140625,294.3800048828125,365300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,294.1600036621094,294.4100036621094,290.9200134277344,293.6700134277344,540100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,293.8800048828125,295.2300109863281,289.8699951171875,291.0899963378906,445800.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,291.6400146484375,295.1300048828125,290.9200134277344,294.3599853515625,554300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,294.0299987792969,295.6700134277344,291.5299987792969,291.6400146484375,399300.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,291.6400146484375,291.6400146484375,283.2900085449219,288.0799865722656,326000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,288.3699951171875,289.82000732421875,286.5799865722656,289.6400146484375,414500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,289.6400146484375,291.1600036621094,288.0,290.70001220703125,515600.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,291.19000244140625,294.25,290.70001220703125,293.9700012207031,532600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,293.8999938964844,294.3999938964844,291.5899963378906,292.94000244140625,416600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,292.8699951171875,294.0,290.1400146484375,292.5,377300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,294.0,294.0,287.1600036621094,288.8099975585937,943400.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,288.1700134277344,288.989990234375,286.0,288.3500061035156,988200.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,288.6099853515625,291.6300048828125,286.94000244140625,290.8500061035156,509100.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,290.3099975585937,290.3099975585937,287.3500061035156,289.2099914550781,422900.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,291.010009765625,293.1700134277344,288.82000732421875,290.3900146484375,682700.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,289.0799865722656,293.2300109863281,288.1099853515625,291.1600036621094,541700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,291.67999267578125,294.760009765625,290.7099914550781,293.0199890136719,384100.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,293.25,295.32000732421875,291.2900085449219,294.5299987792969,777100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,295.0199890136719,303.4200134277344,295.0199890136719,300.5799865722656,868000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,299.739990234375,301.0199890136719,295.1000061035156,295.4100036621094,523300.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,294.0799865722656,294.7200012207031,289.3800048828125,290.5899963378906,663900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,290.1099853515625,291.8599853515625,289.25,290.69000244140625,712700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,290.69000244140625,290.69000244140625,286.3500061035156,287.989990234375,567600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,289.17999267578125,293.69000244140625,289.17999267578125,292.94000244140625,368800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,292.94000244140625,298.5199890136719,292.2900085449219,298.04998779296875,508300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,300.0,300.2699890136719,289.8699951171875,290.239990234375,480000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,291.0799865722656,294.3500061035156,288.8599853515625,290.0299987792969,662000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,290.79998779296875,293.5199890136719,288.8399963378906,292.6499938964844,555700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,293.9599914550781,296.6400146484375,290.70001220703125,291.1400146484375,394300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,290.0,293.29998779296875,288.6300048828125,291.29998779296875,379300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,292.760009765625,293.3999938964844,288.5799865722656,291.1400146484375,633500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,290.1600036621094,292.0,288.6300048828125,290.0299987792969,437800.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,289.8399963378906,291.04998779296875,288.1300048828125,290.5,382400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,290.0299987792969,292.260009765625,287.04998779296875,291.739990234375,507000.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,289.9800109863281,292.95001220703125,289.9800109863281,291.9200134277344,545300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,291.5299987792969,292.3399963378906,287.5799865722656,290.5299987792969,397200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,290.0599975585937,292.9599914550781,289.1199951171875,290.45001220703125,427500.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,289.7200012207031,292.29998779296875,289.3500061035156,292.1199951171875,577400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,292.5,294.82000732421875,291.3999938964844,292.17999267578125,547000.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,291.9200134277344,294.6700134277344,291.1700134277344,293.5400085449219,638900.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,299.7900085449219,308.8699951171875,298.5,302.19000244140625,1080800.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,301.3800048828125,303.9700012207031,297.5400085449219,299.29998779296875,710100.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,300.45001220703125,304.7300109863281,299.9599914550781,302.82000732421875,829500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,301.760009765625,308.3800048828125,300.2900085449219,307.9200134277344,645100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,315.5400085449219,320.1000061035156,311.7200012207031,317.3099975585937,931900.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,316.6000061035156,319.0,313.739990234375,315.8999938964844,778700.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,316.9599914550781,320.45001220703125,316.0299987792969,316.29998779296875,581900.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,317.989990234375,320.7699890136719,314.5400085449219,315.17999267578125,598000.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,316.489990234375,319.6499938964844,315.9800109863281,317.4100036621094,613500.0,,,,,,,,,,
