Date,Open,High,Low,Close,Volume,"('Adj Close', 'HI')","('Close', 'HI')","('High', 'HI')","('Low', 'HI')","('Open', 'HI')","('Volume', 'HI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,47.27999877929688,47.95000076293945,46.77999877929688,47.06999969482422,371800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,46.65999984741211,46.65999984741211,45.04999923706055,45.060001373291016,395600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,45.18999862670898,45.43000030517578,44.91999816894531,45.09999847412109,318100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,44.619998931884766,45.59999847412109,44.380001068115234,45.150001525878906,271800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,44.95000076293945,45.61000061035156,44.77999877929688,45.47999954223633,195400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,44.650001525878906,45.36000061035156,44.470001220703125,45.31999969482422,232600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,45.060001373291016,45.650001525878906,44.95000076293945,45.5,258000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,45.34999847412109,45.720001220703125,44.61000061035156,45.70000076293945,282600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,46.470001220703125,46.63999938964844,44.95000076293945,45.27000045776367,201100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,44.75,44.93000030517578,44.29999923706055,44.33000183105469,196500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,43.5,43.97999954223633,43.06999969482422,43.66999816894531,224000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,44.060001373291016,44.540000915527344,43.84000015258789,44.400001525878906,152700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,44.52999877929688,45.36000061035156,43.90999984741211,45.34000015258789,230000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,45.810001373291016,46.400001525878906,45.810001373291016,46.13999938964844,242800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,46.7400016784668,46.7400016784668,45.81999969482422,45.9900016784668,204700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,46.77999877929688,46.77999877929688,45.38999938964844,45.58000183105469,161200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,46.29999923706055,46.61000061035156,45.869998931884766,46.34999847412109,213500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,46.77000045776367,46.90999984741211,46.33000183105469,46.43000030517578,151900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,46.34000015258789,47.02999877929688,45.959999084472656,46.93999862670898,147700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,46.52999877929688,47.220001220703125,46.52999877929688,47.18999862670898,263400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,47.22999954223633,48.02000045776367,46.54999923706055,46.56999969482422,989800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,46.77000045776367,47.41999816894531,45.810001373291016,47.40999984741211,277300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,46.65999984741211,47.75,46.65999984741211,47.4900016784668,255700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,46.63999938964844,47.2400016784668,46.04999923706055,46.61000061035156,275800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,44.84000015258789,46.31999969482422,44.15999984741211,44.369998931884766,596100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,44.04999923706055,44.41999816894531,43.5,43.79999923706055,452500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,43.86000061035156,44.43000030517578,43.34000015258789,44.25,272600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,44.38999938964844,46.38999938964844,44.16999816894531,46.25,505800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,46.25,47.31999969482422,46.02999877929688,46.9900016784668,352900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.52000045776367,46.7599983215332,45.68000030517578,46.33000183105469,785100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,46.900001525878906,47.18000030517578,45.77000045776367,46.900001525878906,276800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,47.22999954223633,48.25,47.220001220703125,48.2400016784668,324700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,47.7599983215332,48.33000183105469,47.45000076293945,47.52999877929688,310000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,46.72999954223633,47.15999984741211,46.09000015258789,46.209999084472656,211200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,46.04999923706055,46.58000183105469,46.02000045776367,46.22999954223633,199400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,46.06999969482422,46.61000061035156,45.83000183105469,46.400001525878906,213400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,46.5099983215332,47.02999877929688,46.18999862670898,46.650001525878906,168500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,46.33000183105469,47.09999847412109,46.119998931884766,47.0,226100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,47.34000015258789,47.540000915527344,46.77000045776367,47.040000915527344,179600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,46.61000061035156,47.400001525878906,46.470001220703125,46.880001068115234,165600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,47.52999877929688,47.9900016784668,47.15999984741211,47.54999923706055,344200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,47.5,47.66999816894531,47.09999847412109,47.540000915527344,228100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,47.560001373291016,47.77999877929688,46.88999938964844,47.43000030517578,289400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,47.20000076293945,47.75,46.83000183105469,47.13999938964844,255400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,47.68000030517578,48.06999969482422,47.59000015258789,47.959999084472656,156600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,48.38999938964844,49.0099983215332,48.38999938964844,49.0,185900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,49.54999923706055,49.93000030517578,49.09000015258789,49.52000045776367,467900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,49.16999816894531,49.630001068115234,48.380001068115234,48.470001220703125,216000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,48.27999877929688,48.65999984741211,47.400001525878906,48.650001525878906,252400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,48.43999862670898,48.90999984741211,48.0099983215332,48.15999984741211,186800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,47.66999816894531,47.66999816894531,46.15999984741211,46.4900016784668,224900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,46.15999984741211,48.56999969482422,46.15999984741211,48.13999938964844,971500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,47.93000030517578,48.20000076293945,47.540000915527344,47.619998931884766,264100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,47.380001068115234,47.869998931884766,47.2400016784668,47.63999938964844,210600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,47.470001220703125,49.36000061035156,47.43999862670898,49.20000076293945,241300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,49.470001220703125,49.959999084472656,49.31999969482422,49.59000015258789,258700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,49.880001068115234,49.880001068115234,48.970001220703125,49.25,220000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,49.5,49.869998931884766,49.380001068115234,49.41999816894531,191000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,49.61000061035156,50.20000076293945,49.040000915527344,49.59999847412109,680300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,49.9900016784668,50.16999816894531,49.66999816894531,49.86000061035156,252600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,49.81999969482422,50.43999862670898,49.68000030517578,50.290000915527344,415800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,50.45000076293945,50.58000183105469,48.959999084472656,49.45000076293945,266300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,48.880001068115234,49.02999877929688,48.150001525878906,48.459999084472656,445400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,48.16999816894531,48.869998931884766,48.13999938964844,48.290000915527344,222800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,48.77000045776367,48.84999847412109,48.06999969482422,48.220001220703125,399100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,48.209999084472656,48.4900016784668,47.84000015258789,48.29999923706055,256200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,48.68999862670898,49.290000915527344,48.68999862670898,48.97999954223633,190100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,49.310001373291016,50.060001373291016,48.79999923706055,49.7400016784668,162800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,48.4900016784668,48.4900016784668,46.7400016784668,47.31999969482422,290200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,47.41999816894531,48.130001068115234,46.880001068115234,47.720001220703125,179900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,47.33000183105469,47.93999862670898,46.59000015258789,46.84000015258789,160500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,47.36000061035156,47.38999938964844,46.720001220703125,47.310001373291016,244700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,46.88999938964844,47.34000015258789,46.38999938964844,47.0,268600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,47.369998931884766,47.369998931884766,46.70000076293945,46.7400016784668,217400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,47.0099983215332,47.650001525878906,46.540000915527344,47.29999923706055,311300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,47.09999847412109,48.34000015258789,46.70000076293945,48.02000045776367,282000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,48.25,48.58000183105469,47.81999969482422,48.08000183105469,174300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,48.13999938964844,49.290000915527344,48.13999938964844,49.18000030517578,171700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,48.95000076293945,49.2599983215332,48.43000030517578,48.95000076293945,207800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,48.5,48.75,47.810001373291016,48.45000076293945,190400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,48.560001373291016,49.5099983215332,48.560001373291016,49.40999984741211,159700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,49.58000183105469,49.95000076293945,49.310001373291016,49.47999954223633,176700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,49.209999084472656,49.290000915527344,47.619998931884766,47.720001220703125,316000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,43.91999816894531,44.0099983215332,40.380001068115234,41.43000030517578,1167200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,41.77999877929688,42.119998931884766,41.119998931884766,41.88999938964844,581900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,42.75,42.90999984741211,41.880001068115234,42.43999862670898,474400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,42.7400016784668,43.47999954223633,42.52000045776367,43.47999954223633,432000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,44.27000045776367,45.33000183105469,44.060001373291016,45.0099983215332,467100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,44.68999862670898,45.77999877929688,44.41999816894531,45.310001373291016,272700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,45.310001373291016,45.41999816894531,44.630001068115234,44.68000030517578,223700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,44.720001220703125,45.16999816894531,43.59999847412109,43.810001373291016,274900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,44.209999084472656,44.209999084472656,43.43999862670898,43.83000183105469,220400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,44.59000015258789,44.59000015258789,44.130001068115234,44.36000061035156,315100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,44.90999984741211,45.4900016784668,44.540000915527344,45.36000061035156,185200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,45.18999862670898,45.18999862670898,44.16999816894531,44.7400016784668,316700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,44.84000015258789,45.45000076293945,44.27000045776367,45.2400016784668,298100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,45.2400016784668,45.790000915527344,44.97999954223633,45.0,241400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,44.77999877929688,44.959999084472656,44.459999084472656,44.75,240300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,44.65999984741211,45.0099983215332,44.09999847412109,44.43000030517578,285500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,44.40999984741211,44.5,43.34999847412109,43.83000183105469,283600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,44.290000915527344,44.52000045776367,44.0,44.470001220703125,278900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,44.77999877929688,44.79999923706055,43.66999816894531,44.04999923706055,290700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,43.380001068115234,44.130001068115234,43.2400016784668,44.08000183105469,294300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,44.43000030517578,45.900001525878906,44.43000030517578,45.880001068115234,246000.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,45.95000076293945,46.810001373291016,45.869998931884766,46.4900016784668,493400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,46.90999984741211,46.91999816894531,44.61000061035156,45.290000915527344,274200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,44.970001220703125,45.27000045776367,44.220001220703125,44.31999969482422,463200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,44.5099983215332,44.970001220703125,44.27000045776367,44.52000045776367,238600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,44.27999877929688,44.41999816894531,43.7599983215332,43.81999969482422,159400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,43.15999984741211,43.81999969482422,43.09999847412109,43.27999877929688,373800.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,42.7400016784668,43.400001525878906,42.34999847412109,43.02999877929688,271300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,42.65999984741211,42.7400016784668,42.09999847412109,42.36000061035156,224700.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,43.88999938964844,44.68000030517578,43.34999847412109,43.41999816894531,192700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,43.15999984741211,43.31999969482422,42.5,42.91999816894531,167100.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,42.20000076293945,42.20000076293945,41.220001220703125,41.93000030517578,295000.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,41.70000076293945,42.34999847412109,41.2599983215332,42.09000015258789,388900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,41.9900016784668,42.09000015258789,41.59000015258789,41.720001220703125,260900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,41.36000061035156,42.02999877929688,41.36000061035156,41.70000076293945,310800.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,41.709999084472656,42.400001525878906,41.31999969482422,41.77000045776367,1384300.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,42.0099983215332,42.43000030517578,41.43000030517578,41.45000076293945,313400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,41.2400016784668,41.2400016784668,40.5,41.119998931884766,289400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,40.880001068115234,41.08000183105469,40.5099983215332,40.95000076293945,326500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,41.13999938964844,41.13999938964844,40.29999923706055,40.31999969482422,351000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,40.790000915527344,40.93000030517578,39.7400016784668,40.02000045776367,2585700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,40.2400016784668,40.27999877929688,38.0,38.06999969482422,480300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,38.20000076293945,38.65999984741211,38.11000061035156,38.2599983215332,318000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,38.56999969482422,38.869998931884766,38.09000015258789,38.86000061035156,146300.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,38.66999816894531,38.810001373291016,38.08000183105469,38.56999969482422,224500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,38.97999954223633,39.33000183105469,38.79999923706055,39.0,314500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,38.77999877929688,38.869998931884766,37.959999084472656,37.97999954223633,251100.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,38.459999084472656,41.11000061035156,38.459999084472656,41.02999877929688,396900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,41.68999862670898,43.290000915527344,41.47999954223633,42.9900016784668,429000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,43.540000915527344,43.540000915527344,42.52999877929688,42.68000030517578,386700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,43.02000045776367,43.77999877929688,42.75,43.02999877929688,394100.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,43.33000183105469,44.900001525878906,43.220001220703125,44.61000061035156,636800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,44.2599983215332,45.0,43.52000045776367,43.75,991300.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,43.310001373291016,44.25,42.52999877929688,42.869998931884766,1123500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,42.959999084472656,43.33000183105469,42.36000061035156,42.9900016784668,332900.0,,,,,,,,,,
