Date,Open,High,Low,Close,Volume,"('Adj Close', 'RL')","('Close', 'RL')","('High', 'RL')","('Low', 'RL')","('Open', 'RL')","('Volume', 'RL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,143.66000366210938,146.85000610351562,143.22000122070312,146.02999877929688,801600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,144.2899932861328,145.07000732421875,142.30999755859375,142.58999633789062,795000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,145.1199951171875,145.1199951171875,142.33999633789062,142.63999938964844,852900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,143.3800048828125,145.13999938964844,142.89999389648438,142.9199981689453,626100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,143.35000610351562,146.1199951171875,143.35000610351562,145.3000030517578,491200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,144.07000732421875,145.0500030517578,142.9199981689453,143.11000061035156,633200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,142.88999938964844,144.8000030517578,141.94000244140625,143.75999450683594,562900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,142.94000244140625,143.13999938964844,140.72000122070312,142.52999877929688,570500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,141.49000549316406,141.58999633789062,136.86000061035156,138.02000427246094,1258700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,136.75,138.39999389648438,135.1699981689453,137.6199951171875,1026000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,136.72000122070312,138.30999755859375,135.91000366210938,136.83999633789062,840400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,137.6199951171875,138.08999633789062,134.89999389648438,138.0,618100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,137.6300048828125,139.1199951171875,136.13999938964844,138.08999633789062,743500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,138.5800018310547,140.10000610351562,137.97999572753906,140.08999633789062,744100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,140.85000610351562,141.0399932861328,138.2100067138672,139.5399932861328,547700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,140.3699951171875,141.2899932861328,138.89999389648438,139.02999877929688,481300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,139.6300048828125,142.22999572753906,139.49000549316406,141.85000610351562,673500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,144.3300018310547,144.83999633789062,141.52000427246094,144.10000610351562,899400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,144.00999450683594,145.69000244140625,143.7100067138672,145.4499969482422,581700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,144.85000610351562,147.22999572753906,144.14999389648438,146.4600067138672,760700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,147.0,147.0,142.25999450683594,143.6699981689453,693600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,144.3699951171875,146.6699981689453,143.69000244140625,146.36000061035156,597100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,145.0800018310547,147.99000549316406,143.27000427246094,147.77000427246094,925700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,147.02999877929688,147.52999877929688,144.85000610351562,147.42999267578125,602300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,147.39999389648438,148.83999633789062,146.3300018310547,147.33999633789062,933600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,147.64999389648438,148.0,146.0,147.13999938964844,1170900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,163.57000732421875,173.94000244140625,161.32000732421875,171.85000610351562,4428100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,170.5500030517578,175.39999389648438,169.60000610351562,175.00999450683594,1760000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,174.82000732421875,178.32000732421875,173.8699951171875,177.8000030517578,1408300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,173.4199981689453,175.6199951171875,171.85000610351562,175.35000610351562,1357100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,177.2899932861328,177.75,171.3800048828125,177.6999969482422,1093800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,179.00999450683594,181.19000244140625,176.75,181.16000366210935,1165000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,180.0,183.0399932861328,179.75999450683594,180.8500061035156,817100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,180.0,183.3800048828125,179.47000122070312,183.3500061035156,1141500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,182.30999755859372,185.2899932861328,182.2899932861328,184.0800018310547,756700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,185.6499938964844,187.8699951171875,185.0399932861328,187.1300048828125,750200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,187.9600067138672,190.41000366210935,187.4199981689453,188.44000244140625,829600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,188.8000030517578,189.91000366210935,185.7400054931641,186.9900054931641,837300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,187.27999877929688,187.9199981689453,181.44000244140625,182.6000061035156,1404700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,181.1000061035156,184.2400054931641,180.4199981689453,183.6999969482422,943800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,183.4499969482422,186.9900054931641,183.4499969482422,185.9199981689453,1074200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,186.2100067138672,187.9600067138672,184.8600006103516,184.9900054931641,695700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,179.99000549316406,181.07000732421875,177.24000549316406,178.17999267578125,2092400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,177.6300048828125,181.55999755859372,176.3000030517578,180.32000732421875,1260400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,181.07000732421875,183.16000366210935,177.89999389648438,179.22000122070312,1458800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,180.11000061035156,181.0500030517578,178.2100067138672,179.7100067138672,1052000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,179.8699951171875,181.0200042724609,175.1199951171875,176.02999877929688,1204000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,175.3000030517578,178.94000244140625,174.82000732421875,178.38999938964844,1106100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,178.3800048828125,181.16000366210935,177.38999938964844,180.4499969482422,1359000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,180.1199951171875,183.7700042724609,179.67999267578125,182.80999755859372,1129600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,183.80999755859372,184.41000366210935,180.8999938964844,182.25999450683597,1004700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,182.3699951171875,183.5200042724609,180.52999877929688,181.6000061035156,1593000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,183.44000244140625,184.22000122070312,181.50999450683597,182.9900054931641,939100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,182.50999450683597,185.0800018310547,182.4600067138672,184.30999755859372,784100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,184.47999572753903,190.41000366210935,184.47999572753903,190.32000732421875,1126100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,191.1199951171875,192.02999877929688,188.9199981689453,190.4199981689453,863500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,188.6499938964844,189.7400054931641,187.3000030517578,187.6000061035156,618700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,187.3000030517578,187.7400054931641,182.1499938964844,182.8800048828125,722100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,184.82000732421875,186.41000366210935,182.67999267578125,182.88999938964844,921400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,184.38999938964844,186.55999755859372,184.1999969482422,186.5,529300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,186.00999450683597,188.1499938964844,185.6499938964844,187.75999450683597,519200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,186.22000122070312,186.22000122070312,183.75,184.6199951171875,818000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,176.0,177.85000610351562,173.27999877929688,176.19000244140625,1396000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,175.6300048828125,176.27000427246094,172.25999450683594,173.13999938964844,1146800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,175.27999877929688,175.47000122070312,170.6199951171875,171.13999938964844,882100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,171.69000244140625,173.92999267578125,171.64999389648438,171.9499969482422,755200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,173.02000427246094,174.5,170.4199981689453,170.66000366210938,1301300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,170.61000061035156,170.97999572753906,166.9499969482422,169.67999267578125,1423500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,167.55999755859375,168.13999938964844,166.0,166.47000122070312,859800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,167.0500030517578,167.27999877929688,164.7100067138672,165.02000427246094,1002600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,163.64999389648438,164.02000427246094,160.11000061035156,160.2899932861328,1319900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,162.61000061035156,164.36000061035156,159.7899932861328,160.16000366210938,853000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,159.52000427246094,161.6699981689453,157.99000549316406,160.88999938964844,1037000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,162.22000122070312,162.8800048828125,158.85000610351562,159.25,720100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,159.74000549316406,159.82000732421875,157.0,157.3300018310547,1079500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,157.19000244140625,159.8000030517578,156.91000366210938,158.4600067138672,876400.0,,,,,,,,,,
