Date,Open,High,Low,Close,Volume,"('Adj Close', 'CKPT')","('Close', 'CKPT')","('High', 'CKPT')","('Low', 'CKPT')","('Open', 'CKPT')","('Volume', 'CKPT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.299999952316284,2.380000114440918,2.140000104904175,2.190000057220459,946100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.200000047683716,2.309999942779541,2.130000114440918,2.240000009536743,704300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.240000009536743,2.5850000381469727,2.240000009536743,2.440000057220459,1229000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.490000009536743,2.5199999809265137,2.3299999237060547,2.390000104904175,603500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.3499999046325684,2.369999885559082,2.0999999046325684,2.190000057220459,1078700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.150000095367432,2.220000028610229,2.0850000381469727,2.0999999046325684,538300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.069999933242798,2.0799999237060547,1.8899999856948853,1.909999966621399,1059800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.940000057220459,1.9700000286102293,1.8200000524520876,1.8899999856948853,619700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.9299999475479128,1.9700000286102293,1.850000023841858,1.940000057220459,535100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.9600000381469729,1.965000033378601,1.8600000143051147,1.8799999952316284,508600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.9299999475479128,1.9299999475479128,1.830000042915344,1.8600000143051147,902000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.840000033378601,1.8799999952316284,1.7899999618530271,1.8200000524520876,519400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.840000033378601,1.8899999856948853,1.7899999618530271,1.840000033378601,668000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.8600000143051147,1.899999976158142,1.7999999523162842,1.840000033378601,1313600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.8799999952316284,1.8799999952316284,1.7200000286102295,1.75,792000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.75,1.7599999904632568,1.649999976158142,1.6799999475479126,571300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.7000000476837158,1.7300000190734863,1.649999976158142,1.7100000381469729,435200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.75,1.75,1.649999976158142,1.6799999475479126,453300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.690000057220459,2.0999999046325684,1.6799999475479126,1.9900000095367432,2983500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.009999990463257,2.069999933242798,1.8600000143051147,1.899999976158142,849100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.8799999952316284,2.0999999046325684,1.861999988555908,2.039999961853028,647500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.049999952316284,2.0799999237060547,1.940000057220459,1.9600000381469729,564900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.9900000095367432,1.9900000095367432,1.8600000143051147,1.919999957084656,799500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.919999957084656,1.9299999475479128,1.7999999523162842,1.850000023841858,509300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.850000023841858,2.059999942779541,1.840000033378601,2.0,609000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.0299999713897705,2.0299999713897705,1.909999966621399,1.9299999475479128,361900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.9700000286102293,2.0199999809265137,1.909999966621399,1.9900000095367432,361500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.9900000095367432,2.0199999809265137,1.940000057220459,2.0,359700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.0299999713897705,2.0829999446868896,1.950000047683716,1.9900000095367432,806900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.950000047683716,1.965000033378601,1.8799999952316284,1.899999976158142,623300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.9700000286102293,2.0299999713897705,1.909999966621399,1.9900000095367432,438900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.049999952316284,2.059999942779541,1.9700000286102293,2.009999990463257,505200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.9700000286102293,2.059999942779541,1.9700000286102293,2.009999990463257,455000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.0,2.049999952316284,1.940000057220459,1.9800000190734863,421100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.9800000190734863,2.005000114440918,1.899999976158142,1.919999957084656,376600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.9299999475479128,1.950000047683716,1.871000051498413,1.8799999952316284,477000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.870000004768372,2.025000095367432,1.870000004768372,1.9600000381469729,693900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.950000047683716,2.049999952316284,1.919999957084656,2.039999961853028,395600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.059999942779541,2.184999942779541,2.0199999809265137,2.140000104904175,771700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.109999895095825,2.140000104904175,2.0199999809265137,2.049999952316284,468100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.0999999046325684,2.150000095367432,2.065000057220459,2.0899999141693115,245600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.150000095367432,2.3299999237060547,2.0999999046325684,2.2300000190734863,613500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.25,2.3399999141693115,2.200000047683716,2.319999933242798,569500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.289999961853028,2.3399999141693115,2.200000047683716,2.2300000190734863,385300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.2699999809265137,2.3550000190734863,2.180000066757202,2.2100000381469727,362700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.2100000381469727,2.2100000381469727,2.109999895095825,2.1700000762939453,252500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.140000104904175,2.240000009536743,2.119999885559082,2.134999990463257,272600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.130000114440918,2.2300000190734863,2.1050000190734863,2.150000095367432,346500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.150000095367432,2.1549999713897705,2.0,2.0,272900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.049999952316284,2.0899999141693115,1.950000047683716,1.950000047683716,316900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.0,2.007999897003174,1.850000023841858,1.850000023841858,401700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.8899999856948853,1.934999942779541,1.8799999952316284,1.919999957084656,379700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.9299999475479128,2.009000062942505,1.870000004768372,1.8899999856948853,392300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.919999957084656,1.934999942779541,1.850000023841858,1.850000023841858,341400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.870000004768372,1.919999957084656,1.7999999523162842,1.8799999952316284,378600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.8899999856948853,1.950000047683716,1.8650000095367432,1.899999976158142,412400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.8899999856948853,1.9900000095367432,1.850000023841858,1.940000057220459,493100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.899999976158142,2.059999942779541,1.899999976158142,2.0,454500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.039999961853028,2.150000095367432,2.0,2.069999933242798,471900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.0799999237060547,2.0989999771118164,2.0,2.039999961853028,251900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.069999933242798,2.0999999046325684,2.0199999809265137,2.049999952316284,345800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.059999942779541,2.0799999237060547,2.0,2.0199999809265137,357800.0,,,,,,,,,,
