Date,Open,High,Low,Close,Volume,"('Adj Close', 'CSV')","('Close', 'CSV')","('High', 'CSV')","('Low', 'CSV')","('Open', 'CSV')","('Volume', 'CSV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,25.170000076293945,25.440000534057617,25.01000022888184,25.11000061035156,59900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,25.01000022888184,25.01000022888184,24.239999771118164,24.3700008392334,110000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,24.479999542236328,24.559999465942383,24.15999984741211,24.3700008392334,70800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,24.13999938964844,25.15999984741211,24.020000457763672,24.700000762939453,194500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.84000015258789,25.21999931335449,24.440000534057617,24.700000762939453,131100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,24.3700008392334,24.540000915527344,24.209999084472656,24.489999771118164,65800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,24.280000686645508,24.56999969482422,24.170000076293945,24.280000686645508,72800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,24.11000061035156,24.26000022888184,23.459999084472656,23.729999542236328,115700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,24.100000381469727,24.149999618530277,23.71999931335449,23.899999618530277,75600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,23.84000015258789,24.020000457763672,23.450000762939453,23.559999465942383,69900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,23.149999618530277,23.459999084472656,23.049999237060547,23.25,68800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,23.3799991607666,23.440000534057617,22.90999984741211,23.200000762939453,78400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.32999992370605,23.450000762939453,22.84000015258789,23.40999984741211,112500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.549999237060547,24.59000015258789,23.5,24.559999465942383,87900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,24.8700008392334,25.0,24.170000076293945,24.700000762939453,96800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,24.770000457763672,24.90999984741211,24.09000015258789,24.21999931335449,65600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,24.690000534057617,25.25,24.520000457763672,25.170000076293945,99400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.32999992370605,25.63999938964844,25.11000061035156,25.309999465942383,156400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.299999237060547,25.479999542236328,24.799999237060547,25.3799991607666,124800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,25.170000076293945,25.479999542236328,24.989999771118164,25.21999931335449,60500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.170000076293945,25.459999084472656,24.479999542236328,24.709999084472656,101900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,24.739999771118164,25.34000015258789,24.51000022888184,25.21999931335449,73700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.71999931335449,24.90999984741211,24.5,24.799999237060547,72200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.65999984741211,24.65999984741211,24.06999969482422,24.09000015258789,62600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.979999542236328,24.280000686645508,23.729999542236328,23.81999969482422,98200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,23.84000015258789,23.84000015258789,23.0,23.1200008392334,59300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.1200008392334,23.65999984741211,22.959999084472656,23.530000686645508,81200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.6200008392334,24.57999992370605,23.6200008392334,24.350000381469727,85000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,24.549999237060547,25.5,24.549999237060547,25.299999237060547,73400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,24.43000030517578,24.729999542236328,24.280000686645508,24.31999969482422,104300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,24.84000015258789,25.049999237060547,24.530000686645508,24.86000061035156,67100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,25.07999992370605,25.59000015258789,24.82999992370605,25.399999618530277,93800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,25.100000381469727,25.690000534057617,25.030000686645508,25.65999984741211,68900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,25.190000534057617,25.6299991607666,24.84000015258789,25.18000030517578,72100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.149999618530277,25.420000076293945,24.81999969482422,25.07999992370605,75800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,25.649999618530277,27.46999931335449,24.899999618530277,25.57999992370605,184000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.56999969482422,26.809999465942383,25.56999969482422,26.399999618530277,167600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,26.31999969482422,26.450000762939453,25.06999969482422,25.26000022888184,119000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,25.420000076293945,25.709999084472656,25.049999237060547,25.07999992370605,82100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,25.0,25.36000061035156,24.6200008392334,24.63999938964844,92200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,25.06999969482422,25.229999542236328,24.75,24.81999969482422,80400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,24.75,24.770000457763672,24.100000381469727,24.40999984741211,102500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,24.549999237060547,25.200000762939453,24.489999771118164,24.809999465942383,70400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.549999237060547,24.82999992370605,24.290000915527344,24.5,72700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,24.600000381469727,25.440000534057617,24.600000381469727,25.290000915527344,80000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,25.40999984741211,25.700000762939453,25.1200008392334,25.65999984741211,104500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,25.799999237060547,26.350000381469727,25.57999992370605,25.899999618530277,108000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,25.670000076293945,26.11000061035156,25.57999992370605,25.979999542236328,56400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,26.559999465942383,26.559999465942383,26.01000022888184,26.350000381469727,93000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,26.059999465942383,26.5,25.8700008392334,26.13999938964844,101500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,25.899999618530277,26.190000534057617,24.86000061035156,25.3700008392334,89600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,25.1299991607666,25.82999992370605,25.1299991607666,25.57999992370605,185500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,25.520000457763672,25.56999969482422,25.149999618530277,25.450000762939453,67700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,25.450000762939453,26.01000022888184,25.450000762939453,25.979999542236328,72900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,25.979999542236328,26.59000015258789,25.780000686645508,26.57999992370605,163600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,26.899999618530277,27.059999465942383,26.709999084472656,26.799999237060547,130800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,26.6200008392334,26.6200008392334,26.13999938964844,26.350000381469727,100800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,26.32999992370605,26.690000534057617,26.31999969482422,26.59000015258789,92800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,26.88999938964844,27.11000061035156,26.489999771118164,26.559999465942383,94700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,26.559999465942383,27.26000022888184,26.559999465942383,27.01000022888184,98300.0,,,,,,,,,,
