Date,Open,High,Low,Close,Volume,"('Adj Close', 'CUTR')","('Close', 'CUTR')","('High', 'CUTR')","('Low', 'CUTR')","('Open', 'CUTR')","('Volume', 'CUTR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.5799999237060547,3.880000114440918,3.2699999809265137,3.3499999046325684,1188200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.2699999809265137,3.299999952316284,2.859999895095825,2.940000057220459,1135900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.039999961853028,3.049999952316284,2.799999952316284,2.890000104904175,678700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.8499999046325684,3.0999999046325684,2.8399999141693115,3.0299999713897705,767900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.0199999809265137,3.3399999141693115,2.9100000858306885,3.289999961853028,1013400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.5999999046325684,4.96999979019165,3.390000104904175,4.429999828338623,36621700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.369999885559082,4.949999809265137,4.139999866485596,4.789999961853027,4881000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.639999866485596,4.809999942779541,4.139999866485596,4.309999942779541,2195900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.309999942779541,4.570000171661377,3.650000095367432,3.740000009536743,2015800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.7200000286102295,3.7200000286102295,3.2100000381469727,3.3499999046325684,2054000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.220000028610229,3.7300000190734863,3.200000047683716,3.650000095367432,1422500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.650000095367432,3.700000047683716,2.970000028610229,3.0299999713897705,2077800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.039999961853028,3.039999961853028,2.559999942779541,2.75,2502400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.819999933242798,2.8499999046325684,2.619999885559082,2.7300000190734863,2057700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.720000028610229,2.789999961853028,2.4600000381469727,2.509999990463257,1480100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.539999961853028,2.569999933242798,2.369999885559082,2.380000114440918,1041100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.440000057220459,2.720000028610229,2.319999933242798,2.5999999046325684,1590600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.640000104904175,2.990000009536743,2.5999999046325684,2.9200000762939453,1815700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.9100000858306885,3.180000066757202,2.8299999237060547,2.9800000190734863,1295800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.9800000190734863,3.059999942779541,2.680000066757202,2.7300000190734863,949200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.700000047683716,2.9100000858306885,2.630000114440918,2.640000104904175,616600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.75,2.789999961853028,2.5999999046325684,2.740000009536743,620200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.7300000190734863,2.7300000190734863,2.559999942779541,2.5799999237060547,607200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.5899999141693115,2.5899999141693115,2.380000114440918,2.390000104904175,810700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.380000114440918,2.8299999237060547,2.3399999141693115,2.7799999713897705,1078700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.819999933242798,2.890000104904175,2.690000057220459,2.789999961853028,666400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.789999961853028,2.809999942779541,2.5,2.650000095367432,1123700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.6700000762939453,2.789999961853028,2.549999952316284,2.619999885559082,856000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.619999885559082,3.0999999046325684,2.609999895095825,3.039999961853028,1330600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.799999952316284,2.9200000762939453,2.539999961853028,2.640000104904175,1233200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.7300000190734863,2.930000066757202,2.6700000762939453,2.900000095367432,712700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.890000104904175,3.049999952316284,2.859999895095825,2.930000066757202,855800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.9100000858306885,3.0299999713897705,2.7699999809265137,2.930000066757202,631100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.890000104904175,3.059999942779541,2.8399999141693115,2.930000066757202,691500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.9200000762939453,2.9600000381469727,2.630000114440918,2.7100000381469727,896200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.690000057220459,2.75,2.630000114440918,2.640000104904175,513900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.619999885559082,2.7100000381469727,2.359999895095825,2.400000095367432,1684300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.4200000762939453,2.690000057220459,2.4200000762939453,2.5799999237060547,649600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.650000095367432,2.720000028610229,2.5799999237060547,2.640000104904175,585100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.5999999046325684,2.680000066757202,1.899999976158142,1.9700000286102293,3150000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.109999895095825,2.299999952316284,2.0199999809265137,2.240000009536743,1365500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.299999952316284,2.4600000381469727,2.109999895095825,2.4100000858306885,1060200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.450000047683716,2.450000047683716,2.140000104904175,2.150000095367432,826700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.109999895095825,2.190000057220459,2.0799999237060547,2.0799999237060547,493000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.109999895095825,2.180000066757202,2.049999952316284,2.109999895095825,837200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.109999895095825,2.2100000381469727,2.009999990463257,2.0299999713897705,906100.0,,,,,,,,,,
