Date,Open,High,Low,Close,Volume,"('Adj Close', 'NOVA')","('Close', 'NOVA')","('High', 'NOVA')","('Low', 'NOVA')","('Open', 'NOVA')","('Volume', 'NOVA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,14.84000015258789,15.609999656677246,14.619999885559082,15.260000228881836,3578400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,14.779999732971191,14.829999923706056,13.729999542236328,14.56999969482422,4238700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.4399995803833,14.4399995803833,13.5600004196167,13.579999923706056,3670300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,13.239999771118164,13.579999923706056,12.720000267028809,12.729999542236328,4854700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,12.640000343322754,13.449999809265137,12.489999771118164,13.220000267028809,4368700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,12.81999969482422,13.079999923706056,12.56999969482422,13.020000457763672,3396100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.970000267028809,13.0649995803833,12.43000030517578,12.850000381469728,4360600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,12.619999885559082,12.649999618530272,12.06999969482422,12.279999732971191,4179600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,12.470000267028809,12.979999542236328,11.835000038146973,11.869999885559082,4239100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,11.510000228881836,11.739999771118164,10.460000038146973,10.470000267028809,7547000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.09000015258789,10.670000076293944,9.890000343322754,10.06999969482422,6401900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.140000343322754,10.329999923706056,9.800000190734863,10.079999923706056,5816300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.010000228881836,10.074999809265137,9.289999961853027,9.989999771118164,8074900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.149999618530272,11.289999961853027,10.010000228881836,10.449999809265137,7288100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.399999618530272,11.479999542236328,10.470000267028809,10.949999809265137,8074600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.380000114440918,11.470000267028809,10.100000381469728,10.289999961853027,5776700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.539999961853027,10.68000030517578,9.859999656677246,10.550000190734863,6036900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.670000076293944,10.869999885559082,10.18000030517578,10.239999771118164,3484300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.25,10.850000381469728,9.960000038146973,10.829999923706056,5283500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.59000015258789,10.9399995803833,10.279999732971191,10.920000076293944,5578800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.010000228881836,11.989999771118164,10.489999771118164,10.520000457763672,8367400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,11.100000381469728,11.475000381469728,10.270000457763672,10.800000190734863,7788000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.270000457763672,10.40999984741211,9.68000030517578,9.899999618530272,8865300.0,,,,,,,,,,
