Date,Open,High,Low,Close,Volume,"('Adj Close', 'ANIP')","('Close', 'ANIP')","('High', 'ANIP')","('Low', 'ANIP')","('Open', 'ANIP')","('Volume', 'ANIP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,54.810001373291016,57.25,54.34999847412109,57.18999862670898,163100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,56.70000076293945,57.34000015258789,55.0099983215332,56.18000030517578,221200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.38999938964844,56.9900016784668,55.52000045776367,56.130001068115234,159600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,55.59000015258789,57.43999862670898,55.15999984741211,56.77000045776367,143000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,56.5,56.90999984741211,56.0,56.81999969482422,81900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,56.560001373291016,56.810001373291016,55.380001068115234,55.77000045776367,142700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,55.77000045776367,56.88999938964844,55.209999084472656,56.59999847412109,100000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,56.130001068115234,56.900001525878906,54.9900016784668,55.790000915527344,101400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,56.43000030517578,57.22999954223633,55.810001373291016,56.7400016784668,68900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,56.709999084472656,56.709999084472656,53.470001220703125,55.40999984741211,86000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,54.75,55.61000061035156,54.59000015258789,55.59999847412109,111700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,55.29999923706055,55.84999847412109,54.70000076293945,55.59000015258789,81700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,55.790000915527344,55.91999816894531,55.02000045776367,55.40999984741211,67400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,55.72999954223633,56.2599983215332,55.54999923706055,56.16999816894531,79100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,56.209999084472656,57.150001525878906,55.72999954223633,56.619998931884766,104800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,56.84999847412109,56.84999847412109,55.18000030517578,55.20000076293945,81900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,55.869998931884766,56.52999877929688,53.900001525878906,54.29999923706055,90300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,54.84999847412109,54.880001068115234,53.9900016784668,54.63999938964844,74700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,54.38999938964844,55.18000030517578,53.68999862670898,55.02000045776367,96100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,54.95000076293945,54.95000076293945,53.70000076293945,54.20000076293945,114100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,54.52999877929688,56.81999969482422,54.5,55.81999969482422,90200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,55.66999816894531,56.5099983215332,54.38999938964844,56.5099983215332,123800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,55.790000915527344,55.869998931884766,54.84000015258789,55.41999816894531,83700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,55.08000183105469,56.33000183105469,55.02000045776367,56.040000915527344,105500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,55.70000076293945,57.25,55.470001220703125,56.869998931884766,60300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,56.68000030517578,56.70000076293945,55.88999938964844,56.02999877929688,47900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,55.9900016784668,56.540000915527344,55.22999954223633,55.90999984741211,54100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,56.11000061035156,56.5099983215332,55.43000030517578,56.5099983215332,59500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,56.36000061035156,57.2599983215332,56.11000061035156,57.02999877929688,63000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,56.040000915527344,57.20000076293945,54.619998931884766,55.02000045776367,80200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,55.43000030517578,56.68999862670898,55.400001525878906,56.09999847412109,59700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,56.31999969482422,57.56999969482422,56.31999969482422,57.54999923706055,85000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,57.97999954223633,59.720001220703125,57.630001068115234,59.720001220703125,78900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,59.630001068115234,60.31999969482422,57.970001220703125,58.369998931884766,92200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,58.41999816894531,58.41999816894531,57.290000915527344,57.630001068115234,76100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,57.38999938964844,58.59000015258789,57.04999923706055,58.150001525878906,78000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,58.09999847412109,59.25,57.58000183105469,59.130001068115234,73700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,59.130001068115234,61.47999954223633,59.130001068115234,60.25,144000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,60.130001068115234,60.810001373291016,59.560001373291016,59.93999862670898,102200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,59.61000061035156,60.81999969482422,58.959999084472656,60.27999877929688,114900.0,,,,,,,,,,
