Date,Open,High,Low,Close,Volume,"('Adj Close', 'WOLF')","('Close', 'WOLF')","('High', 'WOLF')","('Low', 'WOLF')","('Open', 'WOLF')","('Volume', 'WOLF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,43.15999984741211,44.77000045776367,42.59000015258789,43.2400016784668,3147700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,42.119998931884766,42.40999984741211,39.93999862670898,40.560001373291016,3278500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,38.63999938964844,40.810001373291016,38.34999847412109,39.58000183105469,6869600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,39.77999877929688,41.470001220703125,38.810001373291016,40.81999969482422,5473500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,40.41999816894531,42.22999954223633,40.02000045776367,41.709999084472656,3270100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.900001525878906,41.88999938964844,39.970001220703125,40.02999877929688,3635400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,39.68000030517578,39.68999862670898,36.04999923706055,36.18999862670898,6067200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,36.0,36.91999816894531,34.38999938964844,34.52000045776367,3954900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.59000015258789,35.43000030517578,33.380001068115234,33.86000061035156,3065200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,33.16999816894531,33.63999938964844,32.25,32.72999954223633,4457600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,31.76000022888184,31.8700008392334,30.32999992370605,31.489999771118164,6468300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,32.52000045776367,32.52000045776367,31.0,31.899999618530277,4940800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,32.33000183105469,32.459999084472656,30.690000534057617,32.38999938964844,3558000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,33.59000015258789,35.220001220703125,33.31999969482422,34.66999816894531,4741200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,36.369998931884766,37.290000915527344,35.45000076293945,36.59000015258789,5352500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,37.0,37.2400016784668,35.099998474121094,35.91999816894531,3682500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,35.84000015258789,35.84000015258789,33.58000183105469,34.22999954223633,4576400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,34.18000030517578,35.2599983215332,33.959999084472656,34.09000015258789,2947300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,34.189998626708984,35.40999984741211,33.63999938964844,35.31999969482422,2164700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,34.619998931884766,35.279998779296875,33.95000076293945,33.95000076293945,3646800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,33.7599983215332,34.630001068115234,32.369998931884766,32.54999923706055,5769100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,30.40999984741211,31.51000022888184,28.11000061035156,28.1200008392334,15774300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,28.06999969482422,28.200000762939453,25.43000030517578,26.51000022888184,17440700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.700000762939453,26.729999542236328,24.96999931335449,25.280000686645508,6542500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.8700008392334,27.030000686645508,25.670000076293945,26.700000762939453,6388500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.950000762939453,27.290000915527344,25.88999938964844,26.549999237060547,3863100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.549999237060547,28.96999931335449,26.450000762939453,28.3799991607666,5662700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,28.649999618530277,30.1200008392334,28.649999618530277,29.020000457763672,4146200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,28.950000762939453,30.8700008392334,28.86000061035156,29.76000022888184,3589200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,28.11000061035156,28.989999771118164,27.270000457763672,27.790000915527344,6879600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,28.530000686645508,28.96999931335449,28.270000457763672,28.559999465942383,4464600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,28.8700008392334,29.049999237060547,27.920000076293945,28.020000457763672,3700400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,27.51000022888184,27.899999618530277,26.729999542236328,26.88999938964844,3867900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.63999938964844,26.63999938964844,25.239999771118164,25.299999237060547,5846900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.100000381469727,25.520000457763672,24.770000457763672,25.450000762939453,3482100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,26.51000022888184,26.51000022888184,25.239999771118164,25.280000686645508,3159800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.040000915527344,25.209999084472656,23.709999084472656,23.770000457763672,5043600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.71999931335449,25.75,23.540000915527344,25.56999969482422,5227200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,26.229999542236328,26.239999771118164,25.209999084472656,25.96999931335449,3564600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,25.38999938964844,26.1299991607666,25.059999465942383,25.549999237060547,2558300.0,,,,,,,,,,
